PTP310
Date:,2025/04/08
Time:,13:18:29
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,259.800293,681.858398,113.753426
2,259.809418,681.854675,113.724495
3,259.770630,681.877563,113.668610
4,259.766022,681.881897,113.660431
5,259.767334,681.880432,113.664505
6,259.813324,681.926392,113.707375
7,259.778198,681.954529,113.661186
8,259.772552,681.956787,113.648117
9,259.781525,681.951111,113.624832
10,259.796265,681.992737,113.610031
11,259.814392,682.008301,113.597801
12,259.780273,681.960083,113.641930
13,259.792847,681.983948,113.596176
14,259.798706,681.997620,113.603065
15,259.799255,681.991699,113.584885
16,259.813599,681.981384,113.528854
17,259.810608,681.985413,113.542412
18,259.750397,681.998596,113.510353
19,259.759521,682.010315,113.493965
20,259.749268,682.001770,113.501877
21,259.753540,681.995483,113.481804
22,259.748779,681.999695,113.500717
23,259.689636,682.013000,113.465637
24,259.669556,682.008179,113.442352
25,259.647644,682.001221,113.475662
26,259.651031,681.995605,113.461815
27,259.670929,682.005493,113.444237
28,259.654541,682.013489,113.450096
29,259.649811,682.013489,113.454613
30,259.669983,682.006958,113.445450
31,259.676025,682.000977,113.417107
32,259.631714,682.038147,113.400612
33,259.581329,682.021057,113.346001
34,259.622040,682.039795,113.392609
35,259.581116,682.014465,113.394905
36,259.571472,682.000671,113.393806
37,259.574371,682.010010,113.392807
38,259.595276,682.006287,113.382523
39,259.593445,681.937134,113.390404
40,259.556641,681.924744,113.387794
41,259.553558,681.882996,113.410019
42,259.529968,681.918335,113.429657
43,259.525391,681.828186,113.421036
44,259.520691,681.819214,113.445808
45,259.502777,681.813965,113.461685
46,259.488342,681.734680,113.507317
47,259.504578,681.705994,113.518356
48,259.467896,681.652405,113.570160
49,259.501038,681.539001,113.631905
50,259.478577,681.421875,113.713654
51,259.493652,681.340332,113.800980
52,259.509399,681.229492,113.964134
53,259.599609,681.080322,114.089211
54,259.625305,680.876648,114.239037
55,259.606171,680.677612,114.435509
56,259.582703,680.421570,114.980614
57,259.670135,680.173828,115.193779
58,259.794891,680.028381,115.367699
59,259.880127,679.814819,115.551270
60,260.032837,679.566101,115.779427
61,260.027008,679.393433,116.221046
62,260.077728,679.169434,116.455284
63,260.193359,678.960632,116.929314
64,260.087769,678.517456,117.212440
65,260.108002,678.205627,117.710785
66,259.809479,677.630188,118.381676
67,259.627228,676.970398,118.911095
68,259.413879,676.355835,119.317429
69,259.073059,675.762939,119.823067
70,258.571808,674.983459,120.380676
71,258.025879,673.851135,120.860329
72,257.525269,672.889038,121.768288
73,257.035065,672.073242,122.364677
74,256.478973,670.715637,123.184196
75,255.749298,669.390198,124.205849
76,254.975861,668.077881,125.071442
77,254.361465,666.617554,126.136589
78,253.532654,665.082153,127.607376
79,253.022568,663.141541,128.532669
80,252.490341,661.685730,129.617538
81,251.788132,659.861511,130.860123
82,250.981735,657.654175,132.331451
83,250.532913,655.753418,133.309204
84,249.931885,653.645142,134.865616
85,249.190338,651.233337,136.482880
86,248.854187,649.038208,138.005753
87,248.374756,646.714783,139.657013
88,247.713028,643.977661,141.162292
89,247.177567,641.132080,142.541565
90,246.491043,638.530151,144.146454
91,245.853821,635.742310,145.766342
92,245.729095,632.806458,147.447571
93,245.325394,629.803223,149.097794
94,244.659058,626.563049,150.680649
95,244.242859,623.412842,152.017502
96,243.945816,620.156982,153.185272
97,243.558243,616.858704,155.245438
98,242.897873,613.427795,156.918930
99,242.528198,610.043396,157.904114
100,242.303085,606.608765,159.451279
101,242.289902,602.952209,160.971466
102,242.207779,599.400452,162.156586
103,241.794266,596.200317,162.948990
104,241.778488,592.696289,164.007385
105,241.653595,589.236145,165.390533
106,241.590912,585.462463,166.658218
107,241.245789,582.012634,167.739044
108,241.372391,578.461487,168.546051
109,241.832245,574.605957,169.374771
110,241.648468,570.911255,170.152939
111,241.566559,567.366028,170.589264
112,241.559296,563.952759,171.439102
113,241.793701,560.408875,172.409012
114,241.786835,556.660767,172.896179
115,241.839966,552.673035,173.225754
116,241.829346,548.975952,173.484467
117,241.847504,545.278076,174.124603
118,242.238480,541.615356,174.355759
119,242.573578,538.114197,174.602829
120,242.717484,534.538452,174.677155
121,242.727341,530.991882,174.732681
