PTP314
Date:,2025/04/08
Time:,13:37:51
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,230.432053,676.772278,99.294510
2,230.421448,676.775635,99.325661
3,230.419678,676.775391,99.329826
4,230.403854,676.772278,99.336426
5,230.447174,676.779480,99.379425
6,230.409790,676.695435,99.348495
7,230.410004,676.777405,99.402946
8,230.441788,676.711670,99.487358
9,230.489380,676.710083,99.539619
10,230.435440,676.706848,99.587372
11,230.448730,676.684998,99.741226
12,230.458008,676.594788,99.766853
13,230.637970,676.542419,99.749542
14,230.679321,676.444763,99.885300
15,230.629211,676.380249,100.082443
16,230.598709,676.295105,100.282440
17,230.573990,676.277527,100.533798
18,230.554825,676.136230,100.661293
19,230.560196,675.854553,101.046997
20,230.775818,675.715027,101.299438
21,230.637009,675.556458,101.911530
22,230.509399,675.274353,102.580208
23,230.310059,674.984985,103.003494
24,230.143082,674.413025,103.714272
25,229.965729,673.563293,104.273796
26,229.829803,672.963379,104.873566
27,229.630630,672.545532,105.272263
28,229.528397,672.110107,105.932335
29,229.329636,671.252075,106.647461
30,228.639587,670.244507,107.910995
31,227.887939,669.177429,108.906708
32,227.623734,668.547180,109.420967
33,227.488251,667.684082,109.871971
34,227.185745,666.584839,110.387726
35,226.599289,665.616211,111.412483
36,225.923035,664.135559,112.431068
37,225.518173,662.828003,113.217087
38,225.283661,661.549561,113.547020
39,225.096344,659.719971,114.321785
40,224.820099,658.494385,115.378128
41,224.357956,656.366272,116.877892
42,224.268372,654.521729,117.815338
43,224.309570,652.876587,118.353363
44,224.192596,650.520142,118.983734
45,223.901260,648.514526,119.696579
46,223.453751,646.395264,120.711800
47,223.006760,643.809509,121.961487
48,222.731277,641.067200,123.064957
49,222.878616,638.827820,123.748085
50,222.950577,635.985840,124.139252
51,222.951340,633.270569,124.706398
52,222.742477,630.458252,125.310715
53,222.413925,627.378967,126.346397
54,222.411667,624.341858,127.398659
55,222.435959,621.283203,128.263046
56,222.509094,618.078308,128.773712
57,222.341965,615.044617,129.121140
58,222.312119,611.662964,129.620163
59,222.619644,608.269409,130.320831
60,222.863892,605.058044,130.881241
61,223.036118,601.701111,131.048477
62,223.109375,598.193237,131.279785
63,223.235123,594.732300,131.779938
64,223.268219,591.451660,132.224701
65,223.611420,587.848267,132.294281
66,223.700592,584.159973,133.059998
67,223.848862,580.219238,133.139206
68,223.543762,576.644653,133.128357
69,223.967712,572.855530,133.472931
70,224.005646,569.102844,133.938629
71,224.342529,565.426941,134.061707
72,224.816269,561.899292,134.226303
73,224.845032,558.424988,134.246124
74,225.134872,554.776978,134.217377
75,225.478836,550.964966,134.578278
76,225.851242,547.229431,134.905701
77,226.297440,543.786377,134.827438
78,226.462463,540.177307,134.816147
79,226.566483,536.472595,135.158020
80,227.279205,532.715576,135.096069
81,227.555847,529.494202,135.162689
82,227.862457,526.101013,135.388901
83,227.928070,522.491028,135.251984
84,228.127731,518.954529,135.052628
85,228.372742,515.595154,135.201218
86,229.215591,512.114075,134.814850
87,229.605347,508.886841,134.658432
88,229.910950,505.448944,134.327591
89,230.121567,502.491364,134.052490
90,230.499237,499.385529,134.049896
91,231.130417,496.289795,133.795975
92,231.379044,493.415558,133.981094
93,232.061264,490.178802,133.986038
94,232.433594,487.596832,133.420288
95,232.738098,484.939392,133.050629
96,233.450592,482.388580,132.828110
97,234.141541,479.714844,132.497742
98,234.791733,476.661713,132.042404
99,235.155884,474.278107,132.138977
100,235.463013,471.803131,131.826355
101,235.766388,469.433563,131.200409
102,235.913437,466.839722,131.057693
103,236.423813,464.631104,130.718307
104,237.092010,462.478333,130.009293
105,237.476578,460.039154,129.459747
106,238.045044,457.671417,129.319992
107,238.382156,455.835083,128.822174
108,238.624893,453.798462,128.534088
109,238.937195,452.190887,128.057480
110,239.120407,450.290985,127.740280
111,239.681793,448.822876,126.848618
112,240.010712,447.151825,125.856377
113,240.477142,445.832825,125.328827
114,240.745193,443.997040,124.868988
115,241.011826,442.411835,124.679108
116,241.188751,441.476501,124.451591
117,241.256516,440.106140,124.136490
118,241.932373,438.931946,123.363518
119,242.406113,437.557556,122.482811
120,242.734207,436.230438,122.173248
121,243.033554,435.262756,121.701958
122,242.990540,434.121368,121.464752
123,243.041580,432.744537,120.830162
124,242.984360,432.012543,120.334206
125,243.049484,431.254852,120.043015
126,242.855072,430.078827,119.615402
127,242.839462,429.102509,118.936340
128,243.153809,428.474152,118.262451
129,243.289902,427.871399,117.620872
130,243.370941,427.124115,116.909683
131,243.444031,426.349579,116.232445
132,243.142365,425.832611,115.809364
133,243.249100,425.293701,115.222076
134,243.307312,424.941925,114.670517
135,243.197845,424.854126,113.848824
136,243.298874,424.572632,112.904259
137,243.367371,424.210571,111.783401
138,243.258606,423.811462,110.730530
139,243.205887,423.448639,110.066612
140,243.058243,423.247467,109.740494
141,242.904312,423.113190,109.331245
142,242.745621,422.947510,108.494316
143,242.146332,422.989380,107.517082
144,241.919495,423.003693,106.495522
145,241.825256,422.947052,106.133598
146,241.723221,422.947327,105.930336
147,241.707840,422.941711,105.784851
148,241.744354,422.938293,105.709450
149,241.816086,423.013214,105.596382
150,241.841949,423.004974,105.586723
151,241.930786,423.106110,105.575531
152,241.955978,423.130310,105.589233
153,242.083130,423.104889,105.674309
154,242.155685,423.090363,105.713669
155,242.198669,423.049652,105.828888
156,242.302185,422.994141,105.964859
157,242.375504,422.906464,106.109642
