Sequential62
Date:,2025/04/23
Time:,12:54:07
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,881.117981,618.792908,107.156624
2,881.165833,618.779663,107.210899
3,881.094788,618.750854,107.317757
4,881.069092,618.748291,107.487534
5,881.011597,618.821472,107.543015
6,880.998596,618.823181,107.645233
7,880.984314,618.826538,107.742996
8,880.939270,618.894653,107.928413
9,880.891663,619.001648,108.064209
10,880.841797,619.098511,108.374985
11,880.779053,619.259155,109.049141
12,880.882629,619.576233,109.507378
13,880.840149,619.735168,110.276237
14,880.701355,619.696350,111.342453
15,880.582703,619.741516,112.448349
16,880.344421,619.881042,113.118408
17,880.123230,620.029663,113.542358
18,879.888855,620.176697,113.863396
19,879.538269,620.565857,114.804520
20,879.044556,620.984375,115.449669
21,878.745239,621.131226,116.585144
22,878.316406,621.311401,117.617256
23,877.938110,621.522583,118.126930
24,877.704102,621.749451,118.453537
25,877.221130,622.100586,118.921227
26,876.424561,622.561035,119.504105
27,875.543091,622.832886,120.636574
28,874.643860,622.989807,121.732681
29,873.779053,623.227722,122.438522
30,873.141479,623.432068,122.963806
31,872.201416,623.502991,123.913429
32,871.021484,623.804871,124.472511
33,869.633484,623.996765,125.757423
34,868.375488,624.018677,127.454704
35,866.851685,624.219910,128.821457
36,865.240356,624.500793,129.383881
37,863.582031,624.488770,130.148453
38,861.740601,624.770325,130.721207
39,859.812805,625.041077,131.758575
40,857.522339,625.246765,133.421310
41,855.545532,625.575989,134.640015
42,853.029663,625.678955,135.689850
43,850.613281,625.733276,136.781403
44,848.243408,626.144287,137.429016
45,845.780884,626.232117,138.868500
46,842.857910,626.543335,139.843170
47,840.153687,626.635315,141.147598
48,837.557434,626.875732,141.955994
49,834.444214,627.153015,142.678223
50,831.593079,627.477173,144.233261
51,827.872375,627.906799,145.012070
52,825.085266,627.981140,146.025040
53,821.781067,628.270630,146.358109
54,818.667786,628.459839,147.196365
55,815.172363,628.706116,147.785904
56,811.956604,629.193359,147.907654
57,808.456482,629.380554,149.046539
58,804.506897,629.832275,149.661774
59,801.358765,630.111206,150.074478
60,797.879456,630.414429,150.227356
61,794.246765,630.629272,150.597305
62,790.737488,630.870361,150.674240
63,786.901062,631.098450,150.807083
64,783.299316,631.390320,151.134857
65,779.776794,631.819885,151.051392
66,775.864075,632.273254,150.930542
67,771.884155,632.524597,151.116547
68,768.233398,632.812256,151.274765
69,764.713257,633.189209,150.404175
70,761.508179,633.643494,150.372955
71,757.487061,633.815186,150.396332
72,753.444397,634.308350,149.817444
73,749.959167,634.420715,149.387680
74,746.390137,634.546387,148.939056
75,742.803955,634.916016,148.362976
76,739.303650,635.140137,148.298218
77,735.203064,635.113464,147.553253
78,731.860291,635.567810,146.772217
79,728.390747,635.973389,146.132690
80,724.473633,636.201660,145.786438
81,721.323914,636.414001,144.981461
82,718.064575,636.509155,144.606476
83,714.693420,636.964844,143.974472
84,711.199463,637.328613,143.167557
85,708.031250,637.394775,142.656845
86,704.977478,637.658264,142.010880
87,701.905762,637.983826,141.501846
88,698.801575,638.115479,141.092529
89,695.592834,638.214417,139.909836
90,692.769958,638.419983,139.608673
91,690.172241,638.549988,138.930923
92,687.359314,638.723572,138.344116
93,684.660461,638.975586,137.152756
94,682.053894,639.082947,136.526611
95,679.315552,639.311584,136.201263
96,676.602722,639.233765,135.669083
97,674.228088,639.551941,134.533646
98,671.563477,639.632446,133.923111
99,669.273926,639.840759,133.228958
100,667.219788,639.661987,132.683746
101,664.708252,640.043945,131.035812
102,662.814209,640.185913,130.561844
103,660.494812,640.215942,130.280228
104,658.494141,640.517029,128.507767
105,656.637878,640.693665,127.874573
106,654.248535,640.853821,127.506203
107,652.557556,641.017090,126.472710
108,650.679565,640.949341,126.056862
109,648.876648,641.336975,125.094139
110,647.058472,641.449585,124.446144
111,645.465393,641.585876,124.249161
112,643.976257,641.731323,123.668663
113,642.525146,642.040222,122.002670
114,640.804504,642.076843,121.726288
115,639.477844,642.249512,121.733978
116,638.145874,642.341614,121.395279
117,636.416809,642.842896,120.583000
118,635.116455,642.826965,120.193550
119,634.106567,642.782715,119.575768
120,632.939392,642.988953,119.120628
121,631.712341,643.335999,118.700462
122,630.392761,643.432190,118.340439
123,629.181091,643.307068,118.335274
124,628.242371,643.227295,118.203201
125,627.254944,643.311035,117.489235
126,626.521301,643.669128,116.228447
127,625.756836,643.746399,115.843140
128,624.768372,643.407715,115.619011
129,623.733337,643.305969,115.525124
130,622.775208,643.286804,115.389946
131,621.984741,643.299744,115.100983
132,621.399231,643.314331,114.324272
133,621.027893,643.382996,113.492012
134,620.436340,643.129272,113.218674
135,619.746155,642.884338,113.013428
136,619.229492,642.679260,112.723145
137,618.727356,642.537354,112.491180
138,618.268005,642.399780,112.211037
