Grasp15
Date:,2025/04/08
Time:,13:08:09
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
58,12.775950,879.807312,192.097015,274.402161,680.108704,96.110779,176.329681,708.379272,104.415176,219.077393,578.144653,103.673721,28.644650,935.436707,374.823334,,,,,,,,,
59,13.545485,878.998901,191.930847,277.011108,680.435852,96.583038,178.594131,708.258972,105.018631,222.113281,578.213867,104.497223,29.076681,934.854248,374.679871,,,,,,,,,
60,14.582912,878.014648,191.367996,279.188232,681.114929,97.710945,181.164734,708.060181,105.268318,225.000641,578.043396,105.522659,29.452787,934.075806,374.625549,,,,,,,,,
61,15.876554,877.431702,191.052505,281.515137,681.297668,98.564278,183.312134,707.898193,105.967522,227.807373,577.965149,106.736923,29.840500,933.246826,374.478455,,,,,,,,,
62,16.928921,876.824402,190.685257,283.934937,681.304810,99.473595,185.170364,707.734375,107.029945,230.624908,578.172058,108.091057,30.313185,932.502075,374.265411,,,,,,,,,
63,17.903391,875.692444,190.267105,286.039398,681.393616,100.950043,187.015320,707.520630,108.297264,233.192795,578.374329,109.489479,30.870127,931.797974,373.826294,,,,,,,,,
64,18.835915,874.615479,190.066132,287.612762,681.709900,101.819542,188.889709,707.339783,109.264015,235.860123,578.468994,110.266655,31.258970,930.828735,373.381165,,,,,,,,,
65,19.814323,873.981018,190.338547,290.114227,682.123352,102.465904,190.774811,707.078674,109.871368,238.314987,578.616638,110.934258,31.763454,930.091492,373.292236,,,,,,,,,
66,20.601006,873.131287,190.253860,292.175232,682.395935,102.362320,192.964966,706.894775,110.334618,240.991318,578.602356,111.478996,32.160309,929.269531,373.180664,,,,,,,,,
67,21.733742,872.069641,189.913940,294.672394,682.774353,102.878807,195.140488,706.722229,110.166290,243.694122,578.594360,112.020866,32.607212,928.350037,372.895111,,,,,,,,,
68,22.967548,871.488953,189.800766,296.660492,683.070862,103.841499,196.966278,706.445435,110.749931,246.443497,578.683289,112.853592,33.008602,927.503479,372.541595,,,,,,,,,
69,24.048567,870.673645,189.285416,298.247437,683.146729,104.208229,198.973587,706.191650,111.066322,248.716354,578.722900,113.544876,33.392643,926.731323,372.313934,,,,,,,,,
70,25.147356,869.552551,188.608383,300.242554,683.244446,104.836540,200.558929,706.060547,111.486931,250.960114,578.654968,114.094002,33.896103,925.787292,371.987122,,,,,,,,,
71,26.165762,868.566528,187.936951,301.985138,683.452820,104.806068,202.211288,705.724182,112.619461,253.591644,578.464844,114.618370,34.321766,924.936646,371.638794,,,,,,,,,
72,27.212751,867.931885,187.763947,304.400177,683.580200,104.994843,203.971832,705.273254,112.589264,255.836746,578.394165,115.338829,34.809731,924.078735,371.362396,,,,,,,,,
73,27.992174,866.885254,187.309235,306.099976,683.551636,104.969635,206.233337,705.022034,112.400574,257.725677,578.392700,116.051437,35.306797,923.105042,370.958923,,,,,,,,,
74,28.761080,865.860657,187.314117,307.718475,683.721191,105.663734,207.731354,704.819641,112.604912,260.018433,578.323303,116.709373,35.642067,922.246643,370.642517,,,,,,,,,
75,29.769232,865.051025,187.733810,309.249908,683.717468,105.705879,209.359482,704.471069,113.136848,261.747528,578.071106,117.062645,35.947529,921.486694,370.467438,,,,,,,,,
76,30.678177,864.109070,187.603760,311.122101,683.447571,105.205666,210.887665,704.022583,113.196388,263.816132,577.922852,117.309975,36.422588,920.568970,370.024170,,,,,,,,,
77,31.359259,863.052612,187.350311,312.989655,683.372620,105.159966,212.318512,703.658752,113.607765,265.999634,577.912292,117.481163,36.879429,919.738281,369.711365,,,,,,,,,
78,32.491489,862.295837,186.906357,314.636322,683.231812,105.642868,213.943283,703.298889,113.742043,267.466705,577.917236,117.853241,37.447418,918.986206,369.510071,,,,,,,,,
79,33.572029,861.538086,186.196213,315.659058,683.022034,105.775375,215.457352,702.974121,113.384880,269.177673,577.676941,118.526794,37.840641,918.164551,369.403290,,,,,,,,,
80,34.402576,860.478577,185.993530,317.118164,682.931335,106.423279,216.979172,702.692505,113.388672,270.858673,577.649841,118.445328,38.297176,917.253418,369.354156,,,,,,,,,
81,35.130329,859.568176,185.890381,319.092316,682.708862,105.690689,218.326172,702.315491,113.544441,272.735138,577.490417,118.501190,38.677170,916.471130,369.115082,,,,,,,,,
82,35.915478,858.823975,185.315811,320.516846,682.507019,105.011002,219.643768,702.057495,114.058151,274.349243,577.253479,118.556519,39.095531,915.689453,368.939178,,,,,,,,,
83,36.892365,858.020142,185.382843,321.897461,682.316711,105.632324,220.661850,701.978149,114.130440,275.997345,577.215515,118.572411,39.435078,914.746765,368.668182,,,,,,,,,
84,37.626831,857.098267,185.213974,322.966583,681.993835,105.936188,222.086426,701.703186,113.992950,277.590942,577.033875,118.885498,39.716652,913.924438,368.373718,,,,,,,,,
85,38.322807,856.433350,184.729019,323.974396,681.676514,105.358147,223.969513,701.445068,113.353943,278.836121,576.929932,118.633499,40.107586,913.157959,368.364075,,,,,,,,,
86,39.241749,855.863708,184.007584,325.336334,681.514526,104.835152,224.929535,701.318726,113.201027,280.108673,576.566772,118.775490,40.379471,912.258606,368.524811,,,,,,,,,
87,40.280960,855.179443,183.074203,326.994965,681.199646,104.342255,225.833755,701.075684,113.403099,281.628693,576.350220,118.596611,40.694710,911.492249,368.491058,,,,,,,,,
88,41.151455,854.239380,183.010315,327.789001,680.489441,103.751671,227.229965,700.606689,113.601608,282.767487,576.198059,118.337006,41.083233,910.741028,368.313080,,,,,,,,,
89,41.726990,853.550415,183.229050,,,,228.233017,700.277588,113.538094,283.776337,576.004822,118.263817,41.334793,909.999878,368.097900,,,,,,,,,
90,42.184891,852.967468,183.630905,,,,229.109650,699.948486,113.029099,284.902832,575.669067,118.396027,41.575459,909.173035,367.752045,329.985107,679.685913,102.492294,,,,,,
91,42.837593,852.393921,183.705002,,,,230.253311,699.710144,112.767090,285.937958,575.368958,118.280533,42.001125,908.493958,367.491333,331.133240,679.117004,101.902260,,,,,,
92,43.791958,851.426453,183.279327,,,,231.403427,699.345276,112.548019,287.137939,575.195496,117.584167,42.437515,907.845459,367.233765,332.308746,678.698425,101.637650,,,,,,
93,44.534286,850.724121,182.924484,,,,232.473785,698.858704,112.237427,288.062439,575.030823,117.247498,42.817120,907.012878,366.859802,332.839294,678.204346,101.550705,,,,,,
94,45.415539,850.336914,182.328613,,,,233.147644,698.528687,112.124710,289.086365,574.837219,116.981209,43.136379,906.261047,366.645081,333.430267,677.761230,101.543503,,,,,,
95,46.076214,849.880188,181.612869,,,,233.755264,698.148071,111.871384,290.223602,574.722473,116.505959,43.457325,905.563599,366.302673,334.446289,677.260681,100.781944,,,,,,
96,46.631287,849.259399,180.787781,,,,234.935349,697.832947,111.228165,291.043579,574.568054,115.993103,43.796223,904.965149,366.212769,335.466187,676.588867,99.289749,,,,,,
97,47.616081,848.374023,180.441971,,,,236.002457,697.742126,110.795921,292.156860,574.493774,114.844879,44.103466,904.120972,366.147217,336.135803,675.825195,98.571983,,,,,,
98,48.142246,847.575989,181.193558,,,,236.663498,697.612427,110.460991,292.908752,574.540649,114.046577,44.456486,903.403381,366.067017,336.972595,675.229309,98.106491,,,,,,
99,48.546520,847.034363,181.513275,,,,237.413040,697.278198,110.305672,293.887268,574.573608,113.795670,44.629837,902.668335,366.008667,338.032959,674.426636,97.103554,,,,,,
100,48.921207,846.658569,181.211914,,,,238.236206,697.049988,110.171883,294.912750,574.708435,113.392479,45.115208,901.973999,365.560944,338.666992,673.639893,95.634865,,,,,,
101,49.332039,846.079163,180.884933,,,,238.890945,697.007080,109.918167,296.191650,574.737915,112.299789,45.489296,901.161377,365.608063,338.863556,672.613342,94.679916,,,,,,
102,49.676235,845.430054,180.639984,,,,239.688538,696.903748,109.401077,297.126465,574.930664,111.410477,45.817509,900.444885,365.630219,339.158234,671.399536,93.731316,,,,,,
103,50.365631,844.779419,180.395493,,,,240.564621,696.711060,108.669029,297.756134,575.128662,110.801544,45.996037,899.732727,365.672302,339.812500,670.125488,92.175125,,,,,,
104,50.884560,844.377136,180.446060,,,,241.202835,696.622986,108.410065,298.208221,575.364807,110.324944,46.320778,898.926636,365.398407,340.253448,668.759583,90.726738,,,,,,
105,51.431667,843.985596,180.159210,,,,241.623566,696.489502,108.287842,298.635284,575.621887,109.780380,46.583393,898.057068,365.329132,340.183197,667.342896,90.113953,,,,,,
106,52.003262,843.575134,179.650848,,,,242.083832,696.396179,108.026382,298.713165,575.761292,109.835922,46.902931,897.369690,365.186981,340.409210,665.992065,88.975525,,,,,,
107,52.497524,843.036865,179.376465,,,,242.488800,696.378113,107.595757,298.862396,575.986450,109.900528,47.303776,896.620789,365.038055,340.286194,664.823425,88.518845,,,,,,
108,,,,,,,242.742233,696.372742,107.331749,299.042389,576.170715,109.687935,47.734615,895.786255,364.733032,340.123535,663.764465,88.422211,,,,,,
109,,,,,,,242.992432,696.225342,107.199799,299.261566,576.280945,109.342926,48.145409,895.018860,364.470795,339.718719,662.651489,88.298683,52.874451,842.085205,179.011429,,,
110,,,,,,,243.272446,695.954407,106.596703,299.425964,576.429260,109.103661,48.440723,894.273621,364.273346,339.309662,661.560242,88.015648,,,,,,
111,,,,,,,243.429062,695.817322,106.749451,299.768127,576.821045,108.527420,48.689838,893.520447,364.097473,338.902771,660.650085,87.930077,,,,53.910755,841.603638,176.644806
112,,,,,,,243.614288,695.659912,106.716499,300.007507,577.085999,107.998283,48.885403,892.698914,363.903717,338.744324,660.716980,87.802658,,,,53.704693,841.338074,177.950272
113,,,,,,,243.699448,695.519226,106.531342,300.238403,577.206116,107.825150,49.170071,891.895203,363.770905,338.709747,660.966553,87.861641,,,,53.746426,841.093933,178.275803
114,,,,,,,243.889908,695.461792,106.230942,300.420135,577.244690,107.780014,49.367493,891.189270,363.434479,338.727844,660.881226,88.021027,,,,54.014877,840.940552,177.922531
115,,,,,,,244.202454,695.408325,106.052681,300.524323,577.260010,107.908768,49.616272,890.458923,363.251404,338.855164,660.611145,88.020035,,,,54.251209,840.840393,177.556625
116,,,,,,,244.442245,695.312317,105.832802,300.698639,577.229553,107.850754,49.831715,889.710144,363.167328,338.893188,660.445007,87.967766,,,,54.417080,840.522949,177.117340
117,,,,,,,244.599960,695.116028,105.914383,300.939545,577.224792,107.855415,50.017380,889.108826,363.011505,338.940063,660.363647,88.037102,,,,54.347691,840.230469,177.025375
118,,,,,,,244.714844,694.970215,106.089272,301.159576,577.186157,107.925293,50.250927,888.423157,362.867798,339.063812,660.359314,88.044395,,,,54.081741,839.968201,177.068710
119,,,,,,,244.827972,694.822449,106.274147,301.351563,577.101807,108.028252,50.496555,887.722107,362.763062,339.371307,660.177979,88.224220,,,,53.931465,839.583862,177.183578
120,,,,,,,244.914169,694.717529,106.397598,301.543396,577.026001,108.105888,50.674587,887.044983,362.577209,339.477936,660.101807,88.359688,,,,53.809875,839.201782,177.267471
121,,,,,,,244.988205,694.457458,106.744301,301.702026,576.830750,108.203804,50.952484,886.486206,362.475830,339.339661,660.105225,88.658691,,,,53.834843,838.779846,177.176147
122,,,,,,,245.113083,694.217651,107.059433,302.058380,576.717346,108.385017,51.089024,885.814575,362.603149,339.351501,659.883728,89.151276,,,,53.861202,838.528259,176.985489
123,,,,,,,245.102829,693.878296,107.474434,302.261963,576.481323,108.474243,51.269051,885.124756,362.511047,339.270142,659.840698,89.465355,,,,53.903282,838.364807,176.936676
124,,,,,,,244.931885,693.682922,107.973076,302.445007,576.216553,108.520721,51.497105,884.460327,362.447266,339.604706,659.570618,89.626068,,,,53.819790,838.028198,176.907532
125,,,,,,,244.662094,693.334839,108.697128,302.628113,575.872131,108.630775,51.695137,883.951050,362.224396,339.891937,659.316162,89.744064,,,,53.720592,837.552307,177.010040
126,,,,,,,244.578232,692.844788,109.144691,302.777771,575.528259,108.769562,52.081116,883.239868,361.765320,340.124237,659.083008,90.016670,,,,53.777077,836.988281,176.674835
127,,,,,,,244.564133,692.300293,109.411652,302.895874,575.079773,108.936111,52.284290,882.638123,361.529694,340.034271,658.932495,90.374062,,,,53.741810,836.456604,176.418121
128,,,,,,,244.678070,691.603333,109.777367,302.938385,574.660156,109.090569,52.518394,881.817566,361.391235,339.931824,658.610657,90.820122,,,,53.549271,835.910217,176.333145
129,,,,,,,244.615952,691.082092,109.987404,303.005035,574.132141,109.420113,52.724522,881.121155,361.276184,339.803436,658.318054,91.557686,,,,53.402023,835.435242,176.388184
130,,,,,,,244.707596,690.615601,110.208313,302.994385,573.536438,109.768219,53.051102,880.439697,361.233002,339.635498,657.764343,92.329697,,,,53.266914,835.002869,176.470886
131,,,,,,,244.643433,690.058594,110.636841,302.877655,572.687988,110.237015,53.260033,879.672485,361.151062,339.515503,656.951416,93.450897,,,,52.682346,834.050293,177.239731
132,,,,,,,244.460663,689.009338,111.381058,302.782318,572.039185,110.792465,53.464737,878.738220,361.103729,339.376038,655.985718,94.953323,,,,52.344299,833.008667,177.642548
133,,,,,,,244.122665,688.004150,112.788078,302.690613,571.164856,111.338737,53.617535,877.902344,360.997803,339.495270,655.294617,96.011803,,,,52.172939,832.206604,177.818680
134,,,,,,,243.839066,687.009399,114.076317,302.709869,569.987183,112.039291,53.924725,876.918335,361.320190,339.623688,654.482788,96.685036,,,,52.127522,831.692505,177.576126
135,,,,,,,243.891525,686.108459,114.894981,302.519043,569.128662,113.121254,54.206268,875.954224,361.437073,339.545074,653.256409,97.720741,,,,52.429409,830.927979,177.090103
136,,,,,,,244.024002,684.850464,115.263634,302.316071,568.105347,114.258743,54.441486,874.961487,361.589630,339.387848,652.194824,98.938141,,,,52.131817,829.972290,177.508102
137,,,,,,,243.871964,683.632568,116.033218,302.010742,566.480103,115.248581,54.656048,874.062012,361.820679,339.109741,650.926392,100.869972,,,,52.098118,829.019714,177.315781
138,,,,,,,243.921494,682.340454,117.051140,302.086426,565.080383,116.193642,54.997787,872.985413,361.500732,339.452698,649.141663,102.308807,,,,52.113823,827.828796,177.360870
139,,,,,,,243.795944,680.849426,118.114578,302.021851,563.577332,117.335159,55.431374,872.025269,361.383118,339.323700,647.983643,103.224922,,,,52.011765,826.476868,177.667084
140,,,,,,,243.823151,679.163635,119.753944,301.734589,562.013550,118.958054,55.756302,871.013062,361.421112,338.959839,646.281555,104.225441,,,,51.669731,825.364563,178.567657
141,,,,,,,243.668289,677.190796,121.098541,301.514832,559.943604,120.400505,56.022793,869.974609,361.181915,339.100616,644.393188,106.014938,,,,51.544529,823.773010,178.918396
142,,,,,,,243.762604,675.638367,121.926903,301.537231,558.229675,121.716850,56.473690,868.924438,361.080017,339.290771,642.209167,107.782150,,,,51.573673,822.520142,178.994598
143,,,,,,,243.770386,673.620361,123.013168,301.551605,555.905029,122.971741,56.938774,867.800781,361.181335,339.143066,640.238037,108.664818,,,,51.242092,820.985779,179.020615
144,,,,,,,243.670731,671.242310,124.594070,301.423157,553.913696,124.637779,57.341381,866.714478,361.279816,339.258331,638.105652,109.729034,,,,51.393070,819.380310,180.154312
145,,,,,,,243.698395,669.056580,126.231781,301.409607,551.505127,126.072945,57.581787,865.649353,361.390076,339.345337,635.408325,111.595276,,,,51.502708,817.490295,180.614883
146,,,,,,,243.571808,666.901855,127.309235,301.324036,549.072021,127.489395,58.085789,864.536255,361.429352,339.242371,632.806335,113.380127,,,,51.748337,816.045410,180.749496
147,,,,,,,243.799423,664.210205,128.420059,301.269012,546.515930,129.021515,58.549496,863.493835,361.424622,338.986847,630.304199,114.631943,,,,52.045166,813.932739,180.940842
148,,,,,,,243.931030,661.527893,129.393112,300.659058,543.574890,130.892197,58.935131,862.440125,361.410858,339.246552,627.500793,116.184357,,,,52.412575,812.012268,181.058090
149,,,,,,,243.538315,658.797791,131.293503,300.423615,540.728638,132.533432,59.465130,861.303467,361.446228,339.094025,624.585632,117.998138,,,,52.763599,810.288452,180.873810
150,,,,,,,243.551453,656.184021,132.799637,300.291473,537.748291,134.122330,59.863506,860.200623,361.575195,338.960724,621.252563,119.805862,,,,53.193283,808.038574,180.695587
151,,,,,,,243.792130,653.125488,133.884735,299.784637,534.717834,136.341141,60.285156,858.957886,361.795105,339.158630,618.001465,121.416191,,,,53.408001,805.609863,181.285019
152,,,,,,,243.994873,649.991821,134.700974,299.415436,531.498474,138.076706,60.655464,857.852478,361.936096,339.037781,614.652344,123.092918,,,,53.736385,803.256165,182.345718
153,,,,,,,243.861130,646.950439,136.352142,299.084900,528.032776,139.445953,61.062660,856.716614,362.004425,338.774292,611.029907,125.128937,,,,54.244225,801.053833,182.827179
154,,,,,,,243.587769,643.504578,138.035324,298.567322,524.183105,141.369690,61.492062,855.672119,361.948151,339.086334,607.209045,126.848045,,,,54.263973,798.433044,183.162109
155,,,,,,,243.789383,639.910278,139.643890,298.108734,520.518127,143.164505,62.103092,854.508301,361.923431,338.792114,603.579773,128.206772,,,,54.774643,795.721436,183.797913
156,,,,,,,244.081558,636.147400,140.392181,297.702393,516.793213,144.816254,62.626457,853.181641,361.980255,338.877411,599.342529,130.216782,,,,55.502781,792.875916,184.329544
157,,,,,,,244.147583,632.412231,141.257660,297.310913,513.055603,146.335617,63.174095,852.000488,362.139191,338.959869,595.076294,132.050156,,,,55.908878,790.158142,184.644928
158,,,,,,,244.516846,628.549133,142.089035,296.877045,508.889771,147.680878,63.652191,850.722107,362.108826,338.813599,591.129089,133.121628,,,,56.546936,787.518616,184.682297
159,,,,,,,244.404266,624.705933,143.921707,296.678528,504.680725,149.058929,64.063240,849.434753,361.950897,339.246429,586.563904,134.769150,,,,57.586853,784.580139,185.144669
