Grasp20
Date:,2025/04/08
Time:,13:08:47
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
123,288.464081,577.540100,122.104042,,,,76.536446,862.582520,169.690643,68.987206,898.521179,349.904388,350.551300,654.384216,96.507263,,,,,,,,,,,,,,,,,,,,,,262.777283,708.206970,112.482704
124,288.956604,577.584961,121.806503,,,,76.632858,862.338501,169.483078,69.142410,898.408081,349.703613,350.370911,653.954285,95.991989,,,,,,,,,,,,,,,,,,,,,,262.909393,707.983521,112.439842
125,289.442200,577.598633,121.479538,,,,76.805611,861.893005,169.332367,69.269554,898.184448,349.574463,350.279846,653.595520,95.437912,,,,,,,,,,,,,,,,,,,,,,262.968597,707.804443,112.343948
126,289.954010,577.826477,121.244492,,,,76.833237,861.443298,169.338959,69.265114,897.917480,349.454254,350.161987,653.037048,95.140312,,,,,,,,,,,,,,,,,,,,,,263.072906,707.754639,112.210999
127,290.348938,578.081970,121.136871,,,,77.185776,861.123413,168.711868,69.413551,897.550476,349.265594,350.057617,652.673523,94.941986,,,,,,,,,,,,,,,,,,,,,,263.166779,707.691101,112.001228
128,290.816254,578.229309,121.000519,,,,77.136650,860.724243,168.902267,69.489426,897.286316,349.130615,349.846558,652.433289,94.709961,,,,,,,,,,,,,,,,,,,,,,263.272736,707.609436,111.880325
129,291.250275,578.435669,120.880119,,,,77.020142,860.372803,169.197601,69.497955,897.012268,349.002441,349.770447,652.187683,94.679474,,,,,,,,,,,,,,,,,,,,,,263.284576,707.504761,111.781395
130,291.515900,578.467407,120.657799,,,,77.106384,860.042786,169.314072,69.562111,896.692078,348.908142,349.750671,652.018616,94.686745,,,,,,,,,,,,,,,,,,,,,,263.360474,707.492065,111.682274
131,291.780212,578.514954,120.584709,,,,77.151909,859.872314,169.294174,69.609467,896.338867,348.830505,349.694855,651.883850,94.810402,,,,,,,,,,,,,,,,,,,,,,263.364899,707.381287,111.577415
132,292.001556,578.753479,120.290550,,,,77.432510,859.833801,168.950577,69.599068,896.005005,348.736115,349.569427,651.696411,94.787865,,,,,,,,,,,,,,,,,,,,,,263.407013,707.221680,111.563446
133,292.134186,578.883972,120.114929,,,,77.479591,859.784668,168.694458,69.605545,895.744202,348.650665,349.490814,651.553101,94.927597,,,,,,,,,,,,,,,,,,,,,,263.313690,707.047729,111.561546
134,292.448120,579.178528,119.929436,,,,77.522354,859.696350,168.557175,69.615433,895.482117,348.660126,349.312836,651.483948,95.003693,,,,,,,,,,,,,,,,,,,,,,263.261108,706.942139,111.566902
135,292.524872,579.216980,119.867485,,,,77.531532,859.599060,168.518417,69.622505,895.132935,348.582947,349.209442,651.560486,95.092140,,,,,,,,,,,,,,,,,,,,,,263.298401,706.887756,111.480949
136,292.438141,579.146545,119.774445,,,,77.492386,859.406921,168.548065,69.619446,894.799316,348.526550,349.161469,651.567688,95.177177,,,,,,,,,,,,,,,,,,,,,,263.304047,706.795532,111.478966
137,292.492950,579.112366,119.660019,,,,77.411514,859.310059,168.526627,69.567078,894.549072,348.452942,349.173492,651.567688,95.185623,,,,,,,,,,,,,,,,,,,,,,263.187927,706.704163,111.389648
138,292.544189,579.118591,119.505547,,,,77.384438,859.139893,168.491150,69.557327,894.307068,348.416718,349.042389,651.589417,95.198975,,,,,,,,,,,,,,,,,,,,,,262.974609,706.545471,111.313766
139,292.637146,579.109497,119.440201,,,,77.322334,859.041870,168.404037,69.504715,894.055481,348.282227,348.976593,651.562866,95.215454,,,,,,,,,,,,,,,,,,,,,,263.062073,706.502075,111.447472
140,292.751373,579.090515,119.447945,,,,77.202423,858.863770,168.318222,69.563263,893.799927,348.252045,348.947449,651.572815,95.223694,,,,,,,,,,,,,,,,,,,,,,262.938446,706.325439,111.375549
141,292.851501,579.076233,119.412888,,,,77.567322,858.872986,167.293091,69.610603,893.521118,348.011780,348.890015,651.628601,95.300110,,,,,,,,,,,,,,,,,,,,,,262.940643,706.267029,111.630013
142,292.951874,579.082031,119.395020,,,,77.262024,858.643555,167.889694,69.539413,893.302917,348.077698,348.828857,651.639587,95.396866,,,,,,,,,,,,,,,,,,,,,,262.881683,706.182861,111.782417
143,293.031586,578.994080,119.395088,,,,76.878189,858.429504,168.499390,69.485283,893.054138,347.955872,348.700470,651.642395,95.591675,,,,,,,,,,,,,,,,,,,,,,262.587891,706.242798,111.757500
144,293.131470,578.967651,119.413223,,,,76.576607,858.209595,168.643433,69.531731,892.878296,347.824463,348.569794,651.643188,95.655304,,,,,,,,,,,,,,,,,,,,,,262.493500,706.046570,112.143143
145,293.223907,578.984436,119.488556,,,,76.432938,857.980530,168.410385,69.579872,892.627563,347.679413,348.493835,651.682922,95.695587,,,,,,,,,,,,,,,,,,,,,,262.406616,705.856934,112.400635
146,293.295227,578.902039,119.579781,,,,76.407242,857.830933,168.238373,69.631035,892.401062,347.553040,348.393707,651.671814,95.807297,,,,,,,,,,,,,,,,,,,,,,262.177856,705.673950,112.753693
147,293.390961,578.782104,119.628769,,,,75.914879,857.565735,168.261383,69.693825,892.080078,347.403900,348.226746,651.763367,95.762314,,,,,,,,,,,,,,,,,,,,,,262.045166,705.454895,113.127510
148,293.446075,578.680298,119.738785,,,,75.480843,857.383484,168.328873,69.779282,891.815491,347.305603,348.043488,651.767456,95.979080,,,,,,,,,,,,,,,,,,,,,,261.960205,705.345703,113.258911
149,293.467743,578.549927,120.056923,,,,75.027725,857.185608,168.475693,69.824051,891.563904,347.193970,347.822693,651.645325,96.594780,,,,,,,,,,,,,,,,,,,,,,261.945404,705.305420,113.397545
150,293.532532,578.410278,120.305305,,,,74.650002,857.025635,168.480377,69.754639,891.290283,347.251923,347.743896,651.672119,96.954262,,,,,,,,,,,,,,,,,,,,,,261.638824,705.212830,114.134056
151,293.575867,578.240662,120.539787,,,,74.252449,856.941223,168.538574,69.941940,890.889282,347.007050,347.746277,651.678223,97.162720,,,,,,,,,,,,,,,,,,,,,,261.178375,704.788940,114.923874
152,293.688202,577.957825,121.107529,,,,73.736694,856.847290,168.624985,70.181717,890.550659,346.936127,347.759064,651.670471,97.339684,,,,,,,,,,,,,,,,,,,,,,260.897766,704.423035,115.515526
153,293.803009,577.514587,121.895729,,,,73.251251,856.723083,168.875000,70.134598,890.199707,346.666962,347.476318,651.743713,98.175491,,,,,,,,,,,,,,,,,,,,,,260.420532,704.227722,116.336311
154,294.007782,577.092163,122.615562,,,,72.873154,856.628418,169.047729,70.129929,889.839172,346.547760,347.318054,651.635498,99.376831,,,,,,,,,,,,,,,,,,,,,,260.367737,703.736755,117.482216
155,294.130310,576.777100,123.176674,,,,72.715233,856.641052,169.059418,70.177711,889.377747,346.334381,347.270905,651.514099,100.583771,,,,,,,,,,,,,,,,,,,,,,260.194000,703.293579,118.371864
156,294.294220,576.363770,124.096954,,,,72.575615,856.637939,169.276138,70.201225,888.937805,346.033783,347.174072,651.367004,102.062416,,,,,,,,,,,,,,,,,,,,,,259.558289,702.824280,119.957718
157,294.531128,575.930298,124.933968,,,,72.113533,856.451904,169.608917,70.281731,888.497925,345.927612,347.145203,651.332397,103.011818,,,,,,,,,,,,,,,,,,,,,,258.827820,702.299500,121.658737
158,294.448151,575.670105,125.841438,,,,71.456390,856.238281,169.900558,70.281372,888.047791,345.847687,346.911041,651.272522,104.842896,,,,,,,,,,,,,,,,,,,,,,258.632202,701.717102,122.672951
159,294.661530,575.117310,127.046143,,,,70.951782,856.012146,169.850830,70.314682,887.612000,345.915955,346.378571,651.148254,106.710815,,,,,,,,,,,,,,,,,,,,,,258.273071,701.058350,124.654167
160,294.733246,574.305176,128.193710,,,,70.306816,855.526550,169.993774,70.243629,887.158875,346.001892,346.514923,650.778198,108.241074,,,,,,,,,,,,,,,,,,,,,,257.447357,700.191772,126.660217
161,294.712189,573.434448,129.930511,,,,69.432991,854.825562,170.351288,70.237175,886.682068,346.228455,346.070709,650.305786,110.493820,,,,,,,,,,,,,,,,,,,,,,257.288116,699.501221,128.137848
162,294.656677,572.951660,131.800827,,,,68.701698,854.248108,171.043259,70.139763,886.209656,346.396881,345.651001,649.674988,112.595642,,,,,,,,,,,,,,,,,,,,,,256.685822,698.793457,130.138962
163,294.752289,572.192261,133.557098,,,,68.015823,853.563904,172.268356,70.050728,885.720520,346.607635,345.591827,648.947754,114.578049,,,,,,,,,,,,,,,,,,,,,,256.366486,697.760010,131.801666
164,294.774017,570.955688,134.967300,,,,67.263901,853.006958,172.983536,70.047844,885.206787,346.850494,345.523407,648.110901,116.954369,,,,,,,,,,,,,,,,,,,,,,255.634338,696.449280,133.981430
165,294.682495,569.869202,137.094635,,,,66.986305,852.234619,172.983734,69.953743,884.728760,347.060974,345.272949,647.498901,118.801460,,,,,,,,,,,,,,,,,,,,,,255.398499,695.326233,135.962402
166,294.892334,569.036560,139.174316,,,,66.751190,851.199829,173.031982,69.938354,884.272705,347.273224,345.036926,646.773376,121.172989,,,,,,,,,,,,,,,,,,,,,,255.270813,694.419250,137.580048
167,294.902954,567.533813,141.088608,,,,66.264153,850.215942,173.466934,69.835480,883.876526,347.428314,344.920807,645.665833,123.822212,,,,,,,,,,,,,,,,,,,,,,254.394119,692.882874,140.272919
168,294.975403,566.202881,143.541855,,,,65.682053,849.073792,174.603210,69.739792,883.343506,347.683777,344.629700,644.459351,126.105202,,,,,,,,,,,,,,,,,,,,,,254.330353,691.435791,142.099686
169,294.962708,564.950073,145.649948,,,,65.039642,847.744385,174.978806,69.765343,882.870361,347.842468,344.276703,643.138550,128.565216,,,,,,,,,,,,,,,,,,,,,,253.972397,689.899780,144.440704
170,294.734833,563.169067,147.871902,,,,64.663918,846.625305,175.385605,69.941849,882.441956,347.824310,344.579010,641.798340,130.782455,,,,,,,,,,,,,,,,,,,,,,253.599686,688.261780,145.929932
171,294.992432,561.634338,150.384399,,,,64.069077,844.886841,176.012314,69.939995,881.964294,348.028717,344.173248,640.355347,133.269135,,,,,,,,,,,,,,,,,,,,,,252.984192,686.429810,148.500229
172,294.725281,559.867554,153.052475,,,,63.623020,843.536743,176.716293,70.094025,881.489075,348.309204,344.001373,638.372131,136.042374,,,,,,,,,,,,,,,,,,,,,,252.599106,684.856628,150.914886
173,294.621338,557.654541,155.386108,,,,63.036827,841.474792,178.005676,70.116119,880.975708,348.728027,343.485168,636.710876,138.463104,,,,,,,,,,,,,,,,,,,,,,252.267365,682.509460,152.958878
174,294.702942,555.744690,157.568298,,,,62.880024,839.901062,178.611038,70.130943,880.332397,349.006134,343.335876,634.514526,140.969345,,,,,,,,,,,,,,,,,,,,,,251.862686,680.265869,155.292587
175,294.614380,553.342163,160.534714,,,,62.519081,837.827881,178.908310,70.147461,879.734680,349.291565,343.176636,632.356201,143.516266,,,,,,,,,,,,,,,,,,,,,,251.720749,678.090088,157.648254
176,294.210999,551.015137,163.191925,,,,62.347214,835.812866,179.450577,70.168129,879.110535,349.516022,342.953461,629.976257,146.027557,,,,,,,,,,,,,,,,,,,,,,250.809219,675.644897,160.135391
177,293.934021,548.335022,165.597305,,,,62.092461,833.733032,180.390625,70.295509,878.491455,349.880981,342.867188,627.574097,148.931931,,,,,,,,,,,,,,,,,,,,,,250.468033,672.864990,161.941696
178,293.759583,545.650574,168.375763,,,,61.668144,831.517578,181.003357,70.489792,877.771545,350.106812,342.390228,624.795654,151.204041,,,,,,,,,,,,,,,,,,,,,,250.515869,670.244141,164.039902
179,293.398407,543.056396,170.791748,,,,61.333477,828.928040,181.612839,70.697243,877.057678,350.096924,342.354553,621.870178,154.141556,,,,,,,,,,,,,,,,,,,,,,249.934128,667.460205,166.684845
180,293.403320,540.035461,173.043472,,,,61.142319,826.561096,182.264252,70.933060,876.267212,350.084381,341.713562,618.998596,156.495132,,,,,,,,,,,,,,,,,,,,,,249.658676,664.609924,168.890839
181,292.808899,536.843933,175.757004,,,,61.524708,824.226929,182.389481,71.199768,875.479980,350.056519,341.473541,615.898315,158.922867,,,,,,,,,,,,,,,,,,,,,,249.429077,661.361633,171.231705
182,292.575226,533.718628,178.190613,,,,61.427925,821.498474,183.386520,71.696754,874.539612,350.191895,341.285126,612.456909,161.687988,,,,,,,,,,,,,,,,,,,,,,249.278275,658.124573,172.987930
183,292.255005,530.263977,180.568344,,,,61.532310,818.764587,184.436874,71.647781,873.642212,350.902039,340.825226,609.178040,164.074646,,,,,,,,,,,,,,,,,,,,,,248.668610,654.733521,175.503418
184,291.636017,526.777405,183.161133,,,,61.523651,815.927979,185.112885,71.712860,872.707764,351.414246,340.899292,605.592590,166.732437,,,,,,,,,,,,,,,,,,,,,,248.530472,651.432922,177.345673
185,291.254059,522.920349,185.852600,,,,61.523697,812.947876,185.537323,72.054642,871.644287,351.628632,340.430084,601.806152,168.899384,,,,,,,,,,,,,,,,,,,,,,248.403137,647.811951,179.218781
186,290.648315,519.387573,188.009933,,,,61.679684,809.906494,186.512543,72.392479,870.734314,351.646698,340.053711,597.959045,171.896332,,,,,,,,,,,,,,,,,,,,,,247.557922,643.987793,181.771393
187,290.399261,515.575867,190.189301,,,,61.941429,806.745239,186.894913,72.692200,869.768250,351.778076,339.504883,594.203125,174.281418,,,,,,,,,,,,,,,,,,,,,,247.532425,640.168335,183.548279
188,289.728424,511.813446,192.726196,,,,61.750629,803.680908,189.085098,73.050423,868.522400,351.970703,339.355286,590.188660,176.889404,,,,,,,,,,,,,,,,,,,,,,247.203934,636.497131,185.412003
189,289.139008,507.868347,194.805923,,,,61.966831,800.351929,190.077499,73.214073,867.350525,352.459381,339.089203,586.029968,179.010696,,,,,,,,,,,,,,,,,,,,,,247.064163,632.639832,187.097717
190,288.773224,503.510345,197.220840,,,,62.393848,797.079590,190.655426,73.355240,866.188843,352.886902,338.859772,581.659851,181.568176,,,,,,,,,,,,,,,,,,,,,,246.853867,628.856262,188.418503
191,287.984955,499.623077,199.772552,,,,62.499660,794.043030,191.813416,73.808006,865.055481,352.980896,338.736725,577.608704,183.675735,,,,,,,,,,,,,,,,,,,,,,246.985413,624.687195,190.126129
192,287.127991,495.534119,202.174118,,,,62.882893,790.524597,192.674332,74.190094,864.001953,353.183380,338.357361,573.095642,185.818451,,,,,,,,,,,,,,,,,,,,,,246.632324,620.595581,192.176224
193,286.903046,491.149231,204.574844,,,,63.930553,787.008362,193.421295,74.416763,862.804993,353.756439,338.422668,568.707031,187.720703,,,,,,,,,,,,,,,,,,,,,,246.344299,616.449707,193.915833
194,286.481384,487.035919,206.372696,,,,64.285683,783.503052,194.151474,74.542503,861.491943,354.531738,338.040375,564.234375,189.455612,,,,,,,,,,,,,,,,,,,,,,246.563477,612.105774,195.171051
195,285.947662,482.546295,208.683151,,,,64.583916,779.931396,195.415649,74.738602,860.256470,354.849670,338.193298,559.513672,191.282501,,,,,,,,,,,,,,,,,,,,,,246.739716,607.852295,196.790985
196,285.912079,478.195190,210.736099,,,,65.581261,776.370056,196.291794,75.189178,859.030090,354.946014,337.854187,554.983643,193.032318,,,,,,,,,,,,,,,,,,,,,,246.499847,603.666443,198.335373
197,285.619446,474.002258,212.523499,,,,65.943611,772.836060,197.080597,75.657028,857.830872,355.035858,337.597382,550.294861,194.564560,,,,,,,,,,,,,,,,,,,,,,246.596573,599.153381,199.958618
198,285.487305,469.362885,214.727402,,,,66.316086,769.341919,198.906403,75.944191,856.303955,355.470245,337.968079,545.552002,195.881592,,,,,,,,,,,,,,,,,,,,,,246.917679,594.745422,200.932465
199,285.440582,464.845947,216.242981,,,,66.885361,765.833252,199.838654,76.112640,855.077576,356.388550,337.902496,540.734436,196.807114,,,,,,,,,,,,,,,,,,,,,,247.262451,590.177795,201.928543
200,285.363464,460.267578,218.275024,,,,67.794533,762.049194,200.683578,76.451004,853.550110,356.391235,337.950348,536.088806,198.186707,,,,,,,,,,,,,,,,,,,,,,247.637512,585.752502,202.878464
201,285.296295,455.855957,219.927338,,,,68.412521,758.308472,201.701538,76.972908,852.284485,356.394348,338.453918,531.052917,199.231461,,,,,,,,,,,,,,,,,,,,,,247.494186,581.118774,204.296356
202,285.128784,451.110291,221.392334,,,,69.306580,754.482483,203.322464,77.382919,850.805115,356.888947,338.266846,526.284302,199.875473,,,,,,,,,,,,,,,,,,,,,,247.733810,576.497009,205.704147
203,285.369934,446.357239,222.787582,,,,70.211319,750.857422,204.480972,77.516533,849.267822,357.640228,338.135437,521.266968,200.906799,,,,,,,,,,,,,,,,,,,,,,247.908234,571.951904,206.838760
204,285.160065,441.812531,223.863800,,,,71.339180,747.112976,205.859848,78.117508,847.758728,357.768127,338.240448,516.279541,202.202957,,,,,,,,,,,,,,,,,,,,,,248.162292,567.228699,207.573486
205,284.939362,437.004242,225.012558,,,,72.174248,743.341064,206.825867,78.763100,846.328674,357.578857,338.532074,511.306793,202.657043,,,,,,,,,,,,,,,,,,,,,,248.658447,562.578186,208.430191
206,284.922241,432.274109,226.137939,,,,73.436516,739.577942,208.373810,79.215240,844.580200,358.261963,338.516327,506.354004,203.633423,,,,,,,,,,,,,,,,,,,,,,249.058029,557.879333,208.963531
207,284.461365,427.492767,227.323288,,,,74.456970,735.856506,209.919525,79.430618,843.019836,358.912872,338.845154,501.179871,204.926117,,,,,,,,,,,,,,,,,,,,,,249.096359,553.130493,209.669785
208,283.937134,422.666016,228.187485,,,,75.484818,731.980408,210.887131,79.958908,841.270996,359.207733,338.461365,496.197113,205.940369,,,,,,,,,,,,,,,,,,,,,,249.320862,548.438660,210.655380
209,283.577179,417.731354,228.718811,,,,76.608994,728.420776,212.556152,80.769638,839.655823,359.301025,338.269867,490.844269,206.806290,,,,,,,,,,,,,,,,,,,,,,249.787659,543.764587,211.522232
210,282.758575,412.919098,229.466400,,,,77.601402,724.604065,214.001511,81.312584,837.903748,359.845459,338.307922,485.628906,208.145142,,,,,,,,,,,,,,,,,,,,,,250.183487,538.961975,212.054474
211,282.048126,408.064514,230.083008,,,,78.518570,720.626343,215.243027,81.680573,836.062988,360.468140,338.447266,480.455750,208.982895,,,,,,,,,,,,,,,,,,,,,,250.349335,534.336182,212.436951
212,281.697052,403.031647,230.231033,,,,79.663162,716.956604,216.719330,82.277016,834.487671,360.361786,338.265350,475.398499,209.951172,,,,,,,,,,,,,,,,,,,,,,250.591858,529.624207,213.447083
213,281.010040,398.133881,230.515335,,,,80.865791,713.566650,217.994812,83.172951,832.686218,360.885712,338.307892,470.212067,211.054642,,,,,,,,,,,,,,,,,,,,,,250.525833,524.868835,214.249557
214,280.219818,393.104645,231.077499,,,,81.973145,710.090027,219.510818,83.519714,830.866394,361.776794,338.462158,464.823090,212.087540,,,,,,,,,,,,,,,,,,,,,,250.727661,520.150146,215.052826
215,279.844177,388.236328,230.963531,,,,83.351097,706.384644,220.567108,84.092468,829.079041,362.203369,338.299469,460.022522,212.572754,,,,,,,,,,,,,,,,,,,,,,251.063217,515.601440,215.685791
216,279.417267,383.575104,231.134979,,,,84.368729,702.679504,221.818680,84.867737,827.251648,361.940979,338.151581,454.762390,213.056976,,,,,,,,,,,,,,,,,,,,,,251.420547,511.065460,215.648926
217,279.163391,378.775665,231.077332,,,,85.429276,699.269470,223.703125,85.690636,825.558594,362.543335,338.976929,449.911377,213.134338,,,,,,,,,,,,,,,,,,,,,,251.915482,506.559509,216.315231
218,279.253235,374.126282,230.841309,,,,86.817574,695.905334,225.000351,86.234940,823.637451,363.168213,338.883606,444.927887,213.401718,,,,,,,,,,,,,,,,,,,,,,252.266235,502.031311,216.669891
219,279.226563,369.635651,231.060745,,,,87.897934,692.459351,226.311050,86.998772,821.974548,363.234131,339.069244,440.471954,213.300446,,,,,,,,,,,,,,,,,,,,,,253.011047,497.630249,216.456406
220,279.338562,365.176727,230.721252,,,,89.217567,689.157593,227.900345,87.854317,820.228882,363.200348,338.847656,435.839172,213.102234,,,,,,,,,,,,,,,,,,,,,,253.872559,493.230560,216.067032
221,279.311462,360.935211,230.903091,,,,90.660187,686.056213,229.164780,88.422234,818.314697,364.353546,339.351959,431.327789,213.061478,,,,,,,,,,,,,,,,,,,,,,254.183334,488.953644,216.293533
222,279.532745,356.869751,230.855652,,,,92.074669,682.871033,230.682480,89.140869,816.738159,364.822388,339.837189,426.761536,212.353531,,,,,,,,,,,,,,,,,,,,,,254.724335,484.800140,216.430435
223,279.939941,352.648163,230.680389,,,,93.490868,679.670227,232.055618,89.862862,814.981812,364.727783,340.345123,422.303436,211.862305,,,,,,,,,,,,,,,,,,,,,,255.113937,480.733032,216.119507
224,280.254395,348.744141,230.851227,,,,95.159218,676.530945,233.149185,90.736320,813.266663,365.073364,340.817535,418.019592,211.007294,,,,,,,,,,,,,,,,,,,,,,255.637741,476.862610,215.951447
225,280.527618,344.610321,230.425720,,,,96.591560,673.557983,234.717422,91.528587,811.619141,365.675049,340.888123,414.123810,211.206024,,,,,,,,,,,,,,,,,,,,,,256.058075,473.001587,215.895233
226,280.477875,340.651062,230.065399,,,,97.852608,670.440186,235.719055,92.204666,809.918335,365.881897,341.247833,409.970703,210.598953,,,,,,,,,,,,,,,,,,,,,,256.235901,468.894806,215.587204
227,280.234161,336.823395,230.078568,,,,99.386848,667.359558,237.086426,92.884087,808.427795,366.143921,341.244904,405.798645,210.318420,,,,,,,,,,,,,,,,,,,,,,256.748199,465.030823,215.770370
228,280.095581,332.912048,229.619400,,,,100.703041,664.523193,238.444550,93.663857,806.616455,366.722778,341.250366,401.924652,209.826172,,,,,,,,,,,,,,,,,,,,,,256.977203,461.200378,215.308777
229,279.745789,329.286926,229.055511,,,,101.977364,661.668945,239.641968,94.407951,805.092896,367.119110,341.229065,397.915558,209.358917,,,,,,,,,,,,,,,,,,,,,,257.322296,457.645935,214.871506
230,279.481079,325.673309,228.378464,,,,103.347153,658.899353,240.681732,95.048264,803.412109,367.171387,340.980286,394.063995,209.104065,,,,,,,,,,,,,,,,,,,,,,257.973206,454.316986,214.184906
231,279.287872,322.022736,227.493347,,,,105.035194,656.316956,241.681213,96.000771,801.907959,367.812805,341.294800,390.027954,208.102966,,,,,,,,,,,,,,,,,,,,,,258.266479,450.710938,213.204971
232,278.664734,318.536316,226.735153,,,,106.359833,653.533264,242.747742,96.798225,800.185669,368.127411,341.106689,386.170135,207.859833,,,,,,,,,,,,,,,,,,,,,,258.593933,447.083435,212.999924
233,278.472534,315.254272,225.760925,,,,107.827209,650.930664,243.745361,97.502197,798.611450,368.406433,341.632141,382.382385,207.527039,,,,,,,,,,,,,,,,,,,,,,258.736053,443.922729,212.566284
234,278.509369,311.913605,224.498657,,,,109.261101,648.148865,244.771072,98.480949,797.080261,368.350739,341.751160,379.072632,206.824326,,,,,,,,,,,,,,,,,,,,,,259.292236,440.373627,211.549072
235,278.350006,308.418152,223.497406,,,,110.660500,645.820557,245.493637,99.417511,795.523499,368.505646,341.812836,375.778900,206.383698,,,,,,,,,,,,,,,,,,,,,,259.651855,437.088623,210.622467
236,278.385773,305.400024,222.545776,,,,112.165176,643.439758,246.457855,100.064896,793.911682,368.975647,342.263824,372.360321,204.865158,,,,,,,,,,,,,,,,,,,,,,260.171631,433.977600,209.966385
237,278.573334,302.373474,221.303909,,,,113.705566,641.193909,246.954010,100.944206,792.371094,369.302094,342.448181,369.262451,203.748444,,,,,,,,,,,,,,,,,,,,,,260.597809,431.136414,209.111038
238,278.692963,299.177826,220.595093,,,,115.086304,638.587219,247.793396,101.894234,790.846802,369.257813,342.772217,366.274628,202.349060,,,,,,,,,,,,,,,,,,,,,,260.724762,427.994720,208.588989
239,279.317688,296.637238,219.115219,,,,116.485825,636.533813,248.802750,102.722008,789.270935,369.267761,343.118530,363.515198,201.114334,,,,,,,,,,,,,,,,,,,,,,261.095917,424.991882,207.383606
240,279.725616,293.897064,218.089813,,,,117.849030,634.401306,249.709991,103.505936,787.730042,369.844238,343.752899,360.759949,199.629898,,,,,,,,,,,,,,,,,,,,,,261.772949,422.455109,206.269089
241,280.013428,291.163635,216.905762,,,,119.272736,632.195557,250.541656,104.082176,785.958008,369.807373,343.970795,357.818573,198.369141,,,,,,,,,,,,,,,,,,,,,,262.121857,419.708679,204.939438
242,280.420715,288.423645,215.545166,,,,120.894089,630.148315,250.794266,104.971535,784.596069,369.937317,344.549286,355.098267,196.695450,,,,,,,,,,,,,,,,,,,,,,262.519257,417.270416,204.123138
243,280.876587,285.956116,214.175171,,,,122.268303,628.132629,251.703674,105.984482,782.963013,370.208099,345.250092,352.544037,194.721710,,,,,,,,,,,,,,,,,,,,,,263.121918,414.610687,202.411514
244,281.040344,283.839996,212.790314,,,,123.681862,626.038574,252.208160,106.757729,781.498352,370.112274,345.443268,349.903046,192.795654,,,,,,,,,,,,,,,,,,,,,,263.777771,412.136169,201.255325
245,281.236084,281.178558,211.430634,,,,124.952400,623.997131,253.280350,107.349625,779.851135,370.375305,345.390320,347.339966,191.059540,,,,,,,,,,,,,,,,,,,,,,264.192383,409.825897,200.416992
246,281.455017,278.888214,209.454208,,,,126.301353,622.072144,253.749268,108.236519,778.533936,370.890961,346.001831,344.669647,189.110245,,,,,,,,,,,,,,,,,,,,,,264.990906,407.670807,198.821869
247,281.434418,276.694702,207.772659,,,,127.897537,619.937012,254.448975,109.279350,777.059631,370.542572,345.921417,342.669952,187.472946,,,,,,,,,,,,,,,,,,,,,,265.507416,405.305878,197.753128
248,281.705505,274.374878,206.140259,,,,129.145981,618.224243,255.354385,110.157425,775.733704,370.238617,346.367981,339.896912,185.587234,,,,,,,,,,,,,,,,,,,,,,266.108856,403.426575,196.120499
249,281.943512,272.396088,204.086594,,,,130.569305,616.200562,255.946823,110.986183,774.195923,370.191620,346.821136,337.826538,183.965408,,,,,,,,,,,,,,,,,,,,,,266.651550,401.177979,194.898636
250,282.125488,270.008759,202.578873,,,,131.667847,614.474548,256.654816,111.827599,772.840454,370.575378,347.098022,335.454376,181.603638,,,,,,,,,,,,,,,,,,,,,,267.418640,399.353882,193.399445
251,282.150024,268.623291,200.239456,,,,133.086227,612.698181,257.187836,112.424225,771.421936,370.825256,346.486816,332.516571,179.219299,,,,,,,,,,,,,,,,,,,,,,268.099396,397.412018,191.911148
252,282.330261,266.128693,198.374008,,,,134.327194,610.984253,257.589844,113.074242,770.242798,370.747162,347.573853,331.310059,176.862061,,,,,,,,,,,,,,,,,,,,,,268.629761,395.555176,190.315521
253,282.672974,264.506104,196.125259,,,,135.812836,609.354919,258.066010,114.014824,768.893616,370.782806,348.418396,329.233856,175.147903,,,,,,,,,,,,,,,,,,,,,,269.192963,393.778168,188.956726
254,283.014282,262.553131,194.132446,,,,137.188156,607.884766,258.478546,114.913223,767.685547,370.774628,348.272705,327.562714,173.228333,,,,,,,,,,,,,,,,,,,,,,269.482697,391.824341,187.653183
255,283.070038,260.878632,192.078644,,,,138.842728,606.190552,258.478912,115.947945,766.405212,370.546814,348.200256,325.733185,171.068924,,,,,,,,,,,,,,,,,,,,,,269.817657,390.206421,186.251114
256,283.510559,259.171509,189.687332,,,,140.014633,604.782898,258.574921,116.407845,765.162109,370.824615,348.582672,324.041138,169.155594,,,,,,,,,,,,,,,,,,,,,,270.602539,388.868347,184.621750
257,283.684692,257.621368,187.753174,,,,141.322083,603.276794,259.225677,117.230110,763.981628,370.992188,349.298676,322.383362,166.877686,,,,,,,,,,,,,,,,,,,,,,271.085114,386.933289,183.211624
258,283.950287,256.251587,185.551392,,,,142.561661,601.909973,259.470886,117.901428,762.752136,370.914185,349.762665,320.442688,164.720520,,,,,,,,,,,,,,,,,,,,,,271.731262,385.733673,181.632324
