Grasp23
Date:,2025/04/16
Time:,11:09:06
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
33,904.432800,811.629517,84.392418,1190.847656,827.385986,364.187866,772.063477,806.830261,70.703873,,,,,,,,,,857.520386,732.536011,91.056000,1095.376343,888.868835,176.649490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,904.777100,812.080017,85.862976,1190.663086,827.984558,363.729828,772.315613,808.558044,74.486832,,,,,,,,,,859.037292,732.639954,94.617798,1095.928955,889.676392,176.791534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,905.234131,812.690430,87.030754,1190.276245,828.585632,362.976715,771.870972,809.779907,77.592911,,,,,,,,,,861.450623,731.432373,98.025925,1096.425659,890.266907,176.504761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,905.785889,813.504639,88.204872,1191.261597,829.057190,363.278900,772.026184,811.588257,80.584229,,,,,,,,,,863.026123,731.390747,101.558708,1096.741089,890.766357,176.515350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,905.049622,814.398926,90.176872,1191.604980,829.759949,363.129395,771.623291,813.078125,83.736740,,,,,,,,,,864.732178,730.759644,104.656319,1097.194824,891.289673,176.667175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,904.745117,814.839600,92.105911,1191.761108,830.532166,363.035645,772.143555,814.603333,87.144814,,,,,,,,,,866.569824,730.747314,108.020409,1097.593872,892.018311,176.806625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,905.099304,815.047058,93.396111,1191.792725,831.212280,363.013824,771.593811,815.557800,90.187950,,,,,,,,,,867.681335,730.963928,111.509407,1098.295044,892.685974,176.843445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,905.747009,815.006226,94.415245,1191.817139,832.054932,362.947845,771.987915,816.072632,93.493881,,,,,,,,,,869.182495,730.839172,114.984222,1099.153564,893.069397,176.781097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,905.769592,814.469666,95.376465,1191.430786,832.974121,362.611176,771.708984,817.219849,96.872734,,,,,,,,,,870.332642,731.195129,117.817581,1099.628418,893.203491,176.561951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,906.258118,813.762817,96.027985,1191.178589,833.755432,362.275543,771.940002,817.185852,100.214821,,,,,,,,,,872.127869,731.337646,121.043579,1100.116943,893.380066,176.257385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,906.692688,813.589539,97.985512,1190.978516,834.593384,362.001282,772.288879,817.619141,103.503395,,,,,,,,,,873.782471,731.200439,123.994942,1099.420410,894.055786,176.275360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,906.220581,813.060730,99.454582,1190.904785,835.624512,361.790863,772.532166,817.600647,106.474663,,,,,,,,,,876.199341,730.108887,126.274300,1098.857300,894.492249,176.680527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,905.270935,813.241333,101.670952,1190.877075,836.342224,361.543457,773.173523,816.879333,109.876831,,,,,,,,,,877.645691,729.327637,128.393768,1098.474243,894.732300,176.863281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,905.100220,813.469910,103.894859,1190.909180,836.978333,361.415710,773.422302,815.939026,112.019043,,,,,,,,,,879.274719,728.481384,129.703323,1098.452759,894.952209,176.891937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,904.949036,811.604492,105.644653,1190.769531,837.779358,361.318665,774.191650,813.822571,114.341896,,,,,,,,,,881.692017,727.533142,131.816284,1098.514038,895.086975,176.844803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,904.752991,809.884521,106.382881,1190.586548,838.871277,361.173676,774.859070,812.344910,117.379845,,,,,,,,,,883.230774,726.559082,133.518875,1098.372437,895.254761,176.877701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,903.891663,808.215942,107.117165,1190.299561,839.858459,361.050934,774.295898,811.455688,119.858566,,,,,,,,,,883.885925,725.543762,135.685516,1098.081299,895.468262,176.783295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,905.255920,806.855652,108.441734,1190.053589,840.555176,360.892761,774.648865,809.183411,122.876793,,,,,,,,,,885.846863,724.162842,136.356308,1097.952515,895.409363,176.785446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,905.813965,806.096985,109.330719,1189.888062,841.411133,360.692993,774.858887,807.594238,124.832687,,,,,,,,,,887.315674,722.928650,137.072357,1097.626831,895.424744,176.735626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,905.200989,804.877930,109.608894,1189.587891,842.332397,360.251740,775.094238,805.053955,126.844711,,,,,,,,,,889.625366,721.278259,138.315536,1097.254395,895.460510,176.602661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,904.431274,803.427063,110.081306,1189.445313,843.310669,360.156830,775.257446,803.324890,128.748779,,,,,,,,,,890.988892,719.492920,138.543869,1096.869995,895.463745,176.480728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,904.704834,801.954163,111.542595,1188.954224,844.263489,359.905487,776.045288,800.678955,129.994019,,,,,,,,,,892.156494,717.977112,139.755692,1096.359985,895.415466,176.214417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,904.311401,799.421143,113.014717,1188.435669,844.896606,359.629028,776.183350,798.760864,131.661255,,,,,,,,,,893.200317,716.187561,140.327209,1095.779785,895.301941,175.902908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,905.199341,797.921082,113.110565,1188.111206,845.787415,359.418030,776.141968,796.302063,132.978088,,,,,,,,,,894.012512,714.507080,140.614853,1095.132935,895.227783,175.420074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,905.054321,796.257202,113.571083,1188.015625,846.721191,359.240112,776.458191,793.970398,133.547791,,,,,,,,,,895.244263,712.546936,141.498184,1094.570923,894.998108,175.274109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,905.359375,795.703552,114.617508,1187.612793,847.569092,359.052094,776.061890,791.972656,134.852814,,,,,,,,,,896.299805,710.760132,141.730530,1093.898926,894.829346,175.264130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,905.591614,794.269043,115.219490,1187.312622,848.255859,359.058563,776.186462,789.743103,135.530685,,,,,,,,,,896.611023,709.575134,142.112625,1094.689575,894.329346,174.602112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,905.487732,792.105896,115.617081,1186.409424,849.208740,358.743042,776.761597,787.793884,136.242462,,,,,,,,,,896.564331,708.117004,142.477295,1093.594971,894.694275,173.816818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,905.524231,789.936157,116.129829,1185.461426,850.137329,358.086487,776.210510,785.441833,137.027466,,,,,,,,,,897.078979,706.493225,143.164276,1092.029541,894.928162,173.429947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,904.945984,788.805847,116.581635,1184.761230,851.014038,357.648285,775.514771,783.774719,137.381699,,,,,,,,,,897.545105,705.164795,143.542511,1091.440186,894.831238,173.429428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,904.453491,787.927551,116.781487,1184.187134,851.960205,357.437103,775.220825,781.594910,136.945999,,,,,,,,,,897.765442,703.635681,143.901657,1090.431885,894.759827,173.064758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,904.356262,786.343933,116.660164,1183.527832,852.826965,357.081024,775.622864,779.825745,136.595871,,,,,,,,,,897.796936,702.160950,144.616837,1089.413452,894.477661,172.457031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,904.497986,784.533936,116.763779,1182.724731,853.667480,356.405243,775.687317,777.807739,135.880157,,,,,,,,,,897.434448,700.802307,145.147217,1088.950928,894.044800,171.435242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,903.864746,782.683838,116.881935,1182.376465,854.128113,356.019989,775.174500,776.161865,135.325928,,,,,,,,,,897.375061,699.502808,145.125259,1088.738281,893.849609,170.542877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,903.612915,781.018677,117.173683,1181.399414,855.047241,355.575104,774.934204,774.026489,134.793655,,,,,,,,,,897.917053,698.112549,145.420151,1088.336304,893.688843,169.758194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,903.273010,779.952942,117.015503,1180.638428,856.034058,355.027557,773.999207,772.543823,134.459427,,,,,,,,,,898.676392,697.212097,146.191650,1087.147583,893.405334,169.150772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,902.797791,778.865723,116.957809,1180.038940,856.805420,354.470306,773.234802,770.853027,133.918701,,,,,,,,,,898.470398,696.039856,146.304596,1085.271362,893.401489,168.593750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,902.237000,777.705383,116.432732,1179.397827,857.504822,353.807831,772.579224,769.522644,133.247009,,,,,,,,,,897.926880,694.613159,146.195343,1084.123779,893.372864,168.250092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,901.831482,776.548340,116.694962,1178.638550,858.373352,353.103577,772.238342,767.683167,132.754410,,,,,,,,,,898.036316,692.908264,145.258835,1083.759766,892.808228,167.680161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,901.413574,775.317078,116.723457,1177.772095,859.262695,352.459686,772.016296,766.216309,132.293427,,,,,,,,,,897.588379,691.484619,145.001495,1083.225464,892.467468,166.223206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,901.174866,773.797668,116.309822,1177.146851,859.938110,351.974579,771.862549,764.285583,131.722672,,,,,,,,,,896.927612,690.218201,145.318878,1082.044312,892.658752,165.206665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,900.968872,773.029907,115.506226,1176.816895,860.401001,351.336731,772.214539,762.299377,131.060471,,,,,,,,,,896.529358,688.479065,145.341949,1080.472534,892.596191,164.845840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,900.707397,771.836365,115.131332,1175.977905,861.125916,350.692627,771.597717,760.897888,130.560379,,,,,,,,,,896.309387,687.037720,145.002060,1079.222534,892.452087,164.197586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,900.526184,770.136902,115.511826,1174.961060,862.092041,349.797424,770.863403,759.513672,130.186905,,,,,,,,,,896.225220,686.390381,144.388031,1078.319702,892.341675,163.414993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,899.796448,769.010864,115.573082,1174.106689,862.989990,349.106964,770.003052,758.666443,129.800629,,,,,,,,,,896.605652,684.911682,143.341309,1077.795532,892.188232,162.342072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,899.146240,768.189026,115.042999,1173.459473,863.611450,348.449554,769.633423,757.171387,129.272095,,,,,,,,,,896.142456,683.436279,143.205673,1077.744751,891.632568,161.066544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,898.962769,767.141357,114.298874,1172.543823,864.301147,347.763184,769.387024,755.925781,128.836960,,,,,,,,,,895.169373,682.516296,143.249466,1076.760010,891.373169,160.133408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,899.019775,765.958252,113.557022,1171.448242,865.000061,347.232452,768.860840,754.623352,128.006119,,,,,,,,,,894.468018,680.939209,143.342865,1075.630737,891.211609,159.859100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,899.171509,764.763000,112.822929,1170.767334,865.498535,346.722412,768.834717,752.796570,127.557091,,,,,,,,,,894.198242,679.865417,143.195480,1074.492676,891.184814,159.460281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,898.846985,763.706848,112.250305,1169.986206,866.131592,346.195984,768.422180,751.664063,126.898354,,,,,,,,,,894.553284,679.966431,143.345093,1072.908936,891.200134,158.455780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,897.959656,762.652222,112.336632,1169.285156,866.814697,345.754517,768.008484,750.351990,126.274033,,,,,,,,,,893.670227,678.462097,142.440002,1072.008789,891.241455,157.746658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,897.330566,761.831726,112.508163,1168.146240,867.796326,345.003357,767.759705,748.925049,125.540771,,,,,,,,,,892.895203,677.049561,141.724930,1071.816040,890.561584,157.198395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,896.440247,761.760254,112.521370,1167.218750,868.665955,344.210999,767.601624,747.963318,124.835213,,,,,,,,,,892.286865,675.810608,141.308624,1071.088501,890.042114,156.246109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,895.630432,761.524841,112.189995,1166.471558,869.231934,343.542755,767.527832,746.409546,124.086143,,,,,,,,,,891.950867,675.080994,141.378601,1069.758301,890.367554,155.318222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,895.485779,760.645264,111.783562,1166.100464,869.646118,343.126831,767.191223,745.058716,123.709923,,,,,,,,,,891.932556,674.116638,141.369186,1068.760498,890.465332,154.793106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,894.784729,759.502136,111.561821,1165.319336,870.376465,342.735352,766.285156,744.328552,123.413406,,,,,,,,,,892.109985,673.063171,140.473709,1067.774536,890.364868,154.005096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,893.994934,758.395325,111.393356,1164.412964,870.981018,342.066254,765.562012,743.309814,123.181015,,,,,,,,,,891.849121,672.073059,139.803146,1066.840698,890.178589,153.338348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,893.560913,757.829956,111.144623,1163.487671,871.653748,341.374329,765.089294,742.016602,122.818687,,,,,,,,,,891.036560,671.404968,139.138123,1066.194214,889.936890,152.514267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,893.305481,757.608765,110.899315,1162.989502,872.324158,341.030975,764.607422,741.206421,122.400612,,,,,,,,,,890.335205,670.162720,138.905014,1066.324707,889.442322,151.721558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,892.874695,757.389832,110.468369,1162.251221,873.209412,340.479675,764.151611,740.430481,122.576599,,,,,,,,,,889.449585,669.077393,139.177383,1066.045898,889.108276,150.968765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,892.667847,756.603821,110.136032,1161.468018,873.801331,339.745789,763.638184,739.357666,122.654808,,,,,,,,,,889.113708,668.324951,138.859222,1065.071777,889.104980,150.273590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,892.180725,755.726074,110.002441,1160.492432,874.358521,338.772644,763.049194,738.471436,122.741470,,,,,,,,,,889.131104,667.484253,138.255951,1064.004639,889.228210,149.830856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,891.782654,755.041565,109.745087,1160.075684,874.916443,338.284088,762.730225,737.769836,122.966660,,,,,,,,,,888.251160,666.262329,137.750732,1063.013184,889.245605,149.515442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,891.209778,754.218994,109.681007,1159.664551,875.588196,338.024689,762.602051,736.698181,123.140244,,,,,,,,,,887.332825,664.999451,137.363464,1062.354126,889.250671,149.109970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,890.575073,753.628723,109.632660,1159.083618,876.206909,337.662109,762.526367,735.207031,123.303802,,,,,,,,,,886.327026,664.344177,136.835098,1061.332642,889.114441,148.479996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,890.581177,752.525452,109.859604,1158.421753,876.875671,337.082001,762.370911,734.247986,123.418221,,,,,,,,,,886.249756,663.554810,136.355255,1060.538574,888.929260,147.900604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,890.690918,751.740967,109.719223,1157.826172,877.374084,336.778076,762.119629,733.692078,123.343452,,,,,,,,,,885.960022,662.490906,134.895340,1060.252808,888.553284,147.434448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,890.534119,750.984558,109.223061,1157.023438,877.946533,336.493835,761.631836,732.985107,123.096786,,,,,,,,,,885.793823,661.188171,134.735962,1059.728882,888.588684,147.193008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,890.328979,750.391968,108.866371,1156.129639,878.874268,335.838104,761.321167,731.952087,122.815994,,,,,,,,,,884.616760,660.787048,134.422043,1058.879517,888.613159,146.892761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,889.840637,749.909546,108.790047,1155.378540,879.688538,335.260925,761.703613,730.831421,122.460327,,,,,,,,,,883.558411,659.830383,134.276260,1057.409668,888.952698,146.000626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,889.762024,749.240112,108.466248,1154.692261,880.296753,334.819672,762.008728,730.227966,122.191605,,,,,,,,,,883.114563,658.827820,133.978638,1056.099121,889.117065,145.515259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,889.129700,748.876282,107.962517,1154.638184,880.807678,334.625031,,,,,,,,,,,,,883.292053,657.497925,132.908340,1055.440796,889.114624,145.087753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,888.013306,748.692017,108.192169,1154.052246,881.442383,334.452698,,,,,,,,,,,,,882.797546,656.724609,132.480576,1055.239990,889.040894,144.846191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,887.269897,748.633301,108.790604,1153.239990,882.094910,334.192993,,,,,,,,,,,,,881.630432,656.106262,132.429581,1054.787842,888.832703,144.440063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,887.083679,748.390259,108.919975,1152.487427,882.577820,333.592957,,,,,,,,,,,,,880.151672,655.033569,132.460678,1054.813354,888.246582,143.817062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,886.924500,748.430969,108.781837,1151.732300,883.239685,333.152008,,,,,,,,,,,,,879.816956,654.500671,131.915604,1053.718140,888.709412,143.244797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,886.543701,747.762024,108.310448,1151.192261,883.785095,332.968262,,,,,,,,,,,,,879.770935,653.541626,130.918289,1052.485352,889.112305,143.202057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
