Grasp123
Date:,2025/04/23
Time:,11:18:14
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
19,901.220398,523.101318,62.721737,771.672485,484.967560,30.133291,853.273804,450.692688,31.329758,1067.605957,822.019104,483.410309,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,901.131348,522.968811,62.938370,771.604919,484.943024,30.169603,853.263550,450.646240,31.359699,1067.816406,822.102722,483.522980,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,901.063965,522.882080,63.262314,771.629700,484.962494,30.188751,853.231201,450.628510,31.310362,1068.048218,822.135498,483.720734,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,900.962158,522.684631,63.823277,771.605469,484.987305,30.195311,853.186462,450.622681,31.341398,1068.141968,822.207764,483.861298,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,900.767456,522.495728,64.184990,771.458496,485.075623,29.907454,853.107056,450.615448,31.342913,1068.356567,822.319153,484.113037,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,900.482788,522.357117,64.521812,771.482544,485.006378,30.122637,853.000244,450.642548,31.355761,1068.473755,822.426575,484.247162,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,900.372559,522.307312,64.737320,771.335571,485.137512,29.884724,852.885376,450.660736,31.331060,1068.648560,822.527222,484.377228,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,900.182190,522.425110,64.770294,771.275818,485.287842,29.711700,852.713318,450.600922,31.419628,1068.835205,822.679504,484.521454,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,899.975586,522.430725,65.381180,771.097778,485.338440,29.711269,852.544556,450.586060,31.472857,1069.048218,822.945129,484.671509,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,899.535278,522.218811,66.336945,770.889587,485.373077,29.898762,852.388550,450.528961,31.505239,1069.225952,823.288208,484.740143,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,899.148804,522.053833,67.077629,770.651672,485.383575,29.980686,852.167114,450.516663,31.517096,1069.474976,823.491699,484.961029,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,898.781982,521.829285,67.832855,770.304932,485.582886,30.049063,851.891663,450.457184,31.539724,1069.882568,823.778931,485.291321,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,898.275513,521.817383,68.921242,769.985352,485.602722,30.203445,851.625549,450.388885,31.595314,1070.430664,824.230957,485.603333,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,897.712708,521.706909,70.107422,769.642456,485.684662,30.403330,851.307983,450.218842,31.744741,1070.907593,824.624817,486.015442,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,897.085144,521.420776,71.958458,769.213257,485.606415,30.472445,850.920288,450.071075,31.836317,1071.501709,825.027832,486.490143,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,896.084839,521.311951,73.397514,768.991638,485.571747,30.901329,850.502319,449.987946,31.935654,1071.961426,825.482056,486.775360,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,895.218872,521.131470,74.785896,768.610352,485.711761,31.109707,850.120728,449.782257,32.108227,1072.446289,825.910889,486.981873,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,894.589600,520.787537,76.401726,768.255859,485.912659,31.168390,849.808533,449.676453,32.191143,1073.229004,826.261597,487.258942,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,893.606140,520.260193,78.912254,767.468262,486.213470,31.387890,849.553711,449.614655,32.359329,1074.204468,826.666199,487.663788,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,892.755615,519.714905,81.690620,767.341919,486.807526,31.547457,849.361816,449.459198,32.680542,1075.088013,827.197021,488.195313,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,891.633118,519.393250,84.016472,767.156067,487.438904,31.634390,849.224365,449.320862,33.091194,1075.822876,827.782959,488.693359,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,890.561584,519.406982,86.413986,766.780029,488.179718,32.588810,849.274658,449.045013,33.703960,1076.526245,828.512146,488.953003,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,889.905823,519.180176,89.250725,766.311829,488.898010,34.162220,849.244690,448.869873,35.020714,1077.720215,828.964661,489.662079,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,889.081116,519.064026,92.182068,765.886841,489.248993,35.303734,849.202148,448.922333,36.250076,1078.926392,829.409546,490.547150,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,888.264099,518.689758,95.729012,765.632813,489.665741,37.021389,849.357483,448.942291,37.404144,1079.661621,829.904175,491.083130,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,887.689819,518.473328,99.425209,765.470520,489.541870,39.786495,849.539124,448.980896,39.042450,1080.972778,830.624695,491.378021,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,886.888977,518.579956,102.923386,765.044067,489.531677,42.762554,849.826721,449.161255,41.767555,1082.511475,831.182373,492.034027,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,886.173157,519.233154,106.950577,764.945618,488.931976,45.647144,850.029297,448.912079,43.914513,1083.822388,831.627075,492.469421,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,885.509399,519.214294,110.616951,764.773926,488.199921,48.930401,850.197021,449.100891,47.298454,1085.544434,832.258545,492.970520,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,884.597595,519.238037,114.832222,764.800659,487.062988,52.897236,850.298401,448.960358,50.955215,1087.261230,832.660522,493.921753,1048.816406,790.309814,302.171722,,,,,,,,,,,,,,,,,,,,,,,,
49,884.189270,519.337402,119.518036,764.740784,485.899475,56.662807,850.522400,448.859558,54.483150,1088.354858,833.124512,494.715637,1050.277100,792.926208,302.530090,,,,,,,,,,,,,,,,,,,,,,,,
50,883.610901,519.719543,123.775375,764.937683,484.847931,60.624992,850.713684,448.886078,58.650024,1090.062500,833.805542,495.764893,1052.398804,794.942322,302.899445,,,,,,,,,,,,,,,,,,,,,,,,
51,883.004272,520.328125,128.341827,765.396667,483.290649,64.424675,850.843262,448.765198,63.061367,1091.437378,834.441467,496.419830,1053.934326,797.448608,303.480408,,,,,,,,,,,,,,,,,,,,,,,,
52,882.434814,521.107605,133.449234,765.807190,482.185028,68.564194,850.757263,448.725250,67.998383,1093.098877,834.916626,497.096832,1054.929565,800.136230,303.865845,,,,,,,,,,,,,,,,,,,,,,,,
53,881.700439,522.177795,138.070511,766.237549,481.401489,72.291573,850.658813,448.695587,73.093903,1095.137695,835.376831,497.938416,1057.006958,802.752380,304.114227,,,,,,,,,,,,,,,,,,,,,,,,
54,880.975586,523.208496,142.939133,766.544983,480.623016,76.845444,850.461792,448.722504,78.108047,1096.445679,835.971497,498.414459,1059.244751,805.164307,304.197662,,,,,,,,,,,,,,,,,,,,,,,,
55,880.467957,524.086975,147.937775,766.812683,479.981354,81.320244,850.241882,448.877655,83.475716,1098.285522,836.668640,499.285004,1060.441528,807.925598,304.485840,,,,,,,,,,,,,,,,,,,,,,,,
56,880.084534,525.079956,152.779907,767.165344,479.667389,85.857971,850.143372,449.338593,88.531387,1099.789429,837.283325,499.919189,1062.007568,810.710388,305.395447,,,,,,,,,,,,,,,,,,,,,,,,
57,879.589722,526.433411,157.773804,767.389221,479.734680,90.423088,850.199463,450.054535,93.753525,1100.814819,837.619263,500.806702,1063.714722,813.169617,305.895508,,,,,,,,,,,,,,,,,,,,,,,,
58,879.062927,527.711182,162.753082,767.590027,480.097595,94.806259,850.243042,451.002686,98.923660,1102.550659,838.103638,501.663116,1065.555664,815.760132,305.901550,,,,,,,,,,,,,,,,,,,,,,,,
59,878.685242,529.022583,167.639801,767.678040,480.856812,99.699829,850.415771,452.104950,103.577095,1104.214722,838.682190,502.433594,1067.241577,818.470520,306.376923,,,,,,,,,,,,,,,,,,,,,,,,
60,878.341370,530.584351,172.621429,767.487488,481.774323,104.829994,850.651367,453.407013,107.852142,1105.931885,839.081299,503.377075,1068.877075,821.401489,307.424835,,,,,,,,,,,,,,,,,,,,,,,,
61,877.854126,532.226929,177.545883,767.172424,482.776917,109.920830,851.018127,454.848602,111.998886,1107.540527,839.695374,503.807739,1070.110718,823.833801,308.054077,,,,,,,,,,,,,,,,,,,,,,,,
62,877.554260,534.127747,182.069778,766.797485,483.935394,115.317284,851.466370,456.476044,116.087250,1108.969116,840.282043,504.359802,1071.677979,826.451233,308.505951,,,,,,,,,,,,,,,,,,,,,,,,
63,877.192383,535.898254,186.484314,766.041748,485.509735,120.594109,851.910767,458.504456,120.388298,1110.300781,840.621643,505.305634,1074.026855,829.231445,309.242950,,,,,,,,,,,,,,,,,,,,,,,,
64,876.912476,537.923584,191.106094,765.376526,487.051086,125.494400,851.656982,460.667999,124.208778,1111.640137,840.983582,506.317810,1075.399902,831.916443,309.587982,,,,,,,,,,,,,,,,,,,,,,,,
65,876.628662,539.963135,195.965958,764.680908,488.797852,130.614655,851.597046,463.103302,127.811897,1112.995239,841.423096,507.385162,1076.997070,834.284668,310.407715,,,,,,,,,,,,,,,,,,,,,,,,
66,876.219604,542.217834,200.130875,764.006104,490.608093,135.700226,851.795959,465.652039,131.336166,1114.054565,842.059143,508.216187,1078.663330,836.694214,311.584015,,,,,,,,,,,,,,,,,,,,,,,,
67,875.621887,544.620911,204.679352,763.409790,492.574829,140.349548,851.675781,468.144653,134.770279,1115.414429,842.725525,508.799561,1079.860352,839.568176,312.442078,,,,,,,,,,,,,,,,,,,,,,,,
68,875.094238,546.820313,209.112213,762.759277,494.854034,144.478256,851.399841,471.193573,138.315872,1116.975464,843.078857,509.621765,1081.663330,841.926697,313.444031,,,,,,,,,,,,,,,,,,,,,,,,
69,874.528809,549.329224,212.971252,762.046448,497.286255,148.848480,851.064636,474.053497,141.466263,1118.082153,843.318237,510.494141,1083.153442,844.196716,313.984558,,,,,,,,,,,,,,,,,,,,,,,,
70,873.881042,551.850403,217.068680,761.494324,499.638550,152.429779,850.735474,477.029297,144.524994,1119.322754,843.785034,511.358093,1084.776001,846.816833,315.114349,,,,,,,,,,,,,,,,,,,,,,,,
71,873.435974,554.287659,220.248993,760.817383,502.311005,156.308960,850.353821,479.932617,147.684891,1120.586670,844.284119,512.167053,1086.349976,848.865479,316.250763,,,,,,,,,,,,,,,,,,,,,,,,
72,872.925964,556.991882,223.268021,760.252869,505.263580,159.220459,850.088135,482.995636,150.584625,1121.455322,844.941162,512.857056,1087.558105,851.036255,317.307220,,,,,,,,,,,,,,,,,,,,,,,,
73,871.998901,559.703979,226.970413,759.629211,508.247162,161.643600,850.013550,486.097229,153.331818,1122.536621,845.542969,513.755432,1089.082031,853.393677,318.398071,,,,,,,,,,,,,,,,,,,,,,,,
74,871.320007,562.172913,230.304214,759.036438,511.278412,164.086151,849.849976,488.925262,155.713928,1123.685425,845.833008,514.656921,1090.298218,855.427795,319.527985,,,,,,,,,,,,,,,,,,,,,,,,
75,870.130798,565.083069,232.856354,758.126587,514.653259,166.228958,849.875977,491.846161,158.362854,1124.815918,846.142944,515.738770,1091.504028,857.529541,320.697021,,,,,,,,,,,,,,,,,,,,,,,,
76,869.493958,567.816040,235.769318,757.273804,517.877136,168.372940,849.885193,494.858856,160.638489,1125.715820,846.560852,516.748413,1092.919800,859.446289,321.818726,,,,,,,,,,,,,,,,,,,,,,,,
77,868.632690,570.465515,238.294556,756.330078,521.397949,170.130569,849.879578,498.195923,162.474716,1126.223022,847.112488,517.340088,1093.822144,861.417419,322.837097,,,,,,,,,,,,,,,,,,,,,,,,
78,867.981018,573.023132,240.423492,755.587646,524.892822,171.235321,850.546814,501.209961,164.103806,1127.212646,847.730591,518.381042,1094.826904,863.334167,323.857666,,,,,,,,,,,,,,,,,,,,,,,,
79,866.691040,576.164612,242.830154,754.635132,528.322266,173.095093,850.621887,504.461182,165.644302,1128.144043,848.270142,519.329834,1095.899536,865.065613,325.148987,,,,,,,,,,,,,,,,,,,,,,,,
80,865.920715,578.950500,244.177750,753.704712,531.825562,174.327469,850.709412,507.829346,166.501343,1129.113647,848.568298,520.361145,1096.798584,867.002441,326.146393,,,,,,,,,,,,,,,,,,,,,,,,
81,864.868225,581.792297,245.972885,752.683838,535.587463,174.925873,850.856323,511.191833,167.912537,1129.802002,848.913635,521.132263,1097.835449,868.552490,327.418701,,,,,,,,,,,,,,,,,,,,,,,,
82,864.139954,584.369263,247.182800,751.879700,539.208191,175.620804,851.304932,514.433777,168.175873,1130.463257,849.342346,521.879150,1098.983765,870.367615,328.594147,,,,,,,,,,,,,,,,,,,,,,,,
83,863.422852,587.332092,248.333542,751.053894,542.704163,176.203232,851.537109,518.139038,168.617966,1130.890747,849.731628,522.679382,1099.601563,871.827332,329.494934,,,,,,,,,,,,,,,,,,,,,,,,
84,862.764343,589.850891,249.206573,749.968140,546.317383,176.971542,851.902283,521.804504,168.875793,1131.545288,850.244507,523.281921,1100.125610,873.434204,330.375641,,,,,,,,,,,,,,,,,,,,,,,,
85,861.803284,592.363464,250.089203,749.039490,549.630066,176.674118,852.722961,525.414063,168.160828,1132.244019,850.829590,523.793945,1101.227783,874.955688,331.615387,,,,,,,,,,,,,,,,,,,,,,,,
86,861.071716,594.905396,250.713852,748.259949,552.945435,176.163971,853.185791,529.097900,167.438187,1132.955566,851.196228,524.633240,1101.677246,876.359497,332.353027,,,,,,,,,,,,,,,,,,,,,,,,
87,860.449463,597.345154,251.223877,747.612671,556.306091,175.997437,853.658813,533.005676,167.471527,1133.801270,851.432190,525.469238,1102.000122,877.740356,333.085663,,,,,,,,,,,,,,,,,,,,,,,,
88,859.564087,599.683289,251.886261,746.737427,559.604553,175.881134,854.086914,536.673218,166.914032,1134.174805,851.665466,526.033813,1102.342773,878.993835,333.934998,,,,,,,,,,,,,,,,,,,,,,,,
89,858.567810,601.859192,252.199814,746.052063,562.562622,175.702179,854.559998,540.758667,166.019867,1134.699707,851.907104,526.563904,1103.163330,880.277161,334.983276,,,,,,,,,,,,,,,,,,,,,,,,
90,857.662292,604.216919,252.060669,745.589355,565.404663,175.298691,854.729675,544.698242,164.374283,1135.294800,852.168213,527.176270,1103.661133,881.582275,335.692596,,,,,,,,,,,,,,,,,,,,,,,,
91,857.072266,606.625000,251.412582,744.937805,568.423340,173.984619,855.510193,548.394775,163.142624,1135.854736,852.432373,527.587891,1103.961060,882.730408,336.242218,,,,,,,,,,,,,,,,,,,,,,,,
92,856.574036,608.974854,251.151825,744.814026,571.312195,173.116379,855.324036,552.178284,161.852890,1136.424683,852.662048,528.043274,1104.200928,883.836304,336.801025,,,,,,,,,,,,,,,,,,,,,,,,
93,855.820251,610.871216,251.735107,744.529236,574.407166,171.225189,855.433167,556.064880,160.587830,1136.791870,852.885193,528.325684,1104.498657,885.100342,337.555206,,,,,,,,,,,,,,,,,,,,,,,,
94,855.260498,613.270142,250.813339,744.403198,577.502319,169.386154,855.546936,559.599182,159.152206,1137.135132,853.105957,528.609619,1104.810547,886.156677,338.411499,,,,,,,,,,,,,,,,,,,,,,,,
95,854.661499,615.171875,249.714264,744.120972,580.540100,168.298691,855.634705,563.135010,157.932083,1137.442505,853.229797,529.148438,1104.912231,887.310608,339.237305,,,,,,,,,,,,,,,,,,,,,,,,
96,854.096802,617.431763,249.595566,743.573730,583.328064,167.635208,856.166199,566.549500,156.925766,1137.710449,853.378784,529.547119,1105.153687,888.327576,340.048035,,,,,,,,,,,,,,,,,,,,,,,,
97,853.478455,618.952393,249.260345,743.321228,585.922913,166.018829,856.864441,569.719543,155.778503,1137.968994,853.503906,529.791504,1105.023315,889.432495,340.759766,,,,,,,,,,,,,,,,,,,,,,,,
98,852.709290,620.908752,248.516571,743.610229,588.909241,163.913071,857.386963,573.178955,154.983688,1138.374023,853.645813,530.029175,1104.855469,890.370239,341.097443,,,,,,,,,,,,,,,,,,,,,,,,
99,851.992676,622.517639,247.885956,743.400696,591.800598,162.270355,857.394958,576.225159,153.488297,1138.774658,853.795044,530.299133,1104.765503,891.334900,341.466553,,,,,,,,,,,,,,,,,,,,,,,,
100,851.642578,624.305420,247.407532,743.266968,594.020142,161.348022,857.741882,578.905762,152.324478,1138.883301,853.853210,530.471375,1104.826660,892.413635,341.600891,,,,,,,,,,,,,,,,,,,,,,,,
101,851.253723,625.693298,246.664291,743.500671,596.301636,159.702881,858.436096,581.534485,151.246887,1138.949707,854.038940,530.517273,1104.695923,893.356812,341.903229,,,,,,,,,,,,,,,,,,,,,,,,
102,850.681946,627.187500,245.635361,743.772400,598.803711,157.387146,859.002563,584.229858,150.051270,1139.012695,854.134583,530.526794,1104.787476,894.084961,342.495697,,,,,,,,,,,,,,,,,,,,,,,,
103,850.281616,628.997986,244.955276,744.116150,600.867798,155.280930,859.344482,586.963196,149.185257,1139.158447,854.203491,530.676392,1104.725098,894.866455,342.873535,,,,,,,,,,,,,,,,,,,,,,,,
104,850.090637,630.089844,244.393326,744.461304,602.906738,153.761292,859.235291,589.460266,147.614944,1139.155273,854.311523,530.776062,1104.686157,895.627808,343.228851,,,,,,,,,,,,,,,,,,,,,,,,
105,849.967651,631.425171,243.452545,744.554016,604.377991,152.416260,859.525696,591.981750,146.133331,1139.153809,854.414185,530.792603,1104.531372,896.598633,343.604431,,,,,,,,,,,,,,,,,,,,,,,,
106,849.796021,632.810120,242.349106,744.843567,606.406372,150.551056,860.036682,594.231689,144.620926,1139.113403,854.512268,530.855713,1104.315186,897.336365,343.956482,,,,,,,,,,,,,,,,,,,,,,,,
107,849.402893,633.864990,241.587616,745.171814,608.104736,148.928452,860.488708,596.613464,143.534317,1139.088501,854.554810,530.862305,1104.234131,897.909607,344.163330,,,,,,,,,,,,,,,,,,,,,,,,
108,849.180664,634.934326,240.958282,745.636047,609.685730,147.368042,860.657898,599.436218,142.470688,1139.117554,854.640930,530.884033,1103.975586,898.506409,344.421692,,,,,,,,,,,,,,,,,,,,,,,,
109,848.913696,636.146545,240.152359,746.209961,611.276428,145.569839,860.346497,601.428223,140.853989,1139.126831,854.754211,530.879089,1103.650513,899.081604,344.647705,,,,,,,,,,,,,,,,,,,,,,,,
110,848.668335,637.097473,239.249466,746.277283,612.471497,144.472763,860.576416,603.750305,139.565872,1139.087891,854.864868,530.983887,1103.581787,899.673706,344.788177,,,,,,,,,,,,,,,,,,,,,,,,
111,848.398193,637.684998,238.417343,746.799622,614.179504,142.530594,860.856140,605.996460,138.229446,1139.126099,854.905701,531.035645,1103.540283,900.282654,344.898956,,,,,,,,,,,,,,,,,,,,,,,,
112,848.335449,638.544983,237.612854,747.354004,615.352661,141.109787,860.892822,607.784668,137.074188,1139.073242,854.967773,531.007141,1103.465942,900.755310,345.012878,,,,,,,,,,,,,,,,,,,,,,,,
113,848.234253,639.440918,236.753418,747.630554,616.623657,139.629547,860.823669,609.838318,135.968048,1139.034912,855.054871,531.005676,1103.291382,901.162231,345.000061,,,,,,,,,,,,,,,,,,,,,,,,
114,848.040527,640.173462,235.461487,747.616211,617.744690,138.603561,861.080139,611.947449,134.996078,1138.964844,855.104736,530.949219,1103.184570,901.541016,345.036652,,,,,,,,,,,,,,,,,,,,,,,,
115,847.747253,640.904785,234.690277,747.525757,618.815491,137.408325,861.309937,613.798279,133.867447,1138.921021,855.173706,530.947510,1102.995117,901.899719,344.998199,,,,,,,,,,,,,,,,,,,,,,,,
116,847.432495,641.412964,233.986221,748.071594,619.716064,135.955154,861.578003,615.590393,132.993591,1138.885620,855.206665,530.952148,1102.957031,902.229065,345.012329,,,,,,,,,,,,,,,,,,,,,,,,
117,847.242371,641.877380,233.401138,748.560608,620.970337,134.468582,861.417419,616.532959,132.096039,1138.780518,855.389160,530.935730,1102.762573,902.553406,344.964233,,,,,,,,,,,,,,,,,,,,,,,,
118,847.190247,642.509216,232.836258,748.698914,622.069519,133.658432,861.444092,617.965942,131.354782,1138.730225,855.521484,531.010864,1102.600342,902.805786,345.063171,,,,,,,,,,,,,,,,,,,,,,,,
119,847.011230,643.087708,232.061890,748.572998,622.708252,133.036682,861.354187,619.260498,129.949203,1138.760376,855.616028,531.045654,1102.387817,903.137451,345.059174,,,,,,,,,,,,,,,,,,,,,,,,
120,846.910828,643.694763,231.349655,748.303101,623.351135,132.228683,861.080688,620.981812,128.824875,1138.642456,855.736816,530.921631,1102.275391,903.484802,345.113098,,,,,,,,,,,,,,,,,,,,,,,,
121,846.722961,644.274780,230.643890,748.208740,624.088257,131.541214,860.951599,623.002136,127.777588,1138.572998,855.836365,530.945129,1102.187988,903.878540,345.168549,,,,,,,,,,,,,,,,,,,,,,,,
122,846.642395,644.753357,229.848160,748.333618,624.988037,130.878708,860.749084,623.978699,127.164673,1138.529541,855.947021,530.939575,1102.044434,904.174622,345.175751,,,,,,,,,,,,,,,,,,,,,,,,
123,846.685059,644.988098,229.216446,748.487244,625.713440,130.249725,859.907898,624.802124,126.209335,1138.346191,856.041016,530.695129,1101.897583,904.433044,345.204895,,,,,,,,,,,,,,,,,,,,,,,,
124,846.654968,645.226196,228.838593,748.718750,626.322632,129.742981,859.358398,626.548035,125.674347,1138.212769,856.161743,530.576965,1101.694946,904.650513,345.057098,,,,,,,,,,,,,,,,,,,,,,,,
125,846.518250,645.449219,228.378433,748.736267,626.396118,129.146194,858.815491,628.644104,124.575287,1138.106567,856.276794,530.505676,1101.372070,904.879944,344.596985,,,,,,,,,,,,,,,,,,,,,,,,
126,846.150696,645.739014,227.977997,748.964966,627.038757,128.279617,858.363525,630.568542,123.458206,1138.142700,856.382507,530.422974,1101.120361,905.034058,344.439240,,,,,,,,,,,,,,,,,,,,,,,,
127,845.847046,646.172485,227.640335,749.208496,627.905579,126.896309,858.077209,631.963440,122.602516,1137.991699,856.522217,530.116516,1101.169678,905.106750,344.373871,,,,,,,,,,,,,,,,,,,,,,,,
128,845.815369,646.534241,226.988449,749.632874,628.609314,125.964516,857.726685,632.953918,121.926071,1137.900269,856.684814,529.964783,1100.951904,905.246826,344.256561,,,,,,,,,,,,,,,,,,,,,,,,
129,845.686218,646.937561,226.536697,750.068909,629.265991,124.881630,857.204285,633.996094,121.313042,1137.773315,856.723267,529.826111,1100.839844,905.398499,344.176727,,,,,,,,,,,,,,,,,,,,,,,,
130,845.546021,647.327759,226.152725,750.530884,629.895569,123.911377,856.939941,635.005676,120.784691,1137.554565,856.865845,529.469727,1100.817505,905.467590,343.986786,,,,,,,,,,,,,,,,,,,,,,,,
131,845.438293,647.656433,225.652496,750.882080,630.305481,123.139412,856.821289,635.912598,120.339142,1137.423218,857.006165,529.315125,1100.610229,905.584290,343.858490,,,,,,,,,,,,,,,,,,,,,,,,
132,845.421875,647.871094,225.215378,751.341492,630.614136,122.590775,856.797546,636.664856,119.875122,1137.338623,857.081726,529.261169,1100.578613,905.703796,343.663025,,,,,,,,,,,,,,,,,,,,,,,,
133,845.231018,648.149902,224.714066,751.698242,631.102051,121.909966,856.685059,637.318970,119.357178,1137.267212,857.133667,529.192627,1100.413208,905.807068,343.483856,,,,,,,,,,,,,,,,,,,,,,,,
134,845.011230,648.432312,224.193985,752.257202,631.541931,121.152184,856.488159,637.910645,118.792458,1137.145386,857.220520,529.061951,1100.431152,905.851929,343.365356,,,,,,,,,,,,,,,,,,,,,,,,
135,844.745178,648.707825,223.678497,752.763184,632.052063,120.028603,855.980774,638.249023,117.701324,1137.117920,857.241516,528.910461,1100.403442,905.950012,343.174042,,,,,,,,,,,,,,,,,,,,,,,,
136,844.543091,648.913757,223.241241,753.367004,632.545898,119.184258,855.447266,638.770813,117.095772,1137.019531,857.349976,528.804565,1100.340332,906.031799,343.095673,,,,,,,,,,,,,,,,,,,,,,,,
137,844.270264,649.117981,222.760071,754.058655,632.818665,118.080162,854.790649,639.469788,116.457199,1136.869141,857.481079,528.674988,1100.378418,906.080627,343.018097,,,,,,,,,,,,,,,,,,,,,,,,
