Grasp115
Date:,2025/04/23
Time:,10:07:05
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
104,987.002686,644.249756,180.433823,865.328857,643.844727,225.662003,1172.010132,809.163269,473.026978,913.273743,569.226746,181.634537,,,,,,,1199.101807,840.618530,285.883362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,985.716736,648.388672,180.107391,863.646790,651.296753,223.920807,1172.498535,809.950195,473.056885,911.291260,574.025085,180.989441,,,,,,,1200.991089,841.552246,285.730621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,984.474060,652.221252,178.874283,861.916870,658.554871,222.055466,1173.243652,810.710205,472.990326,909.164673,578.644714,180.009979,,,,,,,1202.180542,842.038086,286.088348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,983.547180,655.988770,177.906113,860.309204,665.599915,219.050552,1174.102661,811.295654,472.806915,907.973389,583.504211,178.519058,,,,,,,1203.130371,842.788330,286.698120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,982.264282,659.784729,176.356232,858.902161,672.529846,215.712585,1174.527832,811.983154,472.710449,906.509277,588.290527,176.497665,,,,,,,1203.654175,843.705627,287.153168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,981.078796,663.192139,174.997971,857.042847,679.125427,212.411774,1174.698975,812.473145,472.840759,904.651672,592.732117,174.089462,,,,,,,1203.968750,844.434448,287.430908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,979.845276,666.789307,173.022797,854.923279,685.354065,208.985321,1174.791016,813.111816,473.203491,904.011902,596.648621,172.550964,,,,,,,1204.180420,844.888794,287.488342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,978.235657,669.995972,170.833801,852.805115,691.324280,204.929550,1174.860718,813.691589,473.250946,903.122314,600.148132,170.457291,,,,,,,1204.638184,845.272644,287.237000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,976.971313,673.257385,169.084747,850.634521,696.703186,201.140991,1174.969604,814.168884,473.307190,901.996765,603.403564,167.473160,,,,,,,1204.948975,845.616150,287.017334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,975.299255,676.388489,167.190277,848.738831,701.730652,196.923615,1175.007690,814.629089,473.258240,900.515991,606.424438,164.611862,,,,,,,1205.006104,846.074585,286.861176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,973.781921,679.107544,165.179871,846.484680,706.372009,192.498413,1175.160767,815.211670,473.153748,899.036377,609.137573,161.296265,,,,,,,1204.907471,846.667236,286.673920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,972.421875,681.657898,162.408432,844.091980,710.470215,188.432495,1175.165039,815.619690,473.057007,898.462158,611.370605,157.958450,,,,,,,1204.687988,847.369568,286.238403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,970.666504,684.036499,160.292465,841.579834,714.316956,184.385880,1175.358398,816.029419,472.785278,897.515625,613.198303,154.480255,,,,,,,1204.145386,847.770630,285.696106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,968.920471,685.855347,157.724838,839.091675,717.922058,180.175797,1175.262085,816.332458,472.608398,896.821533,614.872925,150.815125,,,,,,,1203.176758,848.265625,285.222443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,966.911743,687.943542,155.294998,837.024536,721.084900,175.817810,1175.234497,816.773071,472.093445,895.987671,616.432739,147.462143,,,,,,,1201.992676,848.822937,284.968109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,965.379883,689.643494,152.849045,834.936340,723.729248,171.248749,1175.454346,817.114197,471.718536,895.273071,617.484253,143.074799,,,,,,,1201.248901,849.201050,284.703400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,963.722900,691.099731,150.502350,833.041931,726.226135,167.282196,1175.009888,817.399597,471.572479,894.489868,618.689575,139.747269,,,,,,,1200.463257,849.488770,284.110138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,962.251709,692.780823,147.588043,830.551453,728.140747,163.370316,1174.254028,817.638550,471.555328,893.871887,619.205322,136.094894,,,,,,,1199.131470,849.888428,283.187042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,960.097534,694.020569,145.032684,828.370667,729.350037,159.383743,1173.621216,817.886597,470.923737,893.495850,619.674133,132.715088,,,,,,,1197.841553,850.342163,282.480865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,958.320129,694.862427,142.845734,826.341980,730.660706,155.660278,1173.124268,818.164246,470.147644,892.827393,620.108826,129.153534,,,,,,,1196.464722,850.643738,281.455505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,956.454712,695.876282,140.865540,824.295532,731.414124,152.346237,1172.674438,818.575745,469.526672,891.824036,620.471069,125.721596,,,,,,,1195.028198,850.951599,280.487946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,954.731934,696.546936,138.525711,821.699036,731.862183,149.386246,1172.298218,818.718445,469.411804,891.274170,620.528015,122.556808,,,,,,,1193.677246,851.262207,279.855896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,952.750610,697.405151,136.397446,819.713196,732.043701,145.782715,1171.945557,818.962708,469.149841,890.633545,620.656494,119.627197,,,,,,,1192.090210,851.224670,278.632141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,950.759033,697.998535,134.388626,817.424866,732.018738,142.271317,1171.317505,819.210632,468.213837,890.132874,620.256592,116.625008,,,,,,,1190.548340,851.331970,277.666321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,948.923279,698.328857,132.336945,815.242188,732.054688,138.928360,1170.596436,819.511658,467.201965,889.537415,620.159302,113.910141,,,,,,,1188.951294,851.496826,276.449951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,946.890747,698.534119,130.550339,813.320740,731.569641,136.155457,1170.094238,819.734863,466.824982,888.377136,619.759216,111.764389,,,,,,,1187.384888,851.491760,275.522186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,944.931030,698.924683,128.671768,811.028442,731.307861,132.773224,1170.506348,819.630371,466.050812,887.185242,619.546692,109.047470,,,,,,,1184.842285,851.609863,274.975830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,942.990662,698.868286,127.004753,809.137634,731.256409,129.859299,1169.647095,819.913940,465.788055,885.565186,619.253540,107.506737,,,,,,,1183.059814,851.427002,274.393036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,940.591858,698.808777,125.338852,807.068909,730.512634,126.969566,1168.624512,820.039001,465.318634,884.195984,619.216980,104.833855,,,,,,,1181.160400,851.270325,273.357635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,938.867554,698.625183,123.713745,804.673462,730.378052,123.743141,1167.612305,819.992920,464.831482,883.185730,618.601379,102.822723,,,,,,,1179.301636,851.149536,272.475128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,936.692932,698.413452,122.430115,802.723083,729.919922,120.418640,1166.642578,820.044006,464.561737,881.710693,617.732605,101.692848,,,,,,,1177.071411,851.072571,271.988159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,934.945068,698.106384,120.856636,800.617676,729.156616,117.357704,1166.090332,820.273499,463.741272,879.773621,617.512268,99.808594,,,,,,,1174.911011,850.690613,271.020844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,932.784180,697.798096,119.396843,798.630432,729.054871,114.799522,1165.484009,820.571472,462.919708,877.893738,616.971985,98.348938,,,,,,,1172.659058,849.629211,270.357910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,930.373108,697.568359,118.671104,796.290344,728.701111,112.582214,1164.764771,820.490906,462.142487,876.030640,616.335876,97.222404,,,,,,,1170.393188,848.355713,269.644012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,928.499695,697.423950,117.286324,794.318604,728.683228,110.455177,1164.182983,820.474548,461.735443,874.242065,616.343628,95.989098,,,,,,,1168.285278,847.707031,269.043884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,926.682922,697.008850,116.234039,792.592590,728.500549,108.606506,1163.632690,820.478271,461.513275,871.776978,615.906738,95.153549,,,,,,,1166.237183,847.081482,268.058716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,924.416626,696.644287,115.400505,790.436890,728.120728,106.440933,1162.342896,820.541504,460.763397,870.027100,615.176147,94.091431,,,,,,,1164.864624,846.587036,267.258575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,922.642273,696.075073,114.596809,788.783447,727.497192,105.009323,1161.010986,820.501892,459.948425,867.862183,614.875671,93.039940,,,,,,,1162.902588,846.139099,266.278778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,920.642700,695.424377,113.894844,786.748535,726.866211,104.175644,1160.138794,820.417114,459.549255,865.550964,614.499939,92.290276,,,,,,,1160.851440,845.349731,265.798676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,918.813904,695.008362,113.136497,784.718445,726.338867,103.003716,1159.604248,820.428955,459.041779,863.849243,614.235107,91.239799,,,,,,,1159.152954,844.459656,264.973480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,916.649963,694.646667,112.487404,782.928589,725.785889,102.114136,1158.896240,820.232483,457.861206,861.620422,613.814453,90.577316,,,,,,,1157.464355,843.372314,263.955505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,915.349060,694.156799,112.037079,780.873779,724.817566,101.762032,1157.554688,820.129578,457.423035,859.334839,613.455566,90.416313,,,,,,,1155.877197,842.888550,263.162262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,913.426880,693.606873,111.602386,779.449036,723.693848,101.174782,1156.174683,819.960205,457.526215,857.463074,613.014282,89.463303,,,,,,,1154.014038,842.182861,262.907501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,911.424927,693.029541,111.530495,777.238037,722.428467,100.724724,1155.016235,820.084167,456.295135,855.571533,612.594116,88.781448,,,,,,,1152.497437,841.280029,262.085846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,909.840576,692.569458,111.364609,775.606812,721.251221,100.368843,1154.178711,820.189209,455.293701,853.837708,612.066406,87.837135,,,,,,,1151.529907,840.385010,261.117249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,908.407227,691.966370,110.867691,773.428406,719.624695,100.875877,1153.062744,819.916321,455.232269,851.967834,611.584351,86.907379,,,,,,,1150.159790,839.555847,260.147888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,906.934448,691.536804,110.464203,771.851868,717.944092,101.095818,1151.446289,819.569641,455.021912,850.368958,611.165039,86.316597,,,,,,,1148.748169,839.160095,260.021423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,905.773193,691.119446,110.491692,770.011597,716.004822,100.896072,1149.932373,819.763916,454.303680,849.388794,611.264465,85.009941,,,,,,,1147.413086,838.701660,259.720062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,904.170532,690.590149,110.387054,769.059937,714.029419,100.115677,1149.321045,819.727478,453.776093,847.754272,610.562195,85.050636,,,,,,,1145.592773,838.025024,259.295227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,902.794434,690.045837,110.307396,767.378662,711.864258,100.576599,1148.650024,819.681152,452.977295,845.642639,609.850281,85.192688,,,,,,,1144.036987,837.177368,258.801605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,901.635071,689.462524,110.087379,766.040894,709.708130,100.965218,1147.316772,819.546875,452.386078,844.088745,609.386353,84.966660,,,,,,,1143.187378,836.703186,258.552704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,900.898682,688.958252,110.166092,764.645874,707.269714,100.955208,1145.776611,819.581848,452.019623,842.965088,608.942139,84.323357,,,,,,,1142.902954,836.113281,257.640869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,899.721375,688.512695,110.635033,763.617371,704.812805,100.630150,1144.958984,819.683472,451.919495,841.764343,608.615540,83.508980,,,,,,,1141.022827,835.949646,257.309265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,898.453796,688.148621,110.887642,763.229858,702.010498,100.068245,1144.361084,819.731750,451.527283,840.256836,608.751709,82.904427,,,,,,,1139.311646,836.003540,257.567780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,897.185181,687.838745,111.323479,762.371521,699.193237,99.312042,1143.617920,819.770020,450.965515,838.471802,608.659668,82.902802,,,,,,,1138.435913,835.991882,257.666626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,896.319275,687.552185,111.604156,761.863708,696.704529,98.755363,1142.273682,820.004761,450.621124,836.814392,608.563416,82.458298,,,,,,,1137.777588,836.028503,257.336426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,895.346436,687.395325,112.079842,762.067322,694.481506,97.268120,1141.102295,820.112427,450.705994,835.174500,609.051086,81.708107,,,,,,,1136.889893,835.844971,256.891205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,894.362793,687.084045,112.493362,762.336548,693.150208,95.815880,1140.315308,820.331299,450.363586,833.123474,609.597839,81.353615,,,,,,,1136.642334,835.773193,255.932846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,893.659546,686.912537,113.156792,762.513306,691.938354,95.348770,1139.577515,820.483459,449.687531,831.157532,610.791016,80.495850,,,,,,,1135.439819,835.861145,256.123840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,893.117310,686.892334,113.730072,762.486206,690.258850,94.980621,1138.879883,820.711731,449.040375,828.336060,612.140076,80.682167,,,,,,,1134.332031,836.125183,256.530731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,892.568787,687.049744,114.322945,762.703613,688.216919,94.335487,1137.864258,821.158264,448.838409,826.304443,613.536682,80.597641,,,,,,,1133.748901,836.395142,256.372650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,891.826294,687.314270,115.041969,763.194519,686.326965,93.774506,1136.855347,821.384644,449.023682,825.040405,615.062378,80.282845,,,,,,,1133.502075,836.685913,256.093109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,890.982239,687.553650,116.106125,763.883545,685.050537,93.693733,1135.887207,821.644287,449.085419,824.422363,615.599243,80.004036,,,,,,,1133.238525,836.832825,255.793091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,890.388428,687.658203,116.807365,764.623352,683.919495,93.638443,1134.808716,821.891479,448.837982,824.482483,615.092285,80.736137,,,,,,,1133.023438,837.232727,255.514648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,889.874329,687.374023,117.579353,765.028564,683.218262,93.543137,1133.984497,822.120972,448.249786,824.497803,614.059692,81.607117,,,,,,,1133.247559,837.503113,255.053116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,889.607483,686.944702,118.136513,765.052856,682.938232,93.787346,1132.832520,822.527222,448.167938,824.554199,613.708557,81.821548,,,,,,,1133.185425,838.005371,254.785019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,889.456421,686.597412,119.082787,764.856628,682.683289,95.236969,1132.016724,822.899475,448.099304,825.280090,614.046448,81.068947,,,,,,,1132.346069,838.819580,255.131668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,889.379639,686.594910,119.795776,764.450317,682.690613,96.525864,1131.259644,823.173645,447.599243,824.952942,614.800903,81.440453,,,,,,,1131.649048,839.768921,255.521225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,889.457031,686.872498,120.568901,764.460938,682.710266,97.483292,1130.651001,823.515320,446.975281,824.204895,615.207031,82.294044,,,,,,,1131.257324,840.356689,255.573837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,889.572266,687.133423,121.117882,764.733765,682.699158,98.299789,1128.802002,823.892517,447.255066,823.911804,615.437439,83.279968,,,,,,,1131.130615,840.829285,255.650208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,889.734863,687.478455,121.628700,764.932983,682.802917,99.907661,1127.492676,824.234680,447.283691,823.722229,615.696655,84.069435,,,,,,,1131.342407,841.478333,255.521271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,889.567200,687.791260,122.602707,764.658569,682.934753,101.808006,1126.898682,824.592896,447.280182,823.173401,616.005371,85.202682,,,,,,,1131.384277,842.378235,255.571854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,889.443665,688.160889,123.759033,764.423340,683.256958,103.261612,1126.550659,824.825256,446.729462,822.743591,616.390869,87.020317,,,,,,,1130.930542,843.451294,255.829391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,889.410706,688.130615,125.165359,764.503418,683.818237,104.731941,1125.001221,825.369080,446.554474,823.045471,616.501892,88.179779,,,,,,,1130.368164,844.232422,256.140106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,889.592896,688.442383,126.285690,764.322754,684.234436,107.049271,1123.462036,825.789673,446.566315,822.838989,616.680054,89.745735,,,,,,,1129.982788,844.983826,256.345428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,889.317810,689.200562,127.315819,764.007629,684.820129,108.685799,1122.409668,826.067444,446.688477,821.879150,617.224487,92.750694,,,,,,,1129.631226,846.028931,256.322235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,889.252136,690.044373,128.457550,763.607117,685.546021,110.377563,1121.818848,826.342896,446.063263,821.512939,617.675964,94.154587,,,,,,,1129.444458,847.181458,256.529968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,889.050110,690.719543,129.460129,763.263550,686.001343,112.372856,1120.513184,826.940979,445.695648,820.377808,618.479675,97.360931,,,,,,,1129.283447,848.108826,256.388245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,888.123535,691.155701,131.421646,762.763550,686.539856,114.317345,1119.213379,827.188721,445.407013,819.996582,618.895874,99.229012,,,,,,,1129.001953,848.804016,256.398132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,887.263489,691.639587,133.018829,761.920776,687.521729,116.258804,1118.152344,827.346497,445.399475,818.922363,619.550598,101.888023,,,,,,,1128.367676,849.696289,256.468964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,886.266235,692.522156,134.765701,761.136353,688.432434,117.956169,1117.105835,827.375061,445.240570,817.563232,620.251404,104.088020,,,,,,,1127.611206,850.615479,256.646271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,885.495300,693.265320,136.223648,759.642395,689.069031,120.559326,1115.403442,827.699463,445.251099,816.578247,620.897705,106.062737,,,,,,,1127.037598,851.382263,256.854462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,884.248535,694.062744,137.617676,757.869629,689.884888,123.051437,1114.077759,828.016968,445.037170,814.642517,621.421997,108.666908,,,,,,,1126.399414,851.939758,256.851715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,882.385986,694.880859,139.868530,756.507507,690.767700,124.397324,1113.222168,828.176270,444.766602,812.745422,621.879761,111.063736,,,,,,,1125.516357,852.508972,256.795197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,880.902405,695.213928,141.520081,754.973267,691.802856,126.573921,1111.937500,828.289917,444.894531,811.451111,622.659607,112.646973,,,,,,,1124.592407,853.067322,257.028839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,878.890015,695.982300,142.882278,752.621582,692.559509,129.322998,1110.279663,828.490417,444.511353,808.644592,623.732849,114.956833,,,,,,,1123.841064,853.648010,257.284119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,876.621216,696.797241,144.712875,750.661621,693.220459,131.147034,1109.097900,828.683105,443.864807,806.433289,624.524841,117.377296,,,,,,,1122.925781,854.350403,257.400726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,874.253784,697.581665,146.116058,748.292603,694.144409,133.079926,1108.181274,828.714600,443.626160,803.680359,625.145874,119.714966,,,,,,,1121.260742,854.947144,257.132538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,872.154602,698.420227,147.186172,745.756653,695.151245,134.852036,1106.399658,828.851563,443.853394,801.085327,625.725525,121.869652,,,,,,,1119.037231,855.375549,257.477051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,869.149048,699.128296,149.596100,742.743530,696.035217,137.451462,1104.608154,828.845215,443.696747,798.146484,626.391907,123.824677,,,,,,,1117.627319,855.754395,257.529938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,865.840698,699.798096,150.943115,739.711914,696.813782,139.541504,1103.355713,828.976563,443.370178,794.862000,627.328674,125.744286,,,,,,,1115.365845,856.162781,257.891357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,862.712952,700.381836,152.510849,736.086853,697.540833,141.768066,1101.956787,829.065735,443.476166,791.479187,628.040588,127.381630,,,,,,,1113.197754,856.029541,257.425079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,859.203186,701.133545,154.110336,732.930359,698.438416,143.688324,1100.042969,828.959656,443.258759,787.804565,628.945374,129.761887,,,,,,,1110.939575,856.482971,257.610870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,855.879395,701.907715,155.339996,729.263184,699.384399,145.584213,1098.469116,829.047485,442.886841,784.200623,629.684021,131.259567,,,,,,,1107.872070,856.488403,257.409698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,852.015808,702.471741,156.868057,724.946960,700.128113,147.214035,1096.982422,828.882263,442.789948,780.000610,630.190491,133.138519,,,,,,,1105.453857,856.709900,257.583557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,847.643982,703.307068,158.055740,721.281067,701.101990,148.866455,1095.053467,828.912354,442.232056,776.043396,630.900024,134.756439,,,,,,,1102.273438,856.787659,257.001404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,843.503113,704.177124,159.282883,717.321045,702.054932,150.143082,1093.427246,828.906006,441.644165,771.483643,631.638733,136.258148,,,,,,,1099.783813,856.840698,256.794434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,839.398743,704.686035,160.379318,712.825134,702.791870,151.565353,1091.546265,828.783447,441.898621,766.930481,632.460754,137.745728,,,,,,,1096.062988,857.084839,256.364105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,834.791748,705.225098,161.649841,707.875366,703.501038,153.127960,1089.023438,828.731384,441.758850,762.631714,633.409790,139.022705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,829.822876,705.885559,162.575851,703.014709,704.366516,154.656128,1087.219727,828.709473,441.352753,757.385986,634.079224,140.454269,,,,,,,,,,1089.044922,857.143799,256.268250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,825.014465,706.536377,163.402435,697.918579,705.111328,156.029434,1084.625977,828.483826,441.517181,752.655273,634.733582,141.075882,,,,,,,,,,1085.192017,857.071594,255.601227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,820.041748,707.272705,164.333481,692.809448,705.914734,157.160843,1082.440063,828.396851,441.183899,747.473145,635.636841,142.196671,,,,,,,,,,1081.356934,856.964050,254.967392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,815.094666,708.000732,165.048920,687.828613,707.038452,157.332504,1080.311401,828.308899,441.011261,742.079346,636.410217,143.225876,,,,,,,,,,1077.782593,856.780273,254.718521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,809.763611,708.660461,165.871460,682.877136,707.734680,157.581360,1078.218750,828.210510,440.188354,736.726318,637.018066,144.186279,,,,,,,,,,1073.511841,856.948120,254.735580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,804.762817,709.075500,166.744568,677.545227,708.437500,158.333511,1075.563721,827.816406,440.451782,731.257507,637.687683,145.094452,,,,,,,,,,1069.029663,856.857849,254.378220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,799.562012,709.966431,166.383835,672.084961,709.322327,159.127930,1073.021362,827.837097,440.010498,725.852417,638.405334,145.392822,,,,,,,,,,1064.841431,856.517334,253.851700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,793.921692,710.598694,166.999710,666.790649,710.219238,159.909714,1070.342651,827.409058,440.086609,720.337402,639.046021,145.536118,,,,,,,,,,1060.879028,855.983704,253.299301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,788.252869,710.968140,167.654465,661.392456,711.370789,160.036911,1067.651367,827.148132,439.792206,714.420654,639.859009,146.164215,,,,,,,,,,1056.164307,855.632874,253.325455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,782.784058,711.627869,167.823227,655.577515,712.353271,160.484192,1064.946655,826.875549,439.660431,708.694092,640.664612,146.516083,,,,,,,,,,1051.249268,855.080200,253.341553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,777.362793,712.335144,167.571136,649.924744,713.270325,161.134933,1061.978149,826.398560,439.075104,703.089966,641.666199,146.990723,,,,,,,,,,1046.473511,854.607239,252.853241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
