Grasp06
Date:,2025/04/08
Time:,12:52:41
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
18,199.528763,726.735474,94.453194,149.293716,915.690125,313.965332,129.042831,911.964905,181.553955,206.514618,586.783508,108.968475,290.049835,693.797607,121.135605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,201.282120,726.373230,94.742081,149.534714,915.378235,313.392334,129.996826,911.401855,180.203964,209.093216,586.135681,108.572121,291.849609,693.281006,121.416153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,203.363708,725.732483,94.950356,149.809402,914.914917,313.016052,130.723038,910.715088,179.953125,211.608566,585.431091,108.959610,294.509399,692.763733,120.922699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,204.913147,725.035767,95.012115,150.050934,914.431458,312.604523,131.031891,909.802795,179.901932,213.649307,584.796143,108.968246,296.434601,692.143982,120.423767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,206.981430,724.276062,95.144867,150.405182,913.902222,311.914185,131.435547,909.152832,179.515167,215.833084,584.230774,108.760880,298.486572,691.390930,120.489220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,208.400726,723.505371,95.256561,150.856995,913.421387,311.076874,131.994492,908.434021,179.268051,217.746231,583.479919,108.779312,300.517242,690.740723,119.687195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,210.364273,722.699463,95.154877,151.276947,912.855713,310.508789,132.927689,907.258423,178.695297,219.999359,582.433655,108.087196,302.702484,690.067322,119.345901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,211.730743,722.123291,94.955177,151.556778,912.357849,310.547699,133.800476,906.367188,178.178497,222.186447,581.806824,106.935226,304.167206,689.515686,119.297417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,213.654999,721.295288,94.872688,151.844116,911.593994,310.251190,,,,224.433685,581.039978,105.900276,306.367188,689.066772,118.326508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,215.351349,720.451355,94.557976,152.111206,910.881042,309.669281,,,,225.857315,580.334045,105.096062,308.302917,688.563293,118.008781,135.533920,904.526733,176.437424,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,216.810898,719.569641,94.134399,152.323151,910.183350,309.225098,,,,227.849808,579.545349,104.729057,309.495117,687.756592,117.724289,136.242798,903.600891,175.067734,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,218.849564,718.774048,93.357300,152.630005,909.611084,308.903687,,,,229.686722,578.488586,103.535194,311.305542,686.722473,117.162926,137.145630,902.788940,174.662766,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,220.013458,718.098389,93.071831,152.891251,908.763916,308.453461,,,,231.081284,577.591431,102.074028,313.141357,685.420471,116.668045,137.728394,901.461975,174.814713,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,221.775940,717.121704,93.243401,153.301590,908.020569,308.063385,,,,232.864532,576.763916,100.460457,315.055634,684.370361,114.758461,138.358002,900.505920,174.679108,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,223.203766,716.336731,93.013573,153.756149,907.242310,307.653656,,,,234.326019,576.088501,99.925140,316.658600,682.974670,113.080215,139.224518,899.595154,173.864120,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,224.761322,715.632324,92.497459,154.112717,906.356201,307.259369,,,,235.812515,575.134094,98.942543,318.151337,681.372986,112.725143,140.309326,898.441528,172.983246,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,226.427795,714.712036,91.813576,154.558609,905.370361,306.632843,,,,237.116104,574.177307,97.644348,320.205994,679.517029,110.289238,140.979919,897.520264,172.243759,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,227.737823,713.936523,91.226578,154.990128,904.661499,306.268829,,,,238.764587,573.358582,96.739044,322.080719,677.976624,108.213531,141.433014,896.770630,171.635483,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,229.349594,712.885986,90.590660,155.359009,903.818848,305.899353,,,,240.329514,572.692871,95.933784,322.867828,675.778198,106.024353,142.296616,895.753906,170.865387,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,230.785172,712.076294,90.482597,155.827560,902.799927,305.261688,,,,241.957001,572.166138,94.964371,324.954071,674.339661,102.830292,143.169769,894.798096,170.854126,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,231.837234,711.309204,90.131157,156.271637,902.048645,305.033356,,,,243.483261,571.497620,94.303047,,,,144.090927,894.179749,170.580688,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,233.086380,710.730774,89.746696,156.676270,901.357178,304.853943,,,,245.586441,570.521667,93.846062,,,,144.843552,893.139526,170.104233,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,234.476334,709.733887,88.881569,157.025726,900.489502,304.289978,,,,247.253174,569.797913,92.700371,,,,145.263519,892.192383,169.338470,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,235.686630,709.070862,88.968384,157.479401,899.615662,303.581238,,,,249.299713,569.039307,91.953316,,,,146.122086,891.534607,167.990982,330.853149,669.573547,96.449501,,,,,,,,,,,,,,,,,,,,,,,,
42,236.735489,708.437561,88.545029,157.776367,899.004333,303.166412,,,,251.027512,568.583069,91.528717,,,,146.780289,890.945190,167.387817,331.870575,668.354126,95.226044,,,,,,,,,,,,,,,,,,,,,,,,
43,237.548828,707.719238,88.378479,158.121964,898.462585,302.734253,,,,253.469986,568.220337,90.527206,,,,147.135483,890.109802,167.282410,332.888763,667.671692,94.180565,,,,,,,,,,,,,,,,,,,,,,,,
44,238.691422,707.025452,88.209091,158.522049,897.548828,302.082214,,,,255.493774,567.924316,90.266006,,,,147.561783,889.145630,167.618561,334.325531,666.535095,92.183960,,,,,,,,,,,,,,,,,,,,,,,,
45,239.839127,706.434509,87.963318,158.792908,896.872070,301.828888,,,,258.449799,567.658936,89.354713,,,,148.012970,888.517151,167.516998,335.136627,665.658752,91.334602,,,,,,,,,,,,,,,,,,,,,,,,
46,240.648849,705.899475,87.909615,159.022583,896.219788,301.732605,,,,260.967255,567.564880,88.754242,,,,148.501007,887.951233,166.899826,336.035889,664.847961,90.562767,,,,,,,,,,,,,,,,,,,,,,,,
47,241.520264,705.356201,87.728134,159.303757,895.647217,301.339081,,,,264.227417,567.584656,88.284889,,,,149.489410,887.070862,166.308060,337.454346,664.157898,88.903435,,,,,,,,,,,,,,,,,,,,,,,,
48,242.749222,704.674072,87.269661,159.636826,894.997803,300.895935,,,,267.581604,568.069458,87.703606,,,,149.962036,886.315735,165.969604,338.255493,663.467590,88.234650,,,,,,,,,,,,,,,,,,,,,,,,
49,243.657364,704.209534,87.170746,159.877533,894.393677,300.402100,,,,271.011932,568.800293,86.353401,,,,150.301392,885.629089,165.825241,339.185944,662.290344,87.745300,,,,,,,,,,,,,,,,,,,,,,,,
50,244.445801,703.751404,86.977325,160.150162,893.773743,300.033905,,,,274.463562,569.233459,85.080429,,,,150.520844,885.326416,165.169891,339.832092,660.969360,86.318138,,,,,,,,,,,,,,,,,,,,,,,,
51,245.365051,703.006836,86.894989,160.327530,893.232666,299.808380,,,,277.879150,570.004578,84.398941,,,,150.940384,884.678772,164.663895,340.282318,659.787354,84.481476,,,,,,,,,,,,,,,,,,,,,,,,
52,246.507080,702.157349,87.112801,160.442810,892.580078,299.796814,,,,280.848053,570.920959,83.406387,,,,151.389618,884.016602,164.249802,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,247.654373,701.517334,86.798004,160.616623,891.852478,299.587524,,,,284.027832,572.153198,82.510071,,,,152.036728,883.287720,164.071289,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,248.496231,701.079712,87.104904,160.818008,891.241150,299.182800,,,,287.539124,573.595215,81.622108,,,,152.389923,882.643555,164.245392,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,249.391907,700.663025,87.395210,161.131866,890.737061,299.020599,,,,289.838898,574.807983,80.829643,,,,152.722702,882.207458,164.380356,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,250.141312,700.365417,87.574821,161.367447,890.290710,298.997528,,,,292.105682,575.659546,80.414352,,,,153.062256,881.728271,164.301315,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,250.904419,700.005249,87.674332,161.620712,889.673218,298.718140,,,,293.342529,575.861206,80.252007,,,,153.455276,881.072021,164.087219,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,251.413330,699.884460,87.688377,161.837479,888.921692,298.521240,,,,293.670502,575.603638,80.230850,,,,153.632507,880.407227,163.901535,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,252.234604,699.321777,88.158028,162.019424,888.274719,298.312073,,,,294.123474,575.498535,80.303329,,,,153.794373,879.921265,163.690063,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,252.794266,698.784668,88.699608,162.127228,887.761292,298.084686,,,,294.433441,575.290527,80.361595,,,,153.956848,879.548035,163.554153,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,253.269531,698.295959,89.169220,162.239899,887.099670,297.898468,,,,294.698944,574.965759,80.437317,,,,154.188446,879.253235,162.937134,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,253.550415,697.772339,89.420853,162.163910,886.370178,298.065613,,,,295.017548,574.568420,80.524254,,,,154.421890,878.741455,162.525986,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,254.109558,697.351074,89.451401,162.253693,885.600220,298.154572,,,,295.477936,574.015076,80.848930,,,,154.815414,878.203796,162.202911,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,254.572540,696.850403,89.520554,162.092194,884.932312,298.259430,,,,295.814972,573.440369,80.988266,,,,154.840088,877.421265,162.154572,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,255.112030,696.387268,89.699173,162.226379,884.363953,298.162750,,,,296.153259,573.092651,81.019402,,,,154.988953,876.773438,162.185196,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,255.513794,695.844543,89.939522,162.286331,883.616394,298.003876,,,,296.583984,572.660645,81.181473,,,,154.881317,876.272949,162.242126,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,255.806824,695.142151,90.352150,162.403152,882.797485,297.840332,,,,297.039246,572.296570,81.731750,,,,155.054016,875.674683,162.323288,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,255.979584,694.330688,90.878120,162.683701,882.031189,297.768890,,,,297.297516,571.715637,82.316277,,,,155.105759,874.889771,162.446045,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,256.023163,693.763855,91.231148,162.889771,881.379272,297.681824,,,,297.760193,571.287659,82.437752,,,,155.034134,873.889709,162.654510,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,256.084778,693.071960,91.423988,163.141724,880.517029,297.481781,,,,298.177948,570.492676,82.878456,,,,154.862991,873.189392,162.926086,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,256.239990,692.276001,92.246544,163.250427,879.605103,297.341034,,,,298.347717,569.635254,83.472046,,,,154.941254,872.488831,163.099030,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,256.534760,691.232910,93.140778,163.422668,878.767395,297.146118,,,,298.519043,568.966797,84.181526,,,,154.937485,871.456055,163.063446,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,256.882599,690.294312,93.839516,163.459259,877.844666,296.660217,,,,298.508057,568.026184,85.198715,,,,155.044952,870.427795,163.226288,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,257.193726,689.572632,94.464684,163.953400,876.767090,296.450867,,,,298.226318,566.855225,86.529312,,,,155.178009,869.683838,163.446899,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,257.228546,688.453491,95.070686,163.963257,875.827393,296.609070,,,,298.056763,565.620361,87.966972,,,,155.155579,868.637695,163.471054,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,257.526794,687.066406,96.194115,163.981140,874.833740,296.749237,,,,297.751343,564.293396,89.232834,,,,155.103668,867.233643,163.507309,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,257.983368,685.893127,97.443138,164.099564,873.649536,296.753571,,,,297.201355,562.446899,90.837868,,,,155.532104,866.277954,163.270996,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,257.957031,684.236328,98.826866,164.167343,872.712646,296.998566,,,,296.888306,560.951721,92.632271,,,,156.264160,864.919006,163.520370,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,257.859558,682.438538,99.631149,164.312073,871.709534,297.135284,,,,296.374237,559.091248,94.524521,,,,156.330322,863.536072,163.874878,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,257.935425,680.588989,100.874313,164.512115,870.589661,297.035950,,,,295.875549,556.525024,96.546524,,,,156.448685,862.063599,163.910019,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,258.313782,678.553040,102.264320,164.890335,869.645325,297.035126,,,,295.191895,554.644043,98.625786,,,,156.709686,860.827393,163.664108,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,258.521332,676.315918,103.393311,165.223022,868.522766,297.115051,,,,294.775299,552.215271,100.410858,,,,157.241577,859.001587,163.280304,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,258.365112,673.606750,104.904694,165.775146,867.296997,296.781281,,,,294.279327,549.617065,102.481644,,,,157.581848,857.230347,163.728287,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,258.418518,671.074768,106.417961,165.821930,866.242920,297.027771,,,,293.974335,546.649780,104.715858,,,,158.155899,855.175110,164.320618,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,258.390930,668.418152,107.995224,165.865234,864.834595,297.343933,,,,293.398926,543.677368,107.246132,,,,158.753845,853.261230,164.668915,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,258.134033,665.701965,109.250702,166.345047,863.680115,297.416016,,,,292.790985,540.690002,109.776543,,,,158.777847,851.134521,165.162598,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,258.427429,662.451233,111.022766,167.011032,862.373474,297.430908,,,,292.489838,537.424194,112.247963,,,,159.247208,848.720032,164.675659,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,258.254730,659.236877,112.965790,167.611923,860.988220,297.282928,,,,292.051086,534.278381,114.795479,,,,159.860748,846.213440,165.501068,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,257.991608,656.025024,114.197975,168.092270,859.460022,297.459381,,,,291.650726,530.914490,117.228989,,,,160.652832,844.047729,165.721130,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,257.962280,652.671875,115.882957,168.463562,857.827209,297.795135,,,,291.320801,527.330688,119.414619,,,,160.859558,841.588501,165.890671,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,257.918549,648.876160,117.727852,168.765900,856.194397,298.129303,,,,291.026672,523.746338,121.651787,,,,161.585876,839.006165,166.035782,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,257.598267,645.415527,119.402969,169.304977,854.708374,298.256744,,,,290.571350,520.077515,124.509827,,,,162.312714,835.881958,166.699142,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,257.462616,641.689392,121.112007,169.948135,852.961426,298.238068,,,,290.152008,516.233093,126.948486,,,,162.854218,833.084534,167.093384,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,257.422028,637.724731,123.033813,170.536041,851.207825,297.634277,,,,289.454590,512.396362,129.279755,,,,163.169525,830.192383,166.876465,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,257.261230,633.822510,124.632515,170.859024,849.342285,298.377411,,,,289.177948,508.212402,131.507706,,,,163.871887,826.851196,167.723572,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,257.420624,629.847534,126.114754,171.292221,847.544373,298.812897,,,,288.596832,504.274719,133.580353,,,,164.700272,823.813049,168.217743,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,257.544067,625.691589,127.683243,171.976974,845.721313,298.611542,,,,287.961121,500.168274,135.396271,,,,165.073822,820.516541,168.397247,,,,343.367218,571.670044,135.600021,,,,,,,,,,,,,,,,,,,,,
98,257.216034,621.357910,129.295624,172.736526,843.775330,298.429291,,,,287.595215,495.545197,137.558640,,,,165.737885,816.838257,168.933701,,,,343.473267,566.895081,137.794739,,,,,,,,,,,,,,,,,,,,,
99,257.604065,617.116699,130.541977,173.126602,841.860535,298.556885,,,,286.759857,491.269562,139.533569,,,,166.455231,813.395874,169.159470,,,,343.022156,562.379089,139.601105,,,,,,,,,,,,,,,,,,,,,
100,257.770569,613.078308,131.895889,173.510971,839.938293,298.760468,,,,286.014526,486.832825,141.297165,,,,167.019547,810.097717,169.575302,,,,342.641937,557.679199,141.461624,,,,,,,,,,,,,,,,,,,,,
101,257.721497,608.579163,132.963943,174.027618,837.887878,299.071594,,,,285.312256,482.369720,143.419876,,,,167.621201,806.453430,170.218613,,,,342.463135,552.793030,143.137451,,,,,,,,,,,,,,,,,,,,,
102,258.027405,604.126099,134.362930,174.171967,835.812256,299.952637,,,,284.627899,477.877625,145.510651,,,,168.437607,802.406067,170.845184,,,,342.369507,547.944641,144.373947,,,,,,,,,,,,,,,,,,,,,
103,257.855499,599.596924,135.723282,174.531265,833.679443,300.414978,,,,283.716309,472.939789,147.406799,,,,168.915222,798.669922,171.387665,,,,341.917084,542.796509,146.331146,,,,,,,,,,,,,,,,,,,,,
104,257.985321,594.933899,136.776611,174.947571,831.628967,300.941528,,,,282.828339,468.465759,149.222290,,,,169.688278,794.656860,171.533020,,,,341.400391,538.021484,147.189926,,,,,,,,,,,,,,,,,,,,,
105,258.531006,590.346802,137.571777,175.585602,829.687927,301.198090,,,,282.178650,463.603058,150.660110,,,,170.527588,790.897461,172.150131,,,,341.519775,532.656067,148.431580,,,,,,,,,,,,,,,,,,,,,
106,258.918823,585.530334,138.120407,176.128799,827.520569,301.557434,,,,281.348358,458.785095,152.080017,,,,171.034286,787.066345,172.710800,,,,341.312836,527.463867,149.673447,,,,,,,,,,,,,,,,,,,,,
107,259.287872,580.881348,138.647629,176.341019,825.159119,302.271851,,,,280.669739,453.828186,153.394791,,,,172.125412,782.652954,173.717026,,,,341.281555,522.105530,150.355728,,,,,,,,,,,,,,,,,,,,,
108,259.234009,575.736450,140.117783,176.781952,823.130737,302.352600,,,,279.988831,448.751038,154.462585,,,,172.559509,778.393677,174.206039,,,,341.030701,516.482483,151.241745,,,,,,,,,,,,,,,,,,,,,
109,259.270203,570.655457,141.114426,177.468002,821.084778,302.590485,,,,279.219696,443.576202,155.514313,,,,173.445923,774.455444,174.516983,,,,340.478973,511.150757,151.926651,,,,,,,,,,,,,,,,,,,,,
110,259.283020,565.595886,141.951355,178.022308,818.717224,303.086975,,,,278.398499,438.472992,156.406830,,,,174.297195,770.471130,175.119064,,,,340.545105,505.855072,152.572708,,,,,,,,,,,,,,,,,,,,,
111,259.615082,560.556702,142.606888,178.631760,816.509094,303.242767,,,,277.998932,433.166046,156.525558,,,,175.088943,766.077881,175.980133,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,259.848236,555.383179,143.099533,179.152161,814.333801,303.960907,,,,277.304047,428.199829,157.304260,,,,176.176331,762.030945,176.869965,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,259.864410,550.175354,143.258057,179.571335,812.094910,304.872772,,,,276.408844,422.917938,157.665863,,,,176.857864,757.691101,177.180740,,,,,,,340.972137,488.628082,153.190399,,,,,,,,,,,,,,,,,,
114,260.269318,545.005432,143.619980,180.183655,809.643799,305.441010,,,,275.810699,417.608948,157.738708,,,,177.919769,753.000916,177.931885,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,260.554474,539.873901,143.829742,180.807983,807.314880,305.795227,,,,275.220062,412.391632,157.871902,,,,178.804871,748.776917,178.750061,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,260.678314,534.724365,144.034302,181.749390,805.028076,306.065582,,,,274.505981,407.077942,157.803299,,,,179.891403,744.232849,179.811600,,,,,,,,,,338.989716,471.110626,152.736206,,,,,,,,,,,,,,,
117,260.627441,529.596130,144.283173,182.382721,802.506531,306.563812,,,,273.567871,401.852783,157.931824,,,,180.647812,739.660828,180.453705,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,260.831665,524.514343,144.033554,183.429520,800.118103,306.814117,,,,272.912598,396.747070,157.939804,,,,181.746262,735.350342,181.267242,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,260.929291,519.444275,144.072327,184.418259,797.759338,307.156677,,,,272.304504,391.654572,157.714859,,,,182.469238,730.794617,181.795807,,,,,,,,,,,,,337.692780,454.277771,151.180481,,,,,,,,,,,,
120,261.374969,514.437317,143.709854,184.927872,795.244324,307.480408,,,,271.500946,386.551178,157.418823,,,,183.687897,726.692688,182.806473,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,261.505280,509.387909,143.631729,185.992111,792.821045,308.306671,,,,270.990051,381.797119,156.776840,,,,184.781189,722.586365,183.507050,,,,,,,,,,,,,,,,336.722961,442.930756,150.504776,,,,,,,,,
122,261.739349,504.525238,143.364273,186.845612,790.322327,309.078766,,,,270.562195,376.712646,156.048630,,,,185.853455,718.345886,184.505325,,,,,,,,,,,,,,,,336.889648,437.879639,149.918884,,,,,,,,,
123,261.577820,499.512146,143.062271,187.489105,787.657410,309.385925,,,,269.959534,371.824158,155.239929,,,,187.002686,714.131287,185.319351,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,261.847290,494.591827,142.567230,188.692123,785.274536,310.018311,,,,269.447632,366.743164,154.134369,,,,187.937485,710.103271,185.728165,,,,,,,,,,,,,,,,,,,336.134949,427.178864,148.322861,,,,,,
125,261.860291,489.540802,142.008224,189.350037,782.682068,310.728088,,,,269.050995,362.013763,153.091385,,,,189.429565,705.850769,186.797867,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,261.707855,484.781586,141.560715,190.800980,780.247925,311.024536,,,,268.795471,356.674042,152.056656,,,,190.321075,701.711853,187.676865,,,,,,,,,,,,,,,,,,,,,,335.528656,416.863770,146.885345,,,
127,261.821869,480.063965,141.200592,191.612305,777.780518,311.386871,,,,268.755554,351.946320,150.798859,,,,191.732605,697.739197,188.784851,,,,,,,,,,,,,,,,,,,,,,336.740143,411.835388,146.077682,,,
128,261.827057,475.467560,140.579422,192.831665,775.139832,312.077271,,,,268.442932,347.023163,149.667831,,,,192.922058,693.960205,189.434937,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,262.038025,470.710724,140.175659,193.881287,772.668945,312.232269,,,,268.598602,342.472656,148.013046,,,,194.054123,690.098206,190.302444,,,,,,,,,,,,,,,,,,,,,,,,,336.007721,402.497772,143.641953
130,262.264740,466.264343,139.602203,194.799637,770.015076,313.325500,,,,268.560089,337.888214,146.579285,,,,195.471893,686.017639,191.087158,,,,,,,,,,,,,,,,,,,,,,,,,337.368622,398.130707,143.691559
131,262.431732,461.848663,138.841873,195.966049,767.579224,313.688751,,,,268.453674,333.323059,145.387375,,,,196.154419,682.108704,191.756821,,,,,,,,,,,,,,,,,,,,,,,,,337.530914,393.243073,142.628036
132,262.698425,457.495117,138.018143,197.111099,765.156616,314.192627,,,,268.305145,329.178162,144.031708,,,,197.426422,678.251892,192.706207,,,,,,,,,,,,,,,,,,,,,,,,,337.620819,388.804474,141.166824
