Grasp19
Date:,2025/04/15
Time:,13:18:42
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
94,879.643372,529.584045,37.085346,1102.475098,816.464172,388.057861,944.103821,517.383545,39.693001,980.723694,610.265381,71.977234,,,,,,,,,,,,,1128.910522,848.465088,220.607941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,881.746582,533.685120,38.071117,1103.262329,817.766174,388.028625,944.639709,521.035767,41.917648,982.031433,614.404175,73.083939,,,,,,,,,,,,,1131.035278,851.256653,220.714661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,883.836731,537.922241,39.696621,1104.100586,819.632935,388.133728,945.358704,525.123718,43.971355,983.184143,618.646423,73.694542,,,,,,,,,,,,,1133.258667,854.221680,221.614594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,884.854248,542.601685,41.995682,1105.092651,821.122437,387.955566,945.677429,529.198730,46.458405,984.893738,623.062744,74.448959,,,,,,,,,,,,,1135.701416,857.569092,221.668671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,885.466064,547.270508,45.068905,1105.805786,822.687988,387.842255,946.109558,533.684998,49.204967,986.577515,627.143066,74.757133,,,,,,,,,,,,,1137.912476,860.697754,222.204971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,885.783447,552.506592,48.053940,1107.017456,824.170166,387.869232,946.661804,538.017334,51.660698,987.290833,631.939026,76.014229,,,,,,,,,,,,,1140.498413,863.354736,222.766129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,886.144165,558.298828,51.232445,1108.000977,825.752563,387.763031,947.017090,542.389771,53.966999,987.625488,636.637939,77.626610,,,,,,,,,,,,,1143.035645,866.159973,223.244354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,886.290161,564.225342,54.292767,1108.682373,827.629333,387.791168,947.420593,546.921387,57.027916,988.623901,641.260132,78.276642,,,,,,,,,,,,,1145.574097,869.257874,223.879288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,885.822571,570.328064,56.983921,1109.458252,828.950134,387.842133,947.133911,551.442749,60.047867,989.695679,646.116455,79.479080,,,,,,,,,,,,,1148.086792,872.371216,224.448135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,885.259705,576.960388,60.377556,1110.662476,830.678894,387.823212,946.936218,556.080505,62.683880,989.512878,651.759094,81.472603,,,,,,,,,,,,,1150.527588,875.294556,224.949570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,884.796082,583.778564,62.907623,1111.786743,832.116272,387.762299,946.831787,561.001953,65.596779,989.928101,656.222778,81.914108,,,,,,,,,,,,,1152.353516,878.259399,225.880386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,884.094482,590.398132,65.689476,1112.648071,833.437012,388.156067,946.236328,566.150940,68.085464,990.618103,661.022522,83.054329,,,,,,,,,,,,,1155.141113,881.007751,226.985260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,883.129089,597.920349,67.870117,1113.629639,835.075684,388.501434,945.986633,571.105896,70.454651,991.089661,665.601746,83.924515,,,,,,,,,,,,,1157.845947,883.593994,227.610199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,882.047241,605.521973,69.886673,1114.139648,836.292114,388.833405,945.576538,575.975464,72.790382,991.730347,670.486694,84.902199,,,,,,,,,,,,,1160.474609,885.748840,229.112350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,880.699524,612.929504,72.728569,1115.121704,837.783325,389.364655,945.257874,580.852417,74.583763,991.892639,675.385803,85.925415,,,,,,,,,,,,,1162.240601,888.221436,230.175339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,879.112244,620.684509,74.961273,1116.188110,839.261475,389.866333,944.873047,585.610107,76.043617,991.910034,679.852356,86.316406,,,,,,,,,,,,,1164.774536,890.494507,230.974655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,877.282776,628.319214,77.356262,1116.630493,840.270691,390.373718,943.539612,590.545532,77.520248,991.904053,684.148865,86.962158,,,,,,,,,,,,,1167.086792,892.428162,232.074951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,875.725769,635.728882,79.756584,1117.196655,841.535156,391.118286,942.743530,595.445618,78.509590,992.015930,688.725586,87.404358,,,,,,,,,,,,,1168.981201,894.195068,233.457306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,874.611816,642.293457,82.060684,1118.224976,842.703125,392.049927,941.816345,600.327087,79.456039,991.708008,693.002991,88.330154,,,,,,,,,,,,,1171.316284,895.806580,235.098862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,1119.093018,843.429260,392.816284,940.430847,605.058289,80.166908,991.221252,697.496277,88.596848,,,,,,,,,,,,,1173.033813,897.150757,236.211105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,1119.769775,844.181274,393.353180,938.966064,610.123474,81.120323,990.989258,701.735718,89.664436,,,,,,,,,,,,,1175.169434,898.481750,237.221970,871.643738,656.299927,84.883995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,1120.336182,845.112366,393.722626,937.666504,614.552124,81.920570,989.563965,706.137939,90.256477,,,,,,,,,,,,,1176.864990,899.649963,238.081177,869.907776,662.896362,86.126839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,1121.418579,845.937073,394.603516,935.898804,618.777954,83.234062,989.380249,709.572266,90.850212,,,,,,,,,,,,,1178.828857,900.509949,239.428055,867.829895,669.430603,87.663582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,1122.193237,846.536560,395.323669,934.260620,622.891602,83.738533,988.130371,713.437622,90.946609,,,,,,,,,,,,,1180.489258,901.411316,240.689270,866.425049,676.467896,89.168503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,1122.506592,847.276001,395.941986,932.234863,627.290344,84.976479,987.348267,716.939026,91.678688,,,,,,,,,,,,,1181.597534,902.358643,241.525467,864.499573,683.145020,89.892410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,1122.750122,848.021423,396.333923,930.270752,631.401917,85.829811,986.465942,720.387024,92.492477,,,,,,,,,,,,,1182.990845,903.220825,242.668900,862.433472,689.754150,90.761963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,1123.128906,848.664673,396.622528,928.172241,635.237549,86.874199,985.032959,723.810364,93.209610,,,,,,,,,,,,,1183.802856,903.780151,243.129974,860.184021,697.450928,92.187996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,1123.803101,849.294373,397.501251,926.658569,638.591614,87.789322,984.429443,726.496338,93.616898,,,,,,,,,,,,,1184.478516,904.238342,243.455795,857.250305,703.585144,92.759605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,1124.003052,849.946228,398.428131,924.602417,641.551086,89.051262,982.598022,729.261902,94.151581,,,,,,,,,,,,,1185.327393,904.674683,243.965958,854.452087,707.962097,93.670525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,1124.702026,850.097351,398.547302,922.260193,644.569458,90.100960,981.103699,731.625305,95.203712,,,,,,,,,,,,,1186.134277,905.035950,244.587494,852.088989,712.945435,95.195297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,1125.165649,850.530396,398.673187,920.278503,647.421204,90.370163,979.012634,734.002075,95.995583,,,,,,,,,,,,,1186.905762,905.417969,245.040588,849.678467,718.052856,96.227005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,1125.501953,851.053711,399.006561,918.017395,649.707397,91.371979,977.365540,736.013062,96.759850,,,,,,,,,,,,,1187.404053,905.623291,245.334686,847.595581,722.339600,97.590645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,1125.432129,851.618347,399.205170,915.818237,651.844543,92.482018,975.838562,737.894165,97.034744,,,,,,,,,,,,,1187.710449,905.838623,245.374512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,1125.369629,852.065186,399.408569,914.783630,653.126587,93.019295,974.585693,739.676575,97.685959,,,,,,,,,,,,,1187.827515,905.964905,245.456680,,,,843.083191,729.635742,100.420662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,1125.384766,852.393250,399.552856,913.055359,654.784302,93.862457,972.782837,741.069580,98.098457,,,,,,,,,,,,,1187.782593,905.947998,245.419601,,,,841.083130,732.630737,102.330673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,1125.363770,852.601868,399.607666,911.138916,656.195801,94.697258,971.037781,742.255493,98.859406,,,,,,,,,,,,,1187.615845,905.907654,245.327393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,1125.418945,852.672241,399.574799,909.467529,656.743347,95.256927,968.724304,742.998413,99.809929,,,,,,,,,,,,,1187.144409,905.666504,245.035889,,,,,,,835.520508,737.424927,106.376991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,1125.239990,852.868958,399.599518,908.179688,656.905823,95.708008,967.188232,743.668274,100.031586,,,,,,,,,,,,,1186.456543,905.470642,244.564819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,1125.098633,852.947388,399.578339,907.174072,656.908936,96.058144,965.093811,744.211975,100.537758,,,,,,,,,,,,,1185.632202,905.196167,244.165985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,1124.988770,853.096375,399.528809,905.497253,656.958435,96.615295,962.966858,744.338196,101.280548,,,,,,,,,,,,,1184.859863,904.932922,243.603287,,,,,,,,,,828.973633,742.045776,110.917076,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,1125.062134,853.130737,399.342285,903.475708,656.863281,97.297371,961.097778,744.651428,101.889084,,,,,,,,,,,,,1184.020264,904.645325,243.216537,,,,,,,,,,826.764282,742.540161,112.894814,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,1124.958496,853.291199,398.952332,902.270691,656.774109,98.021286,958.740845,744.648254,102.284340,,,,,,,,,,,,,1183.340576,904.324768,242.874451,,,,,,,,,,824.810303,742.561401,114.374321,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,1124.536133,853.389099,398.485260,901.340942,656.180603,98.593880,957.255615,744.178284,102.642418,,,,,,,,,,,,,1182.421631,903.864563,242.181702,,,,,,,,,,821.865906,742.606079,116.539154,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,1124.136841,853.462097,398.033051,899.189026,655.104919,99.369827,955.123413,744.138489,103.345589,,,,,,,,,,,,,1181.358887,903.361328,241.271484,,,,,,,,,,819.760315,742.604492,118.232971,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,1123.746338,853.402649,397.673737,898.028381,654.018127,100.569366,952.807861,744.015381,103.884872,,,,,,,,,,,,,1180.297485,902.834473,240.676636,,,,,,,,,,817.875305,741.876404,119.019821,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,1123.548828,853.160034,397.283020,896.545410,653.207092,100.711288,951.104004,743.026428,104.172203,,,,,,,,,,,,,1178.856934,902.274353,239.806274,,,,,,,,,,815.716736,741.465698,120.463013,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,1123.243652,852.860718,397.214813,895.026794,651.994995,101.581848,948.304749,741.849182,105.116417,,,,,,,,,,,,,1177.166748,901.652954,238.824844,,,,,,,,,,813.162170,740.657532,122.553429,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,1122.588989,852.566895,396.856140,893.275574,650.772400,102.007477,946.289429,741.282104,105.528687,,,,,,,,,,,,,1175.766602,900.951904,238.209290,,,,,,,,,,811.286926,739.475647,124.515884,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,1121.640381,852.173157,396.233429,891.460205,649.759949,102.232353,943.677063,740.166199,106.309006,,,,,,,,,,,,,1174.130127,900.254028,237.103378,,,,,,,,,,809.388794,738.436768,124.943336,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,1120.620361,851.803528,395.502350,889.833374,648.709045,102.933838,942.031372,739.023865,106.456245,,,,,,,,,,,,,1172.493530,899.505798,236.486954,,,,,,,,,,807.138184,737.516907,126.717506,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,1119.786865,851.630005,394.970123,887.634766,646.958862,103.761040,939.635193,737.711731,106.916084,,,,,,,,,,,,,1170.890259,898.756042,235.203308,,,,,,,,,,804.644104,736.277405,128.415466,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,1119.174316,851.307434,394.217316,886.055725,645.190552,104.350830,937.293213,737.016907,107.353554,,,,,,,,,,,,,1169.445679,897.825745,233.858994,,,,,,,,,,802.573792,734.762268,129.749786,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,1117.862061,850.801819,393.765472,884.295471,643.335266,105.168892,934.687866,735.577026,107.891205,,,,,,,,,,,,,1167.721313,896.752136,232.883972,,,,,,,,,,800.802490,733.520020,130.964951,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,1117.011353,850.429321,393.082458,882.369812,641.993286,105.668083,932.769226,733.543762,107.988068,,,,,,,,,,,,,1165.701660,895.993774,232.085327,,,,,,,,,,798.662292,732.038086,132.202103,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,1116.212646,849.913574,392.233978,880.036682,640.616089,106.488098,930.722778,732.367920,108.003212,,,,,,,,,,,,,1163.407715,894.944397,231.341003,,,,,,,,,,796.147766,730.680542,132.759232,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,1115.732300,849.444214,391.874207,877.551514,639.339294,106.790390,927.865723,730.802429,108.634918,,,,,,,,,,,,,1161.614624,893.866394,230.093338,,,,,,,,,,793.353088,729.716431,134.005264,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,1114.805664,848.626099,390.937256,875.267395,637.562683,107.254570,925.444092,729.838257,109.123436,,,,,,,,,,,,,1160.084961,892.695984,228.832214,,,,,,,,,,791.458862,728.334778,134.827698,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,1113.334229,847.734070,390.404114,873.089722,635.944641,107.911980,923.347412,727.987061,109.389389,,,,,,,,,,,,,1157.980713,891.843567,227.705276,,,,,,,,,,788.648804,727.195007,134.692719,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,1112.281494,847.220764,390.201508,870.226868,634.594177,108.414322,920.779419,726.516846,109.645561,,,,,,,,,,,,,1155.767700,890.517761,227.171066,,,,,,,,,,785.903320,726.150269,134.699097,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,1110.824707,846.706848,389.802673,867.584106,633.124878,108.586151,917.919373,725.333618,109.700523,,,,,,,,,,,,,1153.480103,889.401428,226.374634,,,,,,,,,,783.551636,724.985657,134.370743,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,1109.221802,846.127930,389.009613,865.034729,631.907471,108.680824,915.363098,723.814026,110.100067,,,,,,,,,,,,,1152.013428,888.276611,225.534454,,,,,,,,,,781.114319,724.371094,134.929657,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,1108.338989,845.215393,388.287445,862.721069,630.033936,109.417763,913.320679,722.297302,110.228142,,,,,,,,,,,,,1149.755859,887.046204,224.171951,,,,,,,,,,778.356567,723.582520,133.670990,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,1107.807373,844.287415,388.120453,859.454529,629.131958,109.542427,910.243774,721.318176,110.567047,,,,,,,,,,,,,1147.655884,885.744751,223.687866,,,,,,,,,,775.781799,722.484558,132.708344,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,1106.385986,843.448364,387.846191,857.067383,627.904297,109.268646,907.598389,719.858276,110.829819,,,,,,,,,,,,,1145.649780,884.693787,223.047699,,,,,,,,,,772.835510,721.476563,131.864288,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,1104.673706,843.018005,387.459595,854.554565,626.278931,109.392380,905.480225,718.623413,110.498932,,,,,,,,,,,,,1143.993408,883.079285,222.431976,,,,,,,,,,769.842224,720.306335,130.920837,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,1103.483032,842.444031,387.113861,851.192566,625.802246,109.423828,902.381592,717.539001,110.998627,,,,,,,,,,,,,1142.257446,881.892761,221.843597,,,,,,,,,,767.280701,718.459106,129.152634,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,1102.022949,841.492004,387.080963,848.913574,624.731018,108.718666,899.935669,716.632324,111.135941,,,,,,,,,,,,,1139.738892,880.954956,221.349899,,,,,,,,,,764.408203,716.679932,127.216034,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,1100.913574,840.546875,386.622437,845.963928,623.888428,108.250168,897.463013,715.530090,111.365669,,,,,,,,,,,,,1137.968506,879.703918,221.073715,,,,,,,,,,761.902466,714.714905,125.756752,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,1100.102783,839.748108,386.180725,843.011292,623.426270,107.397217,894.766235,714.960205,111.771576,,,,,,,,,,,,,1136.325928,878.447510,220.369354,,,,,,,,,,759.247742,712.260071,124.323746,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,1098.848022,839.067200,386.277863,840.287109,622.740234,106.541092,892.018921,714.089355,111.580620,,,,,,,,,,,,,1134.363770,877.604004,220.042236,,,,,,,,,,756.673645,710.335632,122.677361,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,1097.703247,838.650208,386.231537,837.582336,622.559387,105.765320,890.430847,712.964661,111.781075,,,,,,,,,,,,,1132.320068,876.760803,219.846222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,1096.007080,838.247742,386.060730,834.485840,622.629883,105.421997,888.179443,712.577515,111.619484,,,,,,,,,,,,,1130.728882,875.682922,219.173721,,,,,,,,,,,,,752.640259,706.127502,120.183334,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,1094.285400,837.649658,386.051544,830.748840,623.487854,105.376984,884.965088,712.656921,112.076797,,,,,,,,,,,,,1129.103027,874.660828,219.219101,,,,,,,,,,,,,751.318298,704.501709,119.359558,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,1092.784546,837.118347,385.955536,826.987854,624.655334,105.364105,883.266235,712.072205,112.740204,,,,,,,,,,,,,1127.063599,874.141113,219.183701,,,,,,,,,,,,,749.294739,702.027222,117.986160,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,1092.067383,836.674744,385.746735,823.615479,625.689697,105.195015,881.485352,712.135132,112.932648,,,,,,,,,,,,,1125.465088,873.778198,218.624557,,,,,,,,,,,,,748.425049,699.568848,117.080841,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,1090.870117,836.327820,385.453217,820.671448,626.475952,104.892227,879.044006,711.808350,113.716469,,,,,,,,,,,,,1123.922852,873.395813,218.285645,,,,,,,,,,,,,746.784424,696.807129,116.231094,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,1089.088745,836.368591,385.540710,818.729248,626.549377,105.250084,877.243835,711.250977,114.292053,,,,,,,,,,,,,1122.402832,872.958435,218.410782,,,,,,,,,,,,,746.058350,694.161926,115.881523,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,1087.505737,836.207642,385.117371,817.342712,625.719666,106.178963,874.758484,711.114746,115.230141,,,,,,,,,,,,,1120.961426,872.663696,218.215042,,,,,,,,,,,,,744.932068,690.841919,115.497902,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,1087.112793,835.693604,385.070953,816.296753,624.786865,107.420410,873.006531,710.897217,115.971336,,,,,,,,,,,,,1119.539185,872.521179,217.666153,,,,,,,,,,,,,744.782410,687.273438,115.343979,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,1085.702393,835.586121,385.017365,814.526550,624.009460,108.657776,872.017822,710.533081,116.478462,,,,,,,,,,,,,1118.203125,872.507019,217.467072,,,,,,,,,,,,,744.972656,683.416626,116.113754,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,1083.802856,835.582886,384.679840,812.377930,623.875854,109.483368,869.885010,710.585815,118.092148,,,,,,,,,,,,,1117.181763,872.684509,217.681503,,,,,,,,,,,,,744.216125,681.225708,116.546394,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,1082.444580,835.638367,384.529755,810.832336,623.902283,109.887657,867.628296,710.646423,119.091141,,,,,,,,,,,,,1115.551025,872.872253,217.623764,,,,,,,,,,,,,742.675049,681.224121,116.768524,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,1081.408569,835.450256,384.657562,809.252930,623.962341,110.881302,865.695557,710.456604,119.677284,,,,,,,,,,,,,1113.904785,873.305054,216.993515,,,,,,,,,,,,,741.156067,681.167969,116.887909,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,1079.381714,835.387207,384.281281,807.288025,624.036377,112.436035,864.175354,710.338379,120.736023,,,,,,,,,,,,,1112.487305,873.603943,216.987244,,,,,,,,,,,,,739.371887,681.057861,117.423111,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,1077.325928,835.560669,384.012939,805.696533,624.346985,114.196182,862.072571,710.700134,122.272987,,,,,,,,,,,,,1110.979614,874.029114,217.590332,,,,,,,,,,,,,737.888000,681.214783,118.141281,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,1076.302612,835.532898,384.124268,803.993896,624.628967,115.494568,860.276184,710.987549,123.482056,,,,,,,,,,,,,1109.270386,874.543213,217.045074,,,,,,,,,,,,,736.302734,681.517700,119.088028,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,1074.803711,835.298462,384.038605,801.737488,625.108826,117.757317,858.733215,711.180969,124.001846,,,,,,,,,,,,,1107.536743,874.973145,217.186859,,,,,,,,,,,,,734.706787,681.883118,120.108681,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,1072.873291,835.517090,383.958893,799.952393,625.756958,119.652039,856.532043,711.633911,125.002426,,,,,,,,,,,,,1105.514648,875.588806,217.799088,,,,,,,,,,,,,732.803162,682.687988,121.690834,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,1071.418457,835.616150,383.529633,797.949707,626.250732,121.548515,854.793701,712.228699,126.467819,,,,,,,,,,,,,1103.986328,876.138062,217.476944,,,,,,,,,,,,,730.969421,683.295288,123.824615,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,1070.200928,835.267944,383.754791,795.749878,626.737305,123.696739,852.824524,712.981995,127.428215,,,,,,,,,,,,,1101.616211,877.010376,217.651306,,,,,,,,,,,,,728.713989,683.854614,125.784874,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,1068.524170,834.934082,383.783905,793.482422,627.444946,125.685059,850.585022,713.503784,128.489441,,,,,,,,,,,,,1099.934326,877.471191,217.903336,,,,,,,,,,,,,726.788940,684.635681,127.249847,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,1066.747070,834.878235,383.712189,791.160339,628.063293,127.369453,848.533020,713.705688,129.845947,,,,,,,,,,,,,1098.199463,878.007874,217.880951,,,,,,,,,,,,,724.389771,685.633179,129.013382,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,1065.235229,834.539612,383.778687,788.860291,628.860901,129.243561,846.396790,714.254395,130.336670,,,,,,,,,,,,,1095.878174,878.477234,217.812286,,,,,,,,,,,,,722.293030,686.441406,130.350220,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,1063.748779,834.414368,383.648651,786.146729,629.731750,130.877426,844.412842,714.694214,131.527924,,,,,,,,,,,,,1094.312256,878.638245,217.902100,,,,,,,,,,,,,719.974854,687.216064,131.838577,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,1061.320190,834.371765,384.059265,783.508850,630.329346,132.101624,841.544983,715.576599,133.410065,,,,,,,,,,,,,1092.148071,879.004517,218.200760,,,,,,,,,,,,,717.421448,688.042480,133.210999,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,1059.329468,833.840149,384.194519,780.806335,631.013428,133.940613,838.883728,716.111145,134.232330,,,,,,,,,,,,,1090.457520,879.206543,218.441010,,,,,,,,,,,,,714.614380,688.801086,135.026581,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,1057.950806,833.421692,384.586304,777.776978,631.694397,135.880737,835.800598,716.988770,135.217224,,,,,,,,,,,,,1088.014893,879.495850,218.601135,,,,,,,,,,,,,711.796631,689.561951,136.841400,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,1055.974487,833.328979,384.613464,774.728333,632.218689,137.170135,833.040894,717.633118,137.009613,,,,,,,,,,,,,1085.660645,879.855835,218.614777,,,,,,,,,,,,,708.617859,690.382019,138.541367,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,1054.082275,832.987305,384.373657,771.635010,633.024292,138.451172,830.385010,718.048889,137.465164,,,,,,,,,,,,,1083.085815,880.061096,218.543610,,,,,,,,,,,,,705.653015,691.196289,140.007034,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,1052.754883,832.709778,384.387604,768.389343,633.838989,140.464996,826.950806,718.694580,139.127670,,,,,,,,,,,,,1080.987793,880.198792,218.795609,,,,,,,,,,,,,702.441467,691.785095,141.487656,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,1050.506714,832.419128,385.014893,765.106689,634.694702,141.846069,824.082275,719.241455,140.406326,,,,,,,,,,,,,1078.428833,880.221558,218.737671,,,,,,,,,,,,,699.584778,692.713318,142.610931,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,1048.494629,832.078796,384.776215,761.512512,635.281067,143.413651,820.453979,719.819824,140.985321,,,,,,,,,,,,,1076.066040,880.288696,218.755981,,,,,,,,,,,,,695.874939,693.454590,144.059021,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,1046.835083,831.572449,384.822144,758.004822,636.059387,144.656952,816.905945,720.635559,142.587784,,,,,,,,,,,,,1073.269043,880.217285,218.811142,,,,,,,,,,,,,692.482239,694.265564,145.089447,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,1044.935913,831.129944,385.407684,754.463501,636.591492,145.854065,813.886719,721.202148,143.325531,,,,,,,,,,,,,1070.463135,880.285461,218.865692,,,,,,,,,,,,,689.245117,695.225464,146.372955,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,1043.300781,830.565308,385.399567,750.575684,637.151123,147.324463,810.240784,721.567749,144.298813,,,,,,,,,,,,,1067.420044,880.188354,219.127670,,,,,,,,,,,,,684.946655,695.930054,148.019119,,,,,,,,,,,,,,,,,,,,,,,,
