Grasp120
Date:,2025/04/26
Time:,15:57:19
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
109,,,,1068.859741,744.248657,297.773682,1092.745483,806.454224,153.324799,824.307190,622.530945,95.468864,890.463745,702.985779,105.436089,765.580505,695.941711,113.159325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,1068.219360,744.421021,297.892487,1092.322144,806.663452,153.364944,824.130981,622.477600,95.448029,890.080872,702.838013,105.808990,764.911743,695.701233,113.310379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,1067.150513,744.522400,297.943237,1091.871948,806.908264,153.140945,823.950684,622.358582,95.391045,889.869995,702.757385,105.982712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,1066.739868,744.569153,297.685883,1091.490479,807.131714,153.435501,823.589844,622.261414,95.453812,889.828308,702.581360,106.154076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,1066.431396,744.610657,297.487122,1090.811401,807.489685,153.935867,823.039185,622.035400,94.907524,889.833008,702.634766,106.610184,,,,764.177979,694.205505,112.929337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,1066.002808,744.643982,297.516876,1090.032471,807.875977,154.179550,822.935303,621.870728,95.603226,889.320190,702.693542,107.320541,,,,764.075378,693.746948,112.698296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,1065.266479,744.928345,297.294067,1089.554443,808.153625,154.262360,822.527344,621.662598,96.298752,888.539185,702.621826,108.278175,,,,763.672791,693.373962,113.078766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,1064.333862,745.030640,297.864471,1089.203247,808.411865,154.393005,822.062866,621.450928,96.846703,887.776062,702.539185,109.187248,,,,762.792847,692.945313,113.818108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,1063.629395,745.183228,298.184204,1088.873047,808.612854,154.640778,821.639404,621.170776,97.432487,886.986450,702.476135,109.502663,,,,762.010254,692.596497,114.597519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,1062.810303,745.361023,298.509827,1088.325317,808.876038,154.984222,820.997986,620.835022,97.736305,886.544434,702.176392,109.785004,,,,761.299377,692.144409,115.702072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,1062.287231,745.489197,298.557800,1087.388184,809.111023,155.513245,821.101196,620.825500,97.912231,886.091187,702.054138,110.006340,,,,760.717773,691.632385,116.680786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,1061.740112,745.574829,298.406494,1086.538818,809.385498,155.830490,820.594116,620.555176,99.011909,885.397095,702.220215,110.837166,,,,760.270752,691.248840,117.327621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,1060.743896,745.750793,298.430634,1085.732056,809.649292,155.812363,819.862488,620.230835,100.347450,884.819031,702.400513,111.483307,,,,760.062988,690.960388,118.047089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,1059.293701,746.025940,298.597900,1084.907227,810.027771,155.719376,819.018738,619.883118,101.730743,883.915222,702.434021,112.354965,,,,759.388855,690.646790,118.892403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,1058.063477,746.157227,298.877045,1084.187988,810.320190,155.716599,818.379883,619.668701,102.947128,883.259705,702.423767,112.986252,,,,758.431641,690.285278,119.957924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,1057.241821,746.308899,299.046387,1083.036011,810.652161,156.209930,817.750610,619.548279,104.196892,882.165405,702.470215,113.724243,,,,757.304565,689.854736,121.461006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,1056.945313,746.344421,298.909241,1081.800903,811.197815,156.489700,817.187683,619.581665,105.298553,880.969727,702.496582,114.846107,,,,756.300842,689.545105,122.948860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,1055.966797,746.528198,298.984436,1080.986694,811.602905,156.742416,816.129639,619.479797,106.209587,880.113525,702.552002,116.237350,,,,755.557861,689.399536,123.806961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,1054.368408,746.758911,298.989838,1080.193115,811.950745,156.967026,814.966797,619.538086,107.756783,879.364563,703.782898,117.944572,,,,754.308899,689.267944,125.129974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,1052.770020,746.967651,299.122681,1078.658447,812.139282,157.546997,813.753906,619.502014,109.358643,877.643677,703.013794,118.284828,,,,752.759033,689.084961,127.016212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,1052.071045,747.028076,299.082275,1077.153198,812.437500,157.507629,812.613831,619.498535,110.694138,876.086670,702.570374,118.750786,,,,751.335205,688.938354,128.708099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,1051.204102,747.156494,299.003754,1075.835815,812.865295,157.365204,811.248474,619.631348,112.062477,875.054138,702.648621,119.917015,,,,749.807861,688.818420,130.091690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,1049.661011,747.274475,299.281403,1074.172729,813.174866,158.006454,809.842896,619.810547,113.268501,873.439758,702.877136,121.116005,,,,748.102600,688.869385,131.579956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,1047.957642,747.353943,299.482605,1072.605347,813.383240,158.254333,808.105774,620.014160,114.939247,871.138794,703.085388,122.577194,,,,746.776917,688.923889,133.254364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,1046.918579,747.422852,299.231049,1070.747559,813.784851,158.377594,806.112854,620.144043,116.891762,869.642517,703.216309,123.698204,,,,744.431519,688.833801,135.438705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,1045.746094,747.397827,299.450470,1068.742676,813.911438,158.555237,804.316711,620.080627,118.176514,867.313660,703.428955,124.806824,,,,742.294922,688.997314,137.168289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,1043.788086,747.501038,300.167938,1066.874146,814.235535,158.894821,801.800842,620.456360,120.229889,865.184692,703.587891,126.188751,,,,740.600037,689.397766,138.797028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,1042.258545,747.584839,300.181671,1064.539551,814.371826,159.160339,799.520142,620.709351,121.995941,863.564880,703.766296,127.034416,,,,737.956116,689.819580,140.427307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,1041.129761,747.505859,300.068420,1062.306030,814.756714,158.951630,796.837158,621.023804,123.766685,860.580017,704.142029,129.041245,,,,735.928345,690.112488,142.834656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,1039.279175,747.557068,300.581055,1060.059937,814.915527,159.386002,794.257141,621.019226,125.319313,858.281921,704.388550,129.622772,,,,732.978027,690.435974,144.746155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,1037.778076,747.506592,300.639221,1057.617065,815.204285,159.206100,791.268372,621.518860,127.546440,855.276550,704.800354,131.315063,,,,730.524597,691.526062,146.766464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,1036.308960,747.488220,300.794617,1054.817139,815.398560,159.808212,788.159180,622.158936,129.290695,852.803284,705.092407,132.223831,,,,727.235291,692.241272,148.597656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,1034.462158,747.568787,301.037933,1052.214355,815.298462,160.070587,784.994812,622.349670,130.911484,849.721497,705.288757,133.528168,,,,724.218140,693.091675,150.564911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,1032.541748,747.434509,301.223114,1049.409912,815.524231,160.201248,781.971680,622.916077,132.742523,846.866760,705.520752,134.441483,,,,721.312622,693.650269,152.243469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,1031.008179,747.266785,301.598480,1046.581665,815.749695,160.147705,778.086792,623.706909,134.492889,843.622498,705.766846,135.672119,,,,718.486328,694.306213,153.353775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,1029.209229,747.308899,301.871765,1043.702271,815.926758,160.178223,774.634949,624.406494,136.102020,840.171204,706.101563,137.129959,,,,715.476929,695.019897,154.874176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,1027.107544,747.119934,301.856171,1040.186035,815.937134,160.364090,771.219177,625.081543,137.929932,837.000793,706.819397,138.807129,,,,711.431274,696.302551,156.978348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,1025.230713,747.078796,302.246948,1037.560547,816.096985,160.295456,767.005859,625.702698,139.732544,833.441833,707.200989,139.536179,,,,707.751221,697.435059,159.333328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,1023.756836,746.989075,302.372528,1033.988525,816.043579,160.550339,763.383240,626.432007,140.702469,829.550537,707.381226,140.938156,,,,704.268738,698.047546,160.697922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,1020.926270,747.016724,302.886292,1030.573364,816.250671,160.983154,759.085876,627.233215,142.643723,826.009033,708.186035,142.152771,,,,700.631836,698.902222,162.097168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,1019.426758,746.757568,302.804901,1027.332642,816.191772,160.704163,754.523315,627.685364,144.275848,822.148315,708.608093,143.428894,,,,697.025146,700.031250,163.319366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,1017.188171,746.629761,303.358765,1023.505676,816.094849,161.222855,750.281799,628.352966,145.879044,817.953125,708.851135,144.699554,,,,693.046448,701.216248,164.930313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,1015.064026,746.606934,303.391144,1019.569763,816.139465,161.252808,746.121582,629.189026,146.990723,814.316284,709.270203,145.021530,,,,688.486450,702.448547,167.013977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,1012.809570,746.530090,303.266449,1016.237366,815.851501,161.307602,741.671570,630.156067,148.311630,810.782288,709.609741,145.571503,,,,684.632874,703.397766,168.117889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,1010.551331,746.478516,304.052063,1012.445557,815.955627,161.646606,737.217285,630.941284,149.836197,806.466003,710.097107,146.677170,,,,680.945862,704.367554,169.028870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,1008.498413,746.354187,303.984894,1008.262207,815.863525,161.762619,732.677185,631.572205,150.859512,801.692078,710.504456,148.343521,,,,676.816895,705.840210,170.161392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,1005.905396,746.222534,304.457672,1004.583740,815.693176,162.109589,728.032166,632.595398,152.454620,797.729431,710.852722,149.331558,,,,672.336121,706.844116,171.486282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,1003.977844,746.154053,304.766083,1000.797241,815.717896,162.608078,723.732727,633.520813,153.407593,793.986267,711.238892,149.682693,,,,667.896301,707.841125,172.481644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,1001.339539,745.873901,304.802765,996.743835,815.686096,162.619278,719.091980,634.007446,154.584961,789.667969,711.588867,150.552902,,,,664.299927,708.531799,173.035645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,998.782593,745.738892,305.317047,992.895935,815.414612,162.887207,714.042236,634.320313,155.601288,784.976379,712.037292,151.890930,,,,660.449463,709.379211,173.395767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,996.484314,745.367737,305.524170,988.818237,815.318359,163.041382,709.198547,635.085388,156.684692,780.115356,712.448914,152.835312,,,,655.923340,710.376038,174.809769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,993.696167,745.098328,306.065399,984.361694,815.078918,163.522751,704.195190,636.987000,157.529999,775.516846,712.780334,153.408569,,,,650.896423,711.290649,176.403473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,991.531311,744.787964,306.202545,980.360168,814.751038,163.931564,699.542725,638.485962,157.670120,771.387817,713.162109,153.707092,,,,646.224670,712.364990,177.634766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,989.186096,744.606201,306.655884,976.742065,814.297791,164.421417,694.812744,639.374146,157.820480,767.357666,713.631348,153.888138,,,,642.017090,713.290161,178.382645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,986.472717,744.280884,306.874298,972.283386,814.171875,164.631317,689.900513,639.875000,158.758820,762.929749,714.063965,154.541992,,,,637.886780,714.337708,178.528244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,984.273804,744.071411,307.438538,968.001221,814.141724,165.099548,685.165466,640.525146,159.319077,758.343323,714.485168,155.187363,,,,633.603455,715.223755,178.773010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,981.600586,743.882751,307.368622,963.847656,813.998474,165.748062,680.421997,641.295471,160.106277,753.234192,714.909119,155.615280,,,,628.953003,716.121826,179.555420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,978.846069,743.633057,308.093658,959.739136,813.700256,166.008713,675.734558,642.201965,160.075287,748.356201,715.485657,156.569916,,,,624.020691,717.220154,180.645966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,976.593506,743.216492,308.471191,955.563599,813.273560,166.579681,671.132751,642.845886,160.118896,743.765747,715.743713,156.732895,,,,619.429443,718.078369,181.168747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,973.520996,742.902161,308.887726,951.412231,812.749451,167.198532,666.099121,643.235779,160.177109,739.762817,716.068970,156.423645,,,,614.942200,718.802246,181.438919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,971.357910,742.498718,309.093933,947.314514,812.172363,167.250458,660.974121,643.997986,159.993378,735.420227,716.365540,156.798218,,,,610.622742,719.480164,181.639618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,968.555908,742.069580,309.472351,942.912415,811.957642,167.603363,656.322998,644.462769,159.955627,731.169006,716.483704,157.067947,,,,606.623230,720.092224,181.594757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,966.121643,741.617981,309.675323,938.893188,811.618713,168.368271,651.681763,644.703796,159.695389,726.895020,716.587097,156.947021,,,,602.167053,720.585510,181.918961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,963.350830,741.260010,310.237122,934.900879,811.280029,168.723419,647.215332,645.221802,159.329117,722.646973,716.979736,156.918015,,,,597.799805,721.143433,181.706818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,960.809143,741.070862,310.368744,930.858215,810.832397,169.371277,642.462280,645.674683,159.593567,718.027100,717.207397,157.209656,,,,592.916443,722.210876,182.187637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,958.184753,740.781860,311.035370,926.868408,810.253601,169.947189,637.671326,646.010559,159.789841,713.370178,717.345093,157.309616,,,,588.488586,722.954773,182.715439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,955.518188,740.418884,311.519318,922.909912,809.891602,170.076309,633.254395,646.541992,159.389877,708.998413,717.522461,157.202240,,,,583.918701,723.425415,182.615479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,952.920044,740.037903,311.625397,918.848816,809.413879,170.850311,628.725037,647.179382,159.064560,704.705200,717.954102,157.228958,,,,580.076355,724.179077,181.416260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,950.246643,739.556458,312.129791,914.753357,809.047913,171.519150,624.071960,647.708008,158.945694,700.589966,718.229675,157.142044,,,,575.599548,724.787048,181.583008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,947.808899,738.902771,312.114899,910.660645,808.351685,171.910019,619.510620,648.326416,159.282089,696.158264,718.455444,157.350128,,,,571.494873,725.512268,180.829529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,945.125305,738.193787,312.976715,906.979065,807.687500,172.669296,615.056702,648.812378,158.459610,691.906128,718.620544,156.981979,,,,567.251892,726.005676,180.056091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,942.796936,737.920715,312.980804,902.919617,807.399414,173.215988,610.698853,649.276184,157.847443,687.743713,718.752075,156.667343,,,,563.388977,726.726685,179.704910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,940.030396,737.454834,313.218628,899.122620,806.899109,173.680191,606.302551,649.819580,157.426758,683.608093,718.915527,156.342743,,,,559.110229,727.732849,179.339828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,937.197327,737.035583,314.168518,895.273010,806.416260,174.300369,601.859497,650.264038,157.260132,679.437622,719.279114,156.501587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,934.458191,736.385742,313.981995,891.280884,805.740112,174.757172,597.762207,650.572693,156.450348,675.485779,719.334717,156.748764,,,,,,,550.631836,729.157593,178.673431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,931.927856,735.637817,314.475281,887.859680,804.788513,175.331223,593.491516,650.923706,155.947174,671.718079,719.495728,155.947510,,,,,,,546.349548,729.578918,178.303894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,929.376404,735.018616,314.587128,884.190308,804.414734,175.938644,589.372253,651.353271,155.475189,667.720459,719.693115,155.680847,,,,,,,542.696533,730.203674,177.786697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,926.575378,734.429504,315.263702,880.598694,803.903259,176.479218,585.179016,651.834595,154.895050,663.838440,719.787170,155.608078,,,,,,,538.748535,730.767456,177.375351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,924.325195,734.028809,315.431702,877.018921,803.403137,177.061508,581.347473,652.171631,154.144928,660.170105,719.924988,154.810135,,,,,,,534.856445,731.002625,176.371277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,921.643494,733.372620,315.676025,873.800049,802.572632,177.222473,577.280518,652.627136,153.396454,656.281860,720.024963,154.774551,,,,,,,531.965881,731.195923,175.145874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,919.253784,732.754761,316.085693,870.210754,801.806946,178.068787,573.461792,653.051270,152.699341,652.790588,719.984985,154.395996,,,,,,,528.332581,731.877319,174.228897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,916.715515,731.856812,316.219269,866.795044,801.175781,178.382278,570.126587,653.402100,151.664261,649.169495,720.173767,154.261368,,,,,,,524.358887,732.337341,174.084320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,914.462830,731.152771,316.513367,863.510193,800.809204,178.945892,566.334778,653.784973,150.726242,645.685730,720.262573,153.539917,,,,,,,521.128052,733.015015,173.009674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,911.666565,730.742493,316.717621,860.532227,800.041992,179.301605,562.483887,654.017944,150.302094,642.227600,720.225525,153.068497,,,,,,,518.064636,733.159607,171.669556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,909.481995,730.049927,316.459656,857.343933,799.174011,179.652649,559.069458,654.414246,149.262772,639.086304,720.434021,152.847778,,,,,,,514.154663,733.596802,171.291702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,907.432434,729.196228,316.876984,854.282715,798.236267,180.001190,555.724060,654.790649,148.118851,635.982483,720.437500,152.302795,,,,,,,511.150421,733.900452,170.593002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,904.203186,728.458618,317.723114,851.224731,797.855347,180.471481,552.499634,655.023376,147.568451,632.561707,720.503784,151.909897,,,,,,,507.608521,734.305847,169.695541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,902.299316,727.773376,317.601379,848.250000,797.344055,180.769073,549.122925,655.285645,146.509033,629.672424,720.451050,150.938843,,,,,,,504.459198,734.731506,169.265411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,899.975769,727.342590,317.493011,845.468384,796.502075,180.949463,546.051575,655.648010,145.428284,626.510864,720.455383,150.790314,,,,,,,501.910553,735.200500,168.094162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,897.874023,726.637146,317.649109,842.598694,795.573792,181.281281,543.159241,655.466309,144.919495,623.622925,720.300659,150.443802,,,,,,,498.935181,735.127258,167.224014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,895.984863,725.890747,317.660614,839.979370,794.820313,181.870071,540.052307,655.716187,144.225006,620.642883,720.392212,149.393127,,,,,,,495.991394,735.574768,166.724915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,893.459839,725.172546,318.093231,837.288391,794.486145,181.787033,536.995361,656.024841,143.273346,618.183044,719.941772,148.832932,,,,,,,493.000000,736.184204,165.753220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,891.279236,724.472595,317.904114,834.922913,793.846375,182.066742,534.382141,656.196350,142.449707,615.413879,720.255310,148.468018,,,,,,,490.732574,736.308472,163.998001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,889.400085,724.102417,317.882080,832.324402,792.963196,182.250320,531.331055,656.105347,141.743713,612.806152,720.005615,147.902679,,,,,,,488.102264,736.377136,162.948807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,887.311951,723.483337,318.000549,829.755554,792.227417,182.467484,528.946350,656.342590,140.632675,610.556274,720.126953,146.885086,,,,,,,485.659790,736.795288,162.415833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,885.543213,722.883423,317.686676,827.483032,791.543640,182.542755,526.184937,656.626465,139.779755,607.882690,719.964417,146.340027,,,,,,,482.529694,736.997620,161.948807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,883.634888,722.479370,318.002533,825.256775,791.177612,182.300522,523.968079,656.663147,138.854034,605.391968,719.906433,145.731705,,,,,,,480.477692,737.298645,160.545700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,881.525146,721.836731,317.752594,822.921021,790.656982,182.627563,521.483032,656.707886,137.764816,603.405273,719.803162,145.175293,,,,,,,478.215210,737.533691,158.993027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,880.174377,721.272705,317.494568,820.920288,789.822021,182.542694,519.135254,656.556702,136.991837,601.094299,719.725098,144.176025,,,,,,,476.626251,737.339172,157.774109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,878.148743,720.986328,317.588501,818.885498,789.071350,182.680893,516.877502,656.813477,136.266724,598.719116,719.734009,143.309860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,875.944702,720.340393,317.577881,816.610168,788.502869,182.666565,514.580261,657.108154,135.445282,596.560608,719.572632,143.506775,,,,,,,,,,470.915741,737.826294,156.462585,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,874.872864,719.808289,317.280823,814.832642,788.128357,182.491486,512.231873,657.132263,134.322632,594.641602,719.376587,142.316452,,,,,,,,,,469.573425,737.972595,156.302048,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,873.330994,719.501953,316.970825,813.099915,787.632385,182.342255,510.507996,657.054077,133.255310,592.873230,719.121887,141.314331,,,,,,,,,,467.471649,737.993652,154.624161,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,871.552551,719.395264,316.738586,811.204285,787.242493,182.047348,508.418213,657.141052,132.360229,591.080933,718.999634,140.252167,,,,,,,,,,465.446198,738.099304,153.191971,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,869.983093,718.847595,316.959412,809.111572,786.610718,182.118271,506.357330,656.888733,131.283203,589.163940,718.710266,139.755508,,,,,,,,,,464.024414,738.012390,152.173004,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,868.452393,718.095825,316.621429,807.370422,785.984009,182.086288,504.867310,656.570923,130.206375,587.447021,718.473267,139.189560,,,,,,,,,,462.091339,737.971558,150.806152,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,866.897278,717.567932,316.154480,805.811646,785.427490,181.620087,502.855774,656.712158,129.436844,585.551819,718.261292,138.252060,,,,,,,,,,460.363037,738.008118,149.767151,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,865.042419,717.367798,316.370239,804.187073,784.961365,181.709091,500.941467,656.494507,128.526642,583.648743,718.147034,137.877563,,,,,,,,,,458.785553,737.767151,148.560501,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,863.335693,717.128296,316.141815,802.625488,784.686584,181.425659,499.583923,656.505432,127.464218,581.821411,717.769958,137.142044,,,,,,,,,,456.992401,737.645630,147.376633,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,862.119568,716.960876,315.560303,801.036987,784.435608,181.181473,497.934448,656.384033,126.457565,580.755676,717.645081,135.905884,,,,,,,,,,455.555115,737.789612,146.435562,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,861.320129,716.767212,315.208008,799.662354,784.033936,180.791946,496.151398,656.253113,125.400169,579.391418,717.391602,135.013107,,,,,,,,,,453.890198,737.907898,145.053528,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,859.821716,716.588928,315.184479,798.402771,783.490906,180.554581,494.659149,655.914307,124.442177,577.742126,717.096985,134.177139,,,,,,,,,,452.287201,737.512939,144.382431,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,858.489258,716.094482,314.548553,796.766602,783.089600,180.328384,493.299561,655.978088,123.344589,576.328247,717.073608,133.315079,,,,,,,,,,450.916260,737.488831,143.260605,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,857.353882,715.589172,314.272491,795.273621,782.624573,180.074203,492.062012,655.742065,122.503876,575.212769,716.862244,132.207336,,,,,,,,,,449.762085,737.302063,142.023544,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,855.835632,715.439148,314.310242,794.016357,782.195618,179.833527,490.630737,655.581238,121.373558,573.890930,716.433472,131.648880,,,,,,,,,,448.181061,736.968323,140.756439,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,854.330688,715.006531,313.987915,792.839294,781.832642,179.440613,489.304565,655.132874,120.462303,572.140015,716.111877,131.146011,,,,,,,,,,446.900330,736.511292,139.884018,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,852.787537,714.506165,313.857330,791.545471,781.536255,179.414398,487.882080,655.038391,119.430672,571.283875,715.870728,130.385666,,,,,,,,,,445.951263,736.154846,138.431335,,,,,,,,,,,,,,,,,,,,,,,,,,,
