Grasp107
Date:,2025/04/23
Time:,10:06:19
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
124,1140.900635,855.503906,471.654083,757.971008,686.495972,82.244164,883.816528,705.086060,112.013504,,,,831.162476,620.385437,79.256706,1118.026855,867.621521,263.352875,,,,,,,,,,,,
125,1140.317383,855.284119,471.260712,758.689941,685.613708,82.359512,883.692688,704.948853,111.931961,,,,830.594666,621.318237,78.033546,1117.481079,867.946777,263.365082,,,,,,,,,,,,
126,1139.618774,855.001038,470.848053,759.748535,684.626343,82.076149,883.560059,704.829590,111.891960,,,,830.200745,622.430969,76.791710,1117.005371,868.078430,263.138580,,,,,,,,,,,,
127,1138.696777,854.580261,470.795746,760.331177,684.301147,81.833778,883.425415,704.710083,111.911636,,,,829.806458,623.873108,74.814468,1116.539917,868.384644,262.995789,,,,,,,,,,,,
128,1138.038208,854.192505,470.766663,760.476807,684.212769,81.766022,883.244141,704.603516,112.119095,,,,829.521301,624.549866,73.541367,1116.049805,868.730896,262.976685,,,,,,,,,,,,
129,1136.979614,853.338867,470.559967,760.641296,684.032593,81.713737,883.085938,704.479126,112.298676,,,,829.421448,624.517944,73.533974,1116.030518,868.989746,262.583435,,,,,,,,,,,,
130,1135.685181,852.943909,470.411469,760.772095,683.777100,81.776001,882.830627,704.392456,112.589439,,,,829.436279,624.106812,73.821709,1115.269165,869.461670,262.846436,,,,,,,,,,,,
131,1134.202759,852.607239,470.335083,760.784058,683.508423,81.906639,882.503052,704.323853,113.333611,,,,829.394409,623.558228,74.853851,1114.360229,870.047546,263.222778,,,,,,,,,,,,
132,1133.154297,852.262939,470.299255,760.840759,683.253723,82.099312,882.130310,704.165466,114.005119,,,,829.019592,622.992615,75.295654,1113.787109,870.597839,263.509003,,,,,,,,,,,,
133,1132.462524,852.041748,470.252869,760.857483,683.017700,82.177841,881.937439,704.240234,114.489044,,,,828.883362,622.812378,76.027100,1113.505981,871.026428,263.638214,,,,,,,,,,,,
134,1131.234131,851.674438,470.440887,760.807007,682.805237,82.321930,881.634888,704.292664,114.924889,,,,828.876038,622.822510,76.465508,1113.290161,871.396606,263.729065,,,,,,,,,,,,
135,1129.834106,851.180603,470.406830,760.664185,682.676331,82.533173,881.066345,704.533325,115.504776,,,,828.614746,623.843140,75.901596,1113.075073,871.726257,263.817596,,,,,,,,,,,,
136,1128.311523,851.020996,470.323181,760.414856,682.441528,82.940842,880.626526,704.774963,116.016403,,,,828.511108,624.788025,75.382973,1112.969849,872.061401,263.912628,,,,,,,,,,,,
137,1127.213257,850.881287,470.201416,760.265930,682.295227,83.730202,879.991638,704.918579,117.105453,,,,828.362793,626.214417,74.918320,1112.563477,872.756287,264.195007,,,,,,,,,,,,
138,1126.628662,850.663696,469.685303,759.734131,682.234985,84.526917,879.281982,705.131836,118.023918,,,,827.759644,627.266602,75.866371,1111.968018,873.730530,264.599762,,,,,,,,,,,,
139,1124.891357,850.339600,470.296692,759.178040,682.266541,86.130600,878.864685,705.632446,118.861092,,,,827.014038,627.772034,77.087669,1111.388550,874.612793,265.007874,,,,,,,,,,,,
140,1123.275635,850.343506,470.466034,758.463257,682.433594,87.827438,878.451904,706.295898,119.702805,,,,826.569336,629.082031,78.308907,1110.989136,875.157654,265.220612,,,,,,,,,,,,
141,1121.948608,850.112122,469.871063,757.781738,682.621582,89.239174,878.097351,706.873108,120.537170,,,,825.906128,629.795532,79.898582,1110.616211,875.511658,265.370270,,,,,,,,,,,,
142,1120.862183,849.628845,470.037140,757.167786,682.936157,90.616798,877.653870,707.255920,121.340446,,,,825.318420,627.007385,83.534492,1110.298950,875.761963,265.429260,,,,,,,,,,,,
143,1119.428345,849.409729,470.512329,756.359985,683.389526,92.457222,876.901733,707.712646,122.509872,,,,824.392578,624.992004,86.429161,1109.403076,876.559143,265.797638,,,,,,,,,,,,
144,1118.286621,849.400269,470.305054,755.353516,683.621277,94.461670,875.794861,708.125916,123.830521,,,,823.039734,625.647949,88.415268,1108.352539,877.435608,266.098389,,,,,,,,,,,,
145,1116.855347,849.033997,470.042175,754.050415,684.183228,96.542587,874.549255,708.676636,125.094452,,,,821.970337,626.056824,90.074783,1107.505493,878.077637,266.404449,,,,,,,,,,,,
146,1115.428101,848.724182,469.865814,752.515686,684.913208,99.125984,873.283691,709.013611,126.452682,,,,820.481018,625.977112,93.057442,1106.747925,878.490906,266.644958,,,,,,,,,,,,
147,1114.209839,848.541016,469.886810,751.076355,685.534119,100.951797,872.021790,709.552429,127.897041,,,,818.560852,627.084717,94.463638,1105.832764,878.952026,266.784607,,,,,,,,,,,,
148,1112.811768,848.475891,470.157227,749.383972,686.293823,102.543404,870.658630,710.321777,129.371368,,,,817.057983,627.166321,97.175491,1105.069702,879.377808,266.919525,,,,,,,,,,,,
149,1110.887817,848.105530,470.220947,747.688232,687.053955,104.645737,869.113770,710.877197,130.843628,,,,815.069580,627.883301,99.539207,1104.384033,879.746765,267.139923,,,,,,,,,,,,
150,1109.465820,847.947693,469.947571,745.634827,687.792664,106.656189,866.846924,711.397888,132.552673,,,,812.755066,628.891602,101.315910,1103.656982,880.097839,267.333984,,,,,,,,,,,,
151,1108.018799,847.696655,469.999695,743.314819,688.657959,109.274330,865.101929,712.026184,133.860718,,,,809.855164,629.389771,103.343124,1102.138184,880.598572,267.494659,,,,,,,,,,,,
152,1106.281616,847.397400,470.185486,740.683960,689.646729,111.386002,862.752136,712.422180,134.720886,,,,807.160156,629.921814,105.611412,1099.882690,881.098755,268.175018,,,,,,,,,,,,
153,1104.791626,847.170471,469.983704,737.923706,690.571350,113.221451,860.064941,713.121948,136.681290,,,,804.348816,629.566650,108.213821,1098.036987,881.565430,268.536224,,,,,,,,,,,,
154,1103.051514,846.766235,469.859680,735.254395,691.582825,115.262100,857.345886,713.760986,138.130905,,,,801.227600,630.355042,110.982910,1096.308350,881.730591,269.038849,,,,,,,,,,,,
155,1101.223877,846.304810,470.104248,732.031494,692.576355,117.079147,854.587708,714.476746,139.526947,,,,797.720398,631.212524,112.449699,1094.444824,881.845642,269.184814,,,,,,,,,,,,
156,1099.664551,846.125671,470.217529,728.762817,693.720825,119.676743,851.184326,715.084229,141.327484,,,,794.256531,632.260132,114.204063,1092.621338,882.113098,268.869232,,,,,,,,,,,,
157,1097.651001,845.665405,469.875275,725.321533,694.569458,121.728905,848.265564,715.885803,142.364227,,,,791.054016,633.535400,115.328506,1090.494019,882.259155,268.993805,,,,,,,,,,,,
158,1095.716309,845.254822,469.961334,721.702759,695.741943,123.519379,844.739502,716.320740,143.817368,,,,786.962219,633.903076,117.682137,1088.695923,882.207825,268.815948,,,,,,,,,,,,
159,1094.213013,844.994202,470.094055,718.063904,696.758850,125.258820,841.186035,716.823486,144.940262,,,,782.563293,634.408569,120.054123,1085.351440,882.265747,269.166809,,,,,,,,,,,,
160,1092.255127,844.544556,469.746399,714.056030,697.795898,127.063126,837.535706,717.548645,146.417465,,,,778.710999,635.640137,120.945694,1082.920654,882.127625,269.806641,,,,,,,,,,,,
161,1090.266357,844.122070,469.771698,709.671448,698.823120,128.826492,833.454407,718.048462,147.590652,,,,774.591919,636.567139,121.835472,1079.574707,881.994080,269.768524,,,,,,,,,,,,
162,1088.407349,843.772583,469.819733,705.382202,699.892212,130.318451,829.037354,718.697510,148.843719,,,,769.762207,637.116211,124.316803,1077.333618,881.934326,269.720581,,,,,,,,,,,,
163,1086.864990,843.474121,469.099670,701.091064,700.865173,131.685593,824.947144,719.284119,150.249741,,,,764.794739,637.859741,126.440903,1073.708130,881.783264,269.615967,,,,,,,,,,,,
164,1084.919922,843.080933,468.789551,696.437988,701.916077,133.063965,820.196472,720.139893,151.545425,,,,759.747192,638.750854,127.507881,1070.505005,881.209106,269.798096,,,,,,,,,,,,
165,1082.625977,842.671387,469.072876,691.444885,703.028870,134.792786,815.605347,720.658020,152.509293,,,,754.663452,639.619507,128.264786,1067.310303,880.997803,269.417542,,,,,,,,,,,,
166,1080.554932,842.204468,468.621796,686.258545,704.075623,135.880966,810.932007,721.099792,153.386200,,,,749.434753,640.461365,129.887054,1064.056274,880.706421,269.243378,,,,,,,,,,,,
167,1078.186035,841.634949,468.782013,681.177185,705.025330,136.248276,806.051331,721.435059,154.617004,,,,744.561523,641.561890,130.059647,1060.845703,880.040771,269.125854,,,,,,,,,,,,
168,1076.241821,841.212891,468.599335,675.952087,706.094727,137.265076,800.902100,722.124084,155.623047,,,,739.535461,642.419983,130.494888,1056.492554,879.763794,269.200562,,,,,,,,,,,,
169,1073.260376,841.102234,468.993469,670.670593,706.963867,138.018646,795.710693,722.701050,156.381821,,,,733.714233,642.802246,132.129776,1052.773682,879.279419,269.537384,,,,,,,,,,,,
170,1071.302124,840.905151,469.046967,665.460938,707.868042,138.649429,790.362000,723.037964,157.008011,,,,728.247803,643.628906,132.613922,1049.286743,878.796814,269.408875,,,,,,,,,,,,
171,1069.203247,840.261658,468.358307,660.194702,708.916626,138.522110,785.217224,723.638733,157.492142,,,,722.530884,644.335632,133.569794,1044.743164,878.551880,269.185272,,,,,,,,,,,,
172,1067.319824,839.196533,467.893890,654.717651,709.960449,138.650406,779.790527,724.225525,158.003494,,,,716.705505,644.923035,134.198990,1040.524414,877.738403,269.327240,,,,,,,,,,,,
173,1064.568115,838.521667,467.678589,649.051514,710.951355,139.123474,774.040710,724.773804,158.668961,,,,711.258667,645.884644,133.861389,1036.628662,876.891968,269.178375,,,,,,,,,,,,
174,1061.945190,838.866272,467.655945,643.774353,712.164001,139.142822,768.659119,725.424377,159.218185,,,,705.219299,646.812988,134.711426,1032.130981,876.063049,269.025116,,,,,,,,,,,,
175,1059.631470,838.398743,467.349457,638.181580,713.342407,139.541061,763.244934,726.010742,159.714020,,,,699.422119,647.951599,135.152649,1027.602173,875.411865,269.090485,,,,,,,,,,,,
176,1056.676270,837.671997,467.250458,632.513245,714.443665,139.827332,757.907288,726.534180,159.918274,,,,693.671143,648.558838,135.445862,1023.396362,874.834534,269.105438,,,,,,,,,,,,
177,1054.350464,836.723450,467.247162,626.883789,715.640808,139.521881,752.125366,726.862183,159.995926,,,,687.556519,648.965698,136.335632,1019.539795,873.874939,268.549225,,,,,,,,,,,,
178,1051.337524,836.145569,466.912445,621.515564,716.686035,139.425293,746.449036,727.209229,160.161499,,,,681.637146,650.040405,136.605667,1014.896973,872.702759,268.787323,,,,,,,,,,,,
179,1049.554321,835.401550,466.343201,616.003601,717.947449,139.342331,740.824524,727.769409,160.194183,,,,675.726685,650.958618,136.335510,1009.813782,871.832764,268.870270,,,,,,,,,,,,
180,1046.081299,834.630127,466.401611,610.409607,718.853149,139.281738,735.324646,728.232483,160.269882,,,,669.911316,651.463318,136.181534,1004.999268,871.026489,269.128601,,,,,,,,,,,,
181,1043.579712,834.042358,466.066803,604.808899,719.957825,139.000107,729.774719,728.603760,160.222183,,,,663.971008,652.173340,136.131607,1000.589294,869.912292,269.078400,,,,,,,,,,,,
182,1040.840210,833.513855,465.374207,599.422302,720.967834,138.291931,724.143677,728.876404,160.389374,,,,658.483765,653.033691,135.579224,995.872681,868.801514,269.146423,,,,,,,,,,,,
183,1037.668579,831.853943,465.119171,593.941833,721.769897,138.227646,718.729858,729.181824,160.315308,,,,652.919312,653.861389,134.682907,990.968079,867.800781,269.431458,,,,,,,,,,,,
184,1034.846436,831.186584,464.885925,588.458069,722.671509,137.304184,713.468750,729.556396,159.958603,,,,647.168396,654.356750,134.563583,986.251160,866.589966,269.285339,,,,,,,,,,,,
185,1032.231567,830.705017,464.310883,583.057861,723.452515,137.166122,707.992004,729.873718,159.468887,,,,641.664429,655.179077,133.999756,981.543579,865.170593,269.344635,,,,,,,,,,,,
186,1029.141235,829.555420,464.401093,577.830750,724.134888,136.343643,702.569336,730.142761,159.202148,,,,635.935364,655.749023,133.190964,977.105286,864.090088,269.255157,,,,,,,,,,,,
187,1025.995972,828.678711,463.835083,572.614075,724.725525,135.983780,697.460144,730.452087,158.546036,,,,630.384216,656.214172,132.741211,972.480835,863.085815,269.449371,,,,,,,,,,,,
188,1023.640015,827.755066,463.518036,567.338013,725.394592,135.079910,692.018677,731.128357,158.513214,,,,624.980591,656.608948,132.329010,968.197937,861.453796,269.494263,,,,,,,,,,,,
189,1020.032837,826.619995,462.998383,562.253723,726.035156,134.649673,687.070740,731.101624,158.380157,,,,619.615967,656.951721,131.430679,963.536316,860.328491,269.391479,,,,,,,,,,,,
190,1017.451965,825.597351,462.532135,557.287964,726.635254,133.926453,682.031738,731.207764,157.836563,,,,614.563354,657.540771,130.747498,958.842102,859.036072,269.865326,,,,,,,,,,,,
191,1014.672607,825.057251,462.138580,552.055664,727.170288,133.066071,677.117798,731.356812,157.204758,,,,609.743652,658.086548,129.304520,954.665405,857.487488,270.094025,,,,,,,,,,,,
192,1011.801941,823.849731,461.764404,547.289551,727.681519,132.253784,672.305542,731.582825,156.621948,,,,605.027222,658.898621,128.006912,950.086670,856.527039,270.448303,,,,,,,,,,,,
193,1008.706177,823.181458,461.761292,542.604065,728.204041,131.284378,667.441833,731.638184,156.011826,,,,599.813416,659.072327,127.681725,945.416870,855.070557,270.695679,,,,,,,,,,,,
194,1006.176758,822.255127,461.138306,537.913391,728.744934,131.018768,662.765320,731.832825,155.516479,,,,595.121460,659.370667,126.402519,941.546509,853.615967,270.553192,,,,,,,,,,,,
195,1003.117554,820.654419,461.301849,533.158325,729.289490,130.022751,658.083923,731.979004,155.220871,,,,590.234741,659.609680,125.987617,937.120850,852.583862,271.162262,,,,,,,,,,,,
196,999.963501,820.074768,460.976196,528.684753,729.672180,129.357910,653.710754,732.020264,154.596436,,,,585.738953,659.900085,124.992249,932.936096,851.139648,271.266571,,,,,,,,,,,,
197,998.133301,819.240540,459.937744,524.629944,730.270996,128.098114,649.509583,731.954102,153.973328,,,,581.446167,660.504883,124.019226,928.765442,849.945435,271.362823,,,,,,,,,,,,
198,995.191040,817.811768,459.144745,520.609070,730.558167,127.299995,645.090881,732.073547,153.535736,,,,577.171936,660.760315,122.768806,924.949524,848.718994,271.757263,,,,,,,,,,,,
199,992.470215,817.371704,459.223602,516.425354,731.020264,126.266075,640.862793,732.148682,152.913681,,,,572.840088,660.960815,121.696579,921.469971,847.360291,271.277435,,,,,,,,,,,,
200,989.827393,816.485107,458.633362,512.133118,731.398621,125.721199,636.782349,732.216370,152.562500,,,,568.880615,661.285950,120.761520,917.482178,846.089294,271.712891,,,,,,,,,,,,
201,987.256348,814.843567,458.433502,508.121521,731.602478,125.137505,632.924866,731.977905,151.834076,,,,564.606262,661.408875,120.103401,913.816101,844.881104,272.109497,,,,,,,,,,,,
202,984.542480,813.981140,458.074280,504.715057,732.015564,123.593491,628.901550,732.004089,151.395706,,,,560.121704,661.432068,119.891838,910.201294,843.508545,271.806488,,,,,,,,,,,,
203,982.016052,813.039673,457.909943,501.108704,732.220825,123.114906,625.448059,732.004761,150.454651,,,,556.224976,661.547302,119.121010,906.661499,842.437805,272.058197,,,,,,,,,,,,
204,979.596741,812.145325,457.017944,497.181427,732.534302,122.129623,621.262512,731.830994,150.241837,,,,552.665161,661.659973,118.108688,903.152283,841.180481,272.255554,,,,,,,,,,,,
205,977.658875,811.204285,456.341370,493.901764,732.704834,121.452248,617.797546,731.789246,149.816956,,,,549.643738,661.857300,116.616257,899.998657,839.714233,272.141907,,,,,,,,,,,,
206,975.062134,810.363892,455.915924,490.473633,732.834412,120.857071,614.728455,731.895142,148.958694,,,,546.436157,661.990356,115.692162,897.246033,838.680115,272.272461,,,,,,,,,,,,
207,972.848206,809.631104,455.691589,486.998138,733.042297,119.988510,611.145691,731.900879,148.679581,,,,542.756042,662.097961,115.188660,893.632080,837.502686,272.350372,,,,,,,,,,,,
208,970.167236,808.528503,455.247772,483.841675,733.239197,119.442612,608.126648,731.783142,148.000793,,,,539.403931,662.196960,114.695847,890.711304,836.075684,272.438507,,,,,,,,,,,,
209,968.456360,807.615601,455.160522,480.671051,733.351074,119.341934,604.864441,731.705505,147.716827,,,,536.232910,662.195740,114.427345,887.545654,835.223450,272.540039,,,,,,,,,,,,
210,965.940613,806.915894,454.671356,477.277039,733.418701,119.575287,601.957886,731.576416,147.213364,,,,532.992676,662.221741,114.494446,884.733032,833.979797,272.779907,,,,,,,,,,,,
211,964.234863,805.984985,454.409973,474.744171,733.516846,118.495026,598.744812,731.357056,147.061249,,,,529.322449,662.121948,114.660545,881.906189,832.577637,272.640320,,,,,,,,,,,,
212,962.051636,805.081848,453.977234,471.825043,733.539795,117.732079,596.182129,731.369690,146.617172,,,,526.493347,662.093262,113.734070,879.575317,831.772766,272.632324,,,,,,,,,,,,
213,960.400330,804.451294,453.213989,469.222076,733.525696,117.135468,592.960815,731.004517,146.620087,,,,524.303284,662.049133,113.011200,876.640381,830.770508,272.679535,,,,,,,,,,,,
214,958.571838,803.837585,452.603149,466.599152,733.412720,116.971222,590.552612,730.874939,146.195572,,,,521.975952,662.135742,112.321327,874.360657,829.349548,272.922882,,,,,,,,,,,,
215,957.005310,803.245239,451.804108,464.055725,733.381042,116.402077,587.752441,730.611633,145.844009,,,,518.493286,661.861450,112.672699,872.001221,828.543030,272.720367,,,,,,,,,,,,
216,955.404358,802.476196,451.694550,461.365631,733.275635,115.639992,585.498047,730.490234,145.483475,,,,516.430359,661.576477,111.953636,869.722595,827.765747,272.742065,,,,,,,,,,,,
217,953.160828,801.718140,451.554077,459.422089,733.082153,115.137367,582.981323,730.068115,145.358765,,,,513.917419,661.410034,111.562149,868.042236,826.653564,272.411987,,,,,,,,,,,,
218,951.334167,801.212036,451.295593,456.743591,732.829285,114.909760,580.672729,729.994141,144.939194,,,,511.601654,661.315186,110.976120,865.292847,825.595764,272.648163,,,,,,,,,,,,
219,949.791443,800.534363,451.109894,454.595276,732.825256,114.395439,578.489441,729.683716,144.320313,,,,509.404388,661.189636,110.675636,863.200989,824.946106,273.049683,,,,,,,,,,,,
220,948.193787,800.068115,450.677338,452.511902,732.562561,113.415375,576.454590,729.486389,143.867065,,,,506.799744,660.949280,110.270622,860.850525,824.172302,272.977509,,,,,,,,,,,,
221,947.027283,799.321777,450.243378,450.594391,732.406982,112.622192,574.219788,729.116089,143.552475,,,,505.048981,660.664001,109.571533,859.572754,823.213440,272.645325,,,,,,,,,,,,
222,945.444458,798.683105,450.181732,448.335724,732.264343,112.525230,571.778992,728.725098,143.478088,,,,502.729462,660.373352,109.479774,857.706970,822.300415,272.436066,,,,,,,,,,,,
223,944.131531,798.291565,449.342316,446.498535,731.900085,111.737213,569.849915,728.333008,143.329758,,,,501.030182,659.809875,109.078865,855.460510,821.712402,272.512604,,,,,,,,,,,,
224,943.140259,797.871155,448.536560,444.757324,731.600830,110.715096,568.336731,727.973694,142.716568,,,,498.739441,659.473694,108.724556,853.472717,821.180847,272.999786,,,,,,,,,,,,
225,941.801636,797.352051,448.463043,442.952667,731.090820,109.773735,566.141602,727.620605,142.382874,,,,497.746826,659.089294,107.397415,851.856201,820.175842,273.131348,,,,,,,,,,,,
226,940.417358,796.760986,448.311340,441.391418,730.576355,108.895767,564.316711,727.318298,142.196884,,,,496.124329,658.854919,106.638596,850.369690,819.326233,272.685333,,,,,,,,,,,,
227,939.292236,796.326599,447.777832,439.814819,730.233887,108.342323,562.836914,727.069153,141.571594,,,,494.500061,658.594727,106.095734,848.626892,818.642700,272.713318,,,,,,,,,,,,
228,938.282166,795.772766,447.548981,438.027679,729.967041,107.471771,561.226868,726.869873,141.098755,,,,492.552429,658.302124,105.367081,847.215027,818.270081,272.679016,,,,,,,,,,,,
229,936.863892,795.194885,447.571808,436.948730,729.536194,105.981689,559.365356,726.515625,140.755249,,,,491.979797,657.675232,104.123962,845.830017,817.620239,272.066956,,,,,,,,,,,,
230,935.663147,794.761230,447.323181,435.666077,729.090332,104.718979,558.026917,726.131592,140.268829,,,,490.939850,657.373657,102.808517,,,,,,,,,,,,,,,
231,934.828186,794.381287,446.912689,434.086884,728.349854,104.326500,556.511597,725.891907,139.582352,,,,489.714355,657.014648,102.096863,,,,842.976013,816.095215,272.835571,,,,,,,,,
232,934.149780,794.020020,446.234436,432.605225,727.819763,103.986427,555.167908,725.419128,139.280685,,,,488.488037,656.604004,101.248535,,,,841.009094,815.471130,272.964783,,,,,,,,,
233,932.827515,793.482178,446.607025,431.894928,727.585083,102.243393,554.144775,725.071594,138.591293,,,,486.933228,656.234741,100.845444,,,,839.466125,814.913940,273.046387,,,,,,,,,
234,931.696960,793.096680,446.661560,431.480927,727.352295,100.515320,553.272583,724.868408,137.530670,,,,485.866272,655.948486,100.252441,,,,838.383179,814.520813,272.899872,,,,,,,,,
235,930.457031,792.821289,446.581879,430.160065,726.901489,99.682243,552.112549,724.484070,137.158188,,,,485.579285,655.633301,98.353638,,,,837.550903,814.078918,272.716034,,,,,,,,,
236,929.606140,792.407166,445.929657,429.027069,726.384827,99.360596,550.754639,724.075500,136.784546,,,,485.343323,655.260071,96.829315,,,,836.593567,813.376099,272.920380,,,,,,,,,
237,928.728699,791.794983,446.053894,428.377655,725.907776,98.636192,549.577148,723.884216,136.452881,,,,484.659424,655.008911,96.267815,,,,,,,,,,,,,,,
238,928.089966,791.507629,445.869293,427.702454,725.631775,97.095268,549.085571,723.704895,135.787842,,,,483.759766,654.660217,95.633614,,,,,,,834.371277,812.174866,273.097198,,,,,,
239,927.437073,791.270020,445.598938,427.303497,725.359436,95.787048,548.663879,723.314087,134.732849,,,,482.410400,654.577454,94.850677,,,,,,,832.592224,811.888611,273.478790,,,,,,
240,926.856140,791.003540,445.096222,426.886444,724.985291,94.980652,547.780090,723.018982,134.390640,,,,482.669250,654.130920,93.263077,,,,,,,831.544067,811.514648,273.667328,,,,,,
241,926.460693,790.608154,444.663696,426.050079,724.754944,94.328133,547.168152,722.598755,133.450867,,,,481.996826,654.149475,92.805351,,,,,,,831.011719,811.177551,273.714447,,,,,,
242,925.554016,790.163391,444.571198,425.226044,724.589355,93.367462,546.635803,722.386719,132.775452,,,,481.200104,653.843567,92.033310,,,,,,,830.459351,810.834534,273.500793,,,,,,
243,924.389832,789.887878,444.880829,424.550934,724.333496,92.979164,546.062073,722.265869,132.174438,,,,480.679688,653.563782,91.084534,,,,,,,829.770264,810.428101,273.026611,,,,,,
244,923.684387,789.678772,444.995819,424.468964,724.081665,91.769844,545.446899,721.913452,131.552032,,,,480.451630,653.318665,90.187500,,,,,,,829.028687,809.942444,272.829254,,,,,,
245,923.231689,789.447144,444.924225,424.223419,723.832825,90.623322,545.110962,721.725586,130.827911,,,,480.045074,653.207947,89.566544,,,,,,,828.409302,809.651672,272.462433,,,,,,
246,922.802246,789.147339,444.621674,423.778137,723.431641,89.705421,544.691467,721.561523,130.265442,,,,479.775848,653.092468,88.451332,,,,,,,828.007446,809.285645,272.327271,,,,,,
247,922.386658,788.708191,444.221283,423.465912,723.174072,89.263565,544.350708,721.436951,129.827042,,,,479.509399,652.956299,87.170731,,,,,,,827.735229,808.977722,272.138916,,,,,,
248,921.852112,788.509949,444.078827,423.279633,722.957947,88.663475,544.069824,721.333740,129.262802,,,,479.584015,652.802185,86.130417,,,,,,,,,,,,,,,
249,921.038879,788.324524,444.117218,423.290710,722.758301,87.610535,543.867798,721.134888,128.839310,,,,479.689240,652.627014,85.319412,,,,,,,,,,827.490540,808.417725,271.472900,,,
250,920.481812,788.106323,444.118286,423.338898,722.565308,86.514534,543.816223,720.836487,127.987396,,,,479.530914,652.393738,84.804993,,,,,,,,,,826.898743,808.228821,271.697144,,,
251,920.139465,787.901978,443.967651,423.206543,722.426270,85.478004,543.716553,720.674500,127.060501,,,,479.344360,652.143311,84.545044,,,,,,,,,,826.210754,808.069519,271.744324,,,
252,919.969788,787.696350,443.826477,423.087769,722.217285,84.609245,543.552734,720.530396,126.414345,,,,479.403320,651.991028,83.668648,,,,,,,,,,825.709106,807.993164,271.694122,,,
253,919.793091,787.614685,443.678619,422.938477,722.032288,84.276222,543.386230,720.379150,125.968559,,,,479.475769,651.856873,82.433472,,,,,,,,,,825.340149,807.886475,271.612793,,,
254,919.546814,787.513611,443.614777,423.033508,721.778259,83.591209,543.375488,720.252441,125.496857,,,,479.599762,651.716248,81.544495,,,,,,,,,,825.044128,807.689636,271.518616,,,
255,919.352356,787.354187,443.379608,423.075134,721.564697,82.968681,543.268982,720.030090,125.044975,,,,479.648529,651.602478,80.806526,,,,,,,,,,824.717468,807.605042,271.362000,,,
256,918.726807,787.362915,443.545715,423.095978,721.356628,82.526459,543.182251,719.967712,124.580399,,,,479.773468,651.362610,80.121864,,,,,,,,,,824.499329,807.518127,271.145477,,,
257,918.297546,787.176697,443.768402,423.152008,721.223572,81.761185,543.325806,719.942749,124.055374,,,,479.891663,651.228210,79.653381,,,,,,,,,,824.319397,807.440125,270.975281,,,
258,918.569458,787.046021,443.141205,423.419128,720.980652,81.019058,543.448975,719.826416,123.536957,,,,480.124939,651.192078,79.090813,,,,,,,,,,824.228455,807.335754,270.867371,,,
259,918.664307,786.957214,442.703217,423.567810,720.800598,80.309784,543.603577,719.711365,123.000313,,,,480.513519,651.154297,77.953049,,,,,,,,,,824.136902,807.230835,270.805969,,,
260,918.445313,786.931152,442.546387,423.653931,720.637756,79.632736,543.760864,719.507813,122.390533,,,,480.669067,651.111389,77.124710,,,,,,,,,,824.077698,807.244324,270.632172,,,
261,918.125000,786.877869,442.434662,423.768616,720.530945,79.223831,543.827637,719.477783,121.810204,,,,480.866913,651.096985,76.410683,,,,,,,,,,824.074951,807.175598,270.452026,,,
262,917.908569,786.779053,442.326172,423.588287,720.463196,78.896263,543.940857,719.375610,120.997223,,,,480.972626,651.047974,75.805374,,,,,,,,,,824.020935,807.089722,270.345154,,,
263,918.044739,786.679016,441.795715,423.409576,720.502563,78.687523,544.024963,719.283325,120.416557,,,,481.219635,650.964905,75.075584,,,,,,,,,,824.012634,807.054626,270.310699,,,
264,917.979980,786.579956,441.466583,423.405792,720.368103,78.128738,544.038818,719.203369,119.948967,,,,481.392273,650.977112,74.305618,,,,,,,,,,823.856262,807.093262,270.197388,,,
265,917.750977,786.562195,441.497925,423.469147,720.248535,77.676994,543.910339,719.106201,119.294456,,,,481.446930,651.011719,73.631958,,,,,,,,,,823.730042,807.028137,270.017670,,,
266,917.526611,786.483643,441.581818,423.511475,720.221863,77.296272,544.043396,719.174866,119.224693,,,,481.498230,651.055908,72.729958,,,,,,,,,,823.822815,806.935730,269.734314,,,
267,917.223450,786.480225,441.713409,423.511902,720.169983,76.911346,544.044006,719.126831,118.928726,,,,481.607635,651.087219,71.987457,,,,,,,,,,823.665710,806.901306,269.615448,,,
268,917.026123,786.420776,441.769714,423.533875,720.238342,76.415977,544.005188,719.162903,118.537857,,,,481.849701,650.997437,71.422592,,,,,,,,,,823.457642,806.831787,269.547577,,,
269,916.776001,786.440491,441.573975,423.638031,720.233582,75.635239,544.130371,719.109253,117.788094,,,,481.912994,651.087952,71.044624,,,,,,,,,,823.342590,806.851990,269.335022,,,
270,916.847534,786.569031,441.062195,423.959045,720.336731,74.666351,544.220032,719.100708,117.465370,,,,481.977783,651.009827,70.665428,,,,,,,,,,823.262634,806.885620,269.095703,,,
271,916.731873,786.595703,440.803650,424.083221,720.378418,74.126289,544.377747,719.136353,116.883377,,,,482.079163,651.168213,69.985367,,,,,,,,,,823.217407,806.916504,268.806915,,,
272,916.528992,786.528259,440.694672,424.137787,720.421814,73.602974,544.417542,719.104980,116.433006,,,,482.123322,651.189331,69.404205,,,,,,,,,,823.161499,806.935181,268.542206,,,
