Grasp32
Date:,2025/04/16
Time:,10:32:20
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
21,888.258118,515.898193,73.418045,769.044128,472.857056,29.520754,838.606689,441.602142,30.075169,1013.389343,670.277222,243.338318,1048.253540,642.124023,386.246277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,887.429260,515.483398,76.421875,768.592163,472.730286,29.731283,838.513550,440.601898,31.901098,1014.507202,671.356018,243.563141,1048.200439,643.042480,386.439941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,886.500671,515.506958,78.628761,768.471802,472.392761,29.995090,839.081726,439.457550,34.330696,1016.027893,672.828674,243.674316,1048.900635,644.449829,386.198639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,886.005310,515.598022,81.597649,768.014954,472.130249,30.222586,839.520142,438.151367,36.487625,1017.338135,673.884521,243.874603,1049.755737,645.685974,385.954346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,885.248779,515.827759,84.370689,767.628174,472.010010,30.582165,839.781067,437.404327,40.152435,1018.120422,675.255615,243.917831,1050.451172,646.885986,385.363129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,884.049500,516.091309,87.489952,767.339722,472.045074,30.939554,839.810852,436.502899,43.826275,1019.075684,676.979309,243.912857,1051.696777,648.332092,384.683929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,883.280457,516.139648,90.633995,767.444153,472.095520,31.435688,839.489197,436.187042,47.661552,1020.421204,678.050903,244.233200,1052.697754,649.691040,384.688660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,882.679810,516.464539,94.267662,767.769104,472.226044,32.009228,838.808899,435.800079,51.923271,1021.653931,679.338867,244.601837,1053.250854,650.808655,384.952820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,881.949646,516.827393,97.529121,768.170898,472.528687,32.930023,837.675476,435.745361,56.259621,1022.955688,680.757996,244.993515,1054.078857,652.133179,384.935089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,881.293030,517.430420,100.744942,767.511658,472.808044,35.469246,836.655945,436.106812,60.467052,1023.401672,682.209534,245.478485,1055.169434,653.205444,384.841064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,880.334351,518.254272,103.570923,767.666077,473.294830,37.928642,835.347351,436.368103,64.017570,1024.409180,683.686035,245.716629,1056.672119,654.572266,384.227325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,879.924561,518.974854,107.102997,767.396179,473.892914,41.163792,834.111511,436.921875,68.050858,1026.041870,685.105286,246.089188,1057.494507,656.146301,384.219788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,879.262695,519.527283,109.338493,766.553101,474.383270,44.794792,832.450989,437.869080,72.020401,1027.036499,686.210205,246.251999,1058.039185,657.096924,384.481903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,879.351685,520.089844,113.244987,765.367432,475.158020,49.666615,831.243774,438.674347,75.757149,1027.518799,687.944458,246.735443,1058.812134,658.121216,384.251007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,878.857971,520.961182,116.171532,763.785339,476.182312,54.868046,830.099915,439.672058,79.665710,1028.609863,689.171875,247.007813,1058.991333,659.394348,384.237152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,878.664063,521.942322,119.298454,763.115234,477.423737,59.504921,828.863220,440.475281,83.360802,1029.703735,690.229797,247.406891,1059.849609,660.024536,384.287506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,878.367310,523.078918,122.209923,762.267700,478.762024,63.744179,828.550293,441.364746,86.463226,1031.362183,691.602417,248.013504,1060.943115,660.927551,384.322052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,878.321228,524.010010,125.863014,761.381836,479.789276,68.317696,827.706238,442.409393,89.828308,1033.211182,692.525757,248.289536,1062.460938,661.844849,383.869171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,877.777222,525.328674,128.838150,760.414551,481.379211,73.334106,826.768250,443.392365,93.102600,1034.727173,693.474792,248.188965,1063.375244,662.770508,383.732605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,877.983093,526.516785,131.865112,759.118958,482.997284,78.678299,826.300964,444.437378,95.828110,1037.001709,694.822327,248.550217,1063.915039,663.539856,384.167786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,877.820801,527.825745,134.653870,758.095581,484.376495,84.879524,825.685791,445.793793,98.598206,1037.769653,696.321045,248.930298,1064.156738,664.088501,384.305359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,877.827515,529.160889,138.734207,756.930725,486.358917,90.729492,824.774170,447.420532,101.553818,1037.934204,697.891541,249.858032,1064.909790,665.119507,384.151398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,877.356384,531.034668,141.586365,755.863342,488.035217,95.969543,823.656433,449.201111,104.517662,1038.884399,699.539307,250.501053,1065.692993,666.132202,384.088470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,877.272705,532.381409,145.335953,755.205811,490.621735,100.127243,822.501770,451.389740,107.363121,1039.804810,700.459595,251.111710,1066.088379,666.924011,384.204102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,876.956177,534.098450,147.742538,754.154663,492.943848,105.526382,821.066223,453.456604,110.115242,1041.848022,701.436218,251.654755,1065.967041,667.836731,384.247772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,877.213135,535.506592,151.234512,752.809204,495.538696,110.811028,819.381775,456.124023,113.340912,1044.436523,702.442566,252.365875,1066.406860,668.656860,384.157318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,876.607483,537.738892,154.688354,751.743835,498.239624,115.705307,817.674438,458.565369,116.313477,1046.040649,703.108032,252.601044,1067.537598,669.636536,384.139252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,876.175537,539.371521,157.874542,750.880554,500.970612,120.211060,815.684937,460.997894,119.460533,1047.881836,704.348206,253.175140,1068.676880,670.480957,384.207703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,875.881714,541.282532,160.326492,749.998169,504.139984,125.038895,813.588379,464.065735,123.027496,1048.802368,705.938843,254.190430,1069.510254,671.155396,384.415070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,875.386047,543.564453,163.350342,748.890930,507.643463,129.640472,811.636475,467.162354,126.562103,1049.348877,707.047852,254.958313,1070.556641,671.625244,384.586548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,874.649170,545.945679,165.840393,747.899841,511.280212,134.114471,809.595642,470.265717,129.862381,1050.046631,708.476990,255.627213,1071.796265,672.470032,384.446442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,874.124634,548.124207,168.905930,746.481506,515.147827,137.827423,807.414795,473.629059,133.049988,1051.045532,709.813965,256.463470,1072.817871,673.452087,384.355164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,873.495667,550.218628,171.105392,745.449036,519.030396,141.752441,805.148193,477.308197,136.198059,1051.996460,710.744873,257.491974,1073.330811,674.206970,384.660095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,872.803467,552.647583,173.756821,744.292908,523.069519,145.364212,802.759033,481.207184,139.227036,1053.173340,712.067322,257.998199,1073.627319,674.794373,385.127380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,872.120789,555.022583,176.649170,742.891846,527.421631,148.703796,800.407227,485.072540,142.108810,1054.135864,713.252869,258.700836,1074.758911,675.577515,385.700165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,871.506409,557.684753,178.335175,741.924072,531.770020,152.116714,797.960510,488.791870,144.921478,1055.674683,714.076660,259.474152,1075.936157,676.582520,386.042145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,870.821960,560.403748,180.791824,740.960815,536.250488,155.014420,795.694580,492.694458,147.557312,1057.243774,715.074585,260.035065,1076.729980,677.306641,386.209412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,869.852417,563.073486,183.058273,739.964722,540.928345,157.599197,793.596924,496.715302,149.981110,1058.060547,716.346924,260.547913,1077.225464,677.853271,386.330902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,869.094604,565.649902,184.965225,738.592773,545.579773,160.356049,791.418823,500.769073,152.229584,1058.891113,717.225403,261.185974,1077.734253,678.409302,386.562164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,868.254883,568.706360,186.760391,737.306091,550.257996,162.456772,788.974365,504.913452,153.511993,,,,1078.215210,679.378235,387.043396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,867.325439,571.569458,188.584473,736.439758,555.021667,163.816742,786.993164,509.237427,155.129715,,,,1079.186279,680.219543,387.209320,1061.756226,719.411926,261.827515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,866.374207,574.199524,189.889206,735.489563,559.920654,164.927551,785.122314,513.635376,157.069519,,,,1080.361084,680.773438,387.659424,1061.662109,720.590637,262.881073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,865.450134,577.134949,191.448669,734.453247,564.392334,167.249451,782.919861,517.793274,158.050720,,,,1080.637939,681.240417,387.993103,1061.804077,721.725769,263.471802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,864.524963,580.153931,192.384445,733.575562,569.073669,168.044312,781.140503,522.314026,158.608078,,,,1080.403809,681.938965,388.204437,1062.738159,723.091248,264.066010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,863.450928,583.068115,193.346802,732.457275,574.119629,168.798813,779.617676,526.567078,159.184311,,,,1080.720093,682.434937,388.491364,1063.728760,724.184875,264.486237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,862.450806,585.997498,194.278427,731.611694,579.146606,168.687561,777.918945,531.052673,159.002945,,,,1081.124023,682.988770,388.800934,1063.531128,725.101624,265.487305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,861.578064,588.878479,194.954636,730.820374,583.966064,168.787750,776.507446,535.844299,159.039734,,,,1081.638428,683.526306,388.973694,1064.017334,725.919678,265.741852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,860.660828,592.146790,195.451782,729.839111,588.814575,168.715836,774.464722,540.270996,158.527496,,,,1082.146729,684.045166,389.071289,1065.012939,726.865417,266.299469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,859.739380,595.175537,196.072403,728.796021,593.651306,168.670517,773.134644,544.730225,157.873932,,,,1082.402100,684.681641,389.537659,1065.790894,728.073242,266.780273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,858.670959,598.077209,196.051605,728.087097,598.552307,167.936142,771.523315,549.000488,156.784500,,,,1082.688843,684.899658,390.043671,1066.425903,728.797852,267.453430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,857.904236,600.825439,196.031265,727.388550,603.487122,166.721115,770.830933,553.560547,155.803314,,,,1082.847290,685.099426,390.272247,1067.250366,729.195557,268.179230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,857.089905,603.969421,196.160461,726.698242,608.115295,165.967789,769.596741,558.171265,154.251160,,,,1082.914429,685.252502,390.380585,1067.924316,730.099609,268.545044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,856.111389,606.825562,196.582962,726.319397,612.831604,164.399719,768.403748,562.786133,152.501328,,,,1083.322632,685.365967,391.028168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,855.050720,609.493469,196.257339,725.901062,617.517273,162.101791,767.953613,567.343811,150.688263,,,,1083.447754,685.832947,391.326263,,,,1069.061646,731.854492,268.354370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,854.245911,612.115295,195.722763,725.450195,621.908447,161.150482,766.793945,571.352966,148.670715,,,,1083.372925,686.323669,391.602661,,,,1068.316040,733.341675,270.125366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,853.681824,615.075684,195.384933,725.163269,626.207764,159.376526,766.366089,575.224426,146.870132,,,,1083.407715,686.791687,391.857178,,,,1068.069336,734.738708,271.291473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,852.756958,617.811829,194.774139,725.161133,630.574951,156.636520,766.114685,579.104065,144.740952,,,,1083.242065,687.299805,392.122070,,,,1068.079346,735.802673,271.806030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,852.027466,620.297119,194.332687,724.981567,634.599609,154.037384,765.858093,582.771729,142.714706,,,,1082.868408,687.806946,392.576843,,,,1068.153442,736.809692,271.686707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,851.668518,623.057861,193.739532,725.019775,638.035767,152.702179,765.640198,586.171387,140.914429,,,,1082.564575,688.317444,392.918732,,,,1068.131958,737.903381,271.882690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,851.007202,625.489624,193.050552,724.767334,641.777893,149.921249,765.492126,589.525452,138.903290,,,,1082.554688,688.656677,393.141876,,,,1068.090454,739.041199,272.368835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,850.287659,627.731750,192.374680,724.701904,645.287964,147.640213,765.391663,592.241638,136.817871,,,,1082.602417,689.023376,393.372711,,,,1067.968506,739.932190,272.878784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,849.944885,630.157532,191.076096,724.655396,648.416016,145.518143,765.454895,594.745728,135.323959,,,,1082.718262,689.492371,393.693085,,,,1068.486694,740.243164,273.328857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,849.824585,632.177246,190.323578,725.258240,651.173157,142.609482,765.806030,597.706970,133.332504,,,,1082.708740,689.919312,393.930298,,,,1069.139404,741.179749,273.320404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,849.558044,634.479797,189.198318,725.828918,653.832886,139.652344,765.917114,600.296265,130.901627,,,,1082.635742,690.429443,394.083099,,,,1068.606689,742.553528,273.743378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,849.246277,636.395691,187.886810,726.673279,656.407471,137.590240,766.238159,602.389160,128.957458,,,,1082.432251,690.980164,394.417236,,,,1068.012939,743.600952,274.414032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,849.088867,638.474365,186.992294,726.920471,658.832153,134.227890,766.790100,604.533630,126.594284,,,,1082.262573,691.502441,394.679626,,,,1067.603027,744.771667,274.547028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,848.775146,640.073303,185.984024,727.261780,661.096130,131.637543,767.294434,606.333069,124.853264,,,,1082.064453,691.960083,395.024567,,,,1067.386230,745.937439,274.718506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,848.562012,641.783691,184.834473,728.063354,662.647278,129.750229,767.882141,608.381958,123.009399,,,,1082.232300,692.032410,395.199524,,,,1067.285400,746.817505,274.937805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,848.635925,643.221619,183.858109,728.568970,664.452393,126.550720,768.408752,610.115234,121.612740,,,,1081.588867,692.614075,395.528046,,,,1067.158325,747.505432,275.261169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,848.740051,644.837585,182.777496,729.346863,665.895508,124.093513,769.046631,612.007507,118.942390,,,,1081.616089,692.798218,395.855591,,,,1067.896362,747.574463,275.382111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,848.704773,646.353027,181.535767,730.604492,667.095825,122.327774,769.597900,613.277832,116.849693,,,,1081.514282,693.030579,395.983307,,,,1067.971680,748.375916,275.554413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,848.811890,647.372375,179.932373,731.350769,668.344116,119.704086,770.466614,615.330566,114.243622,,,,1081.459229,693.181030,396.203827,,,,1067.322632,749.637512,275.928925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,849.119202,648.431519,178.587006,732.124573,668.971924,116.412796,771.829590,616.814270,112.658707,,,,1081.474854,693.463806,396.376099,,,,1066.532715,750.782349,276.241089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,849.363586,649.489075,177.293747,733.220032,669.122986,114.382339,772.114380,617.796387,111.627045,,,,1080.734253,694.181885,396.638947,,,,1065.856812,751.375671,276.624695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,849.567566,650.379272,176.275070,734.528320,669.197449,112.523918,772.962585,617.912537,111.581184,,,,1080.074951,694.686218,396.964264,,,,1065.532837,751.842224,276.811401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,849.818726,650.727295,175.437515,,,,772.976990,617.581848,112.191505,,,,1079.805298,694.982117,397.195984,,,,1065.475342,752.455017,276.773834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,849.859924,651.535828,174.325027,,,,772.358582,617.303284,112.924927,,,,1079.792725,695.294189,397.294403,,,,1064.776611,753.158447,277.382721,737.857971,668.955200,107.284492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,850.097839,652.293274,173.219833,,,,771.775208,617.218079,113.710007,,,,1079.734375,695.504578,397.384766,,,,1065.158325,753.331543,277.481903,739.584961,668.697937,105.366806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,850.571289,652.823547,172.022369,,,,771.152405,617.306335,114.147774,,,,1079.615112,695.718811,397.533691,,,,1065.640747,753.468506,276.984436,741.562012,668.694580,102.268730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,850.975403,653.100769,170.686661,,,,770.843750,617.638245,113.916435,,,,1079.539917,695.849304,397.704590,,,,1065.357300,753.954712,276.783875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,851.308655,653.123535,169.912598,,,,770.819153,618.552979,112.962776,,,,1079.346191,695.960205,397.880920,,,,1064.544434,754.451538,277.123505,,,,745.903320,668.336426,97.424232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,851.594727,653.193420,168.988174,,,,770.992859,619.679932,111.725456,,,,1079.058350,695.997986,397.973480,,,,1063.998169,754.980591,277.110992,,,,746.455688,667.069031,97.521622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,851.971252,653.785583,167.549393,,,,771.293701,620.600098,110.366859,,,,1078.900879,695.998901,398.068726,,,,1063.849976,755.344482,277.128235,,,,747.674133,666.487488,96.908783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,852.257385,653.987671,167.025238,,,,771.650879,621.396667,110.052139,,,,1078.764282,696.076660,398.248260,,,,1063.212280,755.574341,276.915161,,,,748.513306,666.458435,97.648964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,852.498352,654.214355,166.424011,,,,772.331055,622.438660,110.530098,,,,1078.644043,696.049744,398.399048,,,,1062.676758,755.654663,276.767975,,,,749.178223,665.839172,98.221550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
