Grasp123
Date:,2025/04/23
Time:,14:06:25
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
63,899.594788,713.579407,131.557205,,,,765.807373,712.467773,133.493973,1137.411255,866.579224,392.554291,845.831909,623.079468,116.037704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,899.255127,713.304932,131.232422,,,,765.265747,711.523132,133.365631,1136.822998,866.592346,392.155121,845.579895,622.791138,115.792625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,898.954712,712.949829,130.924179,,,,764.820313,710.772217,133.433380,1136.020996,866.688904,391.750977,845.260010,622.435425,115.494873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,898.686768,712.411499,130.649551,,,,764.545776,709.726135,133.599472,1135.691772,866.686340,391.686615,845.000977,622.059937,115.248428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,898.272461,711.883728,130.411880,,,,764.274170,708.275085,133.805038,1135.348511,866.712402,391.510498,844.683533,621.478149,114.981056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,897.810242,711.568726,130.372910,,,,764.106689,707.235046,133.863358,1134.795410,866.784912,391.210052,844.295105,620.661987,114.752068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,897.298950,710.860901,130.100266,,,,763.922241,706.285400,133.500870,1134.141479,866.788452,390.916748,843.915710,619.890198,114.437614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,896.910645,710.253784,129.895676,,,,764.291016,705.078613,133.490494,1133.796021,866.758972,390.760162,843.724182,619.308594,113.825203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,896.555359,709.757751,129.873581,,,,764.542358,703.621948,133.535995,1133.574585,866.736389,390.532562,843.358826,618.798706,113.338043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,896.312500,709.286377,129.605652,,,,764.237427,702.743530,133.410461,1133.278442,866.761658,390.247986,842.951965,618.399902,113.035187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,896.043213,708.815063,129.389664,,,,763.408264,702.017029,133.513840,1133.000244,866.787354,390.013947,842.550964,618.029114,112.727135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,895.787048,708.372803,129.141403,,,,762.444031,701.233765,133.720459,1132.662598,866.856140,389.857147,842.104736,617.682495,112.472267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,895.261414,708.063354,129.060242,,,,761.818604,700.539368,133.730713,1132.159668,866.995239,389.335815,841.741211,617.371460,112.139938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,895.265503,707.224792,129.013885,,,,761.395813,699.950317,133.506470,1131.594727,866.928284,389.129517,841.059631,616.869080,111.540565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,894.354492,707.180664,128.497070,,,,761.039063,699.477417,133.407928,1131.038208,866.950317,388.831329,840.432007,616.411377,110.659691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,893.693665,706.974487,128.337708,,,,760.803284,698.918884,133.138840,1130.588745,867.044678,388.553864,839.798218,616.146240,110.181831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,893.161987,706.439758,128.318237,,,,760.472290,698.449524,132.627960,1130.213379,867.022522,388.140778,839.311707,615.999329,109.690910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,892.633118,706.116577,128.154434,,,,760.262695,697.873108,132.199722,1129.824341,867.083679,387.880280,838.672729,615.916260,109.228569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,893.122437,705.282715,127.562164,,,,759.958740,697.338318,131.583954,1129.458618,867.145813,387.643036,838.040283,615.800842,108.759468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,892.509460,705.230225,127.313225,,,,759.776123,696.773132,130.856110,1129.077759,867.238770,387.420349,837.424805,615.692261,108.469597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,891.983276,705.101135,127.173882,,,,759.512146,696.354797,130.308304,1128.661499,867.354980,387.256409,836.850281,615.589172,108.128975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,891.684692,704.740784,126.756195,,,,759.121521,696.037415,129.870529,1128.002197,867.391235,386.778107,836.233643,615.616455,107.536407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,892.109375,704.148010,126.131508,,,,758.713196,695.724854,129.544678,1127.389526,867.402222,386.417969,835.850342,615.950867,106.446213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,891.954834,703.846558,125.805351,,,,758.246460,695.502136,129.312347,1126.968262,867.381836,386.182739,835.286011,615.868896,105.803856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,891.342529,703.772217,125.693047,,,,758.085693,694.936768,128.955582,1125.548462,868.429077,386.944489,834.117798,615.745667,105.861847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,890.688049,703.292053,125.288048,,,,758.148071,694.513306,128.187408,1125.654297,867.541809,386.058502,832.862244,616.251038,105.121918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,890.397095,703.091248,125.034012,,,,758.200623,693.927917,127.202156,1125.491821,867.248108,385.605621,832.064209,616.639282,104.373611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,890.177979,702.885254,124.894386,,,,757.951904,693.473267,126.501801,1125.036133,867.411438,385.471191,831.111877,616.525818,103.485252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,889.866638,702.718567,124.766014,,,,757.695923,693.053528,125.921974,1124.268677,867.555542,384.819214,830.015503,617.040771,102.351746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,889.485779,702.605286,124.444710,,,,757.253113,692.513489,125.119591,1123.590210,867.559387,384.287720,828.825806,617.810486,101.385811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,889.227600,702.614624,124.225189,,,,757.093750,691.601807,124.091064,1123.161621,867.503540,384.067291,827.976746,618.374756,100.491020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,889.014099,702.674377,124.023361,,,,756.925049,690.585754,123.377602,1122.831909,867.516235,383.973846,827.631226,618.502502,100.398338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,888.670227,702.850403,123.871147,,,,757.036377,689.500610,122.568687,1122.556152,867.601440,383.765686,827.626099,618.659912,100.658539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,888.258484,703.065979,123.790558,,,,757.564758,688.298645,121.722755,1122.262329,867.639648,383.613983,827.108459,618.233215,101.350677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,887.936279,703.297607,123.805069,,,,757.934082,687.007629,121.075005,1121.926270,867.711304,383.469543,826.747559,618.022034,101.597786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,887.596497,703.410339,123.855484,,,,758.378540,685.869141,120.374550,1121.400269,867.756897,383.169769,826.323669,618.275696,101.795212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,887.338013,703.607483,124.257362,,,,758.704407,685.110168,120.181030,1120.817017,867.826050,382.758301,825.954041,618.394409,102.059326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,887.271057,703.753357,124.360527,,,,758.854126,684.473877,120.166977,1120.286255,867.913818,382.552063,825.816406,618.249023,102.282990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,886.757324,704.051208,125.209717,,,,758.866333,683.896240,120.067673,1119.852417,867.887268,382.321991,825.665771,618.279175,102.555428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,886.250244,704.105164,125.716866,,,,758.848083,683.449524,119.971321,1119.519897,867.871338,382.208710,825.387573,618.293884,102.832634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,886.028015,704.052551,126.210030,,,,758.977722,683.058228,120.142097,1119.220947,867.945496,382.047424,825.131409,618.293701,103.249352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,885.908020,704.253418,127.033546,,,,758.915833,682.718506,120.368622,1118.905151,868.033386,381.924805,824.970093,618.418274,103.755585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,885.736511,704.347046,127.732613,,,,758.706116,682.671692,120.603745,1118.608765,868.212219,381.789246,824.738525,618.498291,104.302444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,885.436523,704.408813,128.335983,,,,758.431824,682.699585,120.965958,1118.006958,868.188782,381.909149,824.571167,618.726257,104.872147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,885.320923,704.407898,128.931793,,,,758.146912,682.769897,121.356781,1117.691528,868.339172,381.901459,824.510437,619.171265,104.999435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,885.325500,704.455750,129.689682,,,,757.654846,683.139954,122.556198,1117.282959,868.563904,381.487915,824.175293,619.315002,106.149719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,884.776306,704.517883,130.665466,,,,757.169556,683.675659,123.664856,1116.661499,868.910217,381.409027,823.556519,619.442932,107.587990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,884.171143,704.931458,131.927185,,,,756.870972,684.303345,124.452751,1116.088501,869.350769,381.411621,823.080078,619.961487,109.252083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,883.568604,705.509216,133.016403,,,,756.668762,684.992615,125.114838,1115.678955,869.514099,381.529572,822.604858,620.358154,110.729141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,883.061157,705.960144,133.767868,,,,756.277771,685.853333,126.528976,1115.338257,869.572449,381.627075,821.648621,620.723389,112.390694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,882.873718,706.534912,134.580658,,,,755.728516,686.771484,128.150574,1114.872925,869.442871,381.850372,820.544434,621.273865,115.001846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,881.945923,707.060608,136.111313,,,,755.167297,687.666992,130.038498,1114.013916,869.216614,382.072968,819.621399,621.649719,117.109444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,881.660950,707.312195,137.961655,,,,754.849243,688.726868,131.828918,1113.406250,869.330200,382.131439,818.810181,622.314026,119.226173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,881.462891,707.687988,139.044067,,,,754.144836,689.651489,133.506271,1112.989136,869.457153,382.086121,817.892578,623.275452,121.751793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,881.261108,708.072693,139.826523,,,,,,,1112.762695,869.735596,382.095245,816.814453,623.916504,123.558708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,879.846680,709.224915,141.347031,,,,,,,1112.444946,869.918274,382.057617,815.376526,624.478027,125.978065,,,,,,,,,,752.090576,691.959839,136.471893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,878.635620,709.718323,143.002304,,,,,,,1111.474731,870.430359,382.703186,813.853577,625.014771,128.355682,,,,,,,,,,750.809204,692.940125,138.894424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,877.485901,710.147522,144.289963,,,,,,,1110.709473,870.724121,383.025909,812.375305,625.697693,130.857376,,,,,,,,,,749.236816,693.812256,140.815063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,876.447021,710.213013,145.960266,,,,,,,1109.758911,870.451416,383.297638,810.911438,626.325745,132.938583,,,,,,,,,,748.398376,694.912659,142.357025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,874.697876,711.039124,147.902939,,,,,,,1109.022583,870.218872,383.461121,809.130188,627.085632,135.012314,,,,,,,,,,747.077881,695.776428,143.933121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,873.258301,711.668152,149.146149,,,,,,,1108.512695,870.378967,383.112885,807.306580,627.868591,137.351013,,,,,,,,,,745.363464,696.615723,145.687195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,871.618896,711.960571,150.657318,,,,,,,1107.351563,870.874512,383.431488,805.755371,628.414124,139.158722,,,,,,,,,,743.296204,697.477844,148.406387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,869.538879,712.685913,152.447906,,,,,,,1106.519165,871.062622,383.784882,803.241821,628.993042,141.119217,,,,,,,,,,741.595154,698.182007,150.099670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,867.692810,713.224304,154.224594,,,,,,,1105.640381,870.800598,384.100006,800.622314,629.724548,143.117493,,,,,,,,,,739.265137,699.031067,152.118927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,864.822937,713.619812,156.156311,,,,,,,1105.015503,870.727783,384.058014,798.573425,630.289490,144.362961,,,,,,,,,,737.000610,699.930908,153.685699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,862.696533,714.295715,157.335709,,,,,,,1104.399170,870.529968,384.304565,795.860596,630.877258,146.278717,,,,,,,,,,734.954651,700.513306,155.906754,2326.794434,-496.425629,-148.000534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,859.796509,714.790283,159.218292,,,,,,,1103.066650,870.883423,384.580383,793.265320,631.591858,147.821381,,,,,,,,,,732.269409,701.021057,157.790390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,857.520386,715.405273,160.674118,,,,,,,1101.572632,870.680969,384.989197,790.482849,632.162537,149.380600,,,,,,,,,,729.235840,701.589050,159.708969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,854.286316,716.160034,162.412491,,,,,,,1100.708740,870.479614,384.880676,787.626709,632.933594,150.409683,,,,,,,,,,726.607666,702.349487,161.641449,,,,2325.067627,-491.578308,-151.897949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,851.692322,716.385437,163.904388,,,,,,,1099.611816,870.706726,385.024048,784.515381,633.429077,152.006378,,,,,,,,,,723.609314,702.977722,163.445282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,848.421570,717.039307,165.338623,,,,,,,1097.982056,870.379272,385.695374,781.564331,634.179443,153.846497,,,,,,,,,,720.871277,703.707031,164.691132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,845.748535,717.413269,167.215591,,,,,,,1096.868164,870.144531,385.756866,778.182312,634.643311,155.014923,,,,,,,,,,717.734497,704.509155,166.766037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,842.343079,718.045227,168.514313,,,,,,,1096.063965,870.083557,385.753540,774.619507,635.388550,156.550522,,,,,,,,,,714.348999,705.180542,169.211349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,838.892578,718.973816,169.990829,,,,,,,1095.122559,870.012939,386.012787,771.372070,636.344910,158.502319,,,,,,,,,,711.005005,706.005676,170.807053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,835.767456,719.206421,171.195694,,,,,,,1093.765137,869.773682,386.003632,767.575439,636.959717,159.831039,,,,,,,,,,707.195435,706.760010,172.742279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,832.379211,719.999329,172.461151,,,,,,,1092.590820,869.575134,385.842987,764.151001,637.722290,161.274445,,,,,,,,,,703.934753,707.734192,174.508926,,,,,,,2325.169922,-491.558960,-151.918640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,828.400085,720.718079,173.984146,,,,,,,1091.116577,869.598999,386.387177,760.324280,638.560730,163.063858,,,,,,,,,,700.313660,708.653137,176.314041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,824.836060,721.329163,175.080566,,,,,,,1089.874878,869.555908,386.563568,756.303711,639.189819,164.348587,,,,,,,,,,696.331787,709.371948,177.879303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,821.341492,721.860413,176.188263,,,,,,,1088.585815,869.343018,386.623169,752.534485,639.888977,165.658051,,,,,,,,,,693.038269,710.227539,179.214767,,,,,,,,,,1038.995605,884.895081,238.685165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,817.102966,722.602905,177.416779,,,,,,,1086.737549,869.213989,387.302826,748.344055,640.690979,167.708359,,,,,,,,,,689.384277,711.123962,180.152191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,812.930176,723.611084,178.630188,,,,,,,1085.224365,869.009216,387.390533,744.284851,641.375854,169.155228,,,,,,,,,,685.201843,711.838013,181.840424,,,,,,,,,,,,,1033.306519,885.362488,239.348465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
