Grasp19
Date:,2025/04/08
Time:,13:43:05
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
36,377.806854,740.990845,81.459908,466.558319,646.471375,43.540047,165.913025,816.649109,248.255997,100.714958,882.800232,438.667053,477.253967,720.281616,51.849907,,,,,,
37,375.962830,742.761230,81.931450,464.602997,648.426941,45.039967,163.586411,817.989685,247.563034,100.035812,883.456848,438.639648,475.312897,722.390747,52.442421,,,,,,
38,373.023987,744.643555,82.745483,462.388824,650.738770,46.301979,161.095154,819.143616,247.332230,99.248749,884.028809,438.554443,473.168243,724.487793,53.396450,,,,,,
39,370.894653,746.555969,83.222214,460.238464,653.122009,47.525589,158.399887,820.469482,246.841370,98.646156,884.321838,438.390076,470.691071,726.369751,54.167427,,,,,,
40,368.248505,748.163269,83.695145,457.664490,655.214050,49.064434,155.884476,821.843811,246.816177,97.959190,884.710388,438.468781,468.323334,728.528259,54.618137,,,,,,
41,365.237885,750.074646,84.427330,455.114746,657.534607,49.668507,153.318329,823.115112,246.226944,96.982086,885.222290,439.003204,466.073517,730.223083,55.835209,,,,,,
42,362.792725,751.315125,85.051697,452.736389,659.704102,51.594608,150.664108,824.761414,245.388123,96.146523,885.748901,439.071167,463.688507,732.102112,56.960846,,,,,,
43,359.632965,752.936218,85.566330,449.980896,661.844177,52.459366,147.802078,826.210571,245.135254,95.426018,886.336182,439.121246,461.277832,733.654419,57.917179,,,,,,
44,356.918182,754.340820,86.109787,447.149323,663.352173,53.627224,145.268723,827.722534,244.969284,94.996811,886.825989,438.735168,458.410431,735.070618,59.023918,,,,,,
45,354.365967,755.792358,86.614914,443.697601,665.420532,55.350090,142.703339,829.085083,244.421982,94.521866,887.278442,438.503113,456.129425,736.283630,60.196503,,,,,,
46,351.294220,757.628967,86.976593,440.577362,666.901306,56.791058,140.123367,830.806458,244.046860,93.791100,887.824036,438.564667,453.141968,737.579041,61.143108,,,,,,
47,348.502411,758.457153,87.588821,436.828827,667.882324,58.008209,137.419037,832.388855,244.009842,93.100357,888.424011,438.957458,450.229401,738.713135,61.680458,,,,,,
48,345.916565,760.388306,87.785912,432.761017,668.857788,59.446629,134.627350,833.815735,243.856033,92.360146,889.013916,439.205414,447.554413,739.631165,62.497898,,,,,,
49,342.741058,761.755615,88.625954,428.602234,669.958618,60.522774,132.053116,835.347778,243.588593,91.693985,889.518250,439.388977,444.722504,740.374573,62.890034,,,,,,
50,339.552216,762.770569,88.852798,424.254211,670.561279,61.430054,129.533981,837.113098,243.550842,91.094490,889.963440,438.945953,441.768066,740.947815,63.490463,,,,,,
51,336.859161,764.281555,89.478058,419.680176,671.153931,62.494675,127.105751,838.634888,243.474838,90.277885,890.577759,438.926849,438.645508,741.255554,64.085121,,,,,,
52,334.243713,765.581604,89.296394,415.257263,671.944458,63.478878,124.800117,840.045776,243.563416,89.525543,891.252808,439.374908,435.630219,741.432251,65.104004,,,,,,
53,331.000458,766.693909,89.821320,410.675354,672.201538,64.167534,122.496498,841.879578,243.072159,88.824295,891.916199,439.642731,432.345398,741.452637,65.339066,,,,,,
54,327.914795,767.836609,90.285378,405.749268,673.048767,64.692749,120.113220,843.725952,242.763443,88.276772,892.429749,439.826569,429.305084,741.085632,65.952248,,,,,,
55,325.120483,768.973877,90.826996,400.768616,673.956787,64.899048,117.698799,845.258240,243.390427,87.648285,892.916199,439.981445,425.901733,740.799683,66.556046,,,,,,
56,322.036621,769.612122,90.983414,396.232483,674.477966,65.032768,115.368759,847.021667,243.246704,86.622887,893.649353,440.130402,422.619781,740.268372,66.998955,,,,,,
57,319.139374,770.548279,90.984955,391.511078,674.801514,65.310860,112.911842,848.811951,242.533066,85.664673,894.306396,440.701721,419.261353,740.057068,67.475006,,,,,,
58,316.046936,771.587585,91.489937,386.599243,675.195068,65.202827,110.500076,850.645142,243.114029,85.235458,894.866333,440.849762,415.642395,739.707764,68.044075,,,,,,
59,313.144348,772.379761,92.025993,381.873413,675.581421,65.041679,108.054245,852.352600,243.384888,84.974556,895.460815,440.583893,412.219177,739.199402,68.842453,,,,,,
60,309.908173,773.031982,92.544670,376.870758,676.137756,65.316208,105.663033,854.262146,243.176758,84.430450,896.082825,440.432068,408.898743,738.606995,69.454346,,,,,,
61,306.901611,773.564575,92.510292,372.282867,676.688049,65.328148,103.040672,856.090637,243.406082,83.638046,896.758179,440.393616,405.299896,737.950439,69.928146,,,,,,
62,303.786072,774.263000,93.597801,367.280029,676.551392,64.730011,100.573006,857.791016,243.784546,82.967766,897.614746,440.344238,402.204773,737.578918,70.258247,,,,,,
63,301.069885,775.168030,93.429672,362.278870,676.442932,64.692268,98.472519,859.705811,243.628128,82.439804,898.084106,440.440674,398.569855,737.411194,70.432487,,,,,,
64,297.740295,776.126648,93.574074,357.705811,676.886169,64.328880,96.242531,861.348206,243.291016,81.801903,898.742798,440.546722,395.739502,737.269958,70.781036,,,,,,
65,294.971283,777.014038,93.616310,352.958984,677.339905,63.923702,93.728462,863.189758,243.916962,80.931839,899.620544,440.934235,391.873505,737.058594,70.906418,,,,,,
66,292.296875,777.453430,93.537453,348.449554,678.416870,63.629524,91.597939,864.763184,244.419250,79.861397,900.357361,441.194763,388.302460,736.514221,71.048981,,,,,,
67,289.194366,777.898315,93.945267,344.239716,678.230896,64.044937,89.592491,866.527832,244.343201,78.998688,900.941223,441.573853,385.121765,736.123596,71.017929,,,,,,
68,286.371979,778.574280,93.805054,339.792145,678.236023,64.101585,87.573540,868.521484,244.319046,78.432465,901.822632,441.816498,381.791504,735.716858,71.052666,,,,,,
69,283.027039,779.023560,94.321098,335.943146,678.277649,63.569283,85.765717,870.255371,244.906235,78.042130,902.818970,441.898315,378.120514,735.565308,70.570419,,,,,,
70,280.609924,779.687500,94.477211,331.283508,678.331909,63.520885,83.577240,871.679626,245.119797,77.511505,903.458252,441.651947,374.803772,735.310547,70.438828,,,,,,
71,278.108032,780.285156,93.917747,327.316040,678.533264,62.909939,82.203423,873.415344,245.304733,76.844902,904.298645,441.605804,371.569702,735.037476,70.419899,,,,,,
72,274.937836,780.973694,94.391624,322.969299,678.734863,62.903824,80.078728,875.314453,245.714050,76.225555,905.250000,442.077454,368.509186,734.551514,70.001762,,,,,,
73,272.611298,781.306274,94.407410,319.491364,679.022766,61.393532,78.527832,876.664551,246.371490,75.622108,905.994202,442.378540,365.440704,734.168518,69.818016,,,,,,
74,270.256012,781.674622,94.117195,315.528809,679.232056,61.706886,76.742485,878.309937,246.403641,75.055611,906.562378,442.550446,362.347260,733.832458,69.660904,,,,,,
75,267.591309,781.976501,94.280334,311.881714,679.258362,61.097813,75.544395,879.677307,246.399567,74.287727,907.404114,442.799896,359.566345,733.441528,69.177147,,,,,,
76,265.319733,782.240601,94.251945,,,,74.068443,881.223938,246.344391,73.590546,908.227783,442.889801,356.604645,733.268127,69.161484,,,,,,
77,263.163147,782.571655,94.038261,,,,72.544235,882.539185,246.958557,72.937653,908.744080,443.197784,353.509735,732.809814,69.271553,,,,,,
78,260.991180,782.667175,94.043701,,,,71.096924,883.786743,247.663986,72.367004,909.383301,443.398346,351.423859,732.375549,68.943375,,,,,,
79,258.804565,782.901428,94.430092,,,,69.511696,885.000061,247.338882,71.915939,910.183472,443.576111,348.662842,731.993469,68.845970,297.675415,679.419495,61.471519,,,
80,256.595917,782.924561,94.435020,,,,68.766602,886.104187,247.422714,71.467201,910.871338,443.702362,346.429108,731.419006,68.732124,295.690704,679.927612,61.054363,,,
81,254.706177,782.923706,94.865662,,,,67.507881,887.312805,247.668182,70.963219,911.389893,443.650665,344.170746,730.796204,69.108437,293.259430,680.014587,59.902058,,,
82,252.764465,782.890808,94.904762,,,,66.029922,888.332153,247.884933,70.559464,912.013123,443.434265,341.895630,730.512512,69.088593,289.818481,678.630371,60.177147,,,
83,251.065033,782.775818,94.834160,,,,65.110085,889.130615,248.709930,70.248894,912.703918,443.520599,339.873108,729.988647,69.398003,286.419403,678.146484,60.115673,,,
84,249.786194,782.737122,95.167366,,,,64.171280,890.099670,248.981918,69.816879,913.398132,443.574127,337.981812,729.447571,69.841156,284.011780,676.921265,61.016811,,,
85,248.175842,782.440979,95.011353,,,,63.139217,890.928406,248.969803,69.530502,913.916748,443.646698,336.444305,728.802612,69.899010,281.882050,676.530273,60.929035,,,
86,246.665466,781.784729,95.541313,,,,62.481102,891.630066,248.888168,69.284340,914.356018,443.805054,335.034454,728.206726,70.305008,278.909149,675.887573,60.382748,,,
87,245.377151,781.192810,95.963867,,,,62.132301,892.449097,248.879120,68.991692,914.779175,443.817688,333.402435,727.533813,70.458588,277.004028,674.539612,60.743805,,,
88,244.059082,780.614197,96.031822,,,,61.696831,893.005249,248.838150,68.701180,915.354187,443.666809,331.745392,726.624573,70.704811,275.126709,672.613647,61.417671,,,
89,242.948502,780.147156,95.948517,,,,61.307941,893.528259,249.029160,68.504158,915.969543,443.611603,330.578796,725.884521,71.151352,272.657715,671.579163,61.789028,,,
90,241.983627,779.524963,96.159119,,,,60.826630,893.898376,249.174377,68.275391,916.489929,443.554230,329.552307,724.973877,71.755745,270.298462,670.362305,61.813435,,,
91,241.130737,778.506165,96.360687,,,,60.399830,894.297546,249.120819,67.990150,916.786072,443.353394,328.409058,723.900269,72.184883,268.020081,667.793152,62.451149,,,
92,239.758377,777.297424,96.982452,,,,59.896477,894.531311,249.048660,67.741882,917.049744,443.163971,327.310059,722.704224,72.448410,266.146179,666.154846,62.375267,,,
93,238.617416,776.399658,97.150421,,,,59.669632,894.795776,249.011581,67.409821,917.465454,443.269470,326.270050,721.594788,72.612122,264.059509,663.699829,62.959698,,,
94,238.246399,775.317627,96.788109,,,,59.488285,894.983521,248.871262,67.214165,917.933533,443.134857,325.512421,720.573364,73.183266,262.080017,661.648376,62.424717,,,
95,237.884720,774.048401,96.774239,,,,59.406727,895.184753,248.814133,67.105324,918.282227,443.064026,324.870026,719.402710,73.855339,260.339264,658.973877,62.368534,,,
96,237.482193,772.807678,97.187599,,,,59.367138,895.288086,248.744492,67.136345,918.721924,442.877563,324.440125,718.037354,74.596565,258.651978,656.989807,62.702347,,,
97,237.129181,771.349854,97.339523,,,,59.272346,895.293091,248.730759,67.156311,919.035583,442.591431,323.918945,716.731628,75.221924,256.411072,654.042297,63.942799,,,
98,236.724976,770.189209,97.210106,,,,59.234768,895.218628,248.681137,67.116608,919.294434,442.400024,323.571014,715.608398,75.904694,254.936844,651.281982,64.259132,,,
99,236.303696,768.655212,97.522957,,,,59.256008,895.143311,248.629410,67.195724,919.608704,442.172913,323.657745,714.172791,76.875389,253.878754,649.010925,63.208988,,,
100,235.894455,767.179138,97.833214,,,,59.628365,895.125427,248.122864,67.238289,919.839661,441.801727,323.773010,712.963501,78.105858,252.564453,646.603210,63.499695,,,
101,235.553925,765.708191,98.496681,,,,59.834129,894.877258,247.767838,67.318321,919.988770,441.469269,323.818451,711.761108,79.204079,251.035706,643.642517,65.020958,,,
102,235.191071,764.130737,98.990120,,,,60.038063,894.593262,247.804138,67.377434,920.118774,441.246460,323.570038,710.584167,80.435280,250.163025,641.141052,66.092247,,,
103,234.995743,762.636841,99.351700,,,,60.228298,894.250793,247.830536,67.402351,920.258484,441.027100,323.447815,709.457703,81.249023,249.065231,638.693481,67.212425,,,
104,235.015884,761.139893,99.554520,,,,60.581017,893.889038,247.688782,67.345253,920.382019,440.765472,323.849487,707.985107,82.240555,248.116364,636.256775,68.460876,,,
105,235.135010,759.744995,99.825119,,,,60.990620,893.547729,247.500366,67.336555,920.519836,440.455780,324.598572,706.635742,83.094360,247.543884,633.891907,69.853912,,,
106,235.399185,757.971375,100.401665,,,,61.629143,893.256409,246.924316,67.398544,920.555542,440.065338,324.919067,705.416870,84.170959,246.771530,631.364441,71.303047,,,
107,235.812714,756.666504,101.104286,,,,62.186760,892.812012,246.457016,67.394051,920.600037,439.837219,325.004913,704.051147,85.160805,246.361084,629.279541,72.684258,,,
108,236.215591,754.891968,101.490921,,,,62.798420,892.245544,245.639404,67.499588,920.560730,439.437317,325.568237,702.728638,86.108246,246.386368,627.099548,74.385666,,,
109,236.478836,753.253418,102.015800,,,,63.507656,891.676208,245.520111,67.628273,920.575623,438.935883,326.360687,701.303528,87.209167,246.306244,625.060730,76.397957,,,
110,236.701553,751.684814,102.333031,,,,64.081024,891.095398,245.303085,68.070923,920.579712,438.321350,326.566711,699.794739,88.393715,246.215683,622.939514,77.935463,,,
111,237.154022,750.065125,102.889275,,,,64.511154,890.519348,245.023880,68.345634,920.511536,437.721313,327.314117,698.328613,89.626305,246.692245,621.055176,79.195007,,,
112,237.813477,748.183167,103.721443,,,,64.902092,889.607849,244.654984,68.591385,920.479614,437.366974,328.113464,697.088440,91.049843,247.109726,619.075195,80.775230,,,
113,238.496033,746.621094,104.090324,,,,65.414131,888.743347,244.598038,68.783356,920.436096,437.175537,328.897705,695.653809,91.936028,247.509827,617.148193,82.259636,,,
114,238.849442,744.890686,104.735626,,,,65.987640,887.847717,244.783203,68.931580,920.393433,436.972931,329.792175,694.067810,93.341026,248.109558,615.012085,83.983475,,,
115,239.472275,743.247803,105.629951,,,,66.767693,887.393127,244.562057,69.150696,920.291382,436.689270,330.401794,692.756409,94.231934,248.430237,613.013123,85.405922,,,
116,240.188995,741.565430,106.366676,,,,67.476852,886.654602,244.117859,69.440521,920.192749,436.371155,331.389648,691.461853,95.405434,248.973923,611.211304,87.049454,,,
117,240.888962,739.790527,106.794235,,,,68.052551,885.842896,243.671112,69.736038,919.911804,435.990509,331.911072,689.989624,96.897392,249.484253,609.156982,88.650246,,,
118,241.431534,738.090027,107.540672,,,,68.681236,885.094543,243.538086,70.000877,919.614441,435.597900,332.631195,688.598511,98.176292,250.151978,607.543823,89.999107,,,
119,241.982590,736.574646,108.249962,,,,69.191269,884.135864,243.398712,70.293404,919.315857,435.319611,333.546021,687.275208,99.334457,250.871033,605.360474,91.160278,,,
120,242.641113,734.804688,108.740227,,,,70.119827,883.058289,243.479858,70.521782,919.111694,434.955017,334.500336,685.641052,100.374275,251.657745,603.933533,92.127327,,,
121,243.490921,733.238098,109.247505,,,,70.774040,882.183899,243.302032,70.742012,918.722656,434.725220,335.481445,684.382324,101.957848,252.134735,601.858948,94.412544,,,
122,244.199127,731.868591,109.906143,,,,71.229912,881.445251,243.072861,70.971794,918.381348,434.372833,336.071228,683.141357,103.108391,252.552170,600.414673,95.695618,,,
123,244.615021,730.070313,110.627266,,,,71.788437,880.432251,242.747101,,,,336.993225,681.593506,104.165451,253.329803,598.529602,97.541985,,,
124,245.298874,728.692688,111.154228,,,,72.512299,879.395691,242.766312,,,,337.661224,680.201721,105.013405,253.333160,597.347046,99.542282,71.572853,917.903748,433.616882
125,246.146576,727.145569,111.857758,,,,73.556770,878.559448,242.538605,,,,338.458893,678.840088,105.909561,254.435120,595.361694,100.566673,71.818291,917.587036,433.389679
126,246.698212,725.735779,112.284729,,,,74.212524,877.435791,242.358994,,,,339.357605,677.578674,106.708336,255.300079,594.281677,101.840805,71.990334,917.263794,433.247498
127,247.086884,724.165771,112.583076,,,,74.946098,876.527344,242.069733,,,,339.832489,676.321655,107.240158,256.118652,592.670898,102.986259,72.135384,916.799866,433.452118
128,247.732788,722.889038,112.911690,,,,75.452171,875.672607,242.029083,,,,340.761566,674.786316,107.853043,257.435394,590.985535,103.967827,72.334702,916.369934,433.453857
129,248.547043,721.694946,113.329468,,,,76.286842,874.440430,241.868835,,,,341.763702,673.865295,108.853371,258.364044,590.015869,104.794647,72.525627,915.971680,433.175964
130,249.057617,719.950012,113.644386,,,,76.967491,873.385193,242.068054,,,,342.303894,672.908508,109.256935,259.501129,588.399597,105.927269,72.802414,915.637756,432.966064
131,249.347549,718.904297,113.797142,,,,77.549774,872.338989,242.009552,,,,342.683990,671.434509,109.001701,260.532562,587.241455,106.163612,73.206139,915.372375,432.736816
132,249.775192,717.541077,114.066330,,,,77.922180,871.418457,241.991257,,,,343.411224,670.409790,109.149734,262.338623,586.061829,106.523239,73.078712,915.059143,432.837402
133,250.379990,716.233582,114.226891,,,,78.291946,870.540283,241.789597,,,,344.573456,669.551575,109.718185,263.406067,584.666077,106.833481,73.304832,914.591003,432.780670
134,251.030807,714.947510,114.515327,,,,79.094528,869.761658,242.029312,,,,345.156036,668.797852,109.589020,264.329681,583.674500,107.850975,73.558784,914.168640,432.633331
135,251.442917,713.646240,114.667946,,,,79.669411,868.721191,242.090500,,,,345.546356,667.883118,109.401253,265.429993,582.589355,108.257591,73.747040,913.759094,432.561432
136,251.798843,712.716553,114.425064,,,,80.212151,867.874207,241.795197,,,,346.351624,667.023865,109.590462,266.329193,581.431702,107.937515,74.022751,913.348694,432.423737
137,251.983078,711.812073,114.130936,,,,80.687302,867.186340,241.484589,,,,347.249969,666.377625,109.651657,267.715942,580.252930,108.332298,74.250389,913.016479,432.177643
138,252.727097,710.569092,114.272118,,,,81.003494,866.520935,240.854858,,,,347.967316,665.597900,109.587067,268.750946,579.583801,108.877243,74.489784,912.774963,432.099091
139,253.307449,709.568848,114.516930,,,,81.450272,865.637939,240.532837,,,,348.861237,664.757568,109.264900,269.464905,578.841980,109.129646,74.732117,912.375732,431.965576
140,253.773117,708.942383,114.606300,,,,81.783043,864.786682,240.458023,,,,349.383301,663.833801,108.700836,270.329681,577.963989,109.670441,74.878036,911.974182,431.705933
141,254.735046,708.388733,114.016853,,,,82.137741,864.167603,240.768204,,,,349.757294,663.208801,108.280472,271.429016,577.078857,110.057983,75.028519,911.500610,431.559753
142,255.346786,707.721069,113.756241,,,,82.747948,863.313293,240.620575,,,,350.064911,662.381287,107.957870,272.277069,576.409302,109.815170,75.234680,911.094482,431.342163
143,255.650955,706.902893,113.748825,,,,83.311531,862.512268,240.344742,,,,350.532654,661.588257,107.776291,273.217682,576.106018,109.890739,75.488480,910.716248,431.069122
144,255.993713,706.208557,113.840752,,,,83.818886,861.916504,240.238739,,,,350.455933,660.503357,106.812523,274.093628,575.870605,109.998154,75.677109,910.464722,430.807281
145,256.296448,705.597290,113.686943,,,,84.021194,861.460144,240.036942,,,,350.815857,659.470947,105.863991,275.467773,575.382141,109.415482,75.817497,910.237854,430.564606
146,256.541901,705.171387,113.480461,,,,84.279724,861.047180,239.753983,,,,351.109192,658.488831,105.314423,276.360382,575.012939,108.883842,76.006378,909.838867,430.080139
147,256.841797,704.504272,113.348312,,,,84.499100,860.710022,239.265686,,,,351.269043,657.345520,104.853058,277.085938,574.679749,108.493248,76.187820,909.458679,429.708313
148,257.128448,703.887512,113.124786,,,,84.927200,860.433105,238.995880,,,,351.168060,656.356812,104.515182,278.087921,574.489746,108.361931,76.249611,909.072998,429.340210
149,257.358063,703.359863,112.902718,,,,85.104507,860.073120,238.942017,,,,351.062286,655.541382,104.255447,278.963959,574.131104,108.404831,76.289131,908.710205,429.102966
150,257.559387,702.853088,112.755188,,,,85.576859,859.858643,238.251129,,,,351.130707,654.738831,103.753395,280.129364,573.695923,107.711906,76.376991,908.407410,428.860077
151,257.613312,702.543335,112.517204,,,,85.936203,859.635193,237.803040,,,,351.109497,653.761292,102.483940,280.935211,573.689697,106.918831,76.473503,908.099976,428.622589
152,257.851257,702.159302,112.438438,,,,86.187347,859.379761,237.485504,,,,351.013763,652.665344,101.682434,281.516663,573.752258,106.444839,76.535454,907.872314,428.342407
153,258.100128,701.800293,112.320335,,,,86.432892,859.138855,236.786148,,,,350.454742,651.933289,100.953552,282.094849,573.914063,106.192070,76.642159,907.648621,427.813965
154,258.357178,701.573242,112.154518,,,,86.594803,858.977356,236.513931,,,,350.101868,651.361694,100.566475,282.654053,574.126770,105.901459,76.652184,907.286743,427.412994
155,258.608795,701.426819,111.984459,,,,86.664406,858.796082,236.463776,,,,350.369049,650.965515,99.820732,283.738190,574.394714,105.453133,76.764961,906.804565,427.014954
156,259.038361,701.255432,111.678520,,,,86.752777,858.632568,236.387238,,,,350.760590,650.243469,98.864227,284.792633,574.690308,105.094284,76.808563,906.402466,426.701660
157,259.494843,701.236206,111.517448,,,,86.803551,858.402344,236.256851,,,,350.785706,649.250305,98.458214,285.557800,575.038391,104.943527,76.814194,906.014893,426.537842
158,259.774933,701.165161,111.321014,,,,86.779892,858.172302,236.088028,,,,350.568726,648.286438,98.207100,286.069153,575.437744,104.902390,76.790649,905.542114,426.334015
159,260.098785,700.973083,111.259438,,,,86.816429,858.066711,235.980743,,,,350.357513,647.767883,98.027565,286.308105,575.582275,104.766945,76.850037,905.367615,425.868774
160,260.248047,700.810059,111.229317,,,,86.971313,858.038940,235.510071,,,,350.320679,647.510498,98.088402,286.557220,575.706787,104.887383,76.957062,904.924988,425.585388
161,260.420929,700.530945,111.382332,,,,87.127357,857.939209,235.138275,,,,350.305511,647.251648,98.113579,287.084045,575.873657,104.654549,76.987267,904.274902,425.459961
162,260.597137,700.222046,111.601944,,,,87.151611,857.782104,234.618378,,,,350.182770,646.840454,98.460159,287.471436,575.997070,104.494659,76.953400,903.655823,425.542419
163,260.736481,699.842773,111.867622,,,,87.304672,857.657898,234.283981,,,,350.353058,646.320374,98.644257,287.732727,575.898987,104.360672,76.908737,903.086731,425.436676
164,260.780426,699.424744,112.099609,,,,87.427368,857.523560,233.932022,,,,350.612427,645.814575,98.726501,288.040436,575.783936,104.177559,76.993828,902.673645,425.242645
165,260.813019,699.068481,112.433174,,,,87.595062,857.288391,233.700958,,,,350.815308,645.331299,98.857033,288.281128,575.669800,104.080414,77.071068,902.039551,425.136292
