Grasp79
Date:,2025/04/22
Time:,16:53:37
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
30,761.251892,513.945618,30.724566,896.164307,539.110352,66.942451,841.671753,466.248108,30.699671,1033.496704,768.983154,437.581970,987.825684,732.750305,250.295624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,761.200317,513.877441,30.707115,896.131592,539.130432,67.051613,841.693054,466.251373,30.686964,1033.621094,768.979248,437.789612,987.713257,732.725403,250.322769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,761.229797,513.899109,30.739012,896.067078,539.160767,67.045601,841.691833,466.250580,30.685007,1033.647217,768.979248,437.838318,987.737244,732.746582,250.393661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,761.255737,513.839783,30.744568,896.100586,538.987000,67.141075,841.654236,466.222961,30.706404,1033.743164,769.061523,437.822784,987.763184,732.755615,250.401337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,761.230286,513.913818,30.737862,896.063599,539.146545,67.056419,841.644653,466.258606,30.700270,1033.802856,769.081116,437.857025,987.813171,732.826538,250.400146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,761.202209,513.965210,30.674118,896.130432,539.202393,67.083977,841.614502,466.252350,30.707569,1033.817139,769.207336,437.925415,987.832520,732.844238,250.389252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,761.207520,513.969177,30.650661,896.059265,539.215881,67.069710,841.639099,466.220032,30.715082,1033.901733,769.232727,437.937347,987.806580,732.939819,250.424591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,761.208679,513.965515,30.657747,896.114136,539.158142,67.202805,841.683289,466.235535,30.698298,1033.989868,769.328186,437.968536,987.766296,733.056396,250.473938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,761.229980,513.941101,30.739080,896.091736,539.130249,67.271561,841.626953,466.245667,30.705093,1034.174805,769.312744,438.022583,987.801392,733.079102,250.601532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,761.070862,513.911804,30.801081,896.108398,539.258179,67.249954,841.679260,466.315979,30.672445,1034.361816,769.434875,438.116913,987.834167,733.161560,250.664124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,761.128052,513.963440,30.723864,896.043396,539.335266,67.232117,841.636597,466.331055,30.653326,1034.472412,769.473755,438.150818,987.756836,733.265991,250.582031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,761.192627,513.978577,30.673698,896.055725,539.309570,67.316513,841.652893,466.358917,30.653894,1034.735474,769.546570,438.111694,987.872620,733.283325,250.612411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,761.221985,513.972046,30.660275,896.029968,539.369324,67.372833,841.662537,466.365509,30.652817,1034.914185,769.663513,438.098907,987.979492,733.355225,250.673492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,761.226929,513.971558,30.650099,896.002136,539.453796,67.426102,841.662964,466.363037,30.653080,1035.053833,769.779053,438.034637,988.037903,733.474060,250.669800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,761.197144,514.020813,30.879528,895.966064,539.428833,67.542305,841.714050,466.442230,30.680565,1035.253296,769.893188,438.043365,988.069885,733.582397,250.700912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,761.177612,513.967285,30.733538,895.894409,539.484619,67.601585,841.676392,466.396545,30.684555,1035.561523,769.965332,438.084167,988.042603,733.625305,251.069183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,761.203430,513.978088,30.685759,895.885498,539.560730,67.648933,841.679443,466.470978,30.720390,1035.489868,770.111450,438.113800,988.174988,733.879700,251.008270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,761.224182,513.992859,30.679701,895.837524,539.580017,67.734344,841.751831,466.508606,30.700863,1035.605347,770.255371,438.173340,988.437256,734.004333,251.074936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,761.254456,514.051636,30.732868,895.888855,539.657532,67.975700,841.745422,466.551361,30.680790,1035.730225,770.393982,438.237457,988.490112,734.110413,250.949905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,761.253662,514.061096,30.746319,895.767212,539.628601,68.348366,841.700928,466.576477,30.664089,1035.879272,770.580078,438.326813,988.529907,734.313477,250.899307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,761.259216,514.123779,30.957441,895.854248,539.770203,68.453102,841.697815,466.644226,30.641039,1036.164063,770.747620,438.366119,988.614563,734.524536,251.053711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,761.254028,514.105347,31.080000,895.698608,539.730591,68.808594,841.737000,466.693268,30.609995,1036.543823,770.827576,438.473541,988.639526,734.862366,251.124771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,761.249084,514.061523,30.805407,895.756775,539.937500,68.890526,841.750183,466.790588,30.627800,1036.876221,770.986938,438.506012,988.767883,735.115540,251.146042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,761.483093,514.034058,30.744522,895.602112,539.999756,69.280273,841.769531,466.800964,30.662106,1037.007690,771.154053,438.532440,989.006775,735.428589,251.099670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,761.426514,514.209961,30.993074,895.638123,540.235840,69.506889,841.816467,466.936890,30.682575,1037.168091,771.349976,438.583801,989.333557,735.790405,251.050720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,761.350098,514.243713,31.100906,895.553101,540.523682,69.735023,841.875488,467.056396,30.635309,1037.476929,771.557678,438.626038,989.469910,736.092163,251.235733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,761.420776,514.203064,30.916008,895.493347,540.655151,70.017815,841.894287,467.149567,30.619343,1037.614868,771.908508,438.752716,989.923035,736.629089,250.865448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,761.341492,514.329346,31.163578,895.367371,540.818420,70.434425,841.897583,467.224365,30.596790,1038.062256,772.204102,438.687225,990.616943,737.329529,250.419861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,761.298767,514.353516,31.330532,895.191772,541.035828,70.849403,841.905945,467.364594,30.555981,1038.504517,772.726685,438.326324,991.023438,738.260742,250.287140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,761.353333,514.464905,31.369246,894.966858,541.265320,71.302589,841.932678,467.529816,30.535765,1039.001831,773.061584,438.117676,991.194275,739.229004,250.358536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,761.427063,514.569275,31.523125,894.704346,541.552673,71.994026,842.082092,467.815582,30.521246,1039.425781,773.354858,438.042816,991.381409,739.892334,250.388351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,761.418518,514.608337,31.691065,894.385132,541.894531,72.966377,842.134155,468.079498,30.433889,1039.798462,773.727356,438.054077,991.841919,740.953064,250.372101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,761.554993,514.609680,31.758802,894.170471,541.885681,74.177040,842.335693,468.352753,30.368837,1040.567383,774.018188,437.897797,992.560181,742.430115,250.289871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,761.788086,514.707092,31.735540,894.065674,541.996765,75.660301,842.606506,468.697723,30.330692,1040.988770,774.524048,437.790710,993.108337,743.585571,250.115402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,762.160583,514.616211,31.882273,894.172729,542.323730,76.702950,842.902832,468.959259,30.309515,1041.448486,775.037292,437.937469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,762.892944,514.567383,31.898882,894.116028,542.633789,77.463524,843.375061,469.339447,30.314585,1041.989990,775.787537,438.110687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,763.252441,514.529968,31.954796,894.006897,543.132568,78.502831,844.316650,469.963562,30.551300,1042.666626,776.510132,437.917877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,763.729553,514.438538,32.055611,893.958923,543.614624,80.082260,845.314087,470.678925,30.511868,1043.154785,777.270203,437.714478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,764.642883,514.360291,32.017014,894.306030,543.864319,81.749359,846.287659,471.184387,30.486565,1043.655762,778.047791,437.896881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,765.821350,514.051147,32.120220,894.609924,544.313477,83.192291,847.099792,471.580231,30.566502,1044.224609,778.840576,437.908600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,766.726563,513.570801,32.386299,894.643494,544.696777,84.951973,848.342102,472.030090,30.782045,1044.777832,779.845886,437.713074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,768.208191,513.556641,32.947613,895.239136,545.251831,87.268478,850.255920,472.881439,31.008413,1045.480469,780.819519,437.451080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,769.815796,513.690735,32.704983,895.800171,545.744324,88.856468,851.738770,473.700287,30.900427,1046.112061,781.918823,437.171234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,771.510315,513.698914,33.619698,896.507568,546.406311,90.956032,853.252747,474.508728,30.908747,1046.775269,782.880554,437.054047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,772.978577,513.494446,34.857941,897.474121,547.246033,92.554398,855.568848,475.378113,31.701435,1047.918335,783.636841,437.142578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,774.992371,513.489868,35.185722,898.418396,548.238953,94.361153,857.539490,476.449127,32.301643,1048.670288,784.892639,437.277802,,,,1007.980164,763.889465,249.482147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,777.392883,513.467529,35.826305,899.347107,548.695740,96.650002,859.899658,477.338562,32.839066,1049.258423,786.144043,437.492035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,779.484253,513.458374,37.259949,900.531189,549.732422,99.310577,862.340698,478.013336,33.079254,1050.181641,787.325439,437.632874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,782.042114,513.706543,37.560749,901.607727,551.047424,100.983185,864.237732,479.174713,34.022522,1051.600708,788.563293,437.459564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,784.803894,513.811646,38.607620,902.863098,552.158508,103.728699,866.745483,480.625305,35.385975,1052.654541,789.918823,437.274963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,787.858276,514.087341,40.043686,904.448669,553.458191,106.017433,869.354065,482.007813,36.937359,1054.123047,790.904358,437.093597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,790.811951,514.059692,41.237534,905.908630,555.299866,108.081772,871.895569,483.720001,38.811012,1055.267944,792.385620,437.128967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,794.011108,514.751770,42.328186,907.703064,556.327148,110.623070,873.902893,485.458527,40.780903,1056.356201,793.971619,437.445007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,797.849548,515.533203,42.720173,909.445618,558.270996,113.395447,876.238953,487.171814,43.170208,1057.695313,795.502869,437.643951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,801.674316,516.315613,44.121391,910.820190,559.779846,116.209297,878.315063,488.606873,46.304211,1059.000000,797.087036,437.758942,,,,,,,1025.264771,786.531372,252.005280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,805.297119,516.929565,45.476772,912.716248,562.052063,118.525658,880.752808,490.222321,49.069725,1060.664429,798.382019,437.513458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,809.352844,517.953613,46.860733,914.588135,564.014160,121.222496,882.968689,491.353271,51.949696,1062.308105,799.987610,437.714020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,813.484924,518.773560,47.811733,916.840576,566.129944,123.765663,885.968445,493.036316,55.188503,1063.640503,801.511902,438.345886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,817.697815,519.658386,49.420044,918.669250,568.846924,126.204857,888.522095,494.794159,57.633034,1065.090454,803.365967,438.308044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,821.937073,521.071228,51.026741,920.675293,571.426514,128.389771,891.117188,496.737793,60.741055,1066.077271,805.211243,438.789154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,826.392700,522.060120,52.164623,922.661438,573.849060,131.439499,893.881958,498.496552,63.027683,1067.668457,806.925964,439.143066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,831.214233,523.346985,53.515377,924.983521,576.592407,133.521500,896.871704,501.063232,65.754143,1069.114258,808.459167,439.771057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,835.593506,524.828003,55.497822,926.802795,579.216919,135.974930,899.833496,503.353882,68.336479,1070.593384,810.219482,439.939636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,840.327576,526.598022,57.062634,928.966125,582.545044,138.160706,902.803162,505.647522,70.872810,1072.657349,811.645447,440.655731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,845.123718,528.336975,58.662113,931.512939,585.524414,140.257599,905.189697,508.519775,73.243835,1074.359741,813.298584,441.028564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,849.979126,530.572266,60.378349,933.805725,588.653625,142.275024,908.211670,511.208679,74.799492,1075.324097,815.133728,441.688446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,854.738708,533.144348,61.715340,936.064697,591.658447,144.026398,911.366821,514.639282,77.653229,1077.322021,816.773132,442.304718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,858.986572,536.112183,62.855194,938.180115,595.135864,145.974136,913.822388,517.497986,79.240150,1078.868164,818.630066,442.639557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,863.231750,539.147278,64.167122,940.461060,598.455383,147.666641,916.066345,520.609375,81.353737,1079.781006,820.428162,443.238373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,866.935608,542.722839,66.016319,942.502258,602.311462,149.440384,918.091248,524.099854,83.171631,1081.065552,822.148987,444.013580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,870.519653,546.506836,67.643860,944.505493,606.119934,150.908295,920.106201,527.505798,85.118759,1083.149414,823.630554,444.475769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,873.235596,550.440796,69.209297,946.313660,609.857239,152.329132,921.816467,530.889832,87.365402,1084.898926,825.009521,444.489136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,876.027466,554.518860,70.421227,948.364624,613.779175,153.701645,923.431885,534.464172,88.873802,1086.556396,826.598633,445.565582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,878.403076,558.816772,71.912743,950.211975,618.244019,154.742371,925.109680,538.286072,90.698807,1087.984009,828.019592,446.023224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,880.025452,563.587891,74.133667,952.191772,622.270508,155.762787,926.373352,542.180359,92.323235,1088.974854,829.520081,446.923645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,881.422729,568.313660,75.456352,953.566650,626.909607,156.866653,927.547729,546.379089,94.114548,1090.729614,830.739807,447.836823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,882.362732,573.343567,76.962273,955.089661,631.458008,157.979202,928.433167,550.477478,95.433411,1092.201904,832.361206,447.916962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,882.903381,578.496460,78.435883,956.550293,635.824463,158.886292,929.061157,554.745483,96.962105,1093.787964,833.831848,448.479492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,882.862915,584.145508,80.073357,957.868347,640.250549,159.524628,929.831848,558.945190,98.465363,1095.139038,834.777649,449.367126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,882.284302,589.814514,81.517128,958.921570,645.055603,160.196976,930.310242,563.474792,99.822464,1096.401001,836.192139,449.946259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,881.720825,595.913208,82.777664,959.846252,649.828308,160.652252,930.164063,567.769043,100.947678,1097.822754,837.442749,450.208496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,880.986267,602.130127,83.918961,960.743958,654.311218,161.449982,929.981384,572.369873,101.644608,1099.158691,838.204041,451.190613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,879.500000,608.829712,85.281250,961.859558,658.889771,161.568039,930.089539,577.258972,102.385765,1100.687256,839.435059,451.668396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
