Grasp23
Date:,2025/04/16
Time:,14:06:41
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
17,921.773865,801.619629,66.608749,781.642029,789.725647,45.121990,1101.942383,888.023193,175.473526,1163.225708,841.484070,448.357239,852.085266,729.404724,43.585915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,921.843445,801.923889,67.021858,782.002869,789.851990,46.149158,1102.156616,888.176941,175.488937,1163.247314,841.485535,448.342346,852.359863,729.154602,45.080807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,921.914978,802.445740,67.581665,782.513855,790.115051,47.799721,1102.233887,888.306641,175.369568,1163.192017,841.531799,448.288177,852.947571,728.831848,46.844852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,921.923950,802.805603,68.249947,782.106873,790.306091,49.768768,1102.291138,888.444397,175.328705,1163.255371,841.544983,448.331329,853.469116,728.684143,48.861362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,921.783020,802.870544,68.864464,781.693054,790.388489,50.988556,1102.525635,888.586304,175.380676,1163.190186,841.544128,448.268982,853.894348,728.243042,50.416630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,921.638672,802.939575,69.421295,782.028442,790.646606,52.381535,1102.733276,888.699219,175.293991,1163.129150,841.674561,448.271332,854.514832,727.871094,51.883755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,921.701050,803.192749,69.642120,781.914856,790.878296,54.390541,1102.933228,888.798218,175.361465,1163.243042,841.662964,448.222382,855.021240,727.614136,53.484154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,921.736145,803.623047,70.521271,781.578857,790.806030,56.052364,1103.116089,888.952087,175.410156,1163.136475,841.734863,448.169312,855.336182,727.266052,55.623768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,921.434082,803.860840,71.650322,781.521790,790.924011,57.391331,1103.118896,889.127258,175.418808,1163.118530,841.737976,448.157684,855.732056,726.824524,57.434109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,921.558838,804.214905,72.218170,781.921265,790.700378,59.060780,1103.286865,889.263672,175.438934,1163.103516,841.743347,448.162262,856.725891,726.147766,59.026405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,921.280273,804.581543,72.836639,781.926208,790.719910,61.050201,1103.291504,889.426758,175.551315,1163.126953,841.733276,448.163818,857.536499,725.746460,60.517555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,921.277893,804.756104,73.264854,781.800171,790.793823,62.269779,1103.289185,889.551025,175.589020,1163.195923,841.704102,448.163025,857.838745,725.211975,62.467941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,921.547363,804.798950,73.625748,781.872925,790.768311,64.411919,1103.248657,889.678894,175.649078,1163.154053,841.783508,448.172058,858.100525,725.397888,64.410385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,921.669434,804.933716,74.168846,781.600525,790.779907,66.523064,1103.142822,889.735718,175.724792,1163.134277,841.798645,448.171661,858.385742,725.376953,65.384674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,921.554138,804.899475,74.970734,781.513733,790.762451,67.728020,1103.030273,889.862000,175.749023,1163.226807,841.753479,448.166138,859.011536,724.458557,67.570595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,921.249756,804.993469,75.765274,781.367859,790.880615,70.027000,1102.936523,890.003540,175.858322,1163.216553,841.797607,448.172821,859.079346,723.694519,69.511040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,920.903381,805.109802,76.450081,781.566467,790.567139,72.071007,1102.810425,890.135193,175.898636,1163.193848,841.815186,448.148773,860.159668,723.036255,71.795860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,920.680908,805.194702,77.085632,781.803101,790.314514,72.975296,1102.705811,890.184875,175.850220,1163.158691,841.828308,448.144257,861.247131,722.585876,73.256889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,920.430298,805.159485,77.765686,781.296021,790.359985,75.161865,1102.676392,890.231018,175.944199,1163.249878,841.843323,448.142975,861.607544,721.757446,74.947235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,920.190430,804.946289,78.380554,781.073242,790.247192,77.142410,1102.492432,890.208069,175.867691,1163.187866,841.869385,448.097534,861.845215,721.367676,76.925858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,920.442017,804.382507,78.871796,781.298340,789.722717,78.310493,1102.422607,890.194885,175.830688,1163.160522,841.873291,448.085419,862.101990,721.481995,78.276733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,920.532227,804.078796,79.729813,780.942383,789.825684,80.185715,1102.233643,890.200623,175.787643,1163.131348,841.861450,448.135590,862.703369,720.194946,80.430695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,920.497864,803.718933,80.796638,780.505798,789.569153,81.988480,1102.024048,890.118103,175.740906,1163.099487,841.890686,448.146820,863.133118,720.112000,81.920013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,920.260193,803.417908,81.417938,780.782959,789.059937,83.218086,1101.851196,890.111267,175.731644,1163.076172,841.890442,448.090271,863.442505,719.168152,84.020996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,920.036560,803.040039,82.093643,780.604309,788.923218,85.196587,1101.697021,890.042847,175.799301,1163.061279,841.892700,448.076263,864.376160,718.138367,85.559601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,919.801758,802.521179,82.712303,779.888672,788.664429,86.799980,1101.438599,889.943604,175.947510,1163.135742,841.876343,448.125336,864.488220,718.621704,86.961235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,919.330994,802.075684,83.422539,780.338318,787.837830,88.083969,1100.986938,889.885498,176.146118,1162.936401,841.959717,448.070770,865.203491,717.585754,88.504990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,918.668396,801.548767,84.147949,780.138733,787.261353,89.635033,1100.566650,889.880676,176.294266,1162.854248,842.009888,447.999054,866.092468,715.916321,90.120552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,918.514465,800.841919,85.011345,779.932312,786.647949,91.078636,1100.081909,889.900818,176.429367,1162.867188,842.004517,447.985321,866.856262,714.668091,91.213478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,918.374817,800.156677,85.551315,780.083008,785.575317,92.195435,1099.445435,889.818176,176.440598,1162.752197,842.001648,447.991425,866.124939,714.676880,92.911293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,918.432556,799.390442,86.004272,779.702087,784.715820,93.708824,1099.039429,889.791199,176.675140,1162.619873,842.059387,448.053711,865.940674,714.301086,94.438034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,918.182495,798.791687,86.628632,779.551331,784.147644,95.368668,1098.769531,889.532410,177.037628,1162.480835,842.050903,447.938202,866.465576,713.310486,95.419510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,917.596130,798.232971,87.588135,779.472168,783.523315,96.529114,1098.530151,889.271790,177.018921,1162.414063,842.084778,447.889618,867.178711,711.890137,97.008759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,916.984863,797.515808,88.285126,779.768921,782.351013,97.607925,1098.159302,888.979675,176.934906,1162.327393,842.157532,447.933441,868.115906,710.361633,98.660454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,916.646301,796.645569,88.769241,778.924194,781.307312,99.037056,1097.713989,888.694275,176.600769,1162.236572,842.144348,447.938965,869.221130,709.446655,99.188248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,916.416443,795.674744,89.070107,778.679138,780.538330,100.372726,1097.224121,888.253784,176.484360,1161.886353,842.206909,447.893951,868.546265,709.912109,100.953888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,915.533203,794.998413,89.750015,778.894836,779.833923,102.150902,1096.677002,887.894775,176.380875,1161.857666,842.213196,447.916382,868.315552,708.345703,102.197548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,915.292236,794.350525,90.167534,778.700439,779.002869,103.533852,1095.872314,887.644104,176.365021,1161.532104,842.344421,448.007324,869.772888,705.820740,103.624123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,915.395813,793.275635,90.619232,778.294495,777.943726,104.624405,1095.026123,887.449158,176.479080,1161.453735,842.338623,448.025238,869.720093,705.121033,104.426582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,915.231750,791.663696,90.917610,777.595398,777.278687,105.966873,1094.579102,887.189819,176.841431,1161.109375,842.370056,447.962585,869.459778,704.330505,105.550133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,915.076355,790.436401,91.412407,777.475952,776.310425,107.594460,1093.972656,886.900452,176.985291,1160.884521,842.488770,447.905060,869.747925,703.171387,106.167221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,914.256897,789.895508,91.959351,777.299744,774.468567,108.590614,1093.366211,886.683960,176.852539,1160.872437,842.428528,447.971802,870.248657,701.679749,107.070930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,914.057190,788.614136,92.578552,777.779297,773.210449,109.289406,1092.833130,886.304871,176.790253,1160.438110,842.552856,447.755585,869.580688,700.715271,107.841545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,914.331360,787.040100,92.809570,777.780212,772.355957,110.431793,1092.303589,885.888000,176.741898,1159.958008,842.545227,447.505646,869.280212,699.533447,108.623146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,914.211060,786.014465,93.063690,776.875244,771.400635,111.643486,1091.590210,885.305420,176.534042,1159.666260,842.531311,447.608856,870.312866,697.523682,110.901016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,913.816772,784.845825,93.579880,776.341492,769.730042,112.058716,1090.982178,884.835144,176.433563,1159.130737,842.637268,447.348328,871.064575,695.936890,111.887344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,912.695557,783.738525,94.346130,776.252686,768.779541,112.928955,1090.105103,884.441162,176.356857,1158.716919,842.639404,447.135406,870.452393,695.032349,111.833382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,911.990051,782.737244,94.825211,775.887451,767.234680,113.758461,1088.935913,884.005127,176.560577,1158.544434,842.616394,447.302795,869.988586,694.294739,111.958481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,911.692200,781.727722,95.194763,775.861145,765.349182,114.885559,1088.213379,883.474854,176.746292,1158.321167,842.568848,447.151794,870.636902,692.531494,112.949608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,911.766357,780.264160,95.426010,775.961609,764.384705,115.811638,1087.513672,883.007568,176.561523,1158.114990,842.581299,447.175110,871.191101,690.886963,113.508163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,911.703125,778.882813,95.441719,775.646729,762.928162,116.886253,1087.212769,882.633545,176.367325,1157.855713,842.595459,446.964478,871.664673,689.836609,113.971687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,910.861633,777.882874,95.655937,775.333069,761.199219,117.704826,1086.735474,882.183289,176.245010,1157.909912,842.397278,446.704773,871.725464,688.536072,114.311813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,910.299133,776.517456,95.996048,774.953247,760.267761,117.808571,1086.127441,881.558472,176.070724,1157.834961,842.143982,446.412842,870.613220,687.253723,114.688705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,909.673401,775.108704,96.209267,774.814758,758.912354,118.428146,1085.036011,880.847717,176.060471,1157.584106,842.194214,446.567932,870.579651,685.412048,116.106361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,909.723572,773.639526,96.650558,774.309265,757.277527,119.473282,1083.799683,880.339111,175.835999,1157.341797,842.256165,446.487701,870.710999,683.601746,116.773582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,909.453857,772.109253,96.831467,774.015625,756.112488,120.425552,1082.844482,880.054565,175.883987,1157.122192,842.260559,446.360840,871.167358,682.011658,116.895805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,908.885010,770.841675,96.886055,773.761963,754.703064,120.979523,1082.180298,879.675720,175.973526,1156.887695,842.282959,446.258545,871.806152,680.440308,116.824745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,908.456360,769.799866,96.897484,773.567810,753.315979,121.079445,1081.578369,879.087097,175.808807,1156.518188,842.344299,446.227875,871.559204,679.321228,117.137199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,907.534790,768.773621,97.122139,773.687317,751.926392,121.768089,1080.781006,878.496826,175.752869,1156.217651,842.318665,446.145111,870.873962,678.406738,118.176682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,907.353333,767.681946,97.283180,773.275818,750.793945,122.649193,1080.145264,877.921814,175.425171,1155.840454,842.284729,445.872345,870.045898,677.298340,119.479935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,907.210571,766.111816,97.565735,773.171814,749.424622,123.355095,1079.367065,877.212646,175.230606,1155.235840,842.321167,445.684204,869.421753,676.569153,120.046196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,906.382751,764.496521,97.834808,772.863159,748.260559,123.299919,1078.329468,876.773682,175.396118,1154.720581,842.248840,445.587463,868.973206,675.428528,120.554001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,905.603333,763.304016,98.213326,771.881470,747.801147,123.779701,1077.477905,876.183899,175.477066,1154.122314,842.280823,445.510162,869.236023,673.743713,120.746971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,904.969482,762.580933,98.488731,771.826843,746.631714,124.279724,1076.728516,875.434692,175.369553,1153.582397,842.396973,445.558685,869.321716,672.068848,120.668442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,904.748657,761.379639,98.500801,771.574036,744.868713,124.895996,1075.948486,874.846191,175.364410,1153.253418,842.443848,445.538330,869.262085,670.187988,121.467270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,904.368286,759.987183,98.542351,771.206543,743.629761,125.491196,1075.195923,874.368164,175.287796,1153.005371,842.292603,445.460602,868.837158,668.539673,122.296906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,903.808655,758.631836,98.571541,770.981323,742.543823,125.723656,1074.211426,873.725220,174.946075,1152.819580,842.248352,445.450562,868.572144,667.175415,122.652733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,903.821838,757.258789,98.535591,770.345886,741.650452,126.084267,1073.259521,872.648865,175.161880,1152.450684,842.318054,445.418945,868.630371,666.109314,122.275230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,903.717102,755.938599,98.443008,769.660522,740.966919,126.542618,1072.144287,872.168945,174.670319,1152.043701,842.259277,445.426849,868.143127,665.429993,122.182365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,903.143738,754.685547,98.897209,769.449097,740.052368,127.222427,1071.579346,870.372375,174.140778,1151.706543,842.282654,445.384399,867.214111,664.763977,122.315338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,902.644409,753.373901,99.191109,769.372742,738.811523,127.693520,1071.574951,869.169312,173.386337,1151.340820,842.304749,445.387238,866.218384,663.745544,123.767723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,901.981934,752.006836,99.718224,768.917480,737.732178,127.960823,1070.763672,869.124451,173.514542,1150.564697,842.328003,445.044098,865.973083,662.424683,123.823303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
