Grasp36
Date:,2025/04/16
Time:,14:17:27
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
87,923.448425,803.474792,101.831184,,,,891.402527,715.009766,77.092209,1110.807983,938.772095,295.674347,1111.542969,907.713440,436.697998,786.374390,779.606506,80.967834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,923.024048,801.502808,102.342270,,,,891.950012,712.095886,78.521065,1110.247437,938.284485,295.260895,1111.351074,907.426208,436.497559,786.305725,776.615540,82.003082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,922.601318,799.669495,103.127548,,,,892.311279,709.181763,80.050095,1109.726685,937.846619,294.835236,1110.772339,907.170044,436.204010,786.367676,773.655945,82.862183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,921.788269,797.485474,103.963699,,,,892.172302,706.949707,80.710083,1108.994995,937.301147,294.461517,1110.249268,907.020325,435.854645,786.269409,771.128357,83.516777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,921.246460,795.665466,104.551651,,,,891.198181,705.611877,81.362755,1108.256470,936.750610,294.236023,1109.512207,906.845703,435.521942,785.703796,768.374084,84.619148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,920.847046,793.650574,105.128525,,,,891.756470,702.923096,82.551170,1107.444580,936.167053,294.060242,1108.787598,906.580139,434.975677,785.328796,765.732300,85.353210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,920.127869,791.627197,105.515755,,,,891.824829,700.202271,83.419464,1106.749634,935.596680,293.670197,1108.452393,906.299744,434.782928,785.415955,763.152649,86.036140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,919.436890,789.414551,106.226128,,,,891.725281,697.990295,84.175697,1106.034302,935.058899,293.391693,1108.127808,905.840454,434.600311,784.738098,760.657471,87.462639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,919.179321,787.548462,106.610565,,,,891.679504,696.041565,85.006256,1105.189941,934.323608,292.934357,1107.730713,905.517883,434.472473,784.360657,757.995728,88.059769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,918.621826,785.474182,107.333893,,,,891.233887,693.788513,85.804398,1104.274536,933.600220,292.550476,1107.301270,905.393921,433.963013,784.468994,755.700928,88.555511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,917.811157,783.483643,108.050598,,,,890.565552,691.545105,86.604012,1103.244019,932.888794,292.253662,1106.632568,905.308350,433.364288,784.178589,753.247925,89.532852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,917.411438,781.440308,108.444054,,,,890.092957,689.346191,86.876976,1102.541138,932.359863,291.958954,1105.773804,905.202881,432.938538,783.248535,750.743469,89.840866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,917.080505,779.446899,108.851051,,,,890.040283,687.018494,87.770714,1101.950195,931.807434,291.601807,1105.650146,904.398865,432.571167,783.008972,748.819885,90.282516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,915.727905,777.629028,109.568718,,,,889.335449,684.811035,88.664215,1100.921265,931.007690,290.660156,1105.430176,904.018738,432.130005,782.692871,746.305542,91.129738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,915.531006,775.457153,109.800148,,,,888.547241,682.902466,89.366379,1099.854370,930.163513,289.879303,1105.030640,903.512878,431.637512,781.948425,743.904785,91.860573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,915.300903,773.333191,110.215515,,,,887.739807,681.022034,90.046211,1099.165405,929.400391,289.439697,1104.501343,902.439880,430.999329,781.578430,741.866150,92.227676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,914.458679,771.307129,110.600571,,,,886.859070,678.999084,90.809746,1098.534546,928.942932,289.045166,,,,781.717712,739.666565,92.590897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,913.575378,769.353455,110.638641,,,,886.415344,677.075073,91.308968,1097.155762,928.179321,288.904480,,,,781.322449,737.499023,93.280792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,913.168762,767.593140,110.803024,,,,885.869019,675.183228,91.660316,1095.665894,927.266113,288.386475,,,,780.460510,735.179382,93.920189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,912.574707,765.522095,111.234787,,,,885.469604,672.983765,92.545425,1094.802979,926.372192,288.019196,,,,780.134766,733.311401,94.166397,1101.616577,900.343079,429.548126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,911.203247,763.758606,112.265175,,,,885.013245,670.631531,92.507843,1094.135864,925.779480,287.861420,,,,779.931458,731.014954,94.784424,1100.684326,900.094604,429.579712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,910.819702,761.948181,112.361824,,,,884.089478,668.837463,92.718346,1093.217773,924.967346,287.659760,,,,779.306030,728.979248,95.606140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,911.113342,760.119446,111.913795,,,,883.102722,667.428711,92.938690,1091.943604,923.902222,286.689056,,,,778.858032,726.941650,96.063110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,910.513794,758.072571,111.915657,,,,882.321716,665.416138,93.000793,1091.326172,923.031799,286.122986,,,,778.935120,725.081909,96.343742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,909.805237,756.527649,111.767036,,,,881.692200,663.913818,92.980293,1090.863647,922.301270,285.875122,,,,778.804260,723.013367,97.384384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,909.418579,754.872559,111.883514,,,,880.940002,661.971130,93.444756,1089.996338,921.385498,285.522644,,,,777.629578,721.180908,98.267334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,908.734497,753.228271,112.508553,,,,880.217651,660.235291,94.071136,1088.945313,920.452881,284.710938,,,,777.078003,719.365784,98.643745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,907.946167,751.472961,113.091568,,,,879.682861,658.195862,94.341072,1088.177490,919.663513,284.190338,,,,777.062134,717.890320,98.729942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,907.206909,749.909180,113.352760,,,,879.020447,656.678345,94.536720,1087.307251,919.067322,283.789764,,,,776.706482,715.998840,99.583511,,,,1095.690552,896.887573,426.121857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,906.871521,748.662476,113.453697,,,,877.929138,654.926819,95.120544,1086.328003,918.284119,283.615112,,,,775.725281,714.695068,100.355644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,906.313538,747.032349,113.639549,,,,876.838684,653.378418,95.590691,1085.488892,917.320923,283.399109,,,,774.831848,713.246033,100.870560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,904.932190,745.831055,114.140739,,,,876.008911,652.254456,95.794106,1084.757690,916.542969,282.784241,,,,774.473877,712.033569,100.961021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,904.422974,744.703491,114.246460,,,,874.934204,650.718445,95.869720,1083.987915,915.829590,282.297363,,,,774.077087,711.078552,100.981133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,904.553223,742.883118,114.037842,,,,874.382690,649.361084,95.721779,1083.034424,915.043396,282.145233,,,,773.325623,709.929321,101.318642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,904.237793,741.519714,114.224869,,,,873.333313,648.186218,95.430809,1082.291992,914.262878,281.731750,,,,772.383728,708.703308,101.693916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,903.258789,740.172913,114.422310,,,,872.284180,646.152283,94.417923,1081.800171,913.471863,281.303680,,,,771.890747,707.869812,102.147476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,902.366760,738.708435,114.503448,,,,871.138123,645.377625,95.141922,1081.285767,912.677063,280.953888,,,,771.217285,706.981506,102.505356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,902.073853,737.834717,114.427650,,,,870.723694,644.257324,96.014481,1080.508789,911.805786,280.639984,,,,770.448181,706.122192,102.646713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,901.575806,736.866150,114.316727,,,,869.706848,643.207153,95.886482,1079.542969,911.069824,280.216125,,,,769.487244,705.194336,102.778328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,900.716248,735.597168,114.371582,,,,868.628479,642.478882,95.842575,1078.856689,910.512146,279.830872,,,,768.565430,704.370422,102.978241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,899.845886,734.483582,114.176575,,,,867.683289,641.541626,95.790092,1078.480103,909.866394,279.569763,,,,767.958191,703.663940,103.008316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,899.345276,733.656799,114.012016,,,,866.592163,640.699097,95.421646,1078.106689,909.005554,279.281097,,,,767.768433,702.706909,102.727379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,899.079834,732.670837,113.915009,,,,865.521240,639.899719,95.114029,1077.546143,907.978638,279.151550,,,,767.499512,701.735229,102.514572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,898.571045,731.480225,114.164330,,,,864.606995,639.106018,95.163803,1076.505493,907.304138,278.960052,,,,767.252014,700.882263,102.623413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,897.909851,730.471436,114.258438,,,,863.755432,638.322449,95.157524,1075.526855,907.101685,278.873932,,,,766.246887,699.948425,102.629021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,897.336914,729.778381,114.225533,,,,862.973389,637.658569,94.736053,1075.279053,906.442383,278.312592,,,,765.585388,698.795471,102.322670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,896.764160,728.946899,114.102562,,,,862.187012,636.750732,93.783913,1075.068726,905.642151,277.907562,,,,765.436218,697.774414,101.817162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,896.309998,728.015076,113.907776,,,,861.615112,636.012085,93.123688,1074.454102,904.926147,278.181458,,,,765.738281,696.935181,101.121048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,895.862244,727.095520,113.880508,,,,860.811523,635.298462,92.830200,1073.660156,904.167297,278.142975,,,,765.804321,696.005737,100.699287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,895.252747,726.414063,113.669518,,,,860.017029,634.587402,92.528526,1072.884888,903.726074,277.964722,,,,765.555847,694.929077,100.469559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,894.682251,725.684753,113.448120,,,,859.453857,633.967041,92.227272,1072.452393,903.571228,277.928986,,,,765.193237,693.833923,100.511574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,894.291687,724.802795,113.223007,,,,858.746582,633.460754,91.683167,1072.031494,903.274292,277.898865,,,,764.802673,692.985657,100.424660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,893.957703,723.842834,113.006912,,,,858.021973,632.952881,91.312477,1071.465088,902.652771,277.467377,,,,764.486206,692.251526,100.085640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,893.886658,723.294067,112.826439,,,,857.055725,632.308289,90.673470,1070.830444,901.962158,277.153839,,,,764.562012,691.579224,99.782242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,893.757813,722.753601,112.795807,,,,855.966125,631.974976,90.488411,1069.973389,901.259155,277.070740,,,,764.543030,691.004700,99.507324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,893.585876,722.226379,112.777794,,,,854.685059,631.875366,89.683731,1069.318970,900.670105,277.041473,,,,764.509094,690.574768,99.271431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,892.937805,721.498169,112.966026,,,,853.791870,631.606384,88.816544,1068.800659,900.115723,276.896393,,,,764.504639,690.041870,99.078674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,892.327393,720.823669,113.020454,,,,853.101868,631.270630,88.359283,1068.544556,899.771729,276.726288,,,,764.726929,689.498535,98.926277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,891.885986,720.250488,112.815376,,,,851.917603,630.938171,87.733154,1068.307251,899.628113,276.594849,,,,764.500549,688.973511,98.596214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,891.334167,719.769043,112.480400,,,,850.578491,630.663696,87.512520,1067.968018,899.474976,276.427246,,,,764.469971,688.334106,98.303894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,891.124939,719.422913,112.530975,,,,849.398010,630.635620,87.010689,1067.641724,899.097717,276.398193,,,,764.580261,687.484436,98.008888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,890.460266,719.334961,112.424019,,,,848.483215,630.700623,86.407234,1067.068237,898.831482,276.491821,,,,764.883911,686.717651,97.728676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,890.119934,718.891113,112.658638,,,,847.753357,630.696350,86.041397,1066.160889,898.057190,276.308777,,,,765.261414,685.948792,97.301979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,889.802185,718.572266,112.889236,,,,847.005676,630.787109,85.916275,1065.562378,897.560669,276.081482,,,,765.496338,685.387817,96.751389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,889.494873,718.457397,112.795677,,,,846.192444,631.208557,85.580940,1065.163452,897.178955,275.768311,,,,765.613770,684.769836,96.410477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,889.088379,718.134338,112.902504,,,,845.291870,631.296509,85.584557,1065.356201,897.487854,275.292267,,,,765.532227,684.128235,96.336411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,888.780762,717.950134,112.973183,,,,844.847412,630.997498,85.797729,1065.358276,897.582642,275.118073,,,,765.066650,683.363159,97.151237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,888.388123,717.635742,113.445282,,,,844.508118,630.515747,86.091835,1065.227661,897.453064,275.085571,,,,764.830688,683.025940,97.008911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,887.871582,717.318604,113.702271,,,,844.349304,630.228027,86.339249,1064.869873,897.378906,275.140564,,,,764.826721,682.729858,96.819740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,887.555237,717.055786,113.916031,,,,844.265320,630.177734,86.453079,1064.633423,897.376282,275.139801,,,,764.779358,682.533752,96.644112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,887.336487,716.819519,114.065910,,,,844.166016,630.946289,86.292633,1064.490967,897.268066,275.207062,,,,764.591492,682.248657,96.642097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,887.106873,716.672791,114.236664,,,,843.985168,631.761230,85.922211,1063.865723,897.671143,275.735443,,,,764.669739,682.173401,96.530624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,886.946533,716.564392,114.444664,,,,843.719482,632.295471,85.714294,1063.367065,897.864685,276.000122,,,,764.622009,682.052002,96.526337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,886.214355,716.617432,115.001961,,,,843.196228,633.717224,84.905884,1063.160034,897.924866,276.107971,,,,764.428040,681.829468,96.546051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,885.503906,716.738098,115.552330,,,,842.965393,633.691711,85.173920,1063.086792,897.981262,276.161743,,,,764.272156,681.683716,96.706375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,885.260681,716.775696,115.961784,,,,842.520203,632.382751,86.547699,1062.953003,898.072510,276.134308,,,,763.791016,681.606873,96.738609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,884.986572,716.862061,116.496582,,,,842.413086,630.866272,87.411301,1062.778076,898.260376,276.231873,,,,763.364746,681.524780,96.856094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,884.844116,716.577942,116.991455,,,,841.921021,630.239441,88.676628,1062.657593,898.579529,276.054169,,,,763.085938,681.431702,96.972412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,884.117798,716.522217,117.635918,,,,841.406799,630.375732,89.705254,1062.522949,898.750488,275.995270,,,,762.717407,681.418213,97.228577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,883.325012,716.664551,118.162155,,,,840.800903,630.683655,90.167450,1062.079468,898.504883,276.381622,,,,762.313843,681.495483,97.657341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,882.747742,716.977905,118.454689,,,,840.120300,631.444153,91.072639,1061.896606,899.136353,276.602448,,,,761.608093,681.678467,98.312080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,882.392273,717.209167,118.985069,,,,839.627136,632.167053,91.891731,1061.558716,899.059875,276.682922,,,,760.806763,682.039490,98.837585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,881.336731,717.628845,120.011459,,,,838.910339,631.424866,92.979050,1060.833130,899.647644,277.259552,,,,760.135559,682.354675,99.321770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,880.216553,718.031433,121.032333,,,,838.128479,630.311096,94.250412,1060.220947,900.131348,277.550018,,,,759.681396,682.586182,99.787125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,879.761169,718.426697,121.771950,,,,837.190247,630.347168,95.955040,1059.925659,900.492188,277.359222,,,,759.028442,682.694824,101.219048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,879.527283,718.381226,121.976852,,,,835.913208,630.769775,97.769791,1059.658325,900.669861,277.217285,,,,758.194824,682.876099,102.165916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,878.697205,718.634644,122.900391,,,,834.767822,631.034790,99.059303,1059.246948,900.855042,277.099579,,,,756.978577,683.386902,102.985176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,877.729797,718.918030,123.901917,,,,833.921143,631.023499,99.751923,1058.774658,901.181763,277.025604,,,,755.931885,683.825928,103.773888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,876.272888,719.437439,124.993248,,,,833.041138,631.229370,100.519272,1058.027100,901.709656,277.178650,,,,754.778381,684.158325,104.774178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,874.730774,719.739014,125.888191,,,,831.369263,631.729492,102.280739,1057.425415,902.097595,277.485046,,,,753.570679,684.630371,105.668297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,874.186218,719.501648,126.679901,,,,829.790527,631.926636,103.794785,1056.862061,902.300964,277.634674,,,,752.312317,685.180481,106.705879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,873.528015,719.094727,127.438225,,,,828.548157,632.194275,104.589828,1056.263794,902.440735,277.789795,,,,751.038452,685.482544,108.011765,,,,,,,1060.348022,886.417297,419.530029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,871.482727,719.779236,128.733383,,,,826.925720,632.567993,105.148659,1055.532227,902.425598,278.111267,,,,749.461670,685.810669,109.087715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,869.312683,720.140442,129.676498,,,,824.984619,632.702393,106.356438,1054.562134,902.386292,278.331787,,,,747.965454,686.059875,110.693268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,868.078857,720.143555,130.350922,,,,823.146118,632.878174,107.551216,1053.474854,902.762390,278.569733,,,,746.353027,686.302856,111.659561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,865.963745,720.249146,131.572342,,,,821.467285,633.297729,108.998825,1052.154663,903.028198,278.339478,,,,744.190186,686.678833,112.537872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
