Grasp120
Date:,2025/04/23
Time:,11:17:57
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
97,,,,874.652100,720.278870,121.160210,845.494751,622.028442,92.277382,1114.248657,887.599243,314.591217,1126.528442,874.451721,505.609833,,,,,,,750.278564,679.037354,92.053062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,874.185181,719.428833,121.443024,843.410522,621.986938,91.214447,1113.533691,887.048279,314.080261,1126.270386,874.353943,505.465515,,,,,,,750.474060,677.695557,91.721306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,873.448364,718.516235,121.883087,841.422607,623.512390,90.190697,1112.960571,886.480225,313.639008,1125.590942,874.348328,504.827881,,,,,,,750.893311,676.259216,91.415733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,872.792908,717.520386,122.469894,839.855408,624.663452,89.165794,1112.708130,885.790649,313.368988,1124.925537,874.279541,504.352325,,,,,,,751.264282,675.027832,91.010811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,872.193787,716.598389,123.014740,838.801880,624.862427,88.544098,1112.445679,885.062927,313.172607,1124.108887,874.228638,504.021637,,,,,,,751.856628,673.637512,90.886452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,871.699707,715.822083,123.379967,838.081909,624.478210,88.290939,1112.182373,884.456787,313.078827,1123.301758,874.156921,503.780273,,,,,,,752.311584,672.321350,90.927475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,871.253052,715.150391,123.539925,837.600464,623.675903,87.878426,1111.871826,884.077759,312.890778,1122.784546,874.064514,503.831635,,,,,,,752.829224,671.122253,90.559509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,870.842529,714.414917,123.691963,837.077759,622.798889,87.855820,1111.505493,883.647766,312.835602,1122.344360,874.104187,503.951904,,,,,,,753.240540,669.747559,90.378502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,870.269104,713.594299,124.009697,836.377014,622.168701,88.096725,1111.219604,883.379883,312.688629,1121.843628,874.101379,504.104858,,,,,,,753.406494,668.769897,90.764359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,869.728943,713.091064,124.353607,835.452148,621.524231,88.549881,1110.987305,883.074158,312.498260,1121.180542,874.160522,504.126953,,,,,,,753.298767,668.088440,91.251686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,869.477173,712.638245,124.778297,834.592896,620.878662,88.918938,1110.859863,882.753479,312.369659,1120.429077,874.247742,503.983826,,,,,,,753.012573,667.566406,91.456032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,868.838806,712.190857,125.150612,834.051819,620.599915,89.167603,1110.783569,882.493835,312.259460,1119.752319,874.277100,503.850250,,,,,,,752.625488,667.030823,91.656387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,867.940979,711.704834,125.964462,833.546936,620.582825,89.558662,1110.597656,882.293335,312.185791,1119.039185,874.310486,503.655334,,,,,,,752.154846,666.479553,91.928215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,867.159790,711.425720,126.868256,832.655151,620.448975,90.166992,1110.240723,882.253601,311.746185,1118.344849,874.368286,503.378448,,,,,,,751.606506,666.071533,92.072685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,866.433044,711.048279,127.854225,831.888672,619.968872,91.387024,1110.018311,882.178528,311.735565,1117.657471,874.442749,503.290375,,,,,,,751.114380,665.584351,92.881645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,865.669617,710.770569,128.459732,831.142822,619.230835,93.062714,1109.695313,882.157471,311.578674,1117.253052,874.555481,503.540588,,,,,,,750.504456,665.272583,93.706551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,864.886292,710.604919,129.320740,830.493774,618.426636,94.361298,1109.614868,882.214905,311.521881,1116.725342,874.729065,503.687988,,,,,,,750.072205,665.195007,94.353699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,864.420959,710.492554,129.790070,829.572266,618.178589,95.404381,1109.386597,882.385986,311.425415,1116.146240,874.812317,503.814758,,,,,,,749.314392,665.005493,95.504616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,863.845276,710.340088,130.406876,828.476074,618.374817,96.517685,1108.874756,882.611572,311.091431,1115.621094,874.952881,503.990784,,,,,,,748.284729,664.962524,96.159096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,863.072571,710.302673,131.357071,828.534180,617.882202,98.289551,1108.533447,882.790344,311.064667,1114.809570,875.110413,503.924896,,,,,,,747.425049,664.992249,97.074852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,861.708740,710.281433,132.427124,826.872681,617.324219,100.216156,1108.264893,882.933167,311.113159,1114.154663,875.158020,503.714417,,,,,,,746.664978,664.712463,98.548088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,860.424255,710.034241,133.727615,825.536743,616.929932,101.481232,1107.903320,883.053528,311.408722,1113.492432,875.220337,503.518219,,,,,,,745.864929,664.710144,99.578445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,859.411926,709.990417,134.453308,824.057861,617.066040,103.056419,1107.305908,883.192017,311.611847,1112.634277,875.344055,503.533447,,,,,,,744.721313,664.606384,100.899086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,858.439636,710.008911,135.504547,822.461365,617.242615,104.407532,1106.691650,883.355591,311.834564,1111.900269,875.504272,503.684784,,,,,,,743.142944,664.796814,101.973732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,857.180481,710.169678,136.801651,821.384155,617.308411,105.910103,1105.871338,883.570313,312.223022,1111.050415,875.648132,503.872101,,,,,,,742.007507,664.826294,103.844322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,855.432007,710.249512,137.634445,819.898987,617.220398,107.381264,1105.155396,883.775513,312.137634,1110.303833,875.718262,504.084839,,,,,,,740.801453,664.715942,105.124916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,853.957947,710.351318,138.468109,818.010925,617.279175,108.729538,1104.557983,883.897278,312.045837,1109.877197,875.763062,504.184723,,,,,,,739.147095,664.719421,106.323517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,852.489319,710.308472,139.274780,816.491943,617.126343,110.038216,1104.036865,883.940063,311.977905,1109.249634,875.769958,504.046265,,,,,,,737.472351,664.836121,107.754868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,850.558228,710.580200,140.999207,814.490356,617.326599,111.590691,1102.894165,884.041016,312.335754,1108.203003,875.734497,504.329865,,,,,,,735.655884,664.875977,108.972054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,848.710510,710.536621,142.466660,812.692871,617.260986,113.360893,1101.292725,884.242920,312.401855,1106.934082,875.787354,504.390778,,,,,,,733.480286,665.191223,109.307922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,846.792908,710.583618,143.128632,810.618652,617.302002,114.593567,1100.127808,884.446411,312.254913,1105.645752,875.877441,504.413666,,,,,,,731.539917,665.372925,111.624725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,844.673340,710.960388,144.276688,807.980652,617.694214,116.024597,1099.499878,884.421021,312.459869,1104.563477,875.994324,503.919281,,,,,,,728.700562,665.473450,113.811295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,842.143738,711.190735,145.394135,805.699341,618.066589,117.416794,1098.320557,884.454102,312.945496,1103.703003,875.921143,504.032288,,,,,,,726.966858,665.712952,114.920982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,839.417358,711.766235,146.861908,803.118286,618.337585,118.189812,1096.359497,884.619934,312.913239,1102.637451,875.813293,504.417938,,,,,,,724.377747,666.106201,115.671318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,837.167847,711.759583,147.657578,800.404236,618.731689,119.165009,1094.714966,884.677368,312.372437,1101.416260,875.745300,504.712463,,,,,,,721.366150,666.451965,116.850090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,834.650635,712.273499,148.498596,797.436951,619.093140,120.588585,1093.283569,884.595459,312.560883,1100.098633,875.775757,504.297394,,,,,,,718.677002,666.931946,118.828674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,831.857605,712.313660,149.412521,794.339600,619.568787,121.994896,1091.775269,884.621155,313.171539,1098.986816,875.785400,503.714447,,,,,,,715.431213,667.502136,120.173553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,828.720764,712.818848,150.087036,791.020935,620.001099,123.444183,1089.669312,884.596680,312.571411,1097.624023,875.609619,503.785309,,,,,,,712.708679,668.045776,120.986168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,825.517700,712.926208,151.357346,788.055298,620.075500,124.302544,1087.790649,884.552368,312.513794,1096.161621,875.463562,504.020569,,,,,,,709.475342,668.580994,122.295700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,822.395630,713.431641,152.466492,784.237183,619.512085,125.380615,1085.402222,884.341736,312.441132,1094.853027,875.243774,503.807556,,,,,,,705.908508,669.373474,123.644157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,818.865417,713.805420,153.334061,780.280701,619.045715,127.041328,1083.391235,884.323669,311.865784,1093.595215,875.035034,503.399109,,,,,,,701.822632,670.188354,124.742981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,815.890625,714.030212,154.220108,776.169556,619.176270,128.368744,1080.856812,884.222839,311.829987,1092.304688,874.820862,503.175018,,,,,,,698.701660,670.791626,126.235214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,812.196594,714.742615,155.391083,771.908142,619.563110,129.160095,1078.431274,884.120789,311.069794,1090.542847,874.758423,502.657745,,,,,,,694.651917,671.581604,127.429626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,807.836304,715.131958,155.987167,767.807312,620.304810,129.849457,1076.151611,883.839722,311.290009,1088.809937,874.676575,502.236694,,,,,,,690.747742,672.519531,128.529800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,804.772522,715.109619,156.937790,763.952698,621.069763,130.843277,1073.389648,883.811707,310.795349,1087.269043,874.420288,501.998291,,,,,,,686.995605,673.486389,129.576370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,801.045898,715.831726,157.501862,759.641235,621.668396,131.802658,1070.625122,883.442993,310.505249,1085.977661,874.248779,501.226715,,,,,,,682.885193,674.554565,130.581299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,796.717651,716.419556,158.247208,754.767761,622.188354,133.014084,1067.787231,883.167908,310.065033,1084.653931,873.985718,500.916962,,,,,,,678.419250,675.538940,131.760056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,792.897278,716.708740,158.977905,750.137390,622.915466,133.494217,1064.935425,882.763245,309.390778,1082.809570,873.616577,500.719208,,,,,,,674.007263,676.509399,132.466141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,788.811768,717.322754,159.270096,746.121094,623.896790,134.175110,1062.012939,882.276489,309.289459,1080.967529,873.414612,500.384705,,,,,,,669.730835,677.427124,133.577286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,784.544189,718.036133,160.113663,741.214172,624.948975,134.999725,1059.604248,881.700989,309.122040,1079.063843,873.110474,499.458496,,,,,,,665.239441,678.590393,134.740311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,780.035950,718.378723,160.418457,736.183838,626.377991,135.282288,1056.171387,881.172363,308.841278,1077.729736,872.686829,498.583282,,,,,,,660.370300,679.971252,135.689423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,775.318726,718.950867,161.286041,731.293030,626.824219,136.072296,1052.974243,880.705139,308.032410,1076.177734,872.359924,497.969299,,,,,,,655.452881,681.077881,136.235992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,771.022766,719.365112,161.757751,726.140015,627.144287,136.917618,1049.383179,880.107422,307.478546,1074.200317,871.934204,497.783936,,,,,,,650.778564,682.073975,136.946808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,766.857666,719.757690,162.243835,721.267639,627.634216,137.265259,1046.191162,879.594971,306.760651,1072.190674,871.442932,497.306976,,,,,,,645.786255,683.303955,137.191299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,762.263733,720.308960,162.295471,716.465454,628.466309,137.292328,1043.646973,878.853882,307.049286,1070.581665,871.084290,496.346069,,,,,,,641.262512,684.379089,137.473892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,757.574341,720.676270,162.677780,711.450623,629.581726,137.316223,,,,1068.842773,870.678955,495.394470,,,,,,,636.739990,685.380249,137.846939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,753.021912,721.134888,163.244553,706.271851,630.339294,138.002747,,,,1067.103882,870.317322,494.706482,,,,,,,631.831299,686.550476,138.631027,1036.480469,877.466553,305.746948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,747.815369,721.812744,164.075195,701.040405,630.990967,138.479034,,,,1064.783081,869.931458,494.227692,,,,,,,626.808594,687.587891,139.237274,1032.559814,876.646118,305.407471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,743.007080,722.483459,164.830994,695.597778,631.726135,138.360107,,,,1062.662354,869.590271,493.487030,,,,,,,622.043762,688.783752,139.486603,1029.507446,875.456177,305.029205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,738.607544,722.903564,164.433746,690.317383,632.583801,138.388168,,,,1061.541992,868.838135,493.372833,,,,,,,617.082214,690.006287,139.553452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,734.284912,722.938232,163.797440,685.185486,633.408081,138.560150,,,,1059.330811,868.367737,491.994629,,,,,,,611.868530,691.040405,139.872513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,729.591614,723.234314,164.125351,680.179626,634.123901,138.378113,,,,1056.695190,867.983276,490.792999,,,,,,,606.514832,692.294312,140.274704,,,,1018.805969,872.596802,303.839081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,724.813599,723.801025,164.580109,675.152588,635.484680,137.681534,,,,1054.516846,867.312744,490.645172,,,,,,,601.509033,693.576355,140.847916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,720.203613,724.628296,164.748337,670.026550,636.320374,137.277283,,,,1053.225708,866.706177,490.359680,,,,,,,597.068970,694.855469,140.736694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,714.931885,725.225098,165.153915,664.659851,636.791992,137.323608,,,,1051.180664,866.009338,489.158569,,,,,,,592.663696,695.874084,140.551086,,,,,,,1007.473572,869.680054,302.525757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,710.445435,725.175720,165.246231,659.431396,637.309021,137.367828,,,,1049.177612,865.446106,488.373932,,,,,,,588.121155,697.061768,140.084625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,706.154907,725.346619,164.761017,654.405518,638.356201,136.623352,,,,1046.437134,864.869324,487.706451,,,,,,,583.166016,698.014465,140.186920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,702.064697,725.828186,163.784470,649.655334,638.747437,136.150711,,,,1044.755493,864.277283,487.196960,,,,,,,578.345764,699.083984,140.059052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,697.601624,726.341370,163.941040,644.919800,639.410278,135.843750,,,,1042.575195,863.604919,486.207794,,,,,,,573.458130,699.896057,139.552124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,692.404602,726.592712,164.635574,640.228577,640.368164,135.261017,,,,1040.607178,863.065186,485.829132,,,,,,,568.585754,700.746460,139.673096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,687.707886,726.985107,164.584259,635.607788,640.841125,134.665436,,,,1037.870728,862.384460,485.067902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,683.398621,727.375977,164.192169,631.119873,641.656921,133.745682,,,,1036.221436,861.690979,484.317902,,,,,,,,,,,,,,,,,,,560.214844,702.323914,138.312439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,679.499573,727.647217,163.896454,626.691895,642.012634,133.634964,,,,1033.937988,860.874329,483.272003,,,,,,,,,,,,,,,,,,,555.790344,703.114319,138.069366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,675.216919,727.829224,163.508820,621.997620,642.359070,133.009079,,,,1032.027588,860.393494,482.862762,,,,,,,,,,,,,,,,,,,551.301147,703.945679,137.494720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,671.061401,728.221313,162.915268,617.539612,642.979065,132.219955,,,,1029.225464,859.655701,482.364777,,,,,,,,,,,,,,,,,,,546.671875,704.604553,137.503860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,666.930725,728.499084,162.429489,613.247559,643.720520,131.525116,,,,1027.458374,858.989380,481.385834,,,,,,,,,,,,,,,,,,,542.515686,705.346191,136.967529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,662.726624,728.644897,162.414917,608.882263,644.303833,130.686142,,,,1025.129028,858.116760,480.294830,,,,,,,,,,,,,,,,,,,538.815247,706.295776,136.376083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,658.327332,729.039307,162.136292,604.677490,645.430298,129.158493,,,,1022.765503,857.711731,479.754211,,,,,,,,,,,,,,,,,,,534.885315,707.150635,135.858704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,654.980408,729.282532,161.438232,600.714966,646.237000,128.082214,,,,1020.384705,856.928833,479.413971,,,,,,,,,,,,,,,,,,,530.893982,708.014282,134.955826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,651.280823,729.286987,160.818420,596.790833,646.190125,127.374771,,,,1018.822327,856.152832,479.134796,,,,,,,,,,,,,,,,,,,527.064514,708.834778,134.473923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,647.269958,729.651672,160.161728,592.497986,647.149414,126.162079,,,,1016.373962,855.401245,478.185242,,,,,,,,,,,,,,,,,,,523.366333,709.713562,133.745605,950.567749,849.405273,297.100891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,643.829651,729.927429,159.794632,588.615845,648.000671,124.977333,,,,1013.771545,854.696106,477.654785,,,,,,,,,,,,,,,,,,,519.347107,710.525879,133.144974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,640.423828,729.822144,159.319565,584.577271,647.762085,124.431801,,,,1011.261475,854.284424,476.539337,,,,,,,,,,,,,,,,,,,515.387573,711.399963,132.507492,,,,944.430786,847.202698,297.498322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,636.633057,730.006348,158.912384,581.043457,648.678101,122.551903,,,,1009.533447,853.399170,476.378906,,,,,,,,,,,,,,,,,,,512.115845,712.303406,131.376862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,633.266541,730.288696,158.163025,577.185547,648.874207,122.373772,,,,1007.278442,852.841553,475.898682,,,,,,,,,,,,,,,,,,,508.569275,713.027649,131.030029,,,,,,,937.705688,844.765442,297.030731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,629.813965,730.647217,157.799454,573.469055,649.783508,120.783875,,,,1005.055908,852.062683,475.804901,,,,,,,,,,,,,,,,,,,505.425171,713.841492,129.800674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,626.607788,730.579895,157.014114,570.172485,650.017395,120.771706,,,,1003.093811,851.481689,474.828308,,,,,,,,,,,,,,,,,,,502.229767,714.457397,128.825012,,,,,,,,,,932.227295,842.281799,297.366699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,623.569336,730.813232,156.023911,566.709412,650.220825,120.205727,,,,1000.412476,850.825378,474.099335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.811890,841.167419,296.284302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,620.438049,731.042725,155.661499,563.626465,651.150696,118.191856,,,,997.952087,850.389587,473.457764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.028809,839.702942,296.288483,495.929474,715.788269,126.794922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,617.291382,731.038940,155.028046,560.036194,651.304993,117.772446,,,,996.259583,849.757019,473.294678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.511414,839.477112,295.096344,492.590302,716.214722,126.682526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,614.243286,731.440369,154.140701,557.093018,652.107361,116.296555,,,,994.189209,849.332458,472.647919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.094788,838.210571,295.276978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,611.246094,731.321838,153.515015,553.951050,652.020569,115.681587,,,,991.724792,848.541748,472.230896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.515381,837.300354,295.320465,,,,486.578491,717.643860,124.673119,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,608.655579,731.609619,153.146423,551.044617,652.933960,114.026611,,,,989.616211,847.913330,471.627258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.190125,836.874695,295.147400,,,,484.186951,718.363342,123.425858,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,605.610535,731.572449,151.955612,548.220764,653.242371,113.209534,,,,987.711060,847.443909,470.902222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.746521,835.991516,295.015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,603.228821,731.787537,151.231934,545.533813,653.146179,112.468994,,,,985.346008,847.186890,470.173553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.998413,835.319092,294.792786,,,,,,,478.789520,719.333130,121.464966,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,600.274963,731.833313,150.780243,542.761108,653.870911,111.378403,,,,983.370178,846.601624,470.214722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.366821,835.028137,294.673706,,,,,,,476.071411,719.885559,119.976830,,,,,,,,,,,,,,,,,,,,,,,,
