Grasp17
Date:,2025/04/15
Time:,13:41:56
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
99,898.185730,506.574585,34.873779,946.005005,625.629761,82.508224,904.981262,849.824524,275.545624,,,,929.669373,846.991638,453.520081,956.036316,531.303589,37.961246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,901.765076,509.146698,35.431290,947.193787,627.969360,83.474281,905.589050,852.378967,276.003754,,,,930.115173,847.877441,453.901154,957.706726,534.183899,38.576359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,905.286743,512.380432,35.119232,948.628113,630.550354,84.083733,906.841797,854.661011,276.359741,,,,930.675537,848.849915,454.302826,959.099854,536.277039,38.777653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,909.032166,515.462646,35.128448,950.096313,633.120178,85.031410,907.569702,857.119019,276.538269,,,,931.630676,850.013245,454.045441,960.687317,538.671997,40.316113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,912.643433,518.433655,35.328480,950.975281,635.569580,85.958832,908.904053,859.443420,276.987274,,,,932.552002,850.982727,454.372253,961.751648,540.782837,41.477356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,915.728760,521.724060,35.763405,952.349976,638.464661,86.919197,910.216553,861.878601,277.138916,,,,933.330505,852.011047,454.848267,963.655334,542.997620,42.279076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,919.279236,524.982666,35.551247,953.957520,641.046692,87.406578,911.476685,864.314758,277.467010,,,,933.914307,853.102661,455.210663,964.897156,545.615356,43.846420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,922.586060,528.836792,35.704235,955.240173,643.690674,88.453812,912.494385,867.051758,278.090729,,,,934.866577,854.184875,455.448273,966.462708,548.051758,44.829750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,926.052246,532.562134,35.770638,956.504272,646.252808,89.036179,913.079895,869.520935,278.653809,,,,935.832153,855.260315,455.830475,967.328979,550.605347,45.515087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,929.067505,536.464050,36.005566,957.760010,649.276855,90.631355,914.614929,871.894897,279.087646,,,,936.135254,856.408386,456.322906,968.835327,553.662048,46.868111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,932.026978,540.504028,36.039040,958.895020,651.798706,91.011963,915.808777,874.562073,279.704376,,,,936.834351,857.729919,456.374023,970.141052,556.202820,47.374527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,935.195313,544.760254,36.204494,960.473450,654.704041,91.994728,917.004944,877.287720,279.917206,,,,938.093567,858.802429,456.534271,971.380920,559.111877,48.979671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,937.841064,548.449646,36.316906,961.414124,657.403015,92.981827,918.135193,879.617737,280.433929,,,,938.323486,859.978699,457.086121,972.314392,561.642761,49.787643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,941.026184,552.918823,36.493149,962.466064,660.183472,93.512253,919.325684,882.412537,281.328827,,,,938.809509,861.542236,457.568054,973.614136,564.332458,50.870361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,943.720032,557.692017,36.554432,963.635559,662.844543,94.489853,920.476013,884.993286,281.813293,,,,939.372986,863.080200,458.082520,975.006287,567.161804,51.930954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,946.574158,562.132446,36.436951,964.886719,665.499084,95.510216,922.289368,887.423401,282.334778,,,,940.764771,863.938416,458.278992,976.420959,570.135315,52.875992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,949.213440,566.969849,36.914330,965.945740,668.538574,96.303497,922.936096,890.031616,282.715057,,,,941.863464,865.121277,458.441925,977.277527,573.214233,53.499084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,951.683655,571.304321,36.747963,966.397522,671.126343,97.043289,924.473572,892.905029,283.623169,,,,942.698792,866.286682,458.286896,978.640015,576.610779,54.698250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,953.664673,575.585266,37.389790,967.227173,673.873962,98.540703,925.833008,895.404114,284.533386,,,,943.650146,867.448547,458.976685,980.082397,579.483765,55.084415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,955.803467,580.785522,37.582851,968.244629,676.450989,99.355026,927.006714,897.911255,284.849976,,,,944.646667,868.597046,459.457581,981.334839,582.597534,55.783993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,957.547791,585.708923,37.785633,969.262451,679.708008,100.191071,928.590088,900.263794,285.822754,,,,946.018982,869.886902,459.887054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,958.910339,590.036560,38.129242,970.194580,682.514038,100.727554,930.188721,903.175720,286.673431,,,,946.780273,870.959290,459.982208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,960.544434,594.341248,38.465370,971.092346,685.183228,101.349136,931.259949,905.505188,286.978394,,,,947.240051,872.063477,460.596069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,962.702576,598.839661,39.426559,972.123657,687.957703,101.887131,933.154480,907.974609,287.766388,,,,948.162231,873.292603,461.303558,,,,985.339722,592.388794,58.931015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,972.577393,690.864868,102.608681,934.807800,910.654175,288.679901,,,,949.234985,874.473816,461.518555,,,,985.913879,593.993164,60.206230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,973.315552,693.331726,102.959663,935.726807,913.084900,289.080322,,,,950.048584,875.642883,461.935760,,,,985.749451,596.321228,60.643635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,973.995789,696.043518,103.381607,937.491943,915.511353,290.414337,,,,950.446655,876.718567,462.192902,,,,985.036377,599.458618,60.803780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,974.071106,699.240112,104.609940,938.569153,917.951111,290.798706,,,,951.577576,877.851807,462.593658,,,,984.179626,602.431946,61.754120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,974.662781,701.957581,104.956848,940.425537,920.447510,291.297577,,,,952.643494,879.109009,462.897552,,,,,,,968.519470,629.809692,40.925808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,975.270203,704.241150,104.576454,942.206299,922.650696,292.185760,,,,953.361877,880.157593,463.514313,,,,,,,982.098877,607.249512,61.768650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,975.579163,707.046509,104.844727,943.981812,925.227783,292.478455,,,,954.145630,881.188477,463.965057,,,,,,,,,,972.276123,634.199585,47.759022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,975.337219,710.218323,105.847694,945.641602,927.426514,293.484100,,,,955.078613,882.343079,463.930328,,,,,,,,,,981.509888,614.646851,62.289822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,975.215149,712.908813,106.115692,947.307434,929.755188,294.231964,,,,955.900208,883.280884,464.026794,,,,,,,,,,982.539612,606.826965,69.696220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,975.015991,715.568481,106.213501,949.565369,932.202515,294.665741,,,,956.671997,884.264404,464.423248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,974.451538,718.729370,106.777191,951.112366,934.270996,295.652222,,,,958.137085,885.449097,465.053528,,,,,,,,,,,,,980.873596,621.781982,64.992981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,973.759644,721.463318,107.495201,952.571167,936.724915,295.959930,,,,958.953613,886.662781,465.101654,,,,,,,,,,,,,980.008789,623.766113,66.879723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,973.495056,724.014709,107.662575,953.529602,938.945862,296.822571,,,,959.479675,887.618225,465.259583,,,,,,,,,,,,,980.505859,626.115112,68.173264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,973.427490,727.217651,108.051620,955.602966,941.115906,297.516754,,,,960.484314,888.596863,465.524017,,,,,,,,,,,,,980.599060,628.726196,68.794067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,973.063721,730.064026,108.123352,957.610657,943.266785,298.190887,,,,961.694702,889.595459,465.790894,,,,,,,,,,,,,980.170471,631.742676,69.886032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,972.516663,732.663086,108.314018,959.903625,945.265259,298.935974,,,,962.663452,890.669678,466.349823,,,,,,,,,,,,,979.450012,634.399475,70.372482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,972.123535,735.109497,108.812439,961.680481,947.454224,299.445557,,,,963.431091,891.576538,466.821716,,,,,,,,,,,,,978.884155,636.862366,71.375221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,971.846436,738.038757,108.978012,963.130615,949.371521,299.979767,,,,964.412537,892.872009,466.771576,,,,,,,,,,,,,977.958008,638.900940,71.833351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,971.689819,740.578369,109.057594,965.083008,951.349854,300.898804,,,,964.857544,893.919067,466.626678,,,,,,,,,,,,,976.640930,641.375183,72.567535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,971.510925,743.071960,109.165054,966.143799,953.235413,301.735321,,,,966.104858,894.823547,467.214874,,,,,,,,,,,,,975.373474,643.859558,73.119659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,970.803284,745.858704,109.011848,967.931519,955.372620,302.274414,,,,967.391968,895.769104,467.391449,,,,,,,,,,,,,974.513672,646.630005,73.566086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,970.250916,748.441406,109.659027,969.666077,957.173096,302.994812,,,,968.640991,896.705383,467.484833,,,,,,,,,,,,,973.523499,648.996582,74.591225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,969.663940,750.943359,109.915413,971.865784,958.857910,303.627686,,,,969.384766,897.662048,467.743530,,,,,,,,,,,,,972.411804,651.249329,75.117317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,968.853210,753.344299,110.039047,973.631226,960.443298,304.034546,,,,970.287476,898.589600,467.983215,,,,,,,,,,,,,971.391968,653.516541,76.005814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,968.279419,755.598816,110.563179,975.367493,962.204346,304.444550,,,,971.364746,899.627380,468.171295,,,,,,,,,,,,,969.937012,655.765015,77.157898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,967.670837,758.265869,110.782051,976.578430,963.965942,305.437073,,,,972.287720,900.577026,468.615814,,,,,,,,,,,,,969.025513,658.091919,77.986336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,966.732727,760.640076,111.234100,977.911560,965.947815,305.929382,,,,972.869629,901.447205,469.012482,,,,,,,,,,,,,967.735168,660.134827,78.856178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,966.162170,763.042664,111.148750,979.360596,967.361450,306.432281,,,,973.850403,902.403320,468.865723,,,,,,,,,,,,,966.401306,662.455444,79.856468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,965.625061,765.345886,110.915199,981.940735,968.979370,306.927460,,,,974.723389,903.433594,468.747894,,,,,,,,,,,,,964.827332,664.322449,80.316284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,964.886414,767.437378,111.479286,983.766846,970.193115,307.005432,,,,975.569824,904.180542,468.795929,,,,,,,,,,,,,963.361145,666.508240,81.574661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,963.894531,769.723022,112.147964,985.401184,971.734497,307.166931,,,,976.645752,905.143616,468.865936,,,,,,,,,,,,,961.537781,668.366943,82.433846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,962.889709,771.707336,112.047836,986.867126,973.026123,307.893829,,,,977.826477,906.009216,469.060516,,,,,,,,,,,,,959.547119,670.262268,83.820633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,962.196350,773.963135,112.226791,987.980774,974.396912,308.103638,,,,978.752075,906.896729,469.287964,,,,,,,,,,,,,957.689636,672.026306,84.614296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,961.057007,775.798035,112.283516,989.640747,975.696228,308.762268,,,,979.480713,907.646729,469.153503,,,,,,,,,,,,,956.029114,674.158081,85.479172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,959.976685,777.774231,112.451645,991.743835,977.164551,309.032562,,,,980.119934,908.484924,469.311615,,,,,,,,,,,,,953.610291,676.284424,86.290077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,958.940979,779.400146,113.242462,993.026062,978.085815,308.997101,,,,981.336548,909.073059,469.088043,,,,,,,,,,,,,951.327332,677.749512,87.035500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,957.530518,781.109070,113.451347,995.150513,979.101868,308.890015,,,,982.156372,909.745483,469.235016,,,,,,,,,,,,,949.374268,679.419312,88.331398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,956.417175,782.826599,113.904655,996.658142,980.292664,309.341644,,,,982.975586,910.445435,469.393005,,,,,,,,,,,,,947.106445,682.033569,89.187622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,954.942383,784.409790,114.218353,998.397034,981.081970,310.155487,,,,984.040405,911.313965,469.450928,,,,,,,,,,,,,944.886658,682.985229,89.771049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,953.475281,786.237915,114.537170,999.730896,982.050354,309.860077,,,,984.933411,911.957031,469.295074,,,,,,,,,,,,,942.897644,684.043396,90.765755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,952.339783,787.427002,114.713684,1001.383667,982.797546,309.905212,,,,985.538635,912.450623,469.015137,,,,,,,,,,,,,940.617920,685.671875,91.767494,913.917725,726.972168,60.921547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,951.303589,788.840332,114.825142,1002.594543,983.925049,310.055939,,,,986.430725,913.124573,469.084290,,,,,,,,,,,,,938.153748,687.141296,93.006485,908.511902,727.065735,60.026436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,950.448425,790.312378,115.438698,1003.639404,984.690369,310.118744,,,,987.588257,913.888000,469.018524,,,,,,,,,,,,,935.819092,688.655518,94.043823,903.282043,725.814697,59.392212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,948.916077,791.427368,115.603302,1005.519653,985.178162,310.044708,,,,988.499023,914.532898,468.833313,,,,,,,,,,,,,933.937988,689.876648,94.546135,898.914490,725.190918,60.456856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,947.357361,792.650269,115.899956,1007.989136,985.547974,310.218689,,,,989.334106,914.976257,468.636780,,,,,,,,,,,,,931.673340,690.944336,95.589851,893.404297,725.924988,61.300957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,945.978027,793.950073,116.240669,1009.243408,986.023010,310.109711,,,,989.976563,915.537109,468.803345,,,,,,,,,,,,,929.373413,692.012512,96.803436,887.797424,727.029053,62.197887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,944.457153,794.735779,116.644226,1009.607361,986.840515,310.219177,,,,990.908569,916.182190,468.601166,,,,,,,,,,,,,927.166443,693.209412,97.550720,881.989563,727.618774,62.788761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,942.821228,795.665222,116.470787,1010.579163,987.500610,310.268677,,,,991.925415,916.709229,468.305908,,,,,,,,,,,,,925.598755,694.189453,98.253151,876.668701,728.260193,63.619267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,941.721130,796.653564,116.435722,1012.052673,987.835266,310.095306,,,,992.935852,917.058594,468.016754,,,,,,,,,,,,,923.257202,694.969727,99.111458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,940.600037,797.577332,116.559639,1013.635925,988.384766,310.030151,,,,993.676208,917.438721,467.900543,,,,,,,,,,,,,920.977600,695.689697,99.993935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,939.586426,798.080566,117.095764,1015.019226,988.768250,309.774872,,,,994.457458,917.940186,467.771820,,,,,,,,,,,,,919.183167,696.438293,100.789726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,937.541504,798.620117,117.302132,1016.075134,988.978516,309.244232,,,,995.460754,918.453613,467.503143,,,,,,,,,,,,,917.268982,697.180786,102.067200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,935.602234,799.072754,117.538445,1016.319824,989.142822,308.910919,,,,996.186340,918.835938,467.101196,,,,,,,,,,,,,915.358093,697.300415,103.237541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,934.679016,799.455933,117.785782,1017.336975,989.245667,308.903625,,,,996.539612,919.311401,466.734680,,,,,,,,,,,,,913.409729,698.071106,103.696220,,,,841.452759,732.650757,72.508827,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,933.394714,799.957886,118.027466,1018.797607,989.352112,308.489990,,,,997.043884,919.790894,466.462677,,,,,,,,,,,,,911.550903,698.758362,104.695801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,931.947632,800.556091,117.591179,1019.798340,989.668640,308.070190,,,,997.863586,920.209961,465.919678,,,,,,,,,,,,,909.493896,698.903320,106.500870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,930.066650,800.904968,118.279327,1020.762329,989.711243,307.919342,,,,998.478943,920.451172,465.732452,,,,,,,,,,,,,907.887695,699.189575,107.004524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,928.893921,801.179932,118.452606,1021.107727,989.693298,307.548615,,,,999.591064,920.846008,464.948822,,,,,,,,,,,,,906.094543,699.377319,107.690369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,927.911865,801.342468,118.461227,1021.980896,989.570129,307.277588,,,,1000.017761,921.107605,464.280548,,,,,,,,,,,,,904.639648,699.652527,108.814278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,926.366394,801.427002,118.641258,1022.873657,989.407898,306.922485,,,,1000.134644,921.352112,464.109467,,,,,,,,,,,,,902.694763,699.818481,109.997856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,924.631348,801.507935,118.799965,1023.796204,989.329834,306.641876,,,,1000.483948,921.613098,463.897736,,,,,,,,,,,,,900.893738,699.692383,110.728500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,923.616394,801.572266,119.101936,1024.488525,989.019836,305.892792,,,,1001.069336,921.839478,463.501740,,,,,,,,,,,,,899.047485,699.850220,111.976250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,922.598694,801.394226,119.349777,1024.718750,989.072266,304.984192,,,,1001.568176,922.156494,463.150696,,,,,,,,,,,,,897.697632,699.939148,113.064217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,921.074341,801.193176,119.844254,1024.842773,988.863342,304.423431,,,,1002.112793,922.348328,462.757629,,,,,,,,,,,,,895.838501,699.899719,113.969612,,,,,,,801.127869,745.388550,92.671143,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,919.554199,800.955872,120.358177,1025.179443,988.552612,303.841583,,,,1002.673889,922.469849,462.344879,,,,,,,,,,,,,894.742126,699.870361,114.681267,,,,,,,799.171143,746.617126,94.379387,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,918.430481,800.764465,120.359390,1025.895752,988.219543,303.196930,,,,1003.378174,922.560059,461.782654,,,,,,,,,,,,,893.087219,699.282593,116.277802,,,,,,,796.409973,747.559570,96.362541,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,917.025452,800.393372,120.675941,1026.421997,987.822327,302.443146,,,,1003.878418,922.640747,461.302246,,,,,,,,,,,,,891.035278,699.118774,117.549965,,,,,,,793.891907,748.208557,98.307068,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,915.464905,799.925476,121.424309,1026.570313,987.681030,301.714172,,,,1004.055847,923.039368,460.620667,,,,,,,,,,,,,889.501892,698.979187,118.922569,,,,,,,791.343018,748.900696,100.921616,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,914.373291,799.578613,122.108513,1026.583984,987.433411,300.863190,,,,1004.148376,923.177551,460.088989,,,,,,,,,,,,,888.525574,698.728394,119.736778,,,,,,,788.343506,749.510132,102.962471,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,913.136047,799.095459,122.869400,1026.663452,987.216125,300.228912,,,,1004.369507,923.269287,459.631989,,,,,,,,,,,,,887.374512,698.298950,120.417450,,,,,,,786.438721,750.213135,104.658524,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,911.417542,798.650208,123.437714,1026.862061,986.722961,299.618835,,,,1004.902283,923.229309,459.230408,,,,,,,,,,,,,886.137573,697.790100,121.267807,,,,,,,784.261536,750.912109,106.562141,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,909.850830,798.177490,123.609230,1027.076782,986.314575,299.116669,,,,1005.295654,923.197693,458.674286,,,,,,,,,,,,,884.860596,697.076721,123.051857,,,,,,,781.769897,751.573486,108.752922,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,908.690430,797.675476,123.877563,1027.758423,985.775269,298.323395,,,,1005.617554,923.192932,457.989349,,,,,,,,,,,,,883.434875,696.437866,124.133942,,,,,,,779.762817,751.661804,110.829071,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,907.636780,796.858215,124.465553,1028.064697,985.191528,297.539093,,,,1005.736755,923.250488,457.635254,,,,,,,,,,,,,881.931763,696.008118,125.024643,,,,,,,777.187134,752.149597,113.206512,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,906.187256,796.247681,125.129684,1028.042358,984.641235,297.036804,,,,1005.885437,923.177490,457.355408,,,,,,,,,,,,,880.741333,695.603088,125.921761,,,,,,,775.611267,752.392761,114.362572,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,905.088196,795.732117,125.506889,1027.923096,984.292236,296.750214,,,,1005.685059,923.276001,456.755005,,,,,,,,,,,,,879.942200,694.970215,126.549774,,,,,,,774.105347,752.444519,115.692841,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,903.591797,795.163635,125.744652,1027.522217,983.970398,296.029053,,,,1006.024658,923.315002,455.924683,,,,,,,,,,,,,878.540649,693.841980,127.844147,,,,,,,772.181458,752.581970,117.499771,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,902.042419,794.440369,125.773857,1027.366821,983.896851,295.331848,,,,1006.112061,923.341309,455.371155,,,,,,,,,,,,,877.345398,692.895996,129.537674,,,,,,,770.081909,752.973633,119.757477,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,901.113586,793.704346,126.424995,1027.083618,983.532837,294.302582,,,,1006.201172,923.423157,454.668488,,,,,,,,,,,,,876.394287,692.421021,130.472748,,,,,,,768.476440,752.632507,121.911240,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,899.669067,792.850159,127.109291,1026.721069,982.987305,293.710693,,,,1006.361267,923.426270,454.142029,,,,,,,,,,,,,875.607483,691.923340,131.276474,,,,,,,767.358887,752.425720,122.870186,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,898.399963,792.017273,127.853683,1026.614868,982.370972,293.337280,,,,1006.545105,923.447083,453.568878,,,,,,,,,,,,,874.475952,690.937073,132.434814,,,,,,,765.669434,752.276672,124.905823,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,897.467407,791.238037,128.568344,1026.278564,981.850586,292.888733,,,,1006.459167,923.380859,453.260162,,,,,,,,,,,,,873.626709,689.901978,133.578552,,,,,,,764.244019,752.024902,126.769867,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,896.193298,790.189026,129.363373,1025.842651,981.277405,292.376343,,,,1006.337585,923.298706,453.069122,,,,,,,,,,,,,872.476135,688.997314,134.500504,,,,,,,762.558655,751.818237,128.474167,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,894.733643,789.011047,129.621933,1025.414917,980.809265,291.861969,,,,1006.288025,923.211609,452.952026,,,,,,,,,,,,,871.327454,688.229370,135.584442,,,,,,,761.849121,750.883301,129.872528,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,893.901978,788.016235,129.646286,1025.049316,980.585205,291.221375,,,,1006.332336,923.220642,452.404724,,,,,,,,,,,,,870.435059,687.469727,136.470627,,,,,,,761.149048,749.712158,130.916138,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,893.325073,787.549622,130.607025,1024.805176,980.083923,290.550049,,,,1006.075562,923.177856,451.959320,,,,,,,,,,,,,869.848022,686.411011,137.451782,,,,,,,759.894775,749.046753,131.968552,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,891.922058,786.627441,131.184860,1024.592407,979.509888,289.938568,,,,1006.080261,923.112061,451.501892,,,,,,,,,,,,,869.228394,685.312073,138.328644,,,,,,,759.120789,748.664734,133.617126,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,890.831238,785.725037,131.557938,1024.387573,978.971313,289.447205,,,,1005.956909,923.177429,450.899811,,,,,,,,,,,,,868.152039,684.447510,139.304749,,,,,,,757.518127,748.081299,135.933578,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,890.234802,784.863037,131.856354,1024.090576,978.531189,288.926636,,,,1005.845947,923.199219,450.393402,,,,,,,,,,,,,867.343567,683.488586,140.169830,,,,,,,756.038391,746.842346,137.162582,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,888.901489,783.792603,132.973587,1023.924561,977.986694,288.007233,,,,1005.579102,923.184082,450.018707,,,,,,,,,,,,,867.393616,682.460571,141.259796,,,,,,,755.539124,745.650574,137.982681,,,,,,,,,,,,,,,,,,,,,,,,
