Grasp116
Date:,2025/04/24
Time:,15:38:10
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
78,,,,888.660400,741.959961,128.096283,1155.647095,842.459473,459.781616,860.942261,644.009827,126.610611,1085.073242,865.745667,270.537964,753.651245,716.421936,119.887985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,887.240906,740.727356,127.733131,1154.382813,842.575806,458.810272,860.034729,642.497009,127.266151,1083.921265,864.928711,269.915375,753.096680,715.094666,118.858315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,886.304871,739.620361,127.671684,1153.423218,842.468872,458.549377,859.452942,641.428528,126.777809,1082.349976,864.179443,269.551788,752.032227,713.647644,118.379257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,885.817078,738.327698,127.077652,1152.504883,842.498962,458.551300,858.331238,640.744019,125.636162,1081.039551,863.931335,269.173859,750.697754,712.384583,118.177277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,884.673889,736.975952,126.309410,1151.069458,842.905212,457.850220,856.845093,639.704956,126.251678,1079.509033,863.761536,268.297485,749.983459,711.270996,117.946968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,883.806946,735.686157,125.567970,1149.779297,843.010376,457.461151,855.945740,638.237854,126.570351,1078.215088,863.316345,267.717346,749.462158,709.792725,117.359634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,883.307983,734.614990,124.834000,1148.362915,843.044983,457.598999,855.221741,637.298889,125.891731,1077.291748,862.866638,267.329529,748.324219,708.461975,116.827408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,882.782654,733.573486,124.592072,1147.522095,843.088501,457.193420,854.175598,636.281067,124.438957,1076.164063,862.512268,266.750275,747.390259,707.145447,116.255508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,881.629700,732.616943,124.766296,1146.547974,843.237488,456.445557,852.915833,635.000671,123.845253,1074.446655,862.187805,266.565369,747.192444,705.751709,115.559418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,880.439697,731.530090,124.486099,1145.548584,843.383240,455.984131,852.091003,634.186401,123.249268,1072.810669,861.926208,266.353729,747.174622,704.510132,114.576317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,879.884460,730.707458,123.997292,1144.504517,843.581909,455.899048,851.437866,633.792847,122.267387,1072.088867,861.489807,265.773438,746.825928,703.016907,114.179741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,879.416565,729.721619,123.815407,1143.413696,843.732788,455.882019,850.262878,632.211548,120.913010,1071.557739,860.990601,265.226654,746.134338,701.558228,113.981255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,878.821289,728.535583,123.218575,1141.990845,843.944702,455.495026,849.339294,630.852844,120.495911,,,,745.591858,700.188721,113.522942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,878.405823,727.802368,123.015007,1140.708496,844.207153,454.970215,848.779236,629.744202,119.628349,,,,745.414368,698.759705,112.712349,1068.840210,860.343018,264.835571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,877.719238,727.051086,122.881386,1140.111816,844.334351,454.616913,848.009827,628.834045,118.501366,,,,745.630249,697.490784,111.855438,1067.768677,860.636047,264.535370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,876.806763,726.092957,122.591797,1139.559814,844.411316,454.462891,847.496033,627.782898,116.994743,,,,745.888916,696.214233,111.481941,1066.434937,860.601318,263.799042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,876.427734,725.324280,122.233093,1138.411011,844.562012,454.281891,846.890930,626.972229,116.269958,,,,745.772522,694.991699,111.628387,1066.054810,860.115356,263.220154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,876.520691,724.462097,121.633461,1136.946899,844.894043,453.700287,845.698059,626.234314,115.147186,,,,745.523865,693.913574,111.776054,1065.484497,859.686829,262.831848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,876.260193,723.708008,120.810379,1136.032715,845.046509,453.516510,844.963196,625.716858,114.616928,,,,745.458618,692.641418,111.595108,1064.765015,859.410889,262.635345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,875.999390,723.066162,120.508263,1135.272461,845.247314,453.496765,844.677734,624.693848,113.746155,,,,745.502380,691.461548,111.224640,1063.674316,859.340332,262.093506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,876.023010,722.428345,120.287750,1134.469971,845.457642,453.336639,843.698242,623.772766,112.589096,,,,745.522888,690.348572,110.541824,1062.842407,859.418396,261.797943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,875.943604,721.601257,120.063629,1133.237915,845.808838,452.812134,842.833984,623.039856,111.538918,,,,745.548157,689.429016,110.201004,1061.804199,859.607605,261.664978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,875.741211,720.925598,119.980141,1132.241699,845.932922,452.293518,841.958618,622.572937,111.139168,,,,745.686340,688.448364,109.929878,1060.838501,859.588196,261.092194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,875.425842,720.418518,119.889877,1131.666748,846.056396,451.931732,840.796326,622.241150,110.543335,,,,746.017334,687.517517,110.000000,1060.404053,859.315186,260.776154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,875.136963,719.689331,119.653252,1130.936401,846.230042,451.913849,839.578552,622.122742,109.370010,,,,746.335388,686.561890,109.889053,1059.853882,859.169189,260.225586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,874.977783,719.087158,119.325195,1129.976074,846.565979,451.754669,838.636841,621.682800,108.150581,,,,746.689026,685.734985,109.561729,1059.295532,859.136719,259.789459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,875.283813,718.214050,118.693687,1129.087891,846.825317,451.499329,837.768372,621.284241,106.251610,,,,747.040222,684.790710,109.247444,1059.006470,859.079224,259.493500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,875.609924,717.395996,117.975372,1128.049072,847.128296,451.186829,836.491455,621.010071,105.055206,,,,747.289734,683.701111,108.728790,1058.367676,859.257568,259.268860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,875.879883,716.692566,117.569283,1127.282471,847.379761,451.009186,835.434448,620.484436,104.544357,,,,747.790833,682.789917,108.611435,1057.735596,859.431824,259.133484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,875.970032,716.173340,117.403481,1126.864990,847.616943,450.802032,834.649292,620.136841,103.294449,,,,748.087952,681.846252,108.707504,1057.150757,859.545898,258.989532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,875.692627,715.830994,117.411736,1126.335693,847.914856,450.751434,833.915100,619.884155,101.709709,,,,748.869263,680.353394,108.266098,1056.480469,859.632324,258.645264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,875.485168,715.363953,117.344650,1125.359253,848.120361,450.382721,833.050354,619.693298,100.181953,,,,749.651245,679.311646,108.043587,1055.974121,859.574097,258.394165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,875.477722,714.862854,117.266060,1124.454590,848.460510,449.887421,832.429443,619.504333,99.653473,,,,750.088196,678.510498,107.793457,1055.475708,859.630737,258.179749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,875.532166,714.413208,117.173828,1123.677246,848.923340,449.444672,831.694519,619.118652,99.417999,,,,750.698425,677.557983,107.443306,1054.972656,859.808899,257.757782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,875.708069,713.987427,116.990974,1123.187378,849.117188,449.534027,831.084290,618.960449,99.151237,,,,751.180298,676.705872,107.082558,1054.628540,859.713318,257.508636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,875.760376,713.626770,116.802734,1122.880371,849.266418,449.649719,830.580872,619.020691,98.950623,,,,751.842285,675.999756,106.550613,1054.178833,859.639709,257.406586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,875.798035,713.357605,116.679268,1122.068970,849.613831,449.617554,830.096130,619.069763,98.801552,,,,752.104126,675.402100,106.244347,1054.102539,859.764221,257.031219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,875.680664,713.149292,116.608261,1121.424072,849.814026,449.600616,829.770081,619.125854,98.691177,,,,752.163025,674.854919,105.843582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,875.644531,712.837769,116.534531,1120.491089,850.002869,449.333221,829.525085,619.207947,98.622528,,,,752.603149,674.271667,105.724655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,875.558167,712.599121,116.134087,1119.648315,850.123657,449.031799,829.255127,619.189270,98.522934,,,,752.922668,673.863831,105.623413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,875.565247,712.457642,116.002296,1119.156372,850.334229,448.785065,829.068237,619.198914,98.420715,,,,753.117371,673.639282,105.545876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,875.503235,712.444214,116.051338,1118.556763,850.520691,448.528076,828.904785,619.143250,98.386986,,,,753.403198,673.439514,105.236717,,,,1053.549194,860.314758,254.787918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,875.466675,712.364746,116.058434,1118.030396,850.787598,448.464874,828.791077,619.050354,98.307053,,,,753.677917,673.279541,104.980637,,,,1053.242798,860.584473,254.646591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,875.533447,712.075928,116.013420,1117.372437,851.073730,448.329102,828.623535,619.027283,98.312500,,,,753.717773,673.161560,104.836449,,,,1053.019897,860.837769,254.579208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,875.452942,711.937256,115.967979,1116.449585,851.365845,448.105377,828.389648,619.023193,98.337074,,,,753.728638,673.079895,104.741211,,,,1052.798584,861.058716,254.434357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,875.481018,711.799377,116.014908,1115.907104,851.621216,447.945496,828.254944,618.938293,98.330208,,,,753.670105,673.075439,104.829300,,,,1052.563721,861.209167,254.260147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,875.609253,711.705383,115.876984,1115.272339,851.893433,447.888489,828.069092,618.827271,98.385483,,,,753.650757,672.966614,104.882889,,,,1052.291748,861.475952,254.058670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,875.796509,711.588440,115.782936,1114.572021,852.113892,447.824585,827.824829,618.824402,98.452492,,,,753.647034,672.959900,104.891739,,,,1052.228516,861.709167,253.820587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,875.785645,711.453369,115.747421,1113.894653,852.409180,447.901337,827.373901,618.733093,98.357933,,,,753.590088,672.882446,104.823593,,,,1052.240845,861.844482,253.490036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,875.802307,711.319763,115.814796,1113.232666,852.613892,447.863770,827.114441,618.799438,98.343216,,,,753.504028,672.874817,104.858223,,,,1051.986328,862.122314,253.165070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,875.807617,711.212219,115.828918,1112.803101,852.773865,447.728241,826.849487,618.801880,98.250275,,,,753.484802,672.870605,104.856873,,,,1051.708618,862.334717,252.905807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,875.683716,711.193542,115.882523,1112.435059,853.012146,447.491516,826.643616,618.842896,98.260864,,,,753.459534,672.792725,104.892937,,,,1051.564819,862.549500,252.766449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,,875.663391,711.104797,115.910240,1111.609863,853.314758,447.144043,826.309204,618.927979,98.515938,,,,753.330261,672.774902,104.934586,,,,1051.419312,862.790039,252.603729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,,,,875.256775,711.031189,116.206322,1110.817139,853.577209,447.010498,826.053589,619.029297,98.622078,,,,753.203918,672.787292,104.906776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,875.381836,711.115295,116.064247,1110.014404,853.799133,446.938782,825.807800,619.090454,98.732811,,,,753.142334,672.794983,104.969971,,,,,,,1051.065308,863.401306,252.408493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,,875.366760,711.381348,116.401123,1109.273804,854.025330,446.936340,825.529114,619.251099,99.201073,,,,753.005493,672.825989,104.997940,,,,,,,1050.201660,863.919861,252.669495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,,,,874.704163,711.247498,116.522949,1108.634521,854.199219,446.960632,825.269348,619.252136,99.608795,,,,752.794434,672.934082,105.041641,,,,,,,1049.664917,864.450623,252.860123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,,874.620239,711.497620,117.146454,1107.918335,854.329712,447.035736,825.055847,619.455627,99.924339,,,,752.387939,673.093018,105.382385,,,,,,,1049.504761,865.045959,252.597672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,,,,874.493286,711.839417,117.520309,1107.277954,854.515015,446.849213,824.646179,619.558533,100.645828,,,,752.235474,673.121887,105.184090,,,,,,,1049.341064,865.485840,252.294861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,,,,874.291321,712.030518,117.653114,1106.707031,854.710999,446.442535,824.303650,619.697510,101.372360,,,,752.115356,673.267944,105.217079,,,,,,,1049.057251,865.807495,252.089111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,873.981812,712.277893,117.799255,1105.807983,854.913574,446.259308,824.078674,619.900085,101.952003,,,,751.815674,673.289246,105.141266,,,,,,,1048.731323,866.082825,252.077316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,873.549438,712.506042,117.957832,1104.878784,855.196533,446.156769,823.963257,620.133667,102.571663,,,,751.608948,673.461853,105.083687,,,,,,,1048.695923,866.494141,251.872177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,873.317810,712.619507,118.323410,1104.118164,855.475464,446.319397,823.799744,620.695984,103.152618,,,,751.426208,673.583374,105.164032,,,,,,,1049.320557,866.569763,251.467209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,872.842346,712.838562,118.562691,1103.366577,855.661621,446.467621,823.549011,620.941101,104.111389,,,,751.131775,673.681030,105.321953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,872.682190,712.875305,118.830177,1102.593750,855.921875,446.708954,823.246033,621.020691,104.676949,,,,750.674561,673.916809,105.591469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,872.198181,713.096497,119.275940,1102.007202,855.977600,446.621277,822.804749,621.608887,105.292290,,,,750.280518,674.142944,105.946762,,,,,,,,,,1047.759644,868.223389,251.656494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,871.220459,713.553162,120.005135,1100.783081,856.181274,446.451965,822.127075,621.789856,106.314110,,,,749.559753,674.496521,106.628700,,,,,,,,,,1047.248779,868.917419,251.707520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,870.546082,713.843384,120.729614,1099.567505,856.447388,446.290222,821.554871,621.891479,107.299309,,,,748.943726,674.709656,107.284363,,,,,,,,,,1046.788208,869.476501,251.744034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,870.084778,714.177856,121.601654,1098.569824,856.755737,446.391510,820.754822,622.166138,108.497314,,,,748.328491,675.052979,108.592903,,,,,,,,,,1046.406860,869.908875,251.881866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,869.502014,714.460754,122.627205,1097.793823,857.004517,446.605316,819.775330,622.297729,109.665352,,,,747.588257,675.221619,109.585762,,,,,,,,,,1046.171753,870.155762,251.945709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,868.933716,714.484192,123.276329,1097.196533,857.195129,446.834137,819.017517,622.511169,110.545845,,,,746.914001,675.215881,110.585983,,,,,,,,,,1046.478516,870.195923,251.642044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,867.682190,714.510193,124.190002,1096.524780,857.346313,446.863922,818.173035,622.824280,111.259727,,,,746.155029,675.285706,111.433884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,866.169250,714.981567,125.274788,1095.328125,857.609253,446.913177,817.208008,623.309143,111.822426,,,,744.973572,675.586670,112.608124,,,,,,,,,,,,,1045.358765,870.868652,252.597824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,865.427856,715.540649,125.957642,1093.924194,857.839294,446.913239,816.148621,623.686035,112.449715,,,,743.537903,675.899536,114.145248,,,,,,,,,,,,,1043.991089,871.779968,252.861496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,864.554260,715.872803,126.572845,1092.865967,858.052917,446.954651,814.696594,623.996521,113.900719,,,,742.436768,676.196899,115.482071,,,,,,,,,,,,,1042.886597,872.367188,253.172012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,863.644531,715.781494,126.957092,1092.125366,858.137268,447.016876,813.059692,624.213196,115.316048,,,,741.323669,676.504272,116.328362,,,,,,,,,,,,,1042.086182,872.671143,253.482712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,862.051758,716.233887,128.480484,1091.544922,858.248901,446.922089,811.756897,624.507629,116.141945,,,,739.564148,677.003174,117.427567,,,,,,,,,,,,,1041.739990,872.647705,253.813782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,860.378662,716.808472,130.011017,1090.412598,858.530457,447.144348,810.488770,624.812866,116.863136,,,,737.786865,677.394470,119.053482,,,,,,,,,,,,,1040.879761,873.024536,253.897049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,858.801208,716.993774,130.915436,1088.934814,858.709717,447.110443,808.491943,625.207092,118.283409,,,,736.242493,677.706543,120.747192,,,,,,,,,,,,,1039.750854,873.576050,253.871750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,857.407043,717.259644,131.495544,1087.970459,858.710327,447.220795,806.510437,625.589783,119.628479,,,,734.065002,678.125488,122.257011,,,,,,,,,,,,,1038.779907,873.885925,254.005692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,854.835388,717.541748,132.799469,1087.239258,858.789185,446.993439,804.917236,626.332764,120.383484,,,,732.469666,678.544312,123.191223,,,,,,,,,,,,,1037.805176,873.980347,254.255447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,852.993286,717.865540,134.679550,1086.138428,858.895508,446.927917,802.580505,626.545959,121.758583,,,,730.389465,679.285950,125.003731,,,,,,,,,,,,,1036.251343,874.305603,254.559738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,850.476257,718.827515,135.777557,1084.646240,858.960754,447.477142,800.144897,627.033936,123.298409,,,,728.044617,679.669373,126.598892,,,,,,,,,,,,,1034.780151,875.176697,254.572098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,848.210327,719.144592,137.169662,1083.255615,859.087158,447.609955,797.843994,627.512634,124.420616,,,,725.615051,680.237183,127.523155,,,,,,,,,,,,,1033.766479,875.287170,254.820175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,845.859253,719.668518,137.796539,1082.418091,859.003723,447.364807,795.109192,628.158020,125.947304,,,,723.452148,680.899780,128.426834,,,,,,,,,,,,,1031.915039,875.329956,255.609863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,843.687439,720.119629,138.314056,1081.133301,859.047180,447.403564,792.716370,628.900146,126.960236,,,,720.769043,681.563232,130.057892,,,,,,,,,,,,,1029.453247,876.034607,256.154510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,840.658569,720.599976,139.771790,1079.358887,859.139954,447.576477,789.506958,629.446777,128.611496,,,,717.775330,682.410583,132.121796,,,,,,,,,,,,,1028.050049,876.163086,256.715790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,838.233704,721.165710,141.128906,1078.037842,859.062866,447.773193,786.456604,630.251526,129.824203,,,,714.918152,683.084839,133.487915,,,,,,,,,,,,,1026.269653,876.570740,256.396545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,834.727417,721.687866,141.801010,1077.365234,858.930176,447.822571,783.490051,630.692200,130.890015,,,,711.928345,683.881653,134.926331,,,,,,,,,,,,,1024.412720,876.667542,256.632477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,832.617371,721.950867,142.853760,1075.645142,858.993347,447.890594,780.469971,631.112610,131.619247,,,,708.651428,684.672913,136.040573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,829.305847,722.684448,144.125793,1073.864380,858.933228,448.001129,776.937805,631.850403,132.981842,,,,705.235291,685.582275,137.070175,,,,,,,,,,,,,,,,1019.669861,877.318787,257.449524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,825.987244,723.124084,145.521408,1072.543701,858.888611,447.885132,773.072144,632.510132,134.687729,,,,702.171509,686.342834,138.524796,,,,,,,,,,,,,,,,1018.393250,876.961243,257.480042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
