Grasp22
Date:,2025/04/16
Time:,11:09:00
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
11,903.476440,824.029480,67.542641,1202.955811,1000.018494,333.527618,769.198059,800.945190,37.417366,847.532471,740.949890,35.758038,1066.105469,975.516235,146.382446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,903.657532,824.469666,67.502388,1202.584839,1000.337341,333.395325,769.547241,800.641296,38.292393,850.022644,738.777222,36.927486,1066.081787,975.915649,146.047897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,903.872192,824.725220,67.841171,1202.357788,1000.585510,333.317993,769.413757,800.584351,40.626312,852.552612,737.126221,39.053806,1066.083374,976.375977,145.786545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,904.117615,825.089966,68.419418,1202.116577,1000.764648,333.249298,769.844421,800.148499,42.568474,855.776733,735.332947,41.751755,1066.664429,976.541809,145.409134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,904.437012,825.702209,68.865570,1201.875977,1000.928833,333.208374,,,,859.416931,733.518311,45.122063,1067.002197,977.030640,145.172852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,904.760681,826.264221,69.443375,1201.468384,1001.269409,333.140411,,,,862.717407,732.367615,47.649441,1066.657959,977.716980,145.200607,770.844055,798.897583,47.218357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,904.974060,826.756653,70.355255,1200.967407,1001.560059,333.093811,,,,866.047241,731.730225,50.188599,1067.017334,978.059631,145.168594,770.765686,798.316162,50.778282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,905.190796,827.246277,71.259148,1200.315308,1001.802856,332.973419,,,,868.662292,731.774109,53.647640,1067.760376,978.293274,144.892700,771.149353,797.678528,53.088997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,905.425171,827.801697,71.938408,1199.755371,1001.938538,332.984192,,,,872.701355,730.974670,56.924591,1067.807129,979.083191,144.435837,771.987305,796.280090,56.063412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,905.731323,828.557739,73.048218,1199.257324,1002.093506,332.957031,,,,874.805725,731.177124,59.814899,1067.846802,979.645325,144.177490,773.361938,794.676880,59.498665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,906.031006,829.584412,74.583717,1198.786255,1002.348633,332.884369,,,,877.813293,731.520264,62.577282,1068.656128,980.066040,143.741669,773.471375,793.919617,62.429913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,906.327515,830.327576,75.915421,1198.401367,1002.612549,332.860779,,,,880.067200,731.961609,65.479279,1069.135986,980.860474,143.430984,773.918030,793.323547,65.861382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,906.678650,831.041077,77.270599,1197.751709,1002.913574,332.616425,,,,882.777893,731.925293,69.019127,1069.058960,981.740417,143.476730,774.699524,792.348572,69.287277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,905.923706,832.260742,78.528694,1197.432861,1003.241943,332.516846,,,,885.188293,732.244446,71.719711,1068.982544,982.309937,143.559479,775.779114,791.196655,72.569244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,905.163452,833.442932,79.755684,1197.502197,1003.556641,332.365234,,,,887.540344,733.131653,74.636169,1068.945435,982.914185,143.485016,776.099915,790.660217,76.556976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,904.651489,834.454224,81.015297,1197.012939,1004.059204,332.395264,,,,890.051270,733.503052,77.171028,1069.021240,983.387939,143.514175,775.941589,790.796997,79.586205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,903.940002,834.903320,83.073044,1196.682495,1004.464722,332.348663,,,,892.096924,733.769409,80.339592,1069.117554,983.823059,143.585342,776.995728,790.320740,83.123596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,904.222351,834.905151,84.660187,1196.399048,1004.935791,332.370117,,,,893.867676,734.598267,83.105789,1069.088013,984.274597,143.725082,777.145996,790.215271,87.079353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,904.059204,835.237610,85.678551,1195.878662,1005.344543,332.316315,,,,895.079041,734.734619,85.733589,1068.819580,984.765137,143.874237,776.773376,790.539246,90.894989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,904.054138,835.171814,86.615097,1195.470459,1005.575684,332.317474,,,,896.789551,734.946777,88.639229,1068.681030,985.057190,144.037582,777.430908,790.297974,94.168716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,903.390991,834.824097,88.680290,1195.092041,1005.748779,332.266388,,,,897.292297,735.542786,91.393959,1068.463257,985.145447,144.115601,777.477356,790.189880,98.109261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,902.814209,834.604858,90.538338,1194.784180,1005.829346,332.206848,,,,898.903076,735.202576,94.047958,1067.988159,985.251160,144.242798,777.191406,790.468506,101.280258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,902.795471,834.250793,91.290627,1194.466675,1005.878479,332.230927,,,,899.816833,735.714966,96.702759,1067.659058,985.159973,144.417679,777.379333,790.151062,104.483742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,902.732971,834.029419,92.131271,1194.117798,1005.950256,332.260010,,,,900.627747,735.314636,99.673103,1066.495605,985.339783,144.424057,776.979492,790.086731,107.484131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,903.669922,832.934753,93.465805,1193.887207,1006.052307,332.192810,,,,900.997620,735.416565,101.743835,1065.850952,985.092529,145.054169,777.169006,789.504639,109.493210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,903.277405,832.369080,94.899467,1193.540039,1006.110596,332.208008,,,,902.163513,735.020081,104.674446,1066.108887,984.094360,145.369797,776.779236,788.922546,112.592331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,901.891541,831.988342,96.627029,1192.836426,1006.169739,332.158295,,,,902.615601,734.462341,107.012016,1065.243042,983.686035,145.295395,776.667969,788.057068,114.390335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,901.257263,830.526428,98.594177,1192.389282,1006.186829,332.204712,,,,903.197815,734.052551,109.197594,1064.208252,983.178345,145.720306,776.271729,786.846252,117.434402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,900.720093,829.157410,99.889732,1191.983398,1006.089294,332.202515,,,,903.045532,733.270935,111.333687,1062.894165,982.575684,146.336456,776.310364,786.168884,118.959694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,900.559998,828.325500,100.604080,1191.536499,1005.897827,332.054443,,,,903.777039,732.382690,113.332039,1062.210083,982.169373,146.520844,776.224915,784.741028,121.068771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,900.903137,826.432739,101.708008,1190.995239,1005.660767,331.580963,,,,903.867004,731.427429,114.973259,1061.384644,981.760315,146.569397,775.777222,783.361084,122.668228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,900.610596,825.166626,102.763672,1190.402954,1005.245239,330.996368,,,,903.974304,730.485596,116.966873,1060.459839,981.096130,146.703522,775.148315,782.384399,124.745918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,899.142517,824.076782,103.548340,1189.989624,1004.797974,330.608551,,,,903.984863,729.445251,118.594711,1059.497559,979.901855,146.821381,774.711670,780.837952,126.176308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,898.433960,822.935547,105.477013,1189.510254,1004.299255,330.475342,,,,903.158264,728.441711,121.144371,1058.801880,978.968384,146.812408,773.981628,779.375854,127.292259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,898.467896,821.842407,106.357834,1189.054932,1003.815857,330.192657,,,,902.692078,727.618164,122.611183,1058.245728,978.274170,146.778061,773.366028,777.935913,128.957840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,897.997864,820.069824,107.387909,1188.337402,1003.552429,329.805878,,,,902.735779,726.390442,124.048103,1057.580444,976.821594,146.585724,772.352844,776.414978,130.219604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,896.691772,818.502930,108.022942,1187.444824,1003.319885,329.732483,,,,903.014099,725.000732,125.233658,1056.298096,975.674072,146.240952,771.833008,775.130554,130.852310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,895.830261,817.290527,109.046822,1186.406006,1003.169617,329.605530,,,,902.985352,723.578796,125.783241,1055.060181,975.082092,145.760910,771.947937,773.507507,131.910019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,895.515381,816.123596,109.662766,1185.620972,1002.962463,328.847168,,,,901.449768,722.554688,128.001251,1054.312012,974.153381,145.966751,771.323181,771.931152,132.723862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,894.512573,814.540710,110.021294,1184.701050,1002.301880,328.773285,,,,900.567200,721.177429,129.360062,1053.095459,972.915833,146.046295,770.289429,770.605286,133.411743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,893.818726,812.691284,110.637238,1184.158691,1001.833923,328.478485,,,,900.821350,719.927002,129.856979,1052.112061,971.649536,145.722626,770.103027,769.166687,134.135208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,893.241699,811.847046,111.082237,1183.573486,1001.235840,328.035919,,,,901.267761,718.186218,130.401031,1051.324097,970.500732,145.203018,769.955444,767.457642,134.787064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,892.582336,810.497009,111.209938,1182.755737,1000.569458,327.509003,,,,900.860718,716.395386,130.292389,1050.325439,969.053101,144.985306,769.428406,765.863892,135.534882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,891.823364,808.659119,112.141388,1181.869751,1000.028809,326.902985,,,,899.834167,714.921326,131.715897,1049.725708,967.692322,144.758194,768.069092,764.788940,136.324615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,890.849060,806.733032,112.857437,1181.368286,999.605652,326.615936,,,,899.283203,714.017395,132.743317,1049.338623,966.476990,144.269806,767.536926,763.306274,136.790298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,890.645935,805.472351,112.320259,1180.888428,999.065491,326.308014,,,,899.156860,712.649780,132.936096,1048.425171,965.286987,144.020248,766.908936,762.161926,137.068192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,890.218384,804.240112,112.339592,1180.021973,998.504333,325.807556,,,,897.378418,711.847900,134.633240,1046.458496,964.242188,143.850433,765.928040,760.869629,137.647415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,888.918396,802.737793,112.442726,1179.244019,997.999146,325.469147,,,,896.340210,711.776123,136.137009,1045.262085,963.120422,143.563812,764.970032,759.459351,138.230103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,888.248291,801.083862,112.880562,1178.369995,997.265686,324.888824,,,,896.151917,709.626099,135.550613,1044.946655,961.447449,143.463562,764.048706,758.184509,138.531387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,887.940247,799.824707,112.747421,1177.282349,996.704590,324.710968,,,,896.064087,707.334900,135.510391,1043.824341,960.433228,143.328552,763.554749,756.544495,138.335037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,888.088501,797.928162,112.370148,1175.758057,996.126099,324.293579,,,,895.597046,706.336060,135.760223,1042.972168,959.197876,142.885269,762.763000,755.316467,137.727127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,887.510010,796.035034,112.391212,1174.964600,995.776245,323.891846,,,,894.372070,705.298889,136.442169,1042.085571,958.258179,142.404602,762.204712,754.457458,137.337555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,885.717224,795.489563,112.816071,1174.621216,995.511353,323.691071,,,,893.870239,704.014832,136.475952,1040.808228,957.216675,141.985748,761.550354,753.208496,136.913635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,884.934631,794.428406,113.116158,1173.934814,994.877075,323.017975,,,,893.853821,702.983337,136.313889,1040.273071,956.046570,141.672531,760.768677,752.141235,136.464142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,884.920410,792.904175,112.661949,1173.180542,994.012207,322.651794,,,,892.879578,702.717773,138.046555,1039.953735,954.872803,141.101715,760.220459,751.341309,135.591614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,884.172607,791.422729,111.871307,1172.295288,993.257874,322.388550,,,,891.222961,702.009216,138.947418,1039.505005,953.752808,140.795837,759.729553,750.416138,134.669922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,883.180359,790.527161,111.512291,1171.555420,992.867004,322.047882,,,,890.619812,700.562622,139.070923,1038.624634,952.434570,140.289932,759.167908,749.377930,134.128372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,882.762939,789.572937,111.464882,1171.078735,992.401672,321.841919,,,,890.855652,698.959656,137.895859,1038.025391,951.269958,139.643982,758.498840,748.496399,133.639114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,882.737488,788.443054,111.338722,1170.816895,991.812744,321.471161,,,,891.030884,697.517151,136.818939,1036.723633,950.719238,139.407547,757.818359,747.476746,132.935440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,882.642578,786.905640,110.842911,1170.065918,990.987488,321.073181,,,,891.026550,696.353943,136.330414,1035.676025,949.918030,139.430862,757.427368,746.398682,132.493332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,882.312805,785.540405,110.316071,1168.920044,990.307007,320.773102,,,,891.276794,695.488098,135.925400,1034.848877,948.748474,139.377777,757.020325,745.333130,132.137299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,881.891846,784.211426,110.268570,1167.965210,989.616272,320.542389,,,,890.626282,694.516724,135.872635,1034.474731,947.682495,138.943893,756.615540,744.498596,131.723541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,881.182007,783.035706,109.955864,1167.512817,989.163940,320.227692,,,,889.795532,693.311829,135.870605,1034.359253,946.471924,138.414124,756.473999,743.445801,131.383347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,881.009033,782.166870,109.423203,1168.095093,987.946655,319.808685,,,,889.300110,692.100525,135.548355,1034.003662,945.741943,137.868042,756.375305,742.332581,131.060516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,881.112061,781.313110,108.827377,1167.198242,987.623474,319.361359,,,,889.209290,691.304688,135.075531,1033.283081,944.927551,136.868530,756.615784,741.462463,130.913040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,880.971375,780.256165,108.337090,1166.163940,987.019653,318.851807,,,,889.076721,690.486572,134.701584,1032.525391,943.819153,136.875885,756.643127,740.510254,130.689270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,880.848022,779.204346,107.856415,1164.993774,987.194763,318.948944,,,,888.935974,689.215210,134.209076,1032.262573,943.024475,136.659225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,880.577087,778.134827,107.583755,1164.415649,987.116455,318.902893,,,,889.394775,688.223389,133.730850,1032.109619,942.463074,136.310715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,879.893860,777.392456,107.482559,1164.184448,986.562561,318.431213,,,,888.930725,687.432922,133.906158,1032.231689,941.531128,135.752304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,879.260742,776.738342,107.463455,1162.937622,985.624146,318.565491,,,,887.739380,686.421997,133.624466,1031.546143,940.636597,135.416397,,,,756.226685,737.104492,130.066971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,879.200562,775.840820,107.236572,1162.889648,984.926697,317.626282,,,,887.151184,685.424072,133.302185,1031.057495,939.731079,134.828613,,,,754.580017,737.239929,130.712296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,879.303467,774.945801,106.580132,1162.398315,984.743103,317.582825,,,,886.898071,684.745728,133.281006,1030.425049,938.891968,134.786560,,,,753.900085,736.780396,130.828781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,879.278992,774.274414,106.293648,1161.635132,984.382568,317.340454,,,,887.099182,683.711060,132.955429,1030.065308,938.309570,134.492630,,,,753.797180,736.059937,130.586853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,879.481262,773.144958,106.022247,1160.696899,983.706726,317.314087,,,,886.611084,683.424011,133.457794,1029.903442,937.445374,134.008698,,,,753.795959,735.326843,130.325104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,879.088562,771.974121,105.937714,1160.319092,983.417358,317.186951,,,,886.400269,682.032288,132.885666,1029.869629,936.590881,133.475952,,,,753.458191,734.633911,130.260529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,879.019104,770.927673,105.968536,1160.077881,983.099121,316.764587,,,,886.476257,680.652344,132.217041,1029.763428,935.687988,133.127274,,,,753.145508,734.216797,130.222794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,878.812744,770.308044,105.564339,1159.518677,982.152466,316.549957,,,,885.824097,679.510315,132.620514,1029.328613,934.935425,133.113266,,,,752.793823,733.759155,130.174301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,878.529724,769.708496,105.337013,1159.195313,980.460083,316.085510,,,,885.382141,678.997192,132.582275,1028.716553,934.374573,132.725632,,,,752.762207,733.152405,129.906952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,878.205322,768.674927,105.013878,1158.886719,980.558594,316.031311,,,,885.043396,678.149109,132.333084,1028.550049,933.407959,132.740509,,,,752.524719,732.376282,129.691223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,878.067627,767.823120,104.644913,1158.045654,980.693726,316.076965,,,,884.989197,677.140991,132.135193,1028.411499,932.291077,132.675583,,,,752.344421,731.593872,129.562576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,878.323425,767.237183,104.603302,1157.934326,980.089355,315.793579,,,,885.030090,676.537476,131.970367,1028.514160,931.496765,132.349457,,,,752.175171,730.828979,129.422211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,878.197571,766.777039,104.569611,1157.206299,979.617126,316.013916,,,,884.271912,675.720459,131.873489,1028.476807,930.929138,131.976837,,,,751.815369,730.207520,129.364120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,877.688354,765.857544,104.183548,1157.148315,979.229126,315.541229,,,,883.495605,674.259277,131.874268,1028.552124,930.059082,131.679657,,,,751.735352,729.638794,129.413483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,877.178650,764.964417,104.284431,1156.673340,977.794250,315.335327,,,,882.367126,673.130188,132.210953,1028.287720,929.137085,131.182297,,,,751.802429,728.688904,129.116318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,877.273071,763.644348,104.748306,1156.270508,976.250244,315.133179,,,,882.228088,672.846985,132.072571,1028.289185,928.113831,130.881927,,,,752.035461,727.572876,128.963760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,877.397705,762.420898,104.979729,1155.984375,976.847046,314.951050,,,,881.761292,671.253052,132.131409,1028.268555,927.176697,130.575104,,,,752.283569,726.885315,129.267883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,877.337402,761.707886,104.227989,1155.874756,976.914063,314.745605,,,,881.517700,669.843262,130.994293,1027.025757,927.001465,130.772675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,876.845886,760.965515,104.337479,1155.427979,976.637573,314.518799,,,,880.775879,668.631531,130.597244,1025.915283,926.463135,130.954224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,876.466675,760.226685,104.676666,1154.718384,975.533936,314.514221,,,,880.151978,666.979736,130.722168,1025.484985,925.628479,130.878952,,,,,,,750.980286,723.864624,128.735992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,876.059998,759.632935,104.990608,1154.295898,974.648193,314.313934,,,,879.710144,665.833618,130.637115,1025.394165,924.900208,130.528976,,,,,,,750.975098,723.161987,129.000397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,876.431885,758.388489,104.740822,1153.953857,973.507813,314.016602,,,,879.484253,665.120911,130.194977,1025.359131,924.212097,130.152115,,,,,,,750.689575,721.785828,128.931900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,876.224304,757.639282,104.463303,1153.745117,973.120972,313.787689,,,,879.709045,663.543823,128.529755,1025.230347,923.697144,129.929443,,,,,,,750.671814,720.406128,128.981110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,875.857666,756.902527,104.386330,1153.672974,972.684753,313.671844,,,,879.401489,662.157227,127.521088,1025.033447,923.135803,129.789978,,,,,,,751.059937,719.142761,129.137405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,875.453491,756.153687,104.361984,1153.396484,972.825256,313.636261,,,,878.984436,660.719849,127.059181,1024.890381,922.316956,129.707260,,,,,,,751.712219,717.546021,128.890717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,875.093323,755.472656,104.190109,1153.060303,972.904846,313.550873,,,,878.300903,659.454895,126.762558,1024.455078,921.375610,129.651291,,,,,,,751.913269,716.329590,129.047165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
