Grasp30
Date:,2025/04/16
Time:,14:07:30
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
33,799.214905,471.883789,28.978943,862.978943,545.162720,56.857815,727.752625,520.638367,28.635218,1105.327759,698.612671,424.607361,1015.338562,681.404480,172.794586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,799.227722,471.911774,28.963634,863.006470,545.161682,56.882851,727.729919,520.634399,28.648014,1105.413208,698.596863,424.718262,1015.284973,681.302673,172.800568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,799.204895,471.933411,28.986755,863.016113,545.171753,56.937828,727.697510,520.651978,28.594885,1105.398682,698.542664,424.696777,1015.279297,681.280762,172.760284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,799.232727,471.911407,28.992517,862.956787,545.125061,56.846600,727.737305,520.641602,28.632353,1105.474121,698.474731,424.711090,1015.343750,681.358032,172.889084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,799.241577,471.903351,28.990911,863.014343,545.112183,56.911839,727.762634,520.551392,28.647013,1105.557129,698.510803,424.648621,1015.317627,681.308044,172.915344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,799.240784,471.904480,28.989689,863.026306,545.109314,56.938354,727.745300,520.617004,28.648201,1105.542847,698.473389,424.633240,1015.340942,681.277161,172.928070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,799.239685,471.905884,28.989485,862.993225,545.146362,56.842957,727.712708,520.578186,28.650070,1105.624878,698.397827,424.730896,1015.338501,681.233704,172.730682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,799.239502,471.906067,28.989580,862.982605,545.159851,56.807182,727.743347,520.539307,28.652771,1105.576538,698.391357,424.724274,1015.347595,681.284241,172.857010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,799.273376,471.888184,29.028347,863.037659,545.144653,56.858635,727.743958,520.621460,28.647554,1105.668091,698.300293,424.768982,1015.272217,681.393311,172.936935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,799.244324,471.898132,29.000233,863.030273,545.115173,56.866924,727.736389,520.569885,28.686047,1105.752319,698.234253,424.736694,1015.300171,681.325195,172.996735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,799.226929,471.898041,28.982821,862.974976,545.133911,56.853951,727.751221,520.537720,28.662092,1105.808716,698.179016,424.763123,1015.297363,681.367676,173.103729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,799.248230,471.899658,28.957434,862.990051,545.156067,56.883968,727.748535,520.541992,28.648148,1105.812378,698.171326,424.762756,1015.169739,681.317566,173.055405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,799.232483,471.831879,29.006916,862.979614,545.153748,56.832722,727.792358,520.536743,28.654221,1105.806396,698.174194,424.759735,1015.126465,681.369751,173.081360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,799.250183,471.870300,28.967196,862.994507,545.158020,56.814041,727.736572,520.537537,28.660374,1105.863403,698.068726,424.805389,1015.135437,681.414001,173.096268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,799.271790,471.822052,28.941360,862.952942,545.146851,56.851692,727.704895,520.535645,28.674608,1105.939087,698.050537,424.762939,1015.091797,681.439209,173.087540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,799.234680,471.814789,29.009169,862.979919,545.151306,56.836300,727.711121,520.536682,28.677483,1105.945190,697.998718,424.749542,1014.989014,681.525024,173.137512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,799.218445,471.801697,28.996544,862.983032,545.177979,56.957981,727.718079,520.537476,28.672649,1106.067505,697.967346,424.711304,1014.930359,681.532471,173.216385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,799.224731,471.905182,28.966743,862.970215,545.183655,57.069450,727.693542,520.547424,28.713562,1106.085571,697.985718,424.756317,1014.837891,681.557129,173.177261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,799.192383,471.867462,29.009001,862.941223,545.141541,57.154156,727.721863,520.626099,28.672644,1106.131714,697.901001,424.674438,1014.729126,681.661743,173.246429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,799.180969,471.903778,29.004950,862.945068,545.308594,57.284523,727.694763,520.655334,28.596882,1106.248779,697.868896,424.724243,1014.606018,681.877930,173.275726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,799.141907,471.910980,29.033365,862.878174,545.289246,57.544434,727.712280,520.653137,28.671921,1106.428101,697.804626,424.620483,1014.459045,682.068726,173.313187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,799.121338,471.918823,28.986502,862.699829,545.147095,57.764767,727.705017,520.646423,28.708548,1106.541382,697.744812,424.633392,1014.305786,682.311035,173.301025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,799.092102,471.969696,28.977015,862.903564,545.329041,58.112129,727.712463,520.663208,28.735159,1106.639282,697.715820,424.771179,1014.169373,682.720459,172.833267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,799.072388,472.037659,28.968657,862.956360,545.511841,58.413742,727.772949,520.658569,28.777777,1106.784790,697.707947,424.814941,1014.121460,682.956177,173.148300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,799.101318,472.116730,28.911482,863.074951,545.631226,58.880791,727.819641,520.658325,28.762505,1107.095703,697.694763,424.811615,1013.954895,683.239563,173.361893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,799.174500,472.158142,28.959009,863.004456,545.721863,59.392284,727.949402,520.661560,28.835249,1107.274414,697.679688,424.893127,1013.919006,683.663452,173.512238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,799.148132,472.217896,29.028631,862.994629,545.787109,59.695232,728.061279,520.658142,28.963913,1107.489624,697.750061,424.994110,1013.948364,684.028931,173.527512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,799.227966,472.203705,29.062950,863.007690,545.861694,59.927212,728.215881,520.729675,28.969112,1107.771118,697.759583,425.111450,1014.009216,684.396851,173.535080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,799.390320,472.182526,29.064184,863.028809,545.975159,60.136574,728.432373,520.744263,29.055853,1108.023438,697.809204,425.131622,1014.229919,684.695190,173.632813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,799.646362,472.026062,29.226784,863.062134,546.052307,60.470211,728.536255,520.797424,29.378069,1108.215820,697.884827,425.034607,1014.389771,685.059387,173.705826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,799.978149,471.746490,29.721851,863.083130,546.309021,60.807106,728.836731,520.687378,29.767208,1108.391479,697.928955,425.020325,1014.623779,685.303589,173.735291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,800.429016,471.650269,30.271132,863.187256,546.704590,61.837513,729.163330,520.536926,30.365194,1108.526978,697.951233,424.887238,1014.813538,685.649658,173.708054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,800.760681,471.533661,31.352345,863.383301,547.088501,63.051758,729.525391,520.539124,31.115320,1108.820557,697.921997,425.049011,1015.009155,686.233276,173.444458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,801.160767,471.495544,32.517643,863.757568,547.333801,64.276573,729.857300,520.408936,32.285885,1109.015747,697.930115,425.111877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,801.807556,471.567444,33.700584,864.160522,547.626770,64.945717,730.471497,520.415833,33.583855,1109.182129,697.939880,425.139740,,,,1016.205750,687.532349,173.650040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,802.317078,471.627167,34.449039,864.705811,547.800537,65.542442,731.001770,520.409363,35.381046,1109.378906,697.918518,425.167267,,,,1017.064575,688.339294,173.177063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,802.697510,471.513245,36.427521,865.403870,548.172668,66.736176,731.544922,520.197571,37.277100,1109.647095,697.888428,425.145935,,,,1017.860413,688.840332,173.171860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,803.346313,471.653961,38.598236,866.038208,548.380432,68.004799,731.991577,520.169312,39.904800,1109.944458,697.925903,425.010773,,,,1018.748413,689.332214,173.416763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,804.010010,471.691895,40.437698,866.730713,548.636230,69.468925,732.592529,520.108154,42.448158,1110.065308,697.899902,425.023315,,,,1019.479187,689.890503,173.860306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,804.651001,471.802032,42.893211,867.715027,548.862610,71.068443,733.076111,519.963379,45.383156,1110.314697,698.013977,425.175018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,805.205261,471.901215,45.734234,868.540161,548.986023,72.646393,733.832947,519.842590,48.235138,1110.563477,698.093628,425.222748,,,,,,,1021.868347,691.837891,173.500931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,805.939880,471.910583,48.041828,869.690735,549.310608,74.631264,734.908691,519.650574,51.677628,1110.831177,698.173035,425.408966,,,,,,,1022.489746,692.517273,173.617493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,806.608093,471.932678,50.926308,870.578491,549.862488,76.498528,735.978882,519.390686,55.193474,1111.099121,698.274841,425.578796,,,,,,,1023.974365,693.099304,173.753662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,807.182617,472.144745,53.912521,871.953918,550.203247,78.189453,737.114380,519.176514,58.423126,1111.352539,698.474609,425.512238,,,,,,,1025.734619,694.099304,173.655365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,808.184814,472.249207,56.730873,873.088806,550.828369,80.160072,738.240784,518.946777,62.074104,1112.103882,698.530396,425.632294,,,,,,,1027.030518,695.070618,173.539215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,809.383850,472.355652,60.085232,874.301514,551.172607,82.505981,739.666016,518.615723,66.088257,1112.772095,698.648010,425.984100,,,,,,,1028.645264,696.062805,173.572189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,810.432800,472.543549,62.915165,875.674927,551.179016,85.018898,740.793091,518.436768,70.559021,1113.211060,698.855469,426.110352,,,,,,,1030.352539,696.833740,173.628815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,811.605347,472.817291,65.906487,877.074097,551.329041,87.799385,742.270630,517.674194,74.906761,1113.765503,698.997559,426.046295,,,,,,,1031.916260,697.743225,173.812714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,812.831238,473.045807,69.775452,878.368225,552.115417,90.130417,744.050110,516.981018,79.105377,1114.181030,699.152100,426.044769,,,,,,,1033.646729,699.038269,173.860886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,813.935181,473.479218,73.134331,879.988647,552.909973,91.755363,745.637451,516.771973,83.631081,1114.688354,699.293335,425.929871,,,,,,,1035.181519,699.774597,173.779037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,815.244995,473.842926,76.481384,881.646057,553.451904,94.899567,747.803406,516.084412,88.436783,1114.729492,699.659851,425.883545,,,,,,,1037.120117,700.557922,173.767273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,816.721436,474.290436,79.859840,883.413269,553.599182,97.724510,749.744934,515.348572,93.079605,1115.143188,699.793823,425.857697,,,,,,,1038.590454,701.687439,173.674469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,817.760559,474.718719,82.947929,884.574646,554.460815,100.202553,751.643616,515.054077,97.586212,1115.733765,700.025696,425.871887,,,,,,,1040.547485,702.946655,173.489883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,818.772461,475.173279,86.612244,886.012878,554.940063,102.499313,754.263000,514.624268,102.708763,1116.596069,700.162659,426.106476,,,,,,,1042.862427,703.692078,174.162994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,820.126526,475.799255,90.708992,888.195374,555.726196,105.616432,756.326538,514.081909,107.949059,1117.457031,700.283630,426.103973,,,,,,,1044.516602,704.739563,174.225632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,821.892395,476.145660,94.379387,890.194153,556.677185,108.221825,758.547607,513.847839,112.868866,1118.572144,700.440735,426.221069,,,,,,,1045.988647,705.954346,174.704102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,823.492737,477.060242,97.969917,891.499451,557.095886,111.143723,761.105591,513.584961,117.765656,1119.230591,700.643250,426.178772,,,,,,,1047.613159,706.914490,174.664856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,824.562378,478.067413,102.063614,893.139404,557.777771,113.896889,763.671814,513.245972,122.620934,1119.791138,700.831055,426.070587,,,,,,,1049.937500,707.759888,175.068878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,825.681030,478.853729,106.051750,895.070435,558.882629,116.735649,766.337402,513.252441,127.390190,1119.999146,701.124634,425.875397,,,,,,,1051.722778,708.785461,175.266312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,826.950317,480.056000,109.376129,896.680969,559.593445,119.586113,768.880859,513.344421,132.961090,1120.701538,701.385925,425.764923,,,,,,,1053.300049,711.019104,176.301025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,828.710022,481.425415,113.548477,898.329712,560.992676,121.228661,771.585205,513.776550,138.147018,1121.417847,701.655457,425.984314,,,,,,,1054.183594,713.311035,176.989639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,829.525879,482.239838,117.513275,899.801270,562.333313,123.481392,773.973267,514.099487,143.699661,1122.107422,701.809265,426.067169,,,,,,,1056.357910,712.310547,176.311081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,831.053223,483.942352,122.133530,901.609192,563.020630,126.382835,777.078064,514.836060,148.495178,1122.845703,701.946106,426.028442,,,,,,,1058.740845,713.210815,176.240570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,832.212891,485.379333,126.185989,903.299988,564.294983,129.758148,780.027161,515.706482,153.484268,1123.544067,702.053101,426.002838,,,,,,,1060.335327,715.217041,176.658737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,833.358032,486.878082,130.505356,905.278564,564.205933,132.365402,782.783997,516.869751,158.655579,1124.207275,702.235901,425.951874,,,,,,,1061.411011,716.772095,177.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,834.725403,488.981964,135.033981,,,,785.564697,518.221313,164.250183,1125.010010,702.340820,426.012115,,,,,,,1063.212769,717.552673,177.531265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,835.942200,490.903778,139.388901,,,,788.242310,519.947815,169.684799,1125.860352,702.551147,426.117676,,,,,,,1065.255005,718.223267,177.401093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,836.893311,492.690765,143.754654,,,,791.129883,521.513306,175.076721,1126.304077,702.844299,426.013855,,,,,,,1066.551514,719.118286,177.752625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,838.650085,495.220428,148.556625,,,,793.836853,523.763489,180.837387,1126.594604,703.037842,426.056763,,,,,,,1067.828491,720.330261,178.018494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,839.655823,497.052887,152.878143,,,,796.683777,525.962280,186.099457,1127.004150,703.295471,426.330261,,,,,,,1069.934448,720.850342,178.414337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,841.171753,499.398346,157.290054,,,,799.269104,528.395508,191.501572,1127.706909,703.434509,426.277222,,,,,,,1071.925415,721.595825,178.376068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,842.720459,501.673737,161.264877,,,,802.195251,530.995728,196.533340,1128.345825,703.536560,426.251434,,,,,,,1073.403809,722.363586,178.408096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,843.800110,503.741486,165.337112,,,,804.751343,534.131958,201.890350,1129.079956,703.607849,426.206299,,,,,,,1074.836426,723.063232,178.685059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,845.484680,506.618042,169.236359,,,,807.135559,537.153442,207.231827,1129.966309,703.682007,426.523590,,,,,,,1075.974976,723.531738,178.647491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,846.538818,508.795654,172.699554,,,,809.850464,540.248352,211.910355,1130.793823,703.867126,426.732117,,,,,,,1078.006348,724.164429,178.796631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,847.934143,510.940308,175.927719,,,,812.550659,543.833923,216.342850,1131.356201,704.073730,426.655243,,,,,,,1079.729370,724.936401,179.308319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,849.402832,513.675049,179.338196,,,,815.139954,547.275574,220.803467,1131.835938,704.243469,426.581940,,,,,,,1080.998901,725.754028,179.312668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,850.340942,516.251038,182.389603,,,,817.549438,550.913940,225.483704,1132.077881,704.386536,426.589783,,,,,,,1082.591431,726.345886,179.124512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,851.131714,518.765991,185.158875,,,,819.845825,554.689148,229.240738,1132.206543,704.557556,426.604645,,,,,,,1084.179688,726.667786,179.190750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,852.099915,521.500549,187.976822,,,,822.354492,558.769226,233.208954,1132.224854,704.824585,426.717712,,,,,,,1085.213623,727.215027,179.194550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,852.728455,523.839233,189.507828,,,,824.651245,563.008850,236.904358,1132.576172,705.015747,426.752258,,,,,,,1086.876831,727.848694,179.483185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,853.423157,526.563599,191.907150,,,,826.709839,567.586731,240.617020,1132.900879,705.195984,426.721710,,,,,,,1088.475464,728.536133,179.385239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,853.881226,529.142334,193.675156,,,,829.064941,572.130310,243.989914,1133.510376,705.275940,426.842529,,,,,,,1089.565186,729.400696,179.120316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,854.435364,532.257263,195.472992,,,,830.898254,576.901062,247.013123,1134.151367,705.350769,426.726166,,,,,,,1091.132324,729.945801,179.782928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,855.075256,534.917969,196.873795,,,,832.933594,581.804810,249.954636,1134.685059,705.419983,426.563599,,,,,,,1092.746216,730.213928,179.730499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,855.365662,537.313171,198.694580,,,,835.031616,587.416504,252.459976,1135.057373,705.624146,426.468994,,,,,,,1094.161499,730.517639,179.174118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,855.640564,539.745667,200.228195,,,,836.675171,593.076294,254.760971,1135.497925,705.787415,426.439880,,,,,,,1095.320679,731.073059,179.256668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
