Grasp127
Date:,2025/05/06
Time:,14:07:23
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
118,868.978577,657.530823,159.059860,744.018799,640.287476,120.109749,799.731506,599.235168,104.501732,,,,,,,,,,,,,1127.897095,790.151489,430.723663,,,,,,,1071.812256,825.143799,254.318466,,,,,,,,,,,,,,,
119,869.047363,657.421814,158.599457,744.529541,640.005310,120.264839,799.194397,599.198303,104.678490,,,,,,,,,,,,,1127.390869,790.090576,430.474304,,,,,,,1071.200684,825.227722,254.252182,,,,,,,,,,,,,,,
120,869.065369,657.275146,158.287552,745.330750,640.206482,119.478287,798.688965,599.340454,104.652046,,,,,,,,,,,,,1126.957520,790.019348,430.312347,,,,,,,1070.729614,825.239441,254.261658,,,,,,,,,,,,,,,
121,869.041809,657.083496,158.209625,746.245605,639.905273,119.089684,798.583984,599.522705,104.492569,,,,,,,,,,,,,1126.473511,790.049500,430.189178,,,,,,,1070.284180,825.334045,253.912201,,,,,,,,,,,,,,,
122,868.903015,656.878357,158.461685,747.039063,639.383850,118.409332,798.555298,599.609680,104.204994,,,,,,,,,,,,,1125.838379,790.056519,430.245270,,,,,,,1070.011719,825.436951,253.713913,,,,,,,,,,,,,,,
123,868.584534,656.736694,159.066727,747.778320,638.911377,118.322769,798.635864,599.699402,103.987663,,,,,,,,,,,,,1125.607910,790.005127,430.220612,,,,,,,1070.015381,825.507263,253.542908,,,,,,,,,,,,,,,
124,868.095886,656.730835,159.931717,748.360352,638.389648,118.251122,798.941467,599.509521,103.984711,,,,,,,,,,,,,1125.361328,789.890930,430.139252,,,,,,,1069.820068,825.619873,253.582047,,,,,,,,,,,,,,,
125,867.915649,656.865967,160.273193,749.023560,637.842590,118.073540,799.324524,599.292725,103.974808,,,,,,,,,,,,,1124.924805,789.951172,430.196411,,,,,,,1069.606934,825.752747,253.570221,,,,,,,,,,,,,,,
126,867.552490,656.431335,161.884659,749.609924,637.546997,117.574120,799.643555,599.296631,104.100494,,,,,,,,,,,,,1124.295532,790.001953,429.945496,,,,,,,1069.323975,825.951477,253.577408,,,,,,,,,,,,,,,
127,867.132507,656.171692,163.433487,750.275696,637.353577,117.220909,799.896179,599.342346,104.425400,,,,,,,,,,,,,1123.646362,790.093445,429.888550,,,,,,,1069.232300,826.077759,253.576935,,,,,,,,,,,,,,,
128,866.693237,656.371521,164.260696,750.594177,637.101868,117.336739,800.258362,599.391174,104.784866,,,,,,,,,,,,,1123.075928,790.174683,429.764130,,,,,,,1069.077026,826.377686,253.523163,,,,,,,,,,,,,,,
129,866.336792,656.735168,165.479553,750.883423,636.657898,117.148811,800.423035,599.379395,105.156288,,,,,,,,,,,,,1122.725586,790.287781,429.684540,,,,,,,1068.872925,826.803040,253.457687,,,,,,,,,,,,,,,
130,865.816467,656.824341,166.631790,751.395325,636.047791,117.143234,800.516785,599.323059,105.664650,,,,,,,,,,,,,1122.389771,790.428894,429.790283,,,,,,,1068.573730,827.549622,253.364822,,,,,,,,,,,,,,,
131,865.402466,656.943726,167.765839,751.595581,635.453491,117.478218,800.555664,599.104614,106.737991,,,,,,,,,,,,,1122.201416,790.488892,430.182800,,,,,,,1068.298828,828.180908,253.387558,,,,,,,,,,,,,,,
132,864.618652,657.147522,169.396103,751.492310,635.196899,118.480553,800.629822,598.877502,108.118324,,,,,,,,,,,,,1121.791382,790.712280,429.811493,,,,,,,1067.797241,828.892883,253.297287,,,,,,,,,,,,,,,
133,863.992554,657.186096,171.275879,751.257507,634.933716,119.736443,800.630310,598.785889,109.927727,,,,,,,,,,,,,1121.432617,790.900513,429.671234,,,,,,,1067.195679,829.504456,253.583023,,,,,,,,,,,,,,,
134,863.566101,657.455078,172.694855,751.103821,634.641907,121.349022,799.829041,598.585327,111.577164,,,,,,,,,,,,,1120.963501,791.143372,429.771332,,,,,,,1066.877319,829.882324,253.525497,,,,,,,,,,,,,,,
135,863.045898,657.678162,174.041763,750.616943,634.759033,123.156113,799.037537,598.349670,113.918228,,,,,,,,,,,,,1120.381958,791.385010,429.962555,,,,,,,1066.687866,830.324158,253.560745,,,,,,,,,,,,,,,
136,862.295654,657.998169,175.691391,749.914978,635.049316,125.239815,798.579407,598.106873,116.259911,,,,,,,,,,,,,1119.684082,791.736389,430.184204,,,,,,,1066.439453,830.967712,253.792938,,,,,,,,,,,,,,,
137,861.393616,658.671875,177.435196,749.275574,635.253357,126.728905,797.710327,598.172302,118.957733,,,,,,,,,,,,,1118.734863,791.975037,430.514496,,,,,,,1065.880493,831.989624,253.751465,,,,,,,,,,,,,,,
138,860.442566,659.676697,178.983627,748.553162,635.589966,129.171021,796.403503,598.039612,122.166031,,,,,,,,,,,,,1117.975342,792.234558,430.525848,,,,,,,1065.233521,832.869568,253.903168,,,,,,,,,,,,,,,
139,859.354797,660.018921,180.739609,747.511292,636.027527,131.724854,795.134521,597.675781,124.873055,,,,,,,,,,,,,1117.544800,792.516052,430.381134,,,,,,,1064.315430,833.566528,254.438431,,,,,,,,,,,,,,,
140,858.349731,660.577454,183.478668,746.253052,636.387573,133.949829,794.089111,597.955811,128.156555,,,,,,,,,,,,,1116.768066,792.794556,430.309479,,,,,,,1063.478027,833.886597,254.733841,,,,,,,,,,,,,,,
141,856.904358,661.055603,185.303268,744.775024,636.871521,136.758698,792.822205,598.155945,130.299683,,,,,,,,,,,,,1115.484863,793.275146,430.414825,,,,,,,1062.620850,834.637451,254.846024,,,,,,,,,,,,,,,
142,855.218323,661.897278,187.729996,743.575745,637.135742,138.835175,791.136108,597.918945,134.177399,,,,,,,,,,,,,1114.226807,793.664063,430.846039,,,,,,,1061.595215,835.494568,254.940735,,,,,,,,,,,,,,,
143,854.088867,662.760864,189.257599,741.883606,637.596741,141.782501,789.179199,598.196289,136.714020,,,,,,,,,,,,,1113.283936,793.848511,431.158142,,,,,,,1060.362183,836.430359,255.296768,,,,,,,,,,,,,,,
144,852.358521,663.362122,191.662872,739.825317,638.003235,144.866043,787.165222,598.905090,139.801224,,,,,,,,,,,,,1112.789795,794.171692,431.135376,,,,,,,1059.065552,837.068481,255.902573,,,,,,,,,,,,,,,
145,850.372253,664.003174,194.148331,737.486511,638.492737,148.109924,784.999878,599.147217,142.439713,,,,,,,,,,,,,1111.181396,794.528381,431.265717,,,,,,,1057.979370,837.408936,256.326080,,,,,,,,,,,,,,,
146,848.377014,664.778442,195.856232,735.136719,639.185059,150.947556,782.746094,599.660522,145.184952,,,,,,,,,,,,,1109.622192,794.770935,431.190125,,,,,,,1056.513062,838.017273,256.682861,,,,,,,,,,,,,,,
147,846.473572,665.216858,198.791260,732.771790,639.964172,153.825165,779.633179,600.213928,148.014862,,,,,,,,,,,,,1108.336426,794.953186,431.070709,,,,,,,1055.047241,838.490601,256.882141,,,,,,,,,,,,,,,
148,843.556702,665.710571,201.151108,730.436646,640.608154,155.998550,777.425964,600.375000,150.907150,,,,,,,,,,,,,1107.633545,795.091553,431.405121,,,,,,,1053.246704,838.887268,257.011261,,,,,,,,,,,,,,,
149,841.417664,666.351135,202.759155,727.958618,641.402588,158.606720,774.687988,601.050171,152.910797,,,,,,,,,,,,,1106.364258,795.354675,431.775085,,,,,,,1051.284058,839.434998,257.878448,,,,,,,,,,,,,,,
150,838.616760,667.102417,205.539383,724.794312,642.046021,161.343170,772.277710,601.748352,155.718018,,,,,,,,,,,,,1104.775635,795.520569,431.990356,,,,,,,1049.904541,839.912964,258.213989,,,,,,,,,,,,,,,
151,836.068970,667.555481,207.497070,721.934265,642.679382,164.056046,768.878540,602.701477,157.836655,,,,,,,,,,,,,1103.363770,795.735718,431.699493,,,,,,,1047.006226,840.547913,258.716278,,,,,,,,,,,,,,,
152,833.069031,668.143188,209.766129,718.708618,643.409729,166.869965,765.603760,603.805237,160.237289,,,,,,,,,,,,,1101.855103,795.919434,431.808990,,,,,,,1045.219360,840.767639,258.875122,,,,,,,,,,,,,,,
153,829.697998,668.722534,212.208817,715.415466,644.268494,169.795090,762.423645,603.994995,163.004410,,,,,,,,,,,,,1100.224121,796.088928,432.272339,,,,,,,1042.619995,841.179932,260.070709,,,,,,,,,,,,,,,
154,826.800354,669.358521,213.647247,711.875977,644.981995,172.300369,758.831299,604.843567,164.745285,,,,,,,,,,,,,1098.931763,796.203552,432.340454,,,,,,,1040.527344,841.362976,260.160645,,,,,,,,,,,,,,,
155,823.716064,669.850037,216.504120,708.080078,645.906494,175.125687,755.081421,605.797791,167.064407,,,,,,,,,,,,,1097.418213,796.191589,432.382416,,,,,,,1037.605469,841.769958,260.743317,,,,,,,,,,,,,,,
156,820.047852,670.624084,218.239059,704.778992,646.486877,177.400803,751.384216,606.240051,169.014236,,,,,,,,,,,,,1095.517944,796.395630,432.589661,,,,,,,1034.662720,841.988159,261.879944,,,,,,,,,,,,,,,
157,816.677185,671.218872,219.725281,700.863708,647.090576,179.925659,747.455383,607.432983,171.258270,,,,,,,,,,,,,1094.130127,796.549866,432.594818,,,,,,,1032.166870,842.246155,261.880341,,,,,,,,,,,,,,,
158,813.187744,671.998718,221.566742,696.748474,647.936035,182.440948,743.394897,608.447815,173.537781,,,,,,,,,,,,,1092.300171,796.615601,432.783020,,,,,,,1028.873169,842.560120,262.753601,,,,,,,,,,,,,,,
159,808.854187,672.806274,223.708313,692.836731,648.804504,184.570374,739.557678,608.749329,175.742386,,,,,,,,,,,,,1090.476318,796.672546,432.866547,,,,,,,1025.392334,842.583679,263.596954,,,,,,,,,,,,,,,
160,805.082886,673.481995,225.373352,688.457825,649.840576,187.123276,734.930054,609.760315,177.874619,,,,,,,,,,,,,1088.690674,796.793152,432.881073,,,,,,,1022.384644,842.869385,264.194183,,,,,,,,,,,,,,,
161,801.440735,674.143494,226.603607,684.206665,650.557556,189.536453,730.493591,610.841125,179.527451,,,,,,,,,,,,,1086.779663,796.844849,433.126495,,,,,,,1019.452454,842.854797,264.569092,,,,,,,,,,,,,,,
162,797.530579,674.974976,227.873123,679.688660,651.381836,191.617355,726.081177,611.524353,181.730408,,,,,,,,,,,,,1084.752197,796.956238,433.108093,,,,,,,1015.930725,842.971191,265.275146,,,,,,,,,,,,,,,
163,793.411682,675.844971,228.657684,675.268066,652.140564,193.892334,721.499084,612.068481,183.509384,,,,,,,,,,,,,1082.536621,797.073486,432.845215,,,,,,,1011.983398,843.170044,266.423523,,,,,,,,,,,,,,,
164,788.823364,676.684143,230.459869,670.956238,652.879150,195.862122,716.895081,612.473450,185.333069,,,,,,,,,,,,,1080.464478,797.128601,433.184784,,,,,,,1008.258606,843.081787,267.223846,,,,,,,,,,,,,,,
165,784.702881,677.377930,232.067032,666.147949,653.768250,197.496429,712.384521,613.132874,187.065125,,,,,,,,,,,,,1078.214478,797.026489,433.235535,,,,,,,1004.869019,842.930542,267.792664,,,,,,,,,,,,,,,
166,780.356445,677.861145,232.886093,661.618347,654.566833,199.192520,707.465088,614.200623,188.768326,,,,,,,,,,,,,1075.778320,797.151611,433.202759,,,,,,,1001.125183,843.069275,268.331818,,,,,,,,,,,,,,,
167,775.823669,678.282532,233.682938,657.125488,655.325989,200.999222,702.907776,615.068787,190.003296,,,,,,,,,,,,,1073.808594,797.081665,433.235321,,,,,,,997.256836,842.884216,269.299133,,,,,,,,,,,,,,,
168,771.304443,678.873230,234.662079,652.096375,656.125000,202.414108,698.046814,615.641418,191.314133,,,,,,,,,,,,,1071.150146,796.972656,433.283356,,,,,,,993.544312,842.783447,269.952362,,,,,,,,,,,,,,,
169,767.040405,679.691956,235.047119,647.234497,656.648254,203.497070,693.037170,616.339294,192.489120,,,,,,,,,,,,,1068.989258,796.924561,433.420929,,,,,,,989.539063,842.720642,270.689575,,,,,,,,,,,,,,,
170,761.962219,680.445007,235.823776,642.400146,657.058777,204.509460,688.223877,616.835144,193.013550,,,,,,,,,,,,,1066.282959,796.645325,433.753510,,,,,,,985.264038,842.647705,271.969727,,,,,,,,,,,,,,,
171,757.238220,680.913269,235.929718,637.456055,657.544922,205.916031,683.336670,617.570190,193.534592,,,,,,,,,,,,,1063.990112,796.607666,433.594086,,,,,,,981.247375,842.382629,272.732513,,,,,,,,,,,,,,,
172,752.506470,680.948059,236.120667,632.138611,658.028137,207.241058,678.883240,617.944580,193.354523,,,,,,,,,,,,,1061.328003,796.408325,433.831329,,,,,,,977.302979,841.891479,273.691650,,,,,,,,,,,,,,,
173,747.881348,681.365173,236.376434,627.377258,658.408142,207.615097,674.062073,618.493896,193.567474,,,,,,,,,,,,,1059.041016,796.309082,433.582550,,,,,,,972.629944,841.411316,274.514404,,,,,,,,,,,,,,,
174,743.429077,681.909180,236.278091,622.751587,658.886658,207.283340,668.807922,619.283875,193.652069,,,,,,,,,,,,,1056.428101,796.138306,433.892090,,,,,,,968.315613,840.940308,275.976013,,,,,,,,,,,,,,,
175,738.668396,682.680664,235.907349,617.919495,659.325684,207.228973,663.666321,619.774902,193.698456,,,,,,,,,,,,,1053.514893,796.174377,433.739380,,,,,,,964.290588,840.596863,276.808014,,,,,,,,,,,,,,,
176,733.547546,683.009827,236.104843,612.882629,659.695984,207.365906,658.576172,620.284424,193.500488,,,,,,,,,,,,,1050.912598,795.901855,433.726379,,,,,,,959.950378,840.286682,277.798096,,,,,,,,,,,,,,,
177,728.490173,683.134888,236.053528,607.798096,660.143433,207.440445,653.577942,620.797302,192.958206,,,,,,,,,,,,,1047.837769,795.666687,433.831787,,,,,,,955.570984,839.678467,278.880524,,,,,,,,,,,,,,,
178,723.588379,683.729492,235.336243,602.873352,660.497375,207.059647,649.088562,620.926147,192.212021,,,,,,,,,,,,,1045.326416,795.201843,433.698639,,,,,,,951.304321,838.762634,279.846466,,,,,,,,,,,,,,,
179,718.635681,684.173889,235.256897,598.162842,660.815613,206.502701,643.936829,621.692993,191.864365,,,,,,,,,,,,,1041.727905,794.866211,434.062347,,,,,,,947.332458,838.184204,280.753937,,,,,,,,,,,,,,,
180,713.937012,684.506165,234.390823,593.097473,661.274719,206.100479,638.914185,622.290588,190.996475,,,,,,,,,,,,,1039.174438,794.450989,434.026947,,,,,,,942.796875,837.707520,281.285065,,,,,,,,,,,,,,,
181,709.276428,685.124878,233.027817,587.932129,661.777405,205.412476,633.853821,622.923401,190.048828,,,,,,,,,,,,,1035.781738,794.156982,434.240997,,,,,,,938.703674,836.785339,282.183105,,,,,,,,,,,,,,,
182,704.495239,685.439026,232.275513,583.032104,662.092529,204.723557,628.941162,623.417908,189.069244,,,,,,,,,,,,,1032.655396,793.779175,434.274902,,,,,,,934.568726,835.927551,283.424011,,,,,,,,,,,,,,,
183,699.654968,685.576294,231.298080,578.206360,662.267761,204.224899,624.162109,623.915161,187.840073,,,,,,,,,,,,,1029.793335,793.245972,434.080566,,,,,,,930.254700,835.400818,283.940277,,,,,,,,,,,,,,,
184,694.781067,685.794312,230.694458,573.227356,662.606750,203.072845,619.444458,624.490173,186.875885,,,,,,,,,,,,,1026.181519,792.652893,434.657196,,,,,,,925.833496,834.498535,284.863495,,,,,,,,,,,,,,,
185,690.273804,686.146545,229.315796,568.285339,662.969604,202.218170,614.648254,624.921082,185.204086,,,,,,,,,,,,,1022.772644,792.054199,434.267578,,,,,,,921.711792,833.292114,285.470673,,,,,,,,,,,,,,,
186,685.345459,686.237305,228.307098,564.121887,663.182556,200.332596,609.921143,625.375854,183.785156,,,,,,,,,,,,,1019.722900,791.749146,434.565979,,,,,,,917.243591,832.630188,286.207611,,,,,,,,,,,,,,,
187,680.943848,686.494934,226.533112,559.602112,663.566467,198.895172,605.515442,625.934509,182.029312,,,,,,,,,,,,,1016.128235,791.311890,434.418610,,,,,,,912.839111,831.887512,287.020691,,,,,,,,,,,,,,,
188,676.265076,686.462402,225.637177,554.989197,663.949585,197.212967,600.931824,626.528992,180.271042,,,,,,,,,,,,,1012.950012,790.524719,434.197601,,,,,,,908.492615,830.453552,287.785980,,,,,,,,,,,,,,,
189,671.802673,686.806519,223.910904,550.372803,664.309326,196.034378,596.185425,626.931885,178.835007,,,,,,,,,,,,,1009.496277,789.674316,434.338074,,,,,,,904.123535,829.661194,288.453705,,,,,,,,,,,,,,,
190,667.259644,687.094238,222.947861,546.039734,664.631714,194.090851,591.782227,627.338196,176.941345,,,,,,,,,,,,,1006.362305,789.193420,434.391510,,,,,,,899.843323,828.696411,289.757385,,,,,,,,,,,,,,,
191,662.872437,687.429688,221.434250,541.598938,665.093872,192.329666,587.407532,627.894226,174.794189,,,,,,,,,,,,,1003.366577,788.748535,434.182190,,,,,,,895.548950,827.397461,289.982941,,,,,,,,,,,,,,,
192,658.568176,687.551575,219.790054,537.229187,665.468018,190.559143,583.287598,628.304810,172.631638,,,,,,,,,,,,,999.425598,787.919800,434.399261,,,,,,,891.121277,826.558533,290.787048,,,,,,,,,,,,,,,
193,654.314026,687.800171,218.397293,533.052673,665.856689,188.577530,578.977417,628.842285,171.268326,,,,,,,,,,,,,996.344299,786.982178,434.192413,,,,,,,887.682983,825.380005,290.908752,,,,,,,,,,,,,,,
194,649.999451,687.613647,217.118652,529.062500,666.153503,186.426987,574.761719,629.424072,169.199783,,,,,,,,,,,,,993.107300,786.339111,434.100250,,,,,,,883.587402,824.218567,291.222656,,,,,,,,,,,,,,,
195,645.695313,688.008484,215.342651,524.912170,666.600220,184.317581,570.592651,629.763916,167.284943,,,,,,,,,,,,,989.859619,785.787415,433.917603,,,,,,,879.316650,823.302429,291.962860,,,,,,,,,,,,,,,
196,641.482300,688.049744,213.950073,520.973145,666.965637,182.529114,566.559937,630.084473,165.211838,,,,,,,,,,,,,986.668030,784.858948,433.414734,,,,,,,875.531189,822.002930,292.663940,,,,,,,,,,,,,,,
197,637.705872,688.372498,212.386566,516.848389,667.332275,180.524139,562.903137,630.671753,163.188004,,,,,,,,,,,,,983.328613,783.933411,433.393066,,,,,,,871.215820,821.084717,293.129272,,,,,,,,,,,,,,,
198,633.655273,688.246643,211.230072,512.684692,667.620667,178.734467,558.919495,631.281433,161.535278,,,,,,,,,,,,,980.524048,783.250305,433.101318,,,,,,,868.228333,819.875061,292.843262,,,,,,,,,,,,,,,
199,629.751831,688.371704,209.684021,508.869293,667.868164,176.928925,555.013977,631.578613,158.818512,,,,,,,,,,,,,977.011902,782.310181,432.785278,,,,,,,864.258789,818.637756,293.112823,,,,,,,,,,,,,,,
200,625.830383,688.175293,208.391129,505.119354,668.117065,174.848770,551.390137,631.858948,156.541367,,,,,,,,,,,,,974.178894,781.320129,432.439545,,,,,,,860.370911,817.479736,293.661591,,,,,,,,,,,,,,,
201,622.019348,688.422607,206.557663,501.383209,668.477966,172.867371,547.921448,632.358887,154.971985,,,,,,,,,,,,,971.273560,780.735962,432.144531,,,,,,,856.988831,815.987976,293.636475,,,,,,,,,,,,,,,
202,618.054749,688.232178,204.987122,497.890198,668.823608,170.325821,544.134094,632.630310,153.384079,,,,,,,,,,,,,967.960632,779.705872,431.688232,,,,,,,853.450256,814.654053,293.860504,,,,,,,,,,,,,,,
203,614.316162,687.996582,204.299026,494.211700,669.147888,168.698563,540.376648,632.858398,151.254883,,,,,,,,,,,,,965.107300,778.844360,431.211334,,,,,,,849.947021,813.515930,293.996674,,,,,,,,,,,,,,,
204,610.580811,687.975342,202.731049,490.603058,669.331970,167.024292,536.777588,633.253052,149.383102,,,,,,,,,,,,,962.049133,778.138977,430.702240,,,,,,,847.043701,811.892151,294.113464,,,,,,,,,,,,,,,
205,607.237915,688.241577,201.051758,487.163269,669.562378,165.320938,533.041199,633.512634,147.935959,,,,,,,,,,,,,959.559753,777.177368,429.940613,,,,,,,843.312744,810.871277,293.953156,,,,,,,,,,,,,,,
206,603.629028,688.313965,199.545380,483.746246,669.845886,163.231277,529.781128,633.876831,146.413162,,,,,,,,,,,,,956.651611,776.241394,429.646179,,,,,,,840.192383,809.395081,293.767853,,,,,,,,,,,,,,,
207,599.999329,687.882507,198.819336,480.320129,670.171753,161.680084,526.215088,633.902222,144.902695,,,,,,,,,,,,,953.993164,775.518616,428.745422,,,,,,,836.888733,808.106323,293.847961,,,,,,,,,,,,,,,
208,596.954224,688.015808,197.599487,476.936249,670.338440,160.146393,523.028320,634.117798,143.455292,,,,,,,,,,,,,951.305664,774.915100,427.987183,,,,,,,833.680359,807.207642,293.329529,,,,,,,,,,,,,,,
209,593.456299,687.771240,196.341904,473.827179,670.447754,158.740845,519.632263,634.863342,141.615463,,,,,,,,,,,,,948.570251,774.003052,427.268311,,,,,,,830.780090,805.735046,293.385803,,,,,,,,,,,,,,,
210,590.194763,687.603699,196.000885,470.709900,670.468750,156.971359,516.613464,634.678101,140.563705,,,,,,,,,,,,,946.027283,773.079041,426.480072,,,,,,,827.460327,804.691956,293.109314,,,,,,,,,,,,,,,
211,587.165100,687.614685,194.611771,467.829346,670.583496,155.648438,513.314453,634.497742,139.426865,,,,,,,,,,,,,943.975769,772.405151,425.834961,,,,,,,824.873413,803.513733,292.649017,,,,,,,,,,,,,,,
212,583.947632,687.360413,193.962646,464.886566,670.484619,154.106262,510.551270,634.786133,138.165131,,,,,,,,,,,,,941.292114,771.724243,425.126434,,,,,,,822.372803,802.100037,292.442780,,,,,,,,,,,,,,,
213,581.106384,687.264160,193.013672,461.839417,670.701416,153.136703,507.401611,634.884827,137.055115,,,,,,,,,,,,,938.530884,770.751770,424.465851,,,,,,,819.342712,801.036743,291.958069,,,,,,,,,,,,,,,
214,578.072998,687.047974,191.442017,458.946777,670.747986,152.412582,504.713470,634.901062,135.752258,,,,,,,,,,,,,936.339722,769.995056,423.449921,,,,,,,816.814270,799.759949,291.922577,,,,,,,,,,,,,,,
215,575.285339,686.700012,190.632675,456.254303,670.738525,150.995651,501.905914,634.935059,135.080063,,,,,,,,,,,,,934.265076,769.352478,422.622528,,,,,,,814.433472,798.437866,291.202881,,,,,,,,,,,,,,,
216,572.859863,686.569702,189.524887,453.339996,670.862244,150.209137,498.929352,634.897644,133.990524,,,,,,,,,,,,,932.097229,768.603149,422.072388,,,,,,,812.041138,797.396362,290.984894,,,,,,,,,,,,,,,
217,570.170654,686.256958,188.838379,450.737488,670.858398,149.048553,496.051361,634.861145,133.127426,,,,,,,,,,,,,929.339050,767.638306,421.657532,,,,,,,809.220276,796.328003,290.433868,,,,,,,,,,,,,,,
218,567.750610,686.100464,187.977371,448.133972,670.905640,148.233688,493.352509,634.940735,132.328247,,,,,,,,,,,,,927.272766,766.837891,420.816498,,,,,,,807.330078,794.997375,289.935577,,,,,,,,,,,,,,,
219,564.800415,685.604431,187.497040,445.874603,670.853943,147.196518,490.883514,634.660339,131.620621,,,,,,,,,,,,,925.681763,766.214417,419.348541,,,,,,,805.221863,793.904663,289.278076,,,,,,,,,,,,,,,
220,562.649353,685.446472,185.893997,443.360077,670.840271,146.418488,488.443909,634.511536,130.207001,,,,,,,,,,,,,923.622253,765.581360,418.873535,,,,,,,802.737793,792.780151,289.123138,,,,,,,,,,,,,,,
221,560.448608,685.218201,184.965530,440.938873,670.768188,145.136810,485.920929,634.591003,129.279816,,,,,,,,,,,,,921.152649,764.685730,418.255219,,,,,,,800.256897,791.768494,288.656769,,,,,,,,,,,,,,,
222,558.093140,685.040588,183.809784,438.527039,670.741516,144.534561,483.257446,634.441345,128.446289,,,,,,,,,,,,,919.500488,763.941528,417.697784,,,,,,,798.505798,790.658936,288.288025,,,,,,,,,,,,,,,
223,555.751099,684.508667,183.471069,436.296875,670.608826,144.178040,481.130890,634.339233,127.550652,,,,,,,,,,,,,917.622864,763.374268,416.475708,,,,,,,796.382324,789.676453,287.671417,,,,,,,,,,,,,,,
224,553.585876,684.465393,182.504425,433.935425,670.549438,142.556702,478.794952,634.327209,126.848412,,,,,,,,,,,,,915.802551,762.728577,415.694611,,,,,,,794.125488,788.635864,287.898407,,,,,,,,,,,,,,,
225,551.573486,684.279907,181.659134,432.253540,670.461060,141.559082,476.511108,634.355957,126.066628,,,,,,,,,,,,,913.991882,761.956177,415.012909,,,,,,,792.001709,787.842407,287.076202,,,,,,,,,,,,,,,
226,548.970703,684.013306,181.027374,430.199921,670.369324,140.774918,474.447327,634.317505,125.041351,,,,,,,,,,,,,912.438171,761.071045,414.367493,,,,,,,790.543579,786.718567,286.430389,,,,,,,,,,,,,,,
227,547.082947,683.740417,180.294403,427.973358,670.295044,139.403839,472.578461,634.289734,123.931496,,,,,,,,,,,,,910.274536,760.522888,413.892029,,,,,,,788.752380,785.819214,285.606140,,,,,,,,,,,,,,,
228,545.117188,683.228943,179.774109,426.462952,670.359802,138.310928,470.679047,634.403992,122.712296,,,,,,,,,,,,,908.342041,759.928162,413.505249,,,,,,,786.633545,784.900452,285.636108,,,,,,,,,,,,,,,
229,543.401794,683.209045,178.286346,424.603149,670.412354,137.511536,469.141144,634.363525,121.281525,,,,,,,,,,,,,906.807739,759.323181,412.564240,,,,,,,784.808533,784.176270,285.217316,,,,,,,,,,,,,,,
230,541.688538,682.952637,177.352417,422.578949,670.333435,136.308823,467.204956,634.521118,120.319412,,,,,,,,,,,,,905.371582,758.518799,411.626770,,,,,,,782.910889,783.295105,284.648224,,,,,,,,,,,,,,,
231,539.881165,682.759705,176.963272,421.304718,670.142822,134.820969,465.486359,634.389343,119.936729,,,,,,,,,,,,,903.998413,757.776917,410.779541,,,,,,,781.835815,782.313232,284.286804,,,,,,,,,,,,,,,
232,538.126526,682.675171,175.605881,419.684662,670.170471,133.557724,463.611847,634.258606,118.564056,,,,,,,,,,,,,902.141113,757.458313,410.419312,,,,,,,780.038330,781.363464,283.895691,,,,,,,,,,,,,,,
233,536.869995,682.521118,174.196854,418.100586,670.096008,132.188751,462.462494,634.111267,117.280602,,,,,,,,,,,,,900.548279,757.067444,410.165161,,,,,,,778.235413,780.591919,283.914581,,,,,,,,,,,,,,,
234,535.225098,682.154907,173.600662,416.708221,670.136169,131.124374,461.031281,634.223633,115.546089,,,,,,,,,,,,,898.869446,756.497986,409.666992,,,,,,,776.837097,780.069824,283.465759,,,,,,,,,,,,,,,
235,533.820435,681.999451,172.292099,415.325226,670.000610,129.890610,459.391388,634.114624,114.252472,,,,,,,,,,,,,897.637207,755.833923,408.889954,,,,,,,774.732910,779.472168,283.121979,,,,,,,,,,,,,,,
236,532.709351,681.892517,170.934891,414.083801,669.786011,128.407547,458.317474,634.001526,113.371986,,,,,,,,,,,,,896.514160,755.219849,408.261566,,,,,,,773.864563,778.763306,282.552216,,,,,,,,,,,,,,,
237,531.498901,681.613770,170.005264,412.840271,669.660461,126.849991,456.878662,633.916138,112.389389,,,,,,,,,,,,,894.967834,754.765747,407.566742,,,,,,,772.631104,778.127014,281.580597,,,,,,,,,,,,,,,
238,530.090820,681.562195,169.419998,411.778473,669.592346,125.954391,455.955292,633.706604,110.728897,,,,,,,,,,,,,893.706299,754.469543,407.001617,,,,,,,771.050903,777.521484,281.136566,,,,,,,,,,,,,,,
239,528.935364,681.368530,168.140930,410.794159,669.434204,124.455208,454.915741,633.788269,109.143219,,,,,,,,,,,,,892.683044,754.112061,406.612885,,,,,,,770.001953,776.916809,281.044800,,,,,,,,,,,,,,,
240,527.887878,681.104492,166.577957,410.027466,669.361145,122.610489,454.139496,633.670654,107.928192,,,,,,,,,,,,,891.292908,753.640320,406.245209,,,,,,,768.575439,776.526306,280.892548,,,,,,,,,,,,,,,
