Circle62;;;
Date:;2025/04/30;;
Time:;17:39:38;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;811.084229;-21.441662;21.372835
2;811.176086;-21.488413;21.292784
3;811.129822;-21.487963;21.289377
4;811.103638;-21.477737;21.303474
5;811.101746;-21.475279;21.308140
6;811.104858;-21.476536;21.307064
7;811.166870;-21.485376;21.295967
8;811.122375;-21.482407;21.300611
9;811.218872;-21.490866;21.347143
10;811.192139;-21.495646;21.306116
11;811.175537;-21.489346;21.288893
12;811.135254;-21.426428;21.406374
13;811.097351;-21.464613;21.338017
14;811.101318;-21.479042;21.301699
15;811.106995;-21.478748;21.299944
16;811.167603;-21.485435;21.294666
17;811.122131;-21.482174;21.301291
18;811.102112;-21.476742;21.306873
19;811.102539;-21.475853;21.307323
20;811.105408;-21.476828;21.306259
21;811.106201;-21.477329;21.305809
22;811.166748;-21.485344;21.295889
23;811.122131;-21.482262;21.300797
24;811.102295;-21.476759;21.306515
25;811.146729;-21.452730;21.354113
26;811.123230;-21.426804;21.362371
27;811.085205;-21.436001;21.371346
28;811.096130;-21.472502;21.318111
29;811.107605;-21.481071;21.300148
30;811.108337;-21.478878;21.302233
31;811.166992;-21.485207;21.295662
32;811.121826;-21.482016;21.301281
33;811.102173;-21.476709;21.306713
34;811.163330;-21.483910;21.297300
35;811.182434;-21.489948;21.291124
36;811.179688;-21.490021;21.291212
37;811.176270;-21.488653;21.292568
38;811.114868;-21.480143;21.302979
39;811.098877;-21.475189;21.308035
40;811.102600;-21.475727;21.307386
41;811.166565;-21.485125;21.296085
42;811.183350;-21.490541;21.290590
43;811.179504;-21.489983;21.291262
44;811.176086;-21.488535;21.292679
45;811.114868;-21.480112;21.303005
46;811.098877;-21.475203;21.308023
47;811.146729;-21.452616;21.354210
48;811.174805;-21.482479;21.308109
49;811.164063;-21.460814;21.344774
50;811.157959;-21.371260;21.334284
51;811.184021;-21.330818;21.306803
