Weight29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;15:43:44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;
10;884.847412;721.708374;116.649155;832.418701;633.214661;98.563759;1087.565430;862.642151;402.832916;765.002319;692.870239;106.047707;1057.923950;868.204651;234.654495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;884.505066;721.911682;116.930115;832.433167;633.181335;98.755058;1087.401123;862.517395;402.830292;765.037354;692.868286;106.128807;1058.007568;868.404907;234.563919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;884.485413;722.032410;117.253624;832.424072;633.205872;98.869423;1087.189819;862.369995;402.898041;765.080933;692.864807;106.240608;1058.311157;868.516235;234.440430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;884.307800;722.172668;117.565437;832.492065;633.532837;98.814369;1086.959595;862.248840;402.903442;765.054504;692.778198;106.291039;1057.886719;869.122375;234.472916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;884.125122;722.359863;117.966042;832.572815;633.539001;99.164024;1086.706909;862.167603;402.883911;765.133118;692.742432;106.527504;1058.091064;869.371094;234.554535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;883.903748;722.538208;118.401871;832.668030;633.398193;99.734512;1086.516602;862.036804;402.875122;765.177368;692.727783;106.613998;1057.685425;869.932800;234.606400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;884.013245;722.695374;118.918816;832.659424;633.481384;100.228500;1086.197754;862.040344;402.850250;765.341187;692.796387;106.717911;1057.865601;870.195618;234.718582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;884.240295;722.916260;119.474228;832.605591;633.772034;101.070000;1085.982422;862.010803;402.863678;765.446533;692.829346;106.837646;1058.139404;870.615356;234.718765;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;884.320129;723.167419;120.044479;832.569580;633.988220;101.690353;1085.931763;862.067810;402.954712;765.809875;692.863403;107.232513;1058.267578;871.003357;234.835876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;884.425842;723.394531;120.576675;832.525330;634.018799;102.319107;1085.638306;862.138245;403.004608;765.732910;692.765930;107.651588;1058.432495;871.384644;234.994415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;884.450989;723.537476;121.093483;832.552063;634.141296;102.984283;1085.386719;862.234253;403.074402;765.689514;692.831726;108.010025;1058.527954;871.776855;235.178238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;884.869812;723.204651;122.024940;832.686401;634.149597;103.570534;1084.952393;862.403381;403.221008;765.733826;692.962341;108.289665;1058.633423;872.273926;235.419220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;884.842773;723.329468;123.003487;833.165283;634.067078;104.424232;1084.700317;862.579468;403.536255;765.931396;692.982056;109.422264;1058.446533;872.685181;235.879959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;884.658447;723.517090;123.812325;833.395081;634.196533;105.202347;1084.267090;862.685364;403.836456;766.088562;693.140869;110.757156;1058.417847;873.226990;236.271683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;884.747803;723.996460;125.217873;833.075684;634.537903;106.850128;1083.785156;862.738403;404.002869;766.038269;693.160217;112.084724;1058.561646;873.817932;236.628571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;884.439148;724.679138;126.080406;832.878418;634.772095;108.371719;1083.371460;862.784302;404.167816;766.026855;693.262512;113.179565;1058.706543;874.497009;236.903381;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;884.387817;725.238586;126.842148;832.991089;635.004089;110.233215;1083.086548;862.898865;404.417145;765.718140;693.559021;114.008827;1058.912720;874.968872;237.536240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;883.914551;725.396301;129.096680;832.930786;635.303955;112.339600;1082.901001;862.930176;404.651215;765.980957;693.650879;115.324036;1058.708252;875.511108;238.160492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;883.403320;726.038208;130.860764;832.787170;635.702454;114.282158;1082.294678;863.110657;404.930664;765.925720;693.789490;116.525070;1058.315796;876.072510;238.658447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;883.430603;726.440491;131.894989;832.990479;636.217346;116.706947;1081.614624;863.400452;405.348175;765.665649;693.852783;118.198608;1058.103516;876.779236;239.203491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;883.440796;726.613098;132.838699;832.868103;636.640015;118.611748;1080.830444;863.643433;405.829346;765.453613;694.007813;120.136162;1058.003662;877.592468;239.938080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;882.907349;727.074707;135.126495;832.508911;637.075012;121.171547;1080.220093;863.835876;406.298828;765.112122;694.269775;121.519371;1057.831909;878.323425;240.554993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;882.047607;727.758972;136.749374;832.339539;637.116882;123.364128;1079.925659;863.962708;406.582001;764.813416;694.597534;122.840973;1057.887207;878.460999;241.411591;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;881.325439;728.754700;138.531647;831.423096;637.352966;126.200073;1079.713501;864.097717;407.100159;764.053955;694.705383;125.072708;1057.750000;878.861084;241.931442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;880.173828;729.202454;140.467453;830.354858;637.705505;128.534988;1079.260498;864.239990;407.847778;763.123901;694.993103;127.455330;1057.047852;879.690125;242.502762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;879.247803;729.490479;142.323914;829.264160;638.066772;131.127365;1078.591553;864.426941;408.582672;761.893066;695.325684;129.432587;1056.483765;880.556702;243.126160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;878.365173;729.550720;144.457413;828.551514;638.355042;133.431564;1078.183594;864.579956;409.142242;760.733521;695.556274;131.564194;1055.859253;881.248352;243.461426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;876.868530;730.090637;146.143097;827.742188;638.651245;135.743912;1077.775391;864.784668;409.437775;759.614441;695.674133;133.986572;1055.231445;881.729797;243.951172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;875.336731;730.542542;147.246078;825.915955;638.963684;138.188889;1076.898315;864.969910;409.966919;758.397339;695.990784;136.105423;1053.501587;882.283386;245.159775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;874.253906;730.419495;149.457947;824.101990;639.085022;140.874146;1075.761597;865.154785;410.563293;756.578308;696.123291;138.102493;1051.565430;882.926147;245.933868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;871.697021;731.118469;151.662643;822.770630;639.230042;142.648560;1074.738525;865.392578;410.885529;754.714172;696.196960;140.416229;1050.489868;883.220215;246.654800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;869.783142;731.514404;153.336517;820.668701;639.610107;145.054779;1073.904785;865.620361;410.756348;752.835083;696.435303;142.488800;1049.367188;883.808777;246.805283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;867.992004;731.693848;154.082413;818.564392;639.772583;147.239029;1072.974976;865.888062;411.121948;750.666687;696.545471;144.339111;1047.587036;884.382874;247.204987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;864.979919;732.762390;156.075638;816.047363;640.166077;149.374069;1071.750122;866.155334;411.700012;748.241577;696.439941;146.444962;1045.962891;884.701111;247.600052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;862.506165;732.714722;158.101318;813.605835;640.321838;151.415115;1070.683960;866.233154;411.938049;745.637878;696.612000;148.608810;1043.462158;885.580322;248.304810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;859.572021;733.131104;159.801407;811.122192;640.666138;153.287796;1069.798218;866.257141;411.890045;742.626465;696.893188;150.727448;1040.993652;885.682739;249.036362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;856.238281;733.478210;161.253906;808.287231;640.804199;155.456879;1067.885010;866.618774;411.742401;739.604004;697.158691;152.209564;1038.554321;885.857544;249.331848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;853.380371;733.716553;162.355423;804.841614;640.916809;157.254684;1066.002686;866.734436;411.951172;735.885132;697.281799;154.258942;1036.459229;886.060547;249.354813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;849.709045;734.288452;164.479309;801.847656;641.164246;158.899673;1064.828247;866.856384;411.692810;732.546143;697.655090;156.259949;1033.353149;886.559937;249.370956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;846.053162;734.309326;165.379364;797.972229;641.484924;160.565414;1063.263794;866.863403;411.482971;729.220642;697.880127;158.060715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;842.832214;734.232422;166.151245;794.173889;642.002014;161.873413;1061.049438;867.053711;411.312256;725.274231;698.142334;159.574814;;;;1027.149170;887.195190;249.539642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;838.725708;734.767761;167.444214;790.167725;642.228149;163.506226;1059.473755;867.052124;411.203491;721.179138;698.578308;160.987640;;;;1023.751770;887.132202;249.827530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;834.587219;735.203064;168.260757;786.055176;642.420898;164.992813;1057.641113;867.030640;410.710999;716.750549;699.257263;162.772430;;;;1021.018982;887.089111;249.685883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;830.881836;734.979370;169.052765;781.215027;642.694763;166.268005;1055.394165;867.084656;410.533997;712.462708;699.771423;164.113358;;;;1017.102783;887.475586;249.445816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;826.002869;735.346680;170.266937;776.593140;643.029968;167.667542;1053.599243;866.953552;410.435211;708.049194;700.260193;165.297897;;;;1012.913147;887.580383;249.833420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;821.168335;735.830933;170.997192;771.878113;643.376587;169.114532;1051.481812;866.929077;409.578308;703.315491;700.801147;166.633713;;;;1009.283569;887.014526;249.855087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;816.117981;735.823669;171.494186;767.049255;643.778076;169.766144;1049.340332;867.003479;409.593719;698.564941;701.239136;167.838806;;;;1005.367065;887.304321;249.420914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;811.924377;736.091919;171.562454;762.057556;644.189819;170.220474;1047.025391;866.857056;409.033142;693.916077;701.887817;169.131821;;;;1001.635925;887.250183;248.918823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;807.337952;736.151489;171.964706;756.530823;644.812561;171.898468;1045.144897;866.866638;408.480835;688.737549;702.516052;170.444824;;;;997.403870;887.001892;248.977859;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;802.494446;736.124146;172.551254;750.867188;645.109619;172.486328;1042.527222;866.646057;408.028778;683.584717;703.127319;171.200592;;;;993.226013;886.150635;249.277008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;797.532776;736.013489;172.982620;745.541565;645.373657;172.952316;1040.357544;866.452759;407.575928;678.379272;703.759277;171.591980;;;;988.798401;886.084717;248.743729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;792.532349;736.236633;172.967987;740.045349;645.635315;173.683533;1037.979004;866.135803;406.545197;673.023560;704.307129;171.951691;;;;984.082581;886.102295;248.156906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;786.934021;736.738953;173.153412;734.587402;645.825195;174.019119;1035.547241;865.919861;406.511780;667.526367;704.839233;172.603821;;;;979.395447;885.881714;248.255249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;781.669006;736.940430;173.475571;729.036743;646.141174;174.103302;1032.628296;865.733154;405.614502;662.090454;705.278320;173.095016;;;;975.192932;884.996033;248.499374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;775.692810;736.650269;173.973114;722.971436;646.306458;173.982712;1030.491577;865.266235;404.992065;656.758362;705.875977;173.248718;;;;971.122742;884.443176;247.861847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;769.723694;737.049133;173.834457;717.005127;646.411255;174.146194;1027.640503;865.018372;404.436798;651.233337;706.447998;173.547333;;;;966.337891;884.129639;247.763412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;764.077820;737.290405;173.036880;710.959717;646.681335;174.441635;1024.773438;864.737488;403.593414;645.394287;706.989380;174.149277;;;;961.500732;883.612366;247.722382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;758.347839;737.349792;173.051422;704.967957;647.056580;174.446991;1022.176758;864.488953;403.198273;639.076355;707.475403;174.262848;;;;957.100098;882.884338;247.506287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;753.107239;736.989624;173.113388;698.731140;647.485291;173.913864;1018.889160;864.020142;402.550812;633.424072;708.000061;174.284195;;;;952.664368;881.907349;247.289413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;748.026184;736.924133;172.510162;692.939331;647.508667;173.794418;1016.473267;863.634766;401.642517;627.827393;708.417603;174.565048;;;;947.536438;881.394958;247.099136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;742.503967;736.997009;172.589798;687.078979;647.489685;173.282837;1013.217651;863.338745;401.171448;622.106934;708.875732;175.079224;;;;942.692932;880.829895;246.980011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;736.457581;736.783630;172.245865;680.929260;647.843750;173.059692;1010.342468;862.522034;400.409576;616.315735;709.473999;174.445969;;;;937.359619;880.392395;247.289001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;731.009583;736.654907;171.913193;674.762024;648.150696;172.386154;1007.513367;862.078674;400.227478;610.798584;709.910828;174.311371;;;;932.509033;879.325562;247.926529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;725.130127;736.614136;171.709778;669.139038;648.142395;171.828384;1004.442078;861.506165;399.430542;605.323059;710.341125;174.377945;;;;927.990845;878.242493;247.965546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;719.648621;736.447571;171.509262;663.149902;648.142151;171.434509;1001.487671;860.984924;399.092316;599.643188;710.937744;174.088745;;;;922.799866;877.527161;248.291687;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;714.403198;736.273743;171.129486;656.919128;648.375305;170.951752;998.818176;860.626526;398.596405;593.627319;711.251282;174.023010;;;;917.839111;876.749146;248.313293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;708.551453;736.195374;170.602249;650.791931;648.534058;170.533386;995.300598;860.209412;397.639984;587.793945;711.641174;173.859039;;;;912.763000;876.159302;248.191437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;703.441833;735.898865;170.227448;644.973267;648.615051;170.094467;992.358215;859.334778;397.420288;582.160522;712.056091;173.574493;;;;908.548645;875.017456;248.233597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;698.287537;735.704834;169.729553;639.088867;648.717712;169.393417;989.269897;859.030396;396.783997;576.339355;712.393982;173.539017;;;;904.515381;873.968140;247.958908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;692.878967;735.222412;169.192566;633.229309;649.199829;168.655060;985.940430;858.428528;396.313934;570.651245;712.982361;172.728348;;;;899.517090;873.118469;248.401825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;686.990967;735.380676;168.744202;627.351563;649.324280;168.038452;982.762512;857.933899;395.790710;565.224121;713.298950;172.079361;;;;894.842468;871.955383;248.681198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;681.140869;735.652466;168.286362;621.692017;649.416931;167.558533;979.800415;857.267761;395.740875;560.011047;713.887085;171.067886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;676.047058;735.274292;167.692825;615.954712;649.573853;167.043213;976.630798;856.634094;395.039429;554.815857;714.283569;170.547211;;;;;;;885.622864;869.852661;249.438507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;670.497253;735.230225;167.108246;610.346802;649.843506;166.772415;973.356689;856.025696;394.953186;549.565674;714.776550;169.715134;;;;;;;881.148010;868.889343;249.875229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;665.325134;735.051697;166.633881;604.645874;649.716797;165.592148;969.954590;855.477051;394.240631;544.151611;715.112305;168.960876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;660.619019;734.355835;165.920883;599.364197;649.887146;164.081284;966.661133;854.891846;393.937134;539.222351;715.504883;168.372192;;;;;;;;;;872.556885;866.684998;250.364304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;655.652649;734.261536;164.876312;594.006775;649.815247;163.409714;963.525757;854.339417;393.710907;533.958313;715.826721;167.389771;;;;;;;;;;867.603210;865.412964;251.537430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;650.925476;733.963806;164.324387;588.948486;649.750366;162.422623;960.218628;853.736206;393.535339;528.781433;716.234497;167.275085;;;;;;;;;;863.765564;864.142822;252.159744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;645.934143;734.088257;164.059570;584.009705;649.873779;161.518570;957.323059;852.911499;393.387695;524.167114;716.472290;166.344955;;;;;;;;;;859.073425;863.537659;252.228348;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;641.835632;733.639526;163.030228;578.930603;650.073730;160.396545;953.854736;852.422607;393.045227;519.555786;716.580872;165.720413;;;;;;;;;;854.985107;862.012817;252.530334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;637.604370;733.138367;162.502258;574.051086;650.137512;159.609772;950.468201;851.638855;392.906982;514.636780;716.962280;164.520874;;;;;;;;;;850.850220;861.019165;252.931900;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;632.813232;733.270264;161.945877;569.265686;650.300232;158.764099;947.601990;851.135132;392.685669;510.035370;717.155029;163.621277;;;;;;;;;;847.019287;859.853882;253.614716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;628.220642;733.067749;160.725586;564.567444;650.092346;157.607605;944.390503;850.618835;392.309418;505.374329;717.275513;162.922882;;;;;;;;;;843.320557;858.540588;253.658539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;624.109985;732.571838;160.077362;560.050659;650.156494;156.578918;941.482971;849.688416;392.133575;;;;;;;;;;;;;839.308350;857.589539;254.095718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;619.942139;732.842468;158.866531;555.671326;650.114136;154.919235;938.638489;849.136597;392.173340;;;;;;;;;;;;;835.898560;856.361389;254.334976;497.176544;717.761780;161.070694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;615.410278;732.612976;157.909073;551.334412;650.166748;153.770981;935.602234;848.481140;391.698700;;;;;;;;;;;;;831.788391;855.417725;254.638519;493.284393;718.076233;159.656662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;611.377075;731.965149;157.833328;546.981873;650.142029;152.655655;932.469604;847.802917;391.595154;;;;;;;;;;;;;828.941528;853.814087;254.927505;489.070251;718.170410;158.900375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
