Weight62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/05/06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:07:46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
53;733.377075;693.242554;168.432083;964.326904;814.091736;210.409164;1014.820679;795.356750;386.935150;652.413818;634.643921;173.711807;616.036011;707.046021;188.162582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;728.465942;693.612427;168.706970;959.165955;814.133118;210.767258;1011.152832;795.595398;387.053467;646.692871;635.215393;173.941574;610.682983;707.648132;188.867264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;723.065002;694.050354;169.226929;954.084106;814.208252;211.184662;1007.777344;795.259460;387.209320;641.140442;635.796204;174.147034;605.528137;708.336548;188.896637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;717.177185;694.665894;169.560577;949.096985;814.143860;211.884506;1003.920349;795.011719;387.340942;635.585022;636.257690;174.329086;600.262207;708.946899;189.234955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;712.003967;695.022339;169.498734;944.106079;814.078674;212.699112;1000.745361;794.861572;387.055756;630.142334;636.783997;174.444565;594.802429;709.339355;189.845947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;706.862183;695.240845;169.130417;938.942017;814.015320;213.306641;997.474365;794.754517;387.181549;624.696533;637.340759;174.024536;589.352234;709.785645;190.191055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;701.876831;695.558594;168.740051;933.629089;813.858765;213.872299;994.134644;794.173279;386.737885;619.370972;637.773132;173.523712;584.360352;710.257263;189.817200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;696.854126;696.018677;168.881393;928.391541;813.594116;214.186691;990.069397;793.843323;387.028015;614.309631;638.274231;173.104889;579.373596;710.658508;189.945038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;691.371704;696.658386;169.326874;923.525513;813.239319;215.127945;986.308228;793.527588;387.276855;609.004639;638.673340;172.759964;574.062012;710.965088;190.250336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;686.137695;697.100647;169.462448;919.100525;813.094055;215.666946;982.483276;793.608337;387.765778;603.899841;639.078186;171.927277;568.886414;711.360291;189.401550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;681.142212;697.611816;168.665009;914.498291;813.015076;216.031494;979.171631;793.606445;387.858490;598.944946;639.557739;171.380524;563.864197;711.662720;188.977646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;675.942261;698.095886;168.402039;909.668396;812.883240;216.339554;975.716736;793.680725;387.436462;594.073730;639.827576;170.895798;558.951355;711.969116;188.962036;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;670.905396;698.438110;168.209747;904.896973;812.742554;216.904099;972.380005;793.254150;387.615204;588.975952;640.078552;170.268692;554.006958;712.464417;188.349960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;666.262329;698.757690;167.413651;900.084229;812.676025;217.748032;969.390686;793.026611;387.315643;584.102112;640.588867;169.605087;549.113525;712.735840;187.697418;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
