Weight63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/05/06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:17:19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
1;842.347900;710.763733;126.082855;797.496765;617.648315;131.572388;730.436462;664.920959;134.740112;1073.809326;842.222412;364.566162;1053.976807;880.712830;195.577286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;840.031799;710.989746;126.767105;795.106262;618.025940;133.290421;727.654602;665.419434;137.424805;1071.964966;842.292664;364.749603;1051.598022;881.093628;195.456329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;837.032043;711.221252;128.646637;792.351074;618.367188;135.565140;725.003235;665.896057;139.268188;1070.677368;842.430664;364.662781;1050.039795;881.374329;195.334198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;834.237305;711.478638;130.329559;789.516113;618.795593;137.819168;722.266907;666.296631;141.642044;1069.748169;842.554932;364.819000;1047.303955;881.627930;196.041412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;830.536987;711.908264;132.749664;786.013306;619.177307;139.732086;719.041504;666.736084;143.907898;1068.374512;842.613403;365.043213;1044.604248;881.920715;196.387085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;827.979980;712.334717;134.405914;783.013550;619.406128;141.762192;716.009094;667.470276;145.330139;1066.555298;842.544617;365.015778;1042.025513;882.116394;196.788605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;824.230164;712.423157;135.646225;779.640015;619.843445;144.035522;712.613159;667.635803;147.734482;1065.115601;842.688660;364.809906;1039.710571;881.937439;196.904663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;821.260559;712.716309;137.016373;775.825989;620.048035;145.987000;709.196167;668.014648;150.301804;1064.001587;842.742676;365.069916;1036.654175;882.107117;197.333359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;818.080200;713.121338;138.369202;772.329407;620.428955;147.989365;705.794922;668.531738;151.967270;1062.310791;842.714661;365.042847;1033.776978;882.074219;197.607391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;814.333618;713.429077;140.248108;768.829468;620.666260;149.380539;702.108826;668.915771;154.060715;1060.474609;842.582031;364.911469;1030.469482;882.032288;197.830032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;810.171753;713.558533;141.605347;764.835205;620.797546;151.015671;698.016968;669.241028;156.265121;1059.094238;842.590576;364.592102;1027.942871;881.777832;198.124130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
