Weight24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:29:09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;
39;880.465027;718.486328;119.082718;823.596313;632.440369;116.581566;761.889221;688.118103;124.044426;1117.791016;845.764526;376.375061;1080.524536;863.669067;203.898148;;;;;;;;;;;;;;;
40;880.003357;718.971313;119.745605;823.409424;632.945068;118.202805;761.367493;688.489929;125.099083;1117.123413;845.395264;376.487396;1080.570801;863.855042;203.926727;;;;;;;;;;;;;;;
41;879.447937;719.211609;120.772758;823.080994;633.356750;119.474472;760.889038;688.952393;125.872162;1116.542114;845.304077;376.458313;1080.567993;864.015015;203.942322;;;;;;;;;;;;;;;
42;878.972961;719.427490;122.176331;822.233276;633.689270;120.932396;760.274475;689.461670;126.821182;1115.617065;845.812927;376.761047;1080.609375;864.221191;204.028564;;;;;;;;;;;;;;;
43;878.417480;719.799622;123.369492;821.756836;634.352539;122.644241;759.585876;690.084290;128.132370;1114.940430;845.971985;376.837311;1080.380005;864.484009;204.309372;;;;;;;;;;;;;;;
44;877.893494;720.141174;124.485924;821.225830;634.726501;123.904266;758.964783;690.543152;129.611603;1114.289551;846.069336;376.630890;1080.191772;864.683777;204.508743;;;;;;;;;;;;;;;
45;876.985840;720.781311;125.418205;820.468262;635.110229;125.349930;758.428894;690.657715;131.345657;1113.641235;845.883057;376.319427;1079.932861;864.872986;204.770889;;;;;;;;;;;;;;;
46;875.982178;721.043640;125.991898;819.303833;635.478333;127.330154;757.578613;691.001282;133.302109;1112.977173;846.005798;376.211517;1079.545410;865.009338;204.967422;;;;;;;;;;;;;;;
47;874.971924;721.340210;126.911263;818.301392;635.701355;128.828247;756.577026;691.263306;134.752121;1112.125610;845.598328;376.212128;1079.091431;865.128601;205.207870;;;;;;;;;;;;;;;
48;874.330811;721.303833;128.355072;817.353455;635.900208;130.210449;755.518982;691.553955;136.583984;1111.497070;845.366638;376.202881;1078.743896;865.211975;205.242523;;;;;;;;;;;;;;;
49;873.073914;721.851990;130.170654;816.649597;636.173340;131.440781;754.530029;691.817261;138.252594;1110.869263;845.266113;376.106995;1078.452026;865.382874;205.327942;;;;;;;;;;;;;;;
50;871.509705;722.043823;131.497604;815.356812;636.564575;133.476913;753.425110;691.929321;139.716797;1110.397827;845.164490;375.897858;1078.029297;865.372986;205.337616;;;;;;;;;;;;;;;
51;870.386841;722.251709;132.129501;813.743225;636.580383;135.250793;751.907593;692.167236;141.350250;1109.330566;845.583252;375.995972;1077.362549;865.519653;205.609177;;;;;;;;;;;;;;;
52;868.944092;722.990540;133.534027;812.621399;636.613770;136.197571;750.494690;692.228210;143.317734;1108.419678;845.647583;375.911194;1076.269043;865.754333;206.066467;;;;;;;;;;;;;;;
53;867.453918;723.483032;135.272552;811.329651;636.893677;137.429779;748.917786;692.352051;145.083237;1107.657104;845.604065;375.603973;1074.969971;865.932922;206.403397;;;;;;;;;;;;;;;
54;865.671143;723.442139;136.287674;809.155640;637.190735;139.143570;747.203918;692.675903;146.952209;1106.738159;845.478210;375.189056;1074.073364;866.045654;206.328888;;;;;;;;;;;;;;;
55;863.798035;723.517456;137.632202;807.269287;637.335815;140.619095;745.398987;692.828430;148.259323;1105.743042;845.146545;374.987671;1073.154053;866.239502;206.066681;;;;;;;;;;;;;;;
56;861.855713;723.787231;139.321091;805.582520;637.579590;141.661484;743.447754;693.126343;149.617661;1104.876099;844.560303;374.855255;1071.557617;866.420410;206.485687;;;;;;;;;;;;;;;
57;859.715881;723.886780;140.747070;803.496277;637.755188;142.940765;741.581177;693.277100;151.718445;1103.711914;844.704285;374.636749;1070.058105;866.503235;206.993851;;;;;;;;;;;;;;;
58;857.900024;724.104248;142.152405;801.315369;638.109314;144.912949;739.513428;693.483154;153.230225;1102.601074;844.710388;374.372040;1068.954468;866.567810;206.876266;;;;;;;;;;;;;;;
59;855.597351;724.442017;143.053085;799.235229;638.241333;146.137375;737.098816;693.695251;154.767334;1101.482300;844.508789;374.217621;1067.211548;866.862549;206.831665;;;;;;;;;;;;;;;
60;853.954468;724.403442;143.812500;796.705750;638.473022;147.244690;734.945190;694.157593;156.451492;1100.251587;844.209961;374.038025;1065.085815;866.984985;207.206009;;;;;;;;;;;;;;;
61;850.904175;724.869568;145.341537;794.248413;638.827087;148.435638;732.322388;694.493591;157.953979;1098.987915;843.777832;373.708710;1063.834106;867.061951;207.177795;;;;;;;;;;;;;;;
62;848.369812;724.954163;146.687912;791.738281;639.082092;149.887527;730.096619;694.866577;159.615891;1097.648560;843.992188;373.607117;1061.555786;867.341919;207.221512;;;;;;;;;;;;;;;
63;845.427979;725.279724;147.788300;788.909363;639.323059;151.145233;727.165405;695.340576;160.601868;1096.045410;843.936401;373.534943;1059.235718;867.468811;206.960236;;;;;;;;;;;;;;;
64;843.486389;725.599182;148.733124;786.198730;639.824768;152.486176;724.769714;695.615906;162.312057;1094.353149;843.430725;373.494263;1057.663818;867.673950;207.307785;;;;;;;;;;;;;;;
65;840.686646;725.674377;149.984558;783.495605;640.189331;154.025253;721.983032;696.080933;164.076324;1092.838623;843.315735;372.799011;1054.949463;867.672424;207.323212;;;;;;;;;;;;;;;
66;837.473450;726.182251;151.348572;780.346680;640.717651;155.592392;718.897827;696.756470;165.620056;1091.584717;842.982178;372.128845;1052.961548;867.676392;207.252808;;;;;;;;;;;;;;;
67;834.287537;726.663818;152.719376;777.218079;641.234985;156.937256;715.951782;697.167480;167.046310;1090.266968;842.205566;371.802734;1050.421509;867.685974;207.689056;;;;;;;;;;;;;;;
68;831.674866;726.622925;153.604279;774.311646;641.601440;158.323959;713.269226;697.746033;167.808090;1088.845215;841.925415;370.913086;1047.988403;867.694336;207.282501;;;;;;;;;;;;;;;
69;828.290833;727.217468;154.376755;770.860657;641.979187;159.458160;710.118530;698.423523;169.125824;1086.704834;842.083252;371.117920;1045.175781;867.716125;207.500092;;;;;;;;;;;;;;;
70;825.594482;727.289429;155.656448;767.683411;642.542175;160.911606;706.802124;699.206421;170.635590;1084.947021;842.249695;370.947662;1042.680908;867.546997;207.203094;;;;;;;;;;;;;;;
71;822.198364;728.080444;156.476181;763.945801;642.981018;162.713943;703.393372;699.920532;172.036804;1082.861206;842.588989;370.815491;1039.863037;867.324158;207.753754;;;;;;;;;;;;;;;
72;818.011719;728.623352;157.576996;760.843506;643.439392;163.584488;700.215515;700.493958;173.170364;1080.763672;842.029236;370.721832;1037.029663;867.289368;206.930786;;;;;;;;;;;;;;;
73;815.202515;729.061035;157.764297;757.409424;643.933472;164.631027;696.851257;701.214600;174.128784;1079.180908;841.555481;370.041687;1034.299194;867.201233;207.508362;;;;;;;;;;;;;;;
74;811.895386;729.206055;158.337189;753.534119;644.476685;166.096909;693.278870;701.972107;175.318451;1077.002197;841.739563;369.748627;1031.287354;867.309998;207.265854;;;;;;;;;;;;;;;
75;808.286560;729.418030;159.026093;749.800049;645.095093;166.933777;689.785767;702.530334;176.457474;1074.900635;841.258911;369.476044;1028.439209;867.077332;207.505676;;;;;;;;;;;;;;;
76;805.217163;729.948059;159.501221;746.300049;645.451233;167.985168;686.285950;703.058960;177.214828;1073.145752;840.730896;368.768585;1025.169800;867.119629;207.542236;;;;;;;;;;;;;;;
77;801.318115;730.053833;160.279953;742.435669;645.993286;168.927841;682.763977;703.745605;178.120285;1071.367065;839.519470;368.225311;1022.472900;866.704895;207.422043;;;;;;;;;;;;;;;
78;797.137268;730.349854;161.460007;738.689087;646.464233;169.581024;678.938721;704.351868;179.126617;1069.660645;839.150879;367.432190;1018.785461;866.395142;207.546890;;;;;;;;;;;;;;;
79;793.679932;730.736389;162.172775;734.841492;646.856934;170.514206;674.946106;704.904053;180.127762;1066.964722;839.868408;367.492310;1015.864868;866.094666;207.165146;;;;;;;;;;;;;;;
80;790.107300;730.830261;162.473404;730.598083;647.460449;171.463165;671.127808;705.548828;180.810059;1064.541016;840.365906;367.724335;1012.675964;865.786865;207.254852;;;;;;;;;;;;;;;
81;785.856384;730.965454;163.175980;726.511353;648.064270;171.804489;667.359741;706.146606;181.641525;1062.102417;839.873962;367.249695;1008.935608;865.465698;207.402679;;;;;;;;;;;;;;;
82;782.623108;731.068787;163.612427;722.633118;648.499817;172.365906;663.264832;707.099670;182.438553;1060.428711;839.206848;366.614319;1006.301025;865.438293;207.372894;;;;;;;;;;;;;;;
83;778.669312;731.511292;163.973648;718.288635;648.752869;173.417007;659.263062;707.648621;183.101608;1058.360840;837.996399;366.327698;1002.479614;865.245667;207.511810;;;;;;;;;;;;;;;
84;774.654480;731.873413;164.195969;714.139954;649.208252;174.034851;655.549316;708.181519;183.532974;;;;998.977234;864.821899;207.741180;;;;;;;;;;;;;;;
85;770.365173;732.307739;164.678345;710.066223;649.824463;174.350128;651.777832;708.731323;184.233658;;;;995.532104;864.404724;207.216782;;;;;;;;;;;;;;;
86;766.197327;732.510315;165.084839;705.837036;650.297485;174.814713;647.621826;709.351807;184.782608;;;;991.966064;863.893860;207.152695;1050.926758;837.569824;365.374725;;;;;;;;;;;;
87;762.363403;732.989258;165.850662;701.264526;650.469299;175.553177;643.490417;709.998169;185.261322;;;;987.976563;863.931396;207.526077;1048.509521;837.377258;364.537781;;;;;;;;;;;;
88;759.106079;732.838989;166.064758;697.312683;650.883301;175.819366;639.431641;710.594971;185.800003;;;;984.832642;863.363342;207.276642;1046.815552;836.705811;363.979248;;;;;;;;;;;;
89;755.036682;732.698975;165.744781;693.138489;651.433289;175.909515;635.352600;711.213562;186.106384;;;;981.110291;863.014526;207.458252;1044.732910;835.372559;362.847137;;;;;;;;;;;;
90;750.282471;733.376831;165.357971;688.675781;651.775085;175.858368;631.265625;711.889465;186.498657;;;;977.269836;862.593811;207.434967;1042.538696;834.623962;362.647736;;;;;;;;;;;;
91;745.876892;733.697510;165.742615;684.224670;652.089172;175.594208;627.010193;712.457031;187.030289;;;;974.153992;861.625183;207.360291;1039.522705;835.371033;362.703461;;;;;;;;;;;;
92;742.301697;733.773560;166.215973;680.149475;652.520264;175.349243;622.879395;713.039490;187.405228;;;;970.047974;861.486084;207.497559;1036.794189;835.247498;362.877563;;;;;;;;;;;;
93;738.740784;733.721252;165.977493;675.693115;652.938843;175.526276;618.841248;713.551270;187.279541;;;;966.598633;861.333069;207.539063;1034.494873;834.693054;362.004272;;;;;;;;;;;;
94;734.005127;734.214294;165.879425;670.944641;653.388611;175.975723;614.553833;714.169739;187.021484;;;;962.655701;860.932434;206.908875;1032.752930;833.347107;361.024994;;;;;;;;;;;;
95;729.463867;734.597412;165.678116;666.526550;653.735046;176.073883;610.255249;714.739380;187.070175;;;;958.949524;860.090393;207.232956;;;;;;;;;;;;;;;
96;725.644409;734.514038;165.626480;662.291748;654.140686;175.793762;605.920532;715.238464;187.053894;;;;955.497742;859.352173;207.661316;;;;1027.385742;832.846741;360.965454;;;;;;;;;
97;721.341675;734.547729;165.798141;657.921082;654.556885;175.515030;601.569397;715.871521;186.658356;;;;951.633911;859.197571;207.271896;;;;1024.533325;832.972595;360.523407;;;;;;;;;
98;716.964417;735.058411;165.758102;653.414124;655.036194;175.529068;597.598450;716.339600;186.540619;;;;948.030334;858.951355;207.497330;;;;1022.687439;832.516174;360.012024;;;;;;;;;
99;712.501099;735.501587;165.126038;648.780212;655.326721;175.711792;593.358948;716.907593;186.500916;;;;944.627625;858.263428;208.006729;;;;1020.027466;832.115723;359.242920;;;;;;;;;
100;708.629333;735.460876;165.229370;644.639526;655.776917;175.457870;589.008545;717.375488;186.109268;;;;940.540955;857.713074;207.481857;;;;1017.541321;831.383118;359.059906;;;;;;;;;
101;704.418396;735.214172;165.315750;640.342224;656.109131;174.942001;584.690857;717.967285;185.599808;;;;937.145386;856.762512;207.607056;;;;1015.351135;830.714233;358.299927;;;;;;;;;
102;700.655518;735.597473;164.658859;635.762268;656.405273;174.911224;580.459717;718.560303;185.449692;;;;933.585083;856.398621;208.015808;;;;1013.326965;830.730408;358.066315;;;;;;;;;
103;696.972656;736.282166;164.341721;631.308228;656.727356;174.776154;576.326294;719.136230;185.159653;;;;929.900818;855.888733;207.633453;;;;1010.349121;830.193481;357.854462;;;;;;;;;
104;693.130615;735.821411;163.692551;627.221191;657.072388;174.289352;572.451111;719.702332;184.557404;;;;926.094727;855.402161;208.011734;;;;1008.567566;829.732483;357.263763;;;;;;;;;
105;688.366394;736.049622;163.619293;623.108948;657.470764;173.709885;568.396790;720.141052;184.205582;;;;922.031555;854.853333;208.340042;;;;1005.939209;829.077087;356.659424;;;;;;;;;
106;684.155762;736.549377;162.720642;618.834106;657.779419;173.399216;564.248291;720.589844;183.730087;;;;918.472656;853.658203;208.413376;;;;1003.891113;828.655518;356.004669;;;;;;;;;
107;680.789917;736.366516;162.722458;614.765381;657.975159;172.687241;560.351746;720.931824;183.372406;;;;914.978638;853.633240;208.629959;;;;1001.587280;827.906189;355.278564;;;;;;;;;
108;676.581726;736.275146;162.642105;610.318665;658.503906;172.425751;556.376709;721.318359;183.086319;;;;911.411377;852.507202;208.708664;;;;999.384583;827.913879;355.224609;;;;;;;;;
109;672.840149;736.760437;161.692810;606.390747;658.606140;171.655701;552.448608;721.659790;182.140533;;;;907.908936;851.624878;208.672791;;;;996.817200;827.407837;354.775299;;;;;;;;;
110;669.040100;736.767639;161.094681;602.480408;658.843628;170.884659;548.661072;722.067383;181.353882;;;;904.488953;851.267883;208.942841;;;;994.681885;826.817017;354.585999;;;;;;;;;
111;664.166992;737.063599;161.001694;598.563599;659.233032;170.382996;544.503296;722.336426;181.165405;;;;900.589539;850.803284;208.597794;;;;992.078613;826.283386;354.081726;;;;;;;;;
112;660.615723;737.391907;160.269333;594.443970;659.388306;169.754486;540.502502;722.577515;180.447006;;;;897.191040;849.452515;208.902451;;;;990.109253;826.039001;353.221558;;;;;;;;;
113;657.885132;736.923767;159.818985;590.546082;659.546265;168.969803;536.846924;722.937500;179.980423;;;;894.174744;848.776428;209.024109;;;;987.499084;825.404480;352.984924;;;;;;;;;
114;653.437988;737.135620;159.547714;586.843689;659.904785;168.363632;532.924683;723.138062;179.536713;;;;890.194824;848.168335;208.884888;;;;985.507324;824.908936;352.728027;;;;;;;;;
115;649.946472;736.794006;159.166214;582.694580;659.957458;167.534576;529.279602;723.424438;178.356964;;;;886.955200;847.260498;209.903564;;;;983.381287;824.349854;352.216400;;;;;;;;;
116;646.502991;736.951172;158.034363;578.875488;660.000000;166.873566;525.727112;723.662292;177.589371;;;;883.713074;846.514954;209.650009;;;;981.155884;823.911438;351.786285;;;;;;;;;
117;642.806152;736.807800;157.379517;575.256470;660.146179;166.189377;521.950684;723.884521;177.210632;;;;880.731201;845.374023;209.546463;;;;978.938110;823.401489;351.726227;;;;;;;;;
118;639.511292;736.642151;157.151001;571.589600;660.094666;165.086761;518.391235;724.035156;176.181503;;;;877.070007;845.244690;210.024323;;;;976.791077;823.054443;351.082672;;;;;;;;;
119;635.683777;736.780457;155.682938;568.262085;660.254578;163.978302;515.185181;724.098083;175.273788;;;;873.934143;844.253296;210.230621;;;;974.441467;822.449646;350.761688;;;;;;;;;
120;632.403015;736.649536;154.882599;564.428528;660.193115;163.023590;511.712708;724.374207;174.627090;;;;870.922607;842.944336;210.590927;;;;972.294678;821.937439;350.206360;;;;;;;;;
121;628.895081;736.649902;155.171188;561.104980;660.363159;161.935425;508.172668;724.543335;173.449097;;;;867.374756;842.757446;210.504684;;;;970.517517;821.397095;349.947723;;;;;;;;;
122;625.457336;736.747253;153.929977;557.751526;660.478699;161.090637;504.988129;724.644653;172.606094;;;;864.511292;841.673401;211.073395;;;;968.232910;821.011963;349.486267;;;;;;;;;
123;622.773254;736.842468;152.862091;554.168823;660.434570;160.024704;501.713745;724.893127;171.911392;;;;861.524475;840.959778;210.902313;;;;965.982361;820.690002;349.500153;;;;;;;;;
124;619.384399;736.610413;152.887985;550.839905;660.580322;159.284866;498.225586;725.002197;170.761871;;;;859.093323;839.520752;211.020859;;;;963.843140;820.078918;349.139893;;;;;;;;;
125;615.837646;736.715149;151.522980;547.341309;660.931335;158.662659;495.286316;725.218994;170.023773;;;;855.241394;839.766724;210.833832;;;;961.799438;819.673340;348.820435;;;;;;;;;
126;612.804871;736.699646;150.305923;544.258911;661.153870;157.355865;492.019623;725.561523;168.805054;;;;852.845825;838.799927;210.921463;;;;959.572815;818.978210;348.517548;;;;;;;;;
127;610.238525;736.531433;149.638977;540.997375;661.211975;156.310318;488.951172;725.716309;167.462936;;;;849.798828;838.094788;211.088348;;;;957.575684;818.594299;347.884064;;;;;;;;;
128;607.044861;736.449524;148.983963;537.830994;661.665039;155.450912;486.121429;725.992310;166.280869;;;;846.741028;837.290283;211.416794;;;;955.871704;817.967896;347.459167;;;;;;;;;
129;604.251221;736.573914;148.135117;534.695740;661.756592;154.421356;482.941864;726.217834;165.347916;;;;844.184082;836.839539;211.584595;;;;953.278992;818.078796;347.379181;;;;;;;;;
130;601.102112;736.545044;147.477341;531.552429;662.042419;153.379532;480.111115;726.394165;164.134842;;;;841.399231;835.874207;211.549698;;;;951.004883;817.703857;347.339386;;;;;;;;;
131;597.688049;736.621338;146.764709;528.380493;662.291077;152.881073;477.255890;726.616577;162.797226;;;;839.262146;835.166748;211.566635;;;;949.386902;816.841309;347.100861;;;;;;;;;
132;595.663208;736.517883;145.578629;525.722412;662.526489;151.557434;474.319000;726.662537;161.433472;;;;836.045654;834.637207;211.654343;;;;947.103699;816.557190;346.696564;;;;;;;;;
133;592.868774;736.365112;144.823395;522.808472;662.505615;150.709564;471.544647;726.940552;159.968979;;;;833.355286;834.303223;211.909393;;;;945.196411;816.305908;346.393494;;;;;;;;;
134;590.396301;735.974304;143.646500;520.308533;662.544922;149.380280;468.962097;727.052795;158.698257;;;;831.377380;833.265137;212.128983;;;;943.454712;815.701721;345.660400;;;;;;;;;
135;587.725403;736.061096;142.361450;517.718018;662.388672;147.677124;466.450226;727.022217;157.599045;;;;828.889954;832.514160;211.676132;;;;941.748901;815.112671;345.468201;;;;;;;;;
136;585.866943;736.132446;141.743973;515.123047;662.594910;146.891464;464.191315;727.109192;156.625351;;;;826.643616;832.122070;211.996689;;;;939.505127;815.446289;345.015320;;;;;;;;;
137;583.218262;735.738586;140.835556;512.437256;662.379150;145.665192;461.473328;727.131653;155.674988;;;;824.393738;830.846313;211.802185;;;;937.650513;815.049500;344.816406;;;;;;;;;
138;581.129089;735.843811;139.547150;509.982056;662.285095;144.710846;459.324432;727.157715;154.121704;;;;821.792297;830.949890;211.994736;;;;936.351685;814.177856;345.012482;;;;;;;;;
139;578.945801;735.542053;139.041580;508.077484;662.314209;143.093521;457.113434;727.148682;152.770355;;;;819.429810;830.189636;212.223541;;;;933.788452;814.196533;344.370239;;;;;;;;;
140;577.042114;735.249084;137.994263;505.850372;662.263611;141.639847;455.329681;727.226990;152.146317;;;;817.834778;829.252502;211.958679;;;;931.807556;813.947327;344.210999;;;;;;;;;
141;574.662659;735.051331;137.384918;503.511841;662.303345;140.521042;453.004578;727.337585;150.623962;;;;815.782715;828.443848;211.429321;;;;930.718811;812.996643;343.947571;;;;;;;;;
142;572.592163;734.909668;135.949814;501.459900;662.096008;139.188705;450.700562;727.378113;149.466492;;;;813.760925;827.479309;210.812317;;;;928.774780;812.516846;343.534363;;;;;;;;;
