;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
47;892.154785;671.918579;132.410599;1121.937988;730.804016;262.449097;1097.198364;709.739502;424.335022;808.146118;628.285156;95.878197;777.165771;708.030334;100.466431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;892.148987;671.931274;132.523636;1121.964844;730.980774;262.486206;1096.982666;709.844971;424.238831;808.096069;628.338684;95.909142;777.143066;708.028015;100.399673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;891.980957;671.997986;132.704895;1121.856812;731.095703;262.462860;1096.787476;709.788574;424.063019;807.964722;628.349426;96.015747;777.170898;707.925476;100.466751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;891.742004;672.119629;133.025360;1121.781250;731.322144;262.411774;1096.577148;709.801758;423.850922;807.829895;628.333740;96.197983;777.108704;707.908630;100.449013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;891.622070;672.156921;133.255096;1121.717285;731.413330;262.397095;1096.284790;709.825989;423.686707;807.660461;628.328186;96.405334;777.015015;707.914795;100.500305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;891.547974;672.165161;133.339828;1121.495117;731.672668;262.388824;1095.956299;709.948425;423.500122;807.530212;628.414368;96.637688;776.950378;707.911438;100.595436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;891.437988;672.139099;133.610245;1121.239136;731.940796;262.263702;1095.576538;710.097656;423.334869;807.237610;628.458313;96.827591;776.795288;707.916504;100.637321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;891.311707;672.103943;133.920181;1120.991699;732.226135;262.198242;1095.311157;710.234741;423.297424;806.880615;628.486145;97.313347;776.738159;707.816406;100.682785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;890.806091;672.075317;134.566895;1120.634766;732.566956;262.185852;1094.920044;710.495972;423.256836;806.465759;628.386963;97.723419;776.623535;707.766113;100.716225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;890.280151;671.843384;135.251495;1120.243652;732.819458;262.219513;1094.569824;710.651184;423.314209;806.185181;628.224243;97.856934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
