Weight62;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/05/06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:17:17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;
10;795.905212;707.611511;142.253021;686.740479;658.978821;160.848267;752.440186;612.889404;143.980881;1047.383789;839.450439;360.919037;1017.544556;873.215271;193.103470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;792.081665;707.475708;142.673538;681.865723;659.184021;162.575378;748.140320;613.023376;145.288986;1045.363770;839.487549;360.622559;1013.469299;872.980225;193.495514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;787.898438;707.586548;143.714661;677.603516;659.821289;163.931671;743.550476;613.200806;146.268143;1043.054443;839.064697;360.679779;1009.692383;872.425537;193.935349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;783.380737;707.673401;144.890594;673.602051;660.293762;165.155518;738.906494;613.461975;147.140579;1040.820068;839.222717;360.260620;1005.629333;872.148743;193.673431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;778.731323;707.801270;145.758087;669.276672;660.648621;166.329758;734.329895;613.531921;148.361160;1038.481323;838.997498;360.531677;1001.838074;871.684082;193.649704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;774.315063;707.634094;146.364471;664.558838;661.174561;167.581772;729.189697;613.671143;149.663788;1036.123779;838.530029;359.906097;998.296143;871.142761;193.511414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;769.552551;707.692261;147.181274;659.883179;661.696350;168.868332;723.572449;614.181030;150.734772;1033.485229;838.188965;360.253448;994.054749;870.502136;193.492264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;764.914001;707.886841;148.260925;655.220703;662.122375;169.955399;718.909912;614.124634;151.371719;1030.795532;837.350647;359.750610;989.610107;869.852112;193.690292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;760.063843;707.842407;148.845993;650.460754;662.627258;171.031815;714.123413;614.338745;151.531830;1028.364624;836.776123;359.617615;985.583862;869.056213;194.074081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;755.294678;707.753418;149.032181;645.498230;662.968628;172.347244;709.080078;614.613464;151.972504;1025.987061;837.166626;358.664185;981.251770;868.401489;194.287689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;750.923706;707.891357;149.085571;640.275513;663.379700;173.925980;703.615051;615.010620;152.949509;1023.494019;837.341370;358.670715;976.712769;867.805969;194.179886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;746.101013;707.720337;149.450638;635.145447;663.751648;175.222809;698.256836;615.236023;153.260086;1020.550232;837.403015;358.388397;972.570679;866.842407;194.104385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;740.659607;707.803711;150.172806;630.129944;664.182190;175.894272;692.788940;615.557922;153.844711;1017.545959;836.286560;358.809540;969.136658;865.812805;193.489380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;735.459595;707.763367;150.767029;624.944275;664.757690;176.775040;687.284180;615.866516;154.078598;1014.851196;836.152344;357.827454;964.437195;865.131409;194.097656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;730.082642;707.936707;151.237839;619.708801;665.349854;177.044434;681.806091;616.208740;154.015121;1012.332764;834.903381;357.626434;959.548035;864.439514;194.502655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;724.952087;708.138367;151.302521;614.490540;665.999695;177.610535;676.211914;616.516602;153.877747;1009.130005;834.426697;357.239136;955.214111;863.319824;194.387604;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;719.697083;708.367249;151.737244;609.273743;666.503052;177.906906;670.602112;616.843445;154.076355;1006.933594;833.976685;356.739075;950.985474;862.183411;194.434586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;714.633911;708.570129;152.039688;604.105774;667.044739;178.409714;664.936523;617.200562;154.552521;1003.365540;833.705383;356.805237;946.195862;861.351013;195.077057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;709.651611;708.540344;151.859161;598.601440;667.618713;178.990189;659.384827;617.371704;154.370300;1000.707947;833.999023;356.915802;941.558044;860.162354;195.454575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;704.955139;708.510132;151.415604;593.085938;668.472412;178.731689;653.559509;617.644287;153.985138;997.744507;832.801392;356.669067;937.352966;858.937988;194.859161;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;700.167847;708.495850;151.255661;587.825317;669.107849;178.979660;647.942871;618.313599;153.797974;995.000122;831.781982;355.974152;932.552612;857.953796;195.207962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;695.120056;708.584900;151.604996;582.728333;669.787842;179.163605;642.251404;618.683594;153.855133;992.724670;831.369507;355.426636;928.192383;856.596069;195.712402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;689.247314;708.817139;151.447296;577.422791;670.805054;178.169449;636.583191;618.969666;153.478226;989.853149;830.818787;354.880035;923.507874;855.281250;196.118225;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;683.910645;709.229065;151.245087;571.984619;671.703796;178.450363;630.758484;619.582764;153.404007;986.886169;830.447632;355.077057;918.846558;854.007935;196.359924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;678.601074;709.512146;151.438675;566.198669;672.561890;179.025360;625.033508;620.310608;153.354950;983.580078;829.918335;354.759155;915.287537;852.664612;195.967239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;673.227234;709.384399;151.183990;561.031433;673.586670;178.377014;619.086487;620.732971;153.083740;980.701965;828.937683;355.236633;910.888428;851.441956;196.365921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;668.447876;709.591614;150.650696;555.895508;674.380188;177.856750;613.517334;621.333191;152.418106;977.954163;828.349121;354.583191;906.413696;850.218628;196.830063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;663.771606;709.745239;150.371979;550.727722;675.699951;177.323364;607.859192;622.049072;152.154648;975.484436;827.682434;354.273254;902.339111;848.639465;197.072891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;658.952271;709.756592;149.958771;545.191833;676.742493;177.361786;602.332947;622.695618;152.053925;972.160522;827.205505;353.968750;898.191711;847.370239;197.291519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;654.074280;710.229309;149.209549;539.884766;677.838623;176.279099;596.581909;623.212219;151.399643;970.362244;826.539307;353.216553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;648.792908;710.562317;149.209625;534.870667;678.778625;175.740479;591.304016;624.040161;150.893570;966.980896;825.850220;353.194672;;;;889.958435;844.363220;197.909027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;643.674683;710.787598;149.118530;529.858459;679.812256;175.254730;586.311584;624.860535;150.487228;964.278320;825.060974;353.299622;;;;885.919617;843.143616;198.567184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;639.235229;710.856323;148.399643;524.692993;680.755005;174.795273;581.121216;625.493408;149.809708;961.612976;824.272217;353.292542;;;;881.883240;841.634583;198.959641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;635.075562;710.908508;147.712021;520.142151;682.007874;173.731247;575.913574;626.198608;149.358109;958.914978;823.591492;353.157501;;;;878.248718;839.977844;198.948776;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;630.902771;711.276489;147.341751;515.581360;683.059143;173.070770;570.902283;626.882935;148.923553;956.857483;822.755310;352.650513;;;;874.277100;838.680603;199.626541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;626.390625;711.733582;147.223679;510.890747;684.124268;172.169418;566.183105;627.337463;148.121109;953.583008;822.022888;352.808746;;;;870.540161;837.114014;199.927368;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;622.357971;711.825012;146.251495;506.447968;684.934509;171.295624;561.445068;627.970947;147.364853;950.963745;821.509277;352.493073;;;;866.837952;835.995300;200.373184;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;618.675720;711.910034;145.505417;501.934631;685.839172;170.400574;556.651001;628.636047;146.582825;948.687378;820.690002;352.695953;;;;863.924011;834.440552;200.654877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;614.292297;712.325256;145.292709;497.747955;686.795959;169.815186;552.066528;629.131042;145.607162;946.086609;819.972107;352.371521;;;;860.384338;832.970947;200.773590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;610.136719;712.410339;144.883438;493.854065;687.783447;168.443268;547.681396;629.726807;144.848358;944.360107;819.223511;351.908173;;;;857.092834;831.648621;201.475815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;606.438477;712.563660;143.906433;490.183197;688.823120;167.267014;543.558228;630.436279;144.174438;941.349426;818.601196;351.828033;;;;853.612671;830.117065;201.710983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;602.661804;712.855896;143.290970;486.064331;689.499207;166.730057;539.197021;630.939087;143.131790;939.005920;817.986084;351.925934;;;;850.324890;828.870789;202.373428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;599.124207;712.917908;142.855133;481.970978;690.093079;165.734634;535.125244;631.479675;142.170670;936.498413;817.018066;352.036133;;;;847.647766;827.334839;202.352402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;596.240356;713.195740;141.312332;478.253693;690.973267;164.189651;531.298401;632.163940;141.192886;934.586060;816.320923;351.907654;;;;844.892212;825.988281;202.527298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;592.298401;713.566589;140.974060;474.346466;691.697205;163.519257;527.461792;632.688965;140.005417;932.213684;815.417969;351.639526;;;;841.176819;824.934326;203.212570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;589.177612;713.614807;141.021317;470.927155;692.640503;162.227631;524.002686;633.337646;138.907776;930.489685;814.663574;351.130066;;;;838.570801;823.393005;204.141861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;585.791870;713.792786;140.536545;467.739105;693.590088;160.704575;520.338074;633.859497;138.068115;927.887512;814.024963;351.474396;;;;835.682373;822.266479;204.457336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;582.701233;714.162048;139.328979;464.617035;694.356567;159.808746;517.068176;634.274780;136.565536;925.475220;813.576294;351.407074;;;;832.899597;821.185486;204.927979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;579.626770;714.342041;138.626022;461.434631;694.948975;158.074875;513.656250;634.906677;136.017014;923.475830;812.708313;351.648163;;;;830.543274;819.888794;205.047287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;577.184326;714.232727;138.110413;458.341858;695.611511;157.589569;510.586487;635.442749;135.080917;922.115967;811.600220;351.295715;;;;828.300903;818.662415;205.175507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;574.613159;714.255432;137.273010;455.559540;696.205933;155.775757;507.415375;635.777100;134.089798;920.015503;811.069031;351.107178;;;;825.556396;817.861267;205.656754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;572.003296;714.577087;136.195343;452.830566;696.769653;154.545013;504.811615;636.432800;132.933456;918.414368;810.647888;351.039551;;;;823.359985;816.589417;206.222153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;569.102966;714.796570;135.558777;450.297302;697.604858;153.270767;501.694275;636.685608;132.506882;916.632019;810.147461;350.503265;;;;821.041443;815.458679;206.509384;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;567.162415;714.840088;135.009338;447.947906;698.175415;152.116913;499.186493;637.040344;131.394089;915.166016;809.228271;350.287964;;;;818.910522;814.654114;206.807129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;564.798401;715.155945;134.059860;;;;496.909058;637.408997;130.292847;913.412659;808.952393;350.366364;;;;816.516602;813.763550;207.053467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;562.270874;715.228210;133.543549;;;;494.494293;637.677551;129.490799;911.382813;808.454102;350.429321;;;;814.945435;812.705078;207.365341;443.207611;699.412048;149.033737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;560.649841;715.126648;132.843552;;;;492.476013;637.956238;127.601273;909.686951;807.995239;350.265015;;;;813.217041;811.565247;207.490570;441.140106;699.947754;146.704849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;558.525574;715.485840;131.783264;;;;490.244080;638.229675;126.664093;909.024292;807.435547;350.071869;;;;811.376404;810.917847;207.664490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;556.837708;715.457336;130.663895;;;;488.098267;638.344604;125.681946;907.504944;806.913269;350.161041;;;;809.354126;810.327637;207.958176;;;;437.093262;700.714478;144.599594;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;555.071350;715.402649;129.784729;;;;486.096680;638.450256;124.386818;905.776489;806.693115;350.075043;;;;807.712036;809.455994;208.511688;;;;435.089203;700.958679;142.925064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;553.549866;715.361328;128.728149;;;;484.429169;638.857727;123.148026;904.478882;806.331116;349.721191;;;;806.629822;808.380127;208.384872;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;551.783203;715.582092;127.777138;;;;482.940491;639.114807;121.882774;903.384583;805.689575;349.830658;;;;805.040955;807.410828;208.243317;;;;;;;431.696716;701.615417;140.502441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;550.402466;715.781128;126.927719;;;;481.212860;639.045044;120.020897;902.339783;805.105347;349.819702;;;;803.650452;806.942139;208.116302;;;;;;;430.221741;701.810913;138.996567;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;549.125793;715.713257;126.003082;;;;479.774902;639.354431;118.882988;901.390442;804.649902;349.382843;;;;801.953064;806.497375;208.993439;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;547.711609;715.505859;125.082840;;;;478.207581;639.514526;117.914169;899.574097;804.740601;349.595093;;;;800.111938;805.726196;209.500244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;546.218384;715.507385;123.816574;;;;476.958466;639.742859;116.574677;897.794983;804.493103;350.048737;;;;799.050659;804.872253;209.631104;;;;;;;;;;426.387024;702.732056;133.611328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;545.359802;715.630249;122.956413;;;;475.882690;639.916016;115.171471;896.734558;804.199158;350.300415;;;;798.216370;804.182068;209.298065;;;;;;;;;;424.992126;702.893860;132.838074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;544.445801;715.600708;121.939766;;;;474.825012;639.980469;113.892784;896.135864;803.706787;350.235748;;;;797.139648;803.514832;209.176544;;;;;;;;;;423.752197;703.004578;131.332092;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;543.583618;715.531067;121.118172;;;;473.642914;640.010620;112.389565;895.253479;803.546265;349.875122;;;;796.482544;803.087341;209.255737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;542.818298;715.535889;119.811501;;;;472.867035;640.189026;110.883148;894.477478;803.116699;349.603607;;;;795.540344;802.795898;209.114334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;541.901611;715.419434;118.584885;;;;471.632721;640.273132;110.420364;893.257568;802.773010;349.720917;;;;793.901001;802.293030;209.542465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;541.094910;715.395752;118.058945;;;;471.030609;640.335632;109.392853;892.375671;802.676025;349.931458;;;;792.382813;801.829529;209.936127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;540.451416;715.414673;116.956894;;;;470.416931;640.377258;107.611610;891.778748;802.521484;349.746918;;;;791.475830;801.456116;209.937759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;540.035034;715.439453;115.280853;;;;469.985321;640.472229;106.112762;891.078430;802.243286;349.370300;;;;790.998413;801.053650;209.746552;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;539.630676;715.499023;114.511574;;;;469.637024;640.429382;105.095596;890.352966;802.029968;348.757294;;;;790.602234;800.624512;209.541733;;;;;;;;;;;;;419.011871;703.806335;120.355034;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;539.375183;715.599731;113.998062;;;;469.160095;640.458191;103.865379;889.618469;801.796143;348.585114;;;;790.165222;800.350342;209.390396;;;;;;;;;;;;;418.160034;703.887024;119.608704;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;538.669312;715.501892;113.234146;;;;468.759399;640.465820;102.560402;888.997070;801.722168;348.594543;;;;789.447449;799.881653;209.431183;;;;;;;;;;;;;417.606934;703.720093;118.722198;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;538.358398;715.476074;111.682503;;;;468.585510;640.434326;101.299171;888.740356;801.518372;348.388519;;;;788.632385;799.406250;209.342743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;538.343201;715.228333;110.252655;;;;468.402649;640.260376;99.850182;888.751953;801.332214;348.022644;;;;788.221130;799.067383;209.124710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;538.278198;715.011414;109.402000;;;;468.236969;640.123413;98.341156;888.665833;801.239807;347.421967;;;;788.011292;798.771851;208.819824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;538.013184;714.807556;108.720566;;;;468.061371;640.217407;97.110733;888.229431;801.239258;347.141327;;;;787.804565;798.540100;208.487396;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;537.535339;714.699890;107.843048;;;;467.934357;640.135437;95.828209;887.532471;801.204163;347.052917;;;;787.450623;798.276184;208.328674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;537.648865;714.701111;106.137718;;;;468.109009;639.772644;93.867317;886.906189;801.248169;347.185913;;;;787.133850;797.976440;208.279282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;537.826843;714.633850;104.902222;;;;468.224823;639.528320;92.059982;886.296692;801.206726;347.252777;;;;786.908813;797.627197;208.161438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;538.022217;714.403748;103.749298;;;;468.528046;639.405334;90.667244;885.726440;801.186401;347.269226;;;;786.487366;797.324341;208.031174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;538.055054;714.162720;102.603508;;;;468.771210;639.307068;89.159737;885.248779;801.087708;347.268890;;;;786.161438;797.115051;207.968048;;;;;;;;;;;;;;;;416.840698;702.690369;104.490776;;;;;;;;;;;;;;;;;;;;;;;;
96;538.372498;714.308716;101.874062;;;;469.244751;639.625549;89.809921;884.751648;801.035645;347.337311;;;;785.821167;796.867798;207.871140;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;538.836121;714.625061;101.195816;;;;469.267761;640.184021;90.704033;884.478577;800.982056;347.376587;;;;785.638794;796.754211;207.679901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;539.036072;714.652588;100.930191;;;;468.988617;640.755310;90.826385;884.355652;800.986755;347.327637;;;;785.741272;796.558533;207.302139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;539.121216;714.739136;100.346977;;;;468.787079;640.948730;90.638458;884.301392;800.990967;347.340393;;;;786.061829;796.498901;206.546951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;538.857056;714.993103;100.251930;;;;468.464478;641.094971;90.525314;884.193604;801.067261;347.279694;;;;786.163025;796.479065;206.011078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;538.724731;715.216736;100.283928;;;;468.293243;641.313660;90.715492;884.083679;801.211304;347.206757;;;;786.478394;796.315369;205.751480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;538.905396;715.302185;100.216179;;;;468.148529;641.713806;90.956604;884.051880;801.334656;347.150177;;;;786.686279;796.132080;205.674088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;539.083618;715.406250;99.882813;;;;468.163300;641.940918;91.127083;884.169922;801.334106;347.066284;;;;786.779053;796.006470;205.510681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;539.236755;715.502380;99.738838;;;;468.185730;642.124268;91.154961;884.330017;801.441711;346.897705;;;;786.838135;795.802002;205.367523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;539.215576;715.577271;99.658821;;;;468.173676;642.235596;91.126602;884.361877;801.676636;346.724792;;;;786.950378;795.770691;205.253830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
