;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
79;557.071045;689.394165;231.129959;;;;851.381592;949.149597;492.904633;;;;532.992371;638.917725;142.548950;;;;;;;478.616486;635.753357;155.607544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;554.278320;689.473755;230.215881;;;;850.759094;948.005432;493.081329;;;;530.102417;639.525818;141.296036;;;;;;;475.371399;636.059692;155.118546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;551.535095;689.732483;228.973938;;;;849.782532;947.203735;493.158905;;;;526.891052;640.505676;140.361755;;;;;;;471.796204;636.708313;154.773361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;548.960693;690.332336;228.106262;;;;849.438843;946.241943;492.919159;;;;524.434326;641.702148;139.628265;;;;;;;468.781738;636.883850;153.798111;;;;;;;704.767273;924.684509;336.415009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;546.314697;690.313904;227.111252;;;;848.735229;945.187134;493.321167;;;;521.824890;642.409851;138.118164;;;;;;;466.348328;637.041687;153.145279;;;;;;;702.601929;923.452332;337.327423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;543.630127;690.677185;225.963394;;;;847.742493;944.315063;493.326813;;;;519.205688;643.562012;136.972458;;;;;;;464.498077;636.904297;152.738449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;541.230713;690.721375;225.581772;;;;846.724426;943.490051;493.525269;;;;516.247864;644.433716;135.567001;;;;;;;461.348602;637.552856;151.817459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;538.943909;690.938782;224.705399;;;;845.889771;942.597595;493.478394;;;;513.746155;644.345154;135.155411;;;;;;;458.401978;638.507874;150.562393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;536.525085;691.333679;223.475021;;;;844.514832;941.578125;493.992889;;;;511.553894;644.075806;134.637161;;;;;;;455.795166;639.855347;148.781784;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;534.142273;691.625305;222.721954;;;;843.184265;940.785461;494.405212;;;;509.049347;643.996704;133.598450;;;;;;;453.299774;641.000610;147.578262;;;;;;;;;;696.305969;918.011047;339.228638;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;532.104065;691.850098;221.581406;;;;842.456482;939.972778;494.672852;;;;506.850250;645.314941;131.836609;;;;;;;451.422272;641.537964;146.374756;;;;;;;;;;695.087463;916.791626;340.131165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;529.801880;692.214783;220.223358;;;;842.009094;938.928650;494.448669;;;;504.828278;644.839478;130.913025;;;;;;;448.988434;642.184082;145.361252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;527.858032;692.525513;219.027267;;;;840.918518;938.062439;494.662506;;;;502.100555;644.518005;130.025681;;;;;;;446.737183;642.796204;144.284760;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;525.891846;692.734375;218.377518;;;;840.021606;937.266724;494.870422;;;;500.144501;645.101013;129.304321;;;;;;;444.768921;643.089844;143.804596;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;524.061340;693.028870;217.285477;;;;839.177246;936.347839;494.967499;;;;498.259644;645.126587;128.648972;;;;;;;442.519226;643.310242;142.833527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;522.164856;693.134338;216.280090;;;;838.051697;935.524902;494.972076;;;;496.420380;646.024109;127.670784;;;;;;;440.734772;644.051086;141.414810;;;;;;;;;;;;;689.822876;911.025024;341.789307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;520.610657;693.293640;215.638855;;;;836.819458;934.759827;494.867676;;;;494.652679;646.691284;126.398933;;;;;;;439.517639;644.510620;140.213425;;;;;;;;;;;;;688.805176;910.050049;341.799469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;519.007324;693.412903;214.845749;;;;836.248657;934.093994;494.855316;;;;493.154480;648.015076;124.778252;;;;;;;437.562103;645.145569;138.334824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;517.357422;693.696106;213.133408;;;;835.596436;933.477051;495.033386;;;;491.627441;648.778503;123.359543;;;;;;;435.549561;645.790283;137.117554;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;515.701660;693.929871;212.366882;;;;834.350952;932.733398;495.209198;;;;490.373383;649.615295;122.215721;;;;;;;434.424957;646.274231;136.393112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;514.362793;694.042053;211.937744;;;;833.449585;931.938660;495.229309;;;;488.559296;650.190552;120.862617;;;;;;;432.567749;646.933289;134.829422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;512.579407;694.438965;210.728516;;;;832.866760;931.293457;495.073364;;;;487.380219;649.706421;120.129860;;;;;;;431.684784;647.813904;133.943558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;511.218689;694.585632;209.760010;;;;832.414856;930.717529;495.052948;;;;486.479523;649.864990;119.381187;;;;;;;430.457520;648.009216;132.546646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;509.932220;694.864502;208.825958;;;;832.202942;929.611328;494.919586;;;;485.347931;649.292969;118.798073;;;;;;;429.480347;647.904602;131.117126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;508.678223;695.157166;208.064621;;;;831.631653;929.016724;494.792572;;;;483.772675;648.733276;117.663971;;;;;;;427.806427;648.402771;129.562988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;507.459442;695.248108;207.042755;;;;831.047729;928.357300;494.611389;;;;482.989807;649.215088;116.402588;;;;;;;427.030731;648.589722;128.821609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;506.736664;695.566467;205.568726;;;;830.633362;927.772156;494.426727;;;;482.200317;649.015015;115.289299;;;;;;;425.984924;648.964661;127.827003;;;;;;;;;;;;;;;;682.124146;900.264771;342.697052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;506.005798;696.079163;203.964859;;;;830.284180;927.250671;494.257660;;;;481.394440;649.501709;114.269081;;;;;;;424.994263;649.144348;126.304688;;;;;;;;;;;;;;;;681.380371;899.331604;342.766449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;504.816101;696.483032;202.737335;;;;829.586487;926.700562;494.131592;;;;480.490967;649.928284;112.935440;;;;;;;424.047241;649.481018;125.044945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;503.761414;696.713806;201.715759;;;;828.551758;926.151733;494.101929;;;;479.944672;650.559814;111.006775;;;;;;;423.168030;650.000610;123.593384;;;;;;;;;;;;;;;;;;;679.903320;897.702698;342.902527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;502.621094;697.073914;200.208542;;;;827.832397;925.588684;494.025665;;;;479.203522;651.590393;109.393562;;;;;;;422.426605;650.313843;122.134644;;;;;;;;;;;;;;;;;;;679.629944;896.829651;342.760651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;501.989807;697.165222;199.412735;;;;827.322510;925.012390;493.831390;;;;478.648193;651.319153;108.136223;;;;;;;421.531769;650.887207;120.349709;;;;;;;;;;;;;;;;;;;679.419006;895.980652;342.497070;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;501.809509;697.333557;198.141754;;;;826.935364;924.540771;493.595947;;;;478.031097;651.861389;106.678932;;;;;;;421.603699;651.339478;119.239487;;;;;;;;;;;;;;;;;;;679.043884;895.200012;342.446259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;501.310150;697.604187;196.551071;;;;826.645691;924.104980;493.512115;;;;477.843903;652.926453;105.370743;;;;;;;421.370880;652.061157;117.222847;;;;;;;;;;;;;;;;;;;678.518005;894.309082;342.422241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;500.799042;697.920105;194.839233;;;;825.965332;923.596191;493.722168;;;;477.476471;653.844604;103.790413;;;;;;;;;;;;;;;;;;;;;;;;;;;;677.937805;893.357605;342.327789;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;500.374298;698.070679;193.699112;;;;825.062683;923.171265;493.708252;;;;477.178864;655.052551;101.842247;;;;;;;;;;;;;;;;;;;;;;;;;;;;677.567322;892.506104;342.172882;421.129059;652.991150;114.523926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;499.805420;698.142273;192.573746;;;;824.322266;922.656128;493.673584;;;;477.015076;654.198120;100.424042;;;;;;;;;;;;;;;;;;;;;;;;;;;;677.453125;891.813416;341.810059;419.770081;653.041992;112.585045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;499.413300;698.545288;190.598267;;;;823.749878;922.167969;493.397400;;;;477.010162;653.520813;99.788750;;;;;;;;;;;;;;;;;;;;;;;;;;;;677.452332;890.961670;341.293762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;499.099274;698.765930;189.186386;;;;824.131531;921.578247;492.682281;;;;476.725708;653.694641;97.921669;;;;;;;;;;;;;;;;;;;;;;;;;;;;677.328735;890.166931;340.787445;;;;419.969666;653.390869;109.639992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;499.144714;698.811401;187.858917;;;;823.950134;921.128052;492.047516;;;;476.952271;654.385559;96.079964;;;;;;;;;;;;;;;;;;;;;;;;;;;;677.304504;889.418640;340.536987;;;;419.644379;654.254822;107.360489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;498.821533;699.166443;185.939743;;;;823.568848;920.708374;491.929932;;;;476.803497;654.611145;94.455307;;;;;;;;;;;;;;;;;;;;;;;;;;;;677.056763;888.760620;340.442566;;;;419.336456;654.718567;104.949364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;498.498077;699.521851;185.015244;;;;823.362061;920.210754;491.754517;;;;476.917053;655.757690;92.298988;;;;;;;;;;;;;;;;;;;;;;;;;;;;676.738953;888.072021;340.366913;;;;419.520874;655.451904;103.889908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;498.606079;699.643494;184.023636;;;;822.587646;919.852173;491.906555;;;;477.079102;656.780762;90.740631;;;;;;;;;;;;;;;;;;;;;;;;;;;;676.458679;887.261475;339.942474;;;;420.316833;655.621155;103.911697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;499.316132;699.654236;183.285187;;;;821.770142;919.487793;491.864197;;;;476.561218;655.693787;91.058792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.568695;654.762939;104.020477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;499.978790;699.435547;182.653824;;;;821.472656;919.260742;491.587280;;;;475.811432;654.801331;91.996315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.554779;653.933228;104.181595;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;500.085968;699.081055;182.478363;;;;822.186279;919.160339;490.825867;;;;475.242737;654.296265;92.205589;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.369415;653.293701;104.450264;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;499.984985;698.499878;182.467361;;;;821.540955;918.770935;490.587250;;;;475.131012;654.084900;92.057404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.065887;653.036316;104.687408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
126;499.986023;698.105042;182.034058;;;;821.075745;918.706238;490.444122;;;;475.168335;654.178467;91.755753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;419.897400;652.970764;104.687332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
127;500.075104;697.544861;182.023224;;;;820.860413;918.759460;490.114227;;;;475.195496;655.045105;91.240852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;419.877197;652.948181;104.513908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
128;500.181763;697.067139;181.965866;;;;820.707092;918.947266;489.747528;;;;474.864929;655.343933;90.954811;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.020050;652.846802;104.457306;676.552368;885.879517;337.001617;;;;;;;;;;;;;;;;;;;;;;;;;;;
129;500.257385;696.699585;181.933548;;;;820.682495;919.080872;489.430725;;;;474.699402;655.183716;90.889854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.338379;653.232117;104.847130;676.842285;885.899597;336.323334;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;500.313354;696.337219;181.852661;;;;820.653137;919.283569;489.229126;;;;474.792206;654.587524;90.979668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.326477;652.582153;104.154716;676.812317;885.905884;336.074768;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;500.319092;696.189575;181.695618;;;;820.346924;919.534363;488.942841;;;;474.887573;653.062256;91.140358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.072205;652.348694;104.690872;676.658630;885.886597;336.097351;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;500.398193;696.016602;181.660324;;;;820.063232;919.731934;488.755280;;;;474.983887;652.559509;91.240791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.225555;651.805969;104.001350;676.465698;885.920410;335.966461;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;500.442383;695.913574;181.620438;;;;819.746460;920.019226;488.622406;;;;475.183105;652.384216;90.900810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.408752;651.523743;103.551514;676.445129;886.048523;335.760468;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;500.448517;695.893799;181.557541;;;;819.595581;920.396667;488.485413;;;;475.197205;652.128174;90.783089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.453827;651.445862;103.410538;676.337708;886.086426;335.326965;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;500.467072;695.754395;181.703262;;;;819.520447;920.731323;488.285400;;;;475.074219;651.957092;90.913895;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.384277;651.363220;103.451416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;500.484436;695.628906;181.797379;;;;819.791321;921.148865;487.915253;;;;475.053925;651.891235;90.958527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;419.849060;651.548645;103.120079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;500.443451;695.616760;181.867661;;;;820.496216;921.784119;487.106201;;;;475.093109;652.065002;90.858162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.140442;651.531067;103.349426;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;500.429047;695.773499;181.749908;;;;820.378540;921.707764;486.881561;;;;475.294952;652.313477;90.811172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;419.748932;651.607727;103.096336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;500.449310;695.885132;181.656967;;;;820.120483;921.915100;486.972656;;;;475.624237;652.806824;90.885132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.265228;651.650208;103.500633;;;;675.573059;887.074951;335.399597;;;;;;;;;;;;;;;;;;;;;;;;
140;500.446136;695.994751;181.605255;;;;819.971863;922.288696;486.835358;;;;475.682343;652.981567;90.755890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.397247;651.675110;103.575737;;;;675.344116;887.423889;335.441101;;;;;;;;;;;;;;;;;;;;;;;;
141;500.464264;696.042786;181.548889;;;;819.873779;922.590759;486.955780;;;;475.840485;653.619507;90.562538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.411011;651.725281;103.669716;;;;675.116394;887.853638;335.564728;;;;;;;;;;;;;;;;;;;;;;;;
142;500.428711;696.173340;181.617920;;;;819.948547;922.919800;486.979187;;;;475.935547;654.071472;90.163933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.363190;651.847534;103.558868;;;;674.927551;888.179932;335.685150;;;;;;;;;;;;;;;;;;;;;;;;
143;500.460846;696.212341;181.703674;;;;819.872437;923.269897;487.105988;;;;476.134979;654.740845;89.841316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.383545;651.924377;103.569023;;;;674.772339;888.466431;335.860229;;;;;;;;;;;;;;;;;;;;;;;;
144;500.539276;696.255920;181.727280;;;;819.879211;923.507446;487.133179;;;;476.267303;654.411194;89.943871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.351837;651.993347;103.488976;;;;674.599609;888.769409;335.972778;;;;;;;;;;;;;;;;;;;;;;;;
145;500.550568;696.359131;181.638809;;;;819.849304;923.811951;487.176300;;;;476.204712;654.718933;90.200691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.247986;652.111267;102.884689;;;;674.464966;889.014893;335.962311;;;;;;;;;;;;;;;;;;;;;;;;
146;500.548126;696.440247;181.611725;;;;820.081787;924.189758;487.368835;;;;476.374939;655.048340;89.938324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.540436;652.392700;103.267120;;;;674.381897;889.227661;336.038879;;;;;;;;;;;;;;;;;;;;;;;;
147;500.545624;696.442139;181.644470;;;;820.049255;924.611145;487.540100;;;;476.364838;655.199768;89.980614;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.501312;652.416016;103.457741;;;;674.262512;889.429321;336.089111;;;;;;;;;;;;;;;;;;;;;;;;
148;500.568481;696.430542;181.705521;;;;820.007813;924.843506;487.616699;;;;476.441650;655.173279;89.993599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.476501;652.433594;103.458611;;;;674.147949;889.599487;336.133301;;;;;;;;;;;;;;;;;;;;;;;;
149;500.591614;696.426453;181.732559;;;;819.811951;925.084778;487.870789;;;;476.712128;655.210876;90.074486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.488098;652.450012;103.404587;;;;673.941956;889.899536;336.193176;;;;;;;;;;;;;;;;;;;;;;;;
150;500.576019;696.431885;181.724792;;;;819.761292;925.375671;488.037903;;;;476.817322;655.199829;90.284569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.505920;652.463135;103.368988;;;;673.699829;890.116089;336.312164;;;;;;;;;;;;;;;;;;;;;;;;
151;500.563721;696.414734;181.844879;;;;819.843140;925.584412;488.081055;;;;476.999023;655.227661;90.139938;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.585602;652.861694;103.301643;;;;673.517822;890.206421;336.414063;;;;;;;;;;;;;;;;;;;;;;;;
152;500.546570;696.300476;182.047485;;;;819.884155;925.908569;488.065277;;;;477.088715;655.274536;90.141335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.795349;653.109619;103.175056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;500.508087;696.293396;182.081421;;;;819.872986;926.131104;488.023834;;;;477.228455;655.306641;90.080902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.886444;653.177185;103.087288;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;500.488861;696.285583;182.135742;;;;819.983887;926.375000;488.019928;;;;477.220886;655.327087;90.105240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.878265;653.143738;103.086220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;500.475922;696.354492;181.944611;;;;820.133545;926.547546;487.927368;;;;477.197113;655.317017;90.089142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.843658;653.084595;103.133934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;500.508514;696.339417;181.981308;;;;820.238403;926.741272;487.831329;;;;477.272125;655.330505;90.128601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.773895;653.062683;103.187416;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;500.497406;696.277771;181.918152;;;;820.275696;926.869995;487.839600;;;;477.369110;655.340881;90.138527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.813110;653.059082;103.301376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;500.536530;696.263000;181.974396;;;;820.359802;927.010254;487.777130;;;;477.411469;655.353455;90.104752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.493042;652.911560;102.484497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;500.559570;696.167053;182.041809;;;;820.364685;927.134338;487.676270;;;;477.492188;655.311462;90.071945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.759125;653.073181;102.668854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;500.524811;696.127258;181.990540;;;;820.379272;927.344910;487.677673;;;;477.500488;655.303528;90.074936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.817017;653.097839;102.835907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;500.521790;696.084778;181.991318;;;;820.421692;927.447998;487.590027;;;;477.473053;655.274597;89.995956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.676514;653.040039;102.775345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;500.511780;696.032593;182.012573;;;;820.391235;927.647827;487.538971;;;;477.567017;655.288391;90.029030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.707214;653.002930;102.798447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;500.567719;695.916138;182.086639;;;;820.403259;927.766235;487.500397;;;;477.562500;655.250854;90.026436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.873962;652.935425;102.880730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;500.604614;695.824219;182.016541;;;;820.381226;927.848389;487.426453;;;;477.580872;655.217896;89.988701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.795868;652.879089;102.674706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;500.600647;695.729492;181.933395;;;;820.445129;927.952209;487.343781;;;;477.564667;655.235535;89.967911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.881592;652.912720;102.737679;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;500.632965;695.711853;181.985870;;;;820.416931;928.056519;487.291870;;;;477.540710;655.211304;89.944855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.794464;652.916931;102.721764;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;500.633453;695.663391;181.923630;;;;820.425842;928.135864;487.263977;;;;477.524109;655.216553;89.965576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.880432;652.920898;102.800743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;500.640228;695.461182;182.106552;;;;820.107605;928.365479;487.356110;;;;477.244751;654.922852;89.809227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.869415;652.917358;102.799438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;500.612549;695.394836;182.206619;;;;820.247559;928.287781;487.220612;;;;477.388000;655.066772;89.877388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.905182;652.887390;102.720619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;500.645569;695.392578;182.183334;;;;820.471619;928.336914;487.109680;;;;477.413788;655.209229;89.850632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.883270;652.909180;102.684258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;500.650635;695.473755;181.954117;;;;820.476196;928.380676;486.956329;;;;477.369293;655.249939;89.823486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.694946;652.900330;102.614403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;500.665497;695.378418;182.079437;;;;820.412109;928.467102;486.881287;;;;477.329590;655.199707;89.658607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.746033;652.933105;102.685791;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;500.665009;695.463867;181.951355;;;;820.357422;928.574829;486.905029;;;;477.266693;655.182739;89.604378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.801849;652.946289;102.726746;;;;;;;673.132690;890.315979;336.108948;;;;;;;;;;;;;;;;;;;;;
174;500.675049;695.484558;181.861603;;;;820.358765;928.576599;486.808655;;;;477.172363;655.201233;89.592094;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.765381;652.926147;102.746399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;500.743988;695.456116;181.847260;;;;820.289185;928.797180;486.686218;;;;477.191711;655.217773;89.573822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.550995;652.981506;102.642403;;;;;;;;;;673.103943;890.259949;335.950531;;;;;;;;;;;;;;;;;;
176;500.747986;695.409790;181.793045;;;;820.315796;928.946228;486.574219;;;;477.244843;655.228333;89.573952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.299255;652.905518;101.989632;;;;;;;;;;673.158081;890.270081;335.911438;;;;;;;;;;;;;;;;;;
177;500.739685;695.403198;181.779709;;;;820.363831;929.005249;486.434326;;;;477.183472;655.240845;89.561913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.459198;653.072754;102.183472;;;;;;;;;;673.361633;890.251404;335.777863;;;;;;;;;;;;;;;;;;
178;500.759888;695.473572;181.769730;;;;820.427185;929.078796;486.456787;;;;477.219513;655.225830;89.563774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.461395;653.092651;102.379158;;;;;;;;;;673.489563;890.204346;335.697052;;;;;;;;;;;;;;;;;;
