Weight60;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/05/06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:17:12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
28;790.258667;706.089478;137.544037;738.272278;616.769165;144.930069;675.129272;668.582825;148.628189;1069.142456;838.657410;363.791260;1018.629028;859.415222;195.086151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;786.086182;706.278320;138.723648;733.562195;617.121887;146.679398;670.660461;669.174683;150.894775;1066.747559;838.356018;363.684753;1015.127136;859.367188;194.756165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;781.679077;706.844177;140.397629;728.921692;617.760742;148.212830;666.145813;669.766174;152.816589;1064.468506;838.429382;363.848022;1011.265137;859.106567;195.412155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;777.413086;707.098877;141.649246;724.497498;618.278198;149.301132;661.758179;670.583252;154.689331;1061.924194;838.001465;363.577759;1007.641052;858.623596;196.237503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;772.769836;707.260925;142.850372;719.852905;618.615601;150.455933;657.083496;671.378967;156.528214;1059.055908;838.318848;363.663147;1003.761108;858.495728;196.230042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;768.373047;707.429810;143.873398;714.927917;619.079956;151.693924;652.509888;671.973389;158.233521;1056.595459;838.048157;363.258087;999.742371;858.161133;196.497009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;764.075439;707.754639;144.671997;709.824280;619.492615;152.882507;647.963074;672.531433;159.734268;1053.420532;838.314819;363.296844;995.827881;857.503418;196.744720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;759.100586;708.216370;146.050354;704.810486;619.966431;153.910599;643.193787;673.305115;161.651199;1050.770020;838.080017;363.116425;991.388000;857.208618;197.392792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;754.112671;708.534790;146.966476;699.853821;620.335632;154.668259;638.452881;673.938843;162.612137;1047.397217;837.764099;363.471588;986.956848;856.928162;197.932724;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;749.337036;708.677002;147.818665;694.798645;620.652710;155.706100;633.770081;674.488586;163.787704;1044.871460;837.586121;363.089996;982.860352;856.384277;198.050781;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
