Weight14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;11:10:26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;
17;865.306519;738.616516;125.920288;;;;1060.309326;880.298950;358.757660;1003.065918;903.847351;176.414276;839.038696;641.809570;102.576561;757.801636;678.229065;109.544708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;864.945190;739.055664;126.435219;;;;1060.412964;880.236206;358.679993;1002.864380;904.286987;176.709564;838.343750;642.481750;104.049179;757.475037;678.449646;109.835960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;864.210327;739.465759;127.146759;;;;1060.368530;880.309082;358.698975;1002.713745;904.731384;177.055756;838.114380;643.013000;105.977768;757.170654;678.770813;110.069290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;862.731689;740.492737;128.536865;;;;1059.766602;880.570129;358.680756;1002.337646;905.251282;177.384811;837.825867;643.188538;107.265091;756.955322;678.861450;110.699600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;861.799988;741.241394;129.455795;;;;1059.227783;880.793274;358.851440;1002.236023;905.770874;177.772278;836.403931;644.773560;108.417374;756.425720;679.235352;111.282555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;861.247925;741.911743;129.897949;;;;1059.035034;880.870850;359.103241;1001.710571;906.164612;178.109421;835.943542;645.664307;110.352936;755.576050;679.932556;112.056450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;860.974915;742.152710;130.899506;;;;1058.640015;880.992859;359.237640;1001.796814;906.310547;178.344894;835.588318;645.562561;112.207634;754.706360;680.676453;113.054695;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;859.843872;742.863586;131.779160;;;;1058.292480;881.193542;359.411530;1001.923584;906.375671;178.534866;834.799194;645.238159;114.063751;754.009277;681.389587;114.110229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;858.850952;743.714417;132.986328;;;;1057.897949;881.308594;359.530090;;;;834.103271;645.438904;116.309631;753.359558;681.886475;114.616959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;857.817322;744.714050;133.902527;;;;1057.487549;881.436462;359.757904;;;;832.570984;647.115051;118.093628;752.794434;682.494568;114.677116;999.744141;907.958923;180.116898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;857.055054;745.335388;134.522171;;;;1057.131714;881.448425;359.902985;;;;831.679688;645.807739;120.090347;751.510620;683.162415;115.656586;998.870850;908.456665;180.811172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;856.346619;745.694275;135.388916;;;;1056.909424;881.529907;359.935425;;;;830.323853;645.542725;123.008072;750.133362;683.788452;117.792572;998.325623;908.872314;181.567307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;854.813416;746.718445;137.132919;;;;1056.723022;881.590881;360.113831;;;;828.184753;646.996948;124.414909;748.929199;684.318970;119.718178;997.555664;909.236145;182.217514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;853.248474;747.438354;137.784500;;;;1056.656738;881.421265;360.199982;;;;827.374329;647.709351;126.595993;747.216248;684.870605;121.262337;996.696167;909.341125;182.549973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;852.134338;747.677734;138.748825;;;;1055.794678;881.636353;360.419830;;;;826.127319;648.383911;128.656952;745.758545;685.660156;122.366348;995.173096;909.787964;183.062469;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;850.543213;748.343323;140.338928;;;;1055.106567;881.675232;360.969666;;;;824.108093;648.915344;130.734360;744.211670;686.260254;124.138290;993.760559;910.383179;183.789307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;848.333984;749.114624;142.060486;;;;1054.224121;881.846863;361.208557;;;;822.366882;649.174438;132.576492;742.298096;686.751404;125.811501;992.661804;910.830017;184.442474;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;846.252991;749.973633;143.968201;;;;1053.471802;882.038452;361.249634;;;;820.321228;649.780579;134.502045;740.110291;687.478943;127.174889;991.836182;910.943054;184.966110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;844.662292;750.364502;145.527206;;;;1052.944580;882.103760;361.184601;;;;818.281677;650.301392;136.624023;738.252014;688.012756;129.707260;990.383362;911.349182;185.650177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;843.294189;750.632690;146.997391;;;;1052.146362;882.202759;361.011963;;;;815.999756;651.157104;138.756699;736.087341;688.585999;131.614700;988.421814;911.958191;186.568665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;840.023560;751.797424;148.194107;;;;1051.371826;882.356323;361.382172;;;;813.881653;651.882263;140.629837;733.807312;689.352844;133.726364;987.368042;911.925537;187.589523;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;837.928284;752.129578;149.826492;;;;1051.018066;882.175293;361.886749;;;;811.404846;652.433777;142.821762;731.316162;689.916504;136.117828;985.316101;912.479858;188.237579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;835.285706;752.875488;151.044830;;;;1049.592651;882.508789;361.941010;;;;808.674194;653.099915;144.884415;728.695679;690.485962;137.620697;983.329102;912.554932;188.653442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;833.314514;753.099854;153.241837;;;;1048.750610;882.607483;362.077484;;;;805.739197;653.522095;146.363770;725.819641;691.099915;140.205734;981.153198;913.128296;189.141541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;830.218445;753.910095;154.911560;;;;1047.997070;882.616028;361.926697;;;;803.006897;654.213623;148.317062;723.022888;691.686890;142.271744;978.810181;913.415466;190.260315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;827.338501;754.094727;156.652618;;;;1047.045776;882.647400;362.024536;;;;799.978455;654.802429;150.706070;720.137329;692.452698;144.167191;976.824036;913.310608;191.063797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;824.685791;754.843872;157.900345;;;;1045.706543;882.578247;362.252502;;;;796.874451;655.251892;152.256866;716.872925;693.317688;146.803482;974.757874;913.658997;191.358459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;820.918701;755.566589;159.428589;;;;1044.543701;882.736084;362.326630;;;;792.898438;656.630371;154.001373;713.363281;694.088745;148.651947;972.836365;913.696472;191.760056;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;818.510071;756.040833;160.464035;;;;1043.667603;882.744751;362.193268;;;;789.846802;656.848328;156.519104;710.254150;694.614014;151.224258;969.544678;914.399231;192.660172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;814.743347;756.783813;162.369492;;;;1042.629639;882.752930;362.181824;;;;786.773743;657.126892;158.010300;707.061646;695.317993;153.761978;966.539612;914.471680;193.541962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;811.509888;757.191101;164.092346;;;;1041.021240;882.882019;362.338348;;;;783.037842;657.824341;159.880478;703.204834;696.153015;155.399216;963.980896;914.782043;194.416382;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;808.431396;757.831604;164.602127;;;;1039.373169;882.868103;362.282257;;;;779.087341;658.524963;162.251358;699.726929;697.154480;157.400238;960.828918;914.939453;194.735580;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;804.624695;758.319641;166.229202;;;;1037.964111;882.974304;362.121460;;;;775.317688;659.219482;163.751236;695.620972;698.034363;159.648819;957.958984;914.707031;195.676315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;801.227234;758.802917;167.672592;;;;1036.680054;883.049866;362.181091;;;;771.021729;660.175293;165.381042;691.633057;698.940002;161.626617;955.119934;914.973083;195.861252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;798.068481;759.016724;168.977600;;;;1034.944092;883.069336;362.416168;;;;766.388489;660.875122;167.198288;687.699402;699.678894;163.713806;952.518188;914.706299;196.145340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;793.319092;759.507568;169.763351;;;;1033.045532;883.035706;362.022980;;;;762.600586;661.094299;168.795456;683.828979;700.453125;165.574783;948.597656;915.149902;196.859940;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;788.955688;760.477661;171.328873;;;;1031.812500;883.039429;361.847839;;;;758.673462;661.761719;170.570602;679.503052;701.484802;167.514908;945.473145;915.021729;197.641968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;785.261841;760.643250;172.742676;;;;1030.032837;882.724976;361.963806;;;;754.155701;662.339600;171.913010;675.252747;702.258179;169.079254;941.531311;915.168640;198.024414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;781.502686;761.138794;173.629608;;;;1027.947266;882.835266;361.751434;;;;749.636597;662.904602;173.347473;670.902405;703.195007;170.342545;938.025085;915.226807;198.565109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;776.997559;761.972290;174.793762;;;;1026.714233;882.607788;361.746216;;;;745.160889;663.573364;174.651779;666.612061;704.188477;172.243484;935.028748;914.985779;198.668152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;773.056335;762.243774;175.617172;;;;1024.375366;882.411804;361.588959;;;;739.869873;664.589722;176.259506;661.970703;704.970032;173.646194;931.449219;915.073242;199.148041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;768.198425;762.628418;176.742020;;;;1022.112732;882.374329;361.266479;;;;735.316895;665.306152;177.157059;657.371033;705.834045;174.869263;927.163818;914.952637;199.537338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;763.903259;762.854797;178.118362;;;;1020.498962;882.215698;361.289307;;;;731.179016;665.480042;177.728424;652.708740;706.718689;176.381012;923.955811;914.411194;199.963669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;759.818420;763.119263;178.938644;;;;1017.625488;882.190002;361.121826;;;;726.552185;665.893066;178.741562;647.888184;707.648621;177.221344;920.289673;914.561584;200.334473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;755.477722;763.741455;179.208176;;;;1016.058411;881.814209;361.063904;;;;721.528748;666.446899;179.820297;643.277344;708.699158;178.155853;916.078491;914.341064;200.682343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;750.830505;764.315186;179.651138;;;;1014.239319;881.254639;361.253540;;;;716.519653;666.989868;180.642044;638.617310;709.515564;179.147293;912.404358;913.508423;201.085526;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;746.309326;764.565369;179.696899;;;;1011.552795;881.310486;361.082214;;;;711.666565;667.458740;181.141602;634.097534;710.440308;180.197464;908.211609;913.404419;201.685898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;741.532776;764.546631;179.688690;;;;1009.543579;880.835571;360.986206;;;;706.195374;668.331482;181.503403;629.503967;711.126587;180.979507;903.994446;913.192505;202.063263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;737.437927;764.440491;180.324448;;;;1007.061951;880.461792;360.937714;;;;701.643311;668.386230;181.724594;624.790161;711.951416;181.702744;900.733276;912.410522;202.263657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;733.182983;764.637146;180.508347;;;;1004.536621;880.263855;360.398499;;;;696.257019;668.958740;181.911911;620.023499;712.742859;182.372742;896.949097;912.214539;202.205338;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;728.364014;765.014465;181.649994;;;;1002.552063;879.633545;360.672943;;;;691.646606;668.956299;181.963043;615.151672;713.651123;182.904587;892.921997;911.575684;202.430008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;723.875854;765.166321;181.673492;;;;999.653076;879.459229;360.457642;;;;686.531128;669.191528;182.376129;610.276733;714.604919;183.349060;888.937744;910.962036;202.295593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;719.764648;764.977539;181.679977;;;;997.362610;879.070862;360.630463;;;;681.260071;669.458130;182.554184;605.215698;715.215027;183.630936;884.353577;910.917480;202.963486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;715.369690;765.089539;181.798706;;;;994.707703;878.544983;360.540680;;;;676.071411;669.799194;182.424530;600.225464;715.789551;184.097717;880.286682;910.230164;203.863953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;710.337891;765.416199;181.688690;;;;992.010620;878.052185;360.768982;;;;670.920654;670.186157;181.909698;595.273376;716.481201;183.865875;876.931396;909.364319;203.673508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;705.692017;765.576355;181.683807;;;;989.724487;877.299866;360.529846;;;;665.916138;670.466980;181.542999;590.531189;717.182678;183.749191;872.641174;909.178223;203.717834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;701.293274;765.596863;181.237839;;;;986.708984;876.999390;360.504944;;;;660.924377;670.879700;180.983978;585.605042;717.789490;183.918030;868.713684;908.261230;204.312729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;696.619080;765.527710;181.276215;;;;984.197937;876.281982;360.696716;;;;655.986145;671.168213;180.416412;580.729004;718.499939;183.670746;865.169556;907.426758;204.148834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;691.672058;765.502441;181.398819;;;;981.817322;875.630066;360.769226;;;;650.375977;671.643250;179.903732;576.159607;719.193909;182.900970;860.450073;907.394043;204.259415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;686.846558;765.699768;181.037521;;;;978.898804;875.022034;360.282623;;;;645.308777;671.705505;179.447815;571.279663;719.859436;182.468353;856.550537;906.323547;204.578323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;682.425354;765.628235;180.836685;;;;976.570251;874.490662;360.362823;;;;640.386353;671.542175;178.714096;566.406494;720.597168;182.000717;852.842712;905.702393;204.362473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;678.360168;765.169983;180.490845;;;;973.143311;874.027283;360.354309;;;;635.430298;671.756958;178.210541;561.757446;721.138367;181.688660;848.444458;905.236633;204.664749;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;673.820557;764.918701;179.464874;;;;971.067200;873.175903;360.346893;;;;630.132385;672.053955;177.561188;557.181641;721.816589;180.854553;845.366333;904.003479;204.818390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;669.023193;765.142456;178.917419;;;;968.143433;872.386353;360.338287;;;;625.156860;672.277893;176.719696;552.523132;722.402527;180.288452;841.680237;903.445496;204.810532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;664.539001;765.075806;178.590179;;;;966.216187;871.620605;360.096313;;;;620.316162;672.350098;175.905212;547.711365;722.944824;179.949524;837.103943;902.909607;205.167847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;661.261597;764.520996;177.886978;;;;962.773560;871.256531;360.273773;;;;614.966003;672.717346;175.218689;543.084229;723.449036;178.996124;832.809998;901.809753;205.531754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;656.898010;764.261047;176.919312;;;;960.268311;870.398010;360.163696;;;;610.402771;672.382507;174.073547;538.647156;724.063843;178.364059;829.031372;901.040771;205.447128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;652.598694;763.960266;176.363861;;;;957.735962;869.464722;360.431824;;;;605.832397;672.240662;172.781723;534.461182;724.647644;177.940018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;648.782593;763.690979;175.424347;;;;955.119446;868.847595;360.031555;;;;601.517517;672.476563;171.507736;530.371765;725.133972;176.947601;;;;821.460510;899.433777;205.203995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;644.599792;763.527771;174.230164;;;;952.443542;868.392761;359.980865;;;;596.539734;673.104614;170.233871;526.438721;725.685852;175.960449;;;;818.951111;898.022888;204.524780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;640.874695;763.114380;173.615829;;;;949.741821;867.367432;359.929047;;;;592.280334;672.897461;169.202896;521.999695;726.153748;175.407516;;;;815.072693;897.416748;204.623886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;637.240784;762.924561;172.818832;;;;947.168091;866.462463;360.110809;;;;587.907410;672.886108;168.374527;517.479980;726.589844;173.818085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;633.212463;762.787170;172.120148;;;;944.807251;865.700256;359.918518;;;;583.679810;672.726074;166.766159;513.763000;727.109192;172.905060;;;;;;;807.337158;895.281250;205.336868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;629.522461;761.932739;171.420944;;;;942.747803;864.790833;359.944855;;;;579.622681;672.572693;165.248886;509.765411;727.327393;171.907379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;625.611755;762.197693;170.790573;;;;939.477905;864.117065;359.668243;;;;575.410889;672.473572;163.811447;506.126068;727.611084;170.682465;;;;;;;;;;800.434692;893.837646;205.622482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;622.444885;761.709656;169.918854;;;;938.170715;862.981995;359.627350;;;;571.291748;672.535400;163.044891;502.294373;727.886658;169.991165;;;;;;;;;;797.833557;892.341003;205.520233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;618.217468;761.422119;169.107178;;;;935.019653;862.591797;359.552521;;;;567.328674;672.525391;161.716751;498.719330;728.086975;168.552155;;;;;;;;;;794.696106;891.426392;205.757431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;614.484497;761.050537;168.820389;;;;932.836487;861.625244;359.336426;;;;563.408081;672.376160;160.719559;495.174591;728.311279;167.482574;;;;;;;;;;791.447388;890.541992;205.495438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;611.641968;760.591248;167.156113;;;;930.788391;860.737488;359.383057;;;;559.958130;672.488342;159.008255;491.360809;728.514893;166.087051;;;;;;;;;;788.681641;889.455261;205.732361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;608.217468;760.245056;166.200562;;;;927.956116;860.343079;359.202118;;;;556.338379;672.520386;157.699158;488.496826;728.511292;164.683548;;;;;;;;;;785.558350;888.856384;205.618576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;605.437195;759.839539;165.439743;;;;926.077332;859.503540;359.151581;;;;552.681152;672.289368;156.691910;485.209076;728.502747;163.767853;;;;;;;;;;783.162964;887.683655;205.061981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;602.254883;759.634766;164.387665;;;;924.475647;858.335876;359.096619;;;;549.581177;671.885620;155.294098;481.671936;728.529663;162.426071;;;;;;;;;;780.177368;887.338440;204.999771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;599.373047;759.366516;163.586655;;;;922.271057;857.557007;359.217926;;;;546.182251;671.792725;154.547348;478.842072;728.506775;161.495758;;;;;;;;;;776.695435;886.522522;205.320541;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
