Sequential59;;;
Date:;2025/04/24;;
Time:;14:02:06;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;843.069397;711.048706;150.681503
2;840.758423;711.266968;151.680237
3;839.271973;711.350342;152.330887
4;836.826416;711.378357;153.944214
5;834.549377;711.325867;155.699661
6;831.643188;711.260559;157.020462
7;829.387451;711.365540;158.218597
8;826.353455;711.213379;159.489319
9;823.574036;711.284729;160.348679
10;820.416504;711.341309;162.044647
11;817.008118;711.287537;163.808075
12;813.683167;711.326172;164.433105
13;810.449524;711.424438;165.802490
14;806.206116;711.500000;167.566101
15;802.962463;711.283081;168.286163
16;799.471497;711.350159;169.837067
17;795.159668;711.208252;171.600357
18;791.033508;711.269165;172.855362
19;786.945374;711.522766;174.117004
20;782.903870;711.390381;175.368011
21;778.609375;711.398132;176.287094
22;774.661743;711.274170;177.391296
23;770.353821;711.190430;178.847305
24;765.476257;711.135010;179.891586
25;761.229431;711.132446;180.899689
26;757.139587;711.132874;181.897430
27;752.397522;711.105530;182.706619
28;747.835938;711.271362;182.895142
29;743.784119;711.331055;183.980835
30;739.621643;711.276184;184.994293
31;735.153320;711.329529;185.429642
32;730.430542;711.329773;185.992111
33;726.167053;711.253723;186.552139
34;722.088440;711.348755;187.018265
35;718.000916;711.234802;187.216553
36;713.723206;711.136414;187.462601
37;709.465332;711.228699;187.573227
38;705.476929;711.298279;187.255630
39;701.417908;711.162048;187.552811
40;697.474182;710.919189;187.855530
41;693.843933;710.709045;187.385727
42;690.071838;710.857117;187.530121
43;686.111755;710.834961;187.208710
44;682.399963;710.576355;186.849335
45;678.875793;710.384888;186.628296
46;675.481384;710.245605;186.557297
47;672.281189;710.196533;186.015427
48;668.778198;710.104309;185.858475
49;665.149353;710.000000;185.082687
50;662.375854;709.698242;184.882278
51;659.184814;709.819397;184.385300
52;656.298218;709.896423;183.810684
53;653.311401;709.704529;182.706589
54;650.504456;709.513550;182.514145
55;647.935486;709.451294;181.642563
56;645.432922;709.439819;180.581406
57;642.808472;709.175476;179.941940
58;640.461365;709.135925;179.503708
59;638.023865;709.221863;178.311737
60;635.853088;709.258606;177.333786
61;634.057007;709.294373;176.256943
62;631.705322;709.283447;175.050171
63;629.920715;709.000000;174.079376
