PTP314;;;
Date:;2025/04/08;;
Time:;13:03:32;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;308.680908;686.239319;148.191727
2;308.780945;686.213867;148.193222
3;308.798523;686.307800;148.176163
4;308.830658;686.327332;148.159012
5;308.875549;686.395142;148.095398
6;308.883789;686.409790;148.098511
7;308.877991;686.445007;148.104080
8;308.876190;686.448853;148.104919
9;308.904572;686.506714;148.086777
10;308.872589;686.518616;148.096283
11;308.880341;686.518127;148.096405
12;308.884644;686.517456;148.094238
13;308.884827;686.517456;148.093689
14;308.861023;686.449097;148.109253
15;308.776825;686.455505;148.082901
16;308.771637;686.445007;148.071350
17;308.754700;686.416077;148.070389
18;308.677032;686.424011;148.052795
19;308.653076;686.415771;148.094803
20;308.669098;686.454468;148.056808
21;308.587585;686.461365;148.023819
22;308.587769;686.481506;148.081619
23;308.589111;686.471985;147.997314
24;308.566986;686.531799;148.014984
25;308.467041;686.564453;148.027206
26;308.484100;686.559204;147.955017
27;308.464996;686.603088;147.936020
28;308.441528;686.615845;147.914017
29;308.328888;686.636536;148.066650
30;308.224274;686.655151;148.095825
31;308.184143;686.709961;148.092224
32;308.124207;686.733582;148.031601
33;308.022583;686.785645;147.957764
34;307.891388;686.780457;147.923309
35;307.800446;686.804077;148.004929
36;307.738068;686.891602;147.989288
37;307.637329;686.828979;147.949356
38;307.621246;686.886169;147.978210
39;307.399994;686.863342;147.703384
40;307.467041;686.895386;147.939423
41;307.198975;686.901917;147.783630
42;307.117096;686.889038;147.757660
43;307.159271;686.905396;147.742493
44;307.042755;686.902649;147.820038
45;307.050140;686.897949;147.826248
46;307.256409;686.828613;148.002090
47;307.194580;686.779785;148.093979
48;307.216461;686.698181;148.092239
49;307.213989;686.687439;148.074280
50;306.974304;686.601379;147.942123
51;306.929688;686.619446;147.947403
52;307.104492;686.491882;148.167572
53;306.905914;686.438049;148.061249
54;307.025330;686.329102;148.214767
55;307.040985;686.207703;148.345093
56;307.017517;686.060669;148.419266
57;306.964813;685.935181;148.534210
58;306.894928;685.748474;148.497406
59;306.847015;685.502258;148.526321
60;306.555664;685.255737;148.654831
61;306.447296;684.962219;149.016281
62;306.297058;684.620117;149.218155
63;306.078705;684.278503;149.545380
64;305.734406;683.756042;150.245041
65;305.557739;683.205872;150.733307
66;305.274872;682.697266;151.295715
67;305.178101;682.001343;151.963242
68;305.046783;681.332458;152.484207
69;305.073364;680.723694;152.916595
70;304.941528;680.039551;153.362473
71;304.730713;679.051086;154.152527
72;304.302551;678.059326;155.275909
73;303.888153;677.213684;156.334427
74;303.771576;676.075684;157.063263
75;303.536011;674.923401;157.583878
76;302.997375;673.760071;158.865051
77;302.605865;672.374146;160.155014
78;302.289703;670.992981;161.504105
79;302.200348;669.576782;162.528427
80;302.033295;667.991638;163.669571
81;301.734558;666.219788;165.149063
82;301.138672;664.578552;166.274612
83;300.814728;662.679077;167.262192
84;300.623657;660.817749;168.546844
85;300.260590;658.452820;170.216324
86;299.990845;656.373291;171.565491
87;299.836456;654.054871;172.505493
88;299.232819;651.648865;173.638077
89;298.672974;648.752869;175.094269
90;298.510468;646.087402;176.283356
91;298.430695;643.336731;177.593964
92;298.432953;640.383240;178.520309
93;297.975128;637.396484;179.393372
94;297.720154;634.262390;180.690857
95;297.826904;631.080505;181.668793
96;297.956299;627.879883;182.516785
97;297.989075;624.511963;183.007507
98;297.904358;621.099182;183.632233
99;298.053345;617.424500;184.712875
100;298.266663;613.753540;185.813232
101;298.281982;610.161316;186.329697
102;298.320160;606.412903;187.081177
103;298.763153;602.643860;187.397827
104;298.969604;598.816162;188.210617
105;299.122711;594.823181;188.535553
106;299.351563;590.679932;188.830856
107;299.665680;586.649902;189.018295
108;300.508392;582.541321;189.035934
109;300.236267;578.287415;189.588486
110;300.366394;574.000977;189.517731
111;300.670837;569.794373;189.566376
112;300.975067;565.462341;189.519730
113;301.759521;561.006775;188.966888
114;301.955017;556.932983;188.812775
