Sequential53;;;
Date:;2025/04/22;;
Time:;17:29:01;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;878.941162;653.643921;114.973183
2;878.948975;653.642456;114.964912
3;878.940796;653.543152;114.890602
4;878.943848;653.416565;114.911240
5;879.014709;653.377075;114.971825
6;879.029114;653.282837;114.932693
7;878.975281;653.284790;114.914131
8;879.057129;653.252869;114.972778
9;879.047180;653.155640;115.050392
10;879.060608;653.124207;115.068298
11;879.090210;653.121826;115.078125
12;879.043640;653.049133;115.038239
13;879.000793;653.040771;115.134956
14;878.988464;653.032715;115.135155
15;878.990906;653.028687;115.173035
16;878.947083;652.920898;115.284386
17;878.877808;652.903259;115.278709
18;878.832214;652.923279;115.285896
19;878.848999;652.914856;115.341339
20;878.502991;652.783508;115.595497
21;878.592896;652.814636;115.435234
22;878.314148;652.747498;115.720734
23;878.333313;652.861816;115.636902
24;878.516052;652.794861;115.515633
25;878.546143;652.773621;115.511894
26;878.286194;652.848572;115.693085
27;878.302185;652.814758;115.749695
28;878.158691;652.676575;116.065018
29;878.184082;652.786255;115.915070
30;878.221436;652.865295;115.838806
31;878.238525;652.872009;115.898071
32;878.174622;652.858459;116.002113
33;878.094666;652.872498;116.027962
34;878.137451;652.853821;116.104904
35;878.057312;652.879150;116.045601
36;878.050171;652.896790;116.227715
37;877.937317;652.986877;116.312416
38;877.846130;653.007385;116.355568
39;877.833618;653.098511;116.384354
40;877.860535;653.223999;116.413147
41;877.628540;653.189697;116.809502
42;877.628540;653.408020;116.721138
43;877.632446;653.582092;116.678696
44;877.531372;653.558899;116.980492
45;877.291809;653.602417;117.052856
46;877.030273;653.735168;117.557579
47;876.654541;653.907043;118.167328
48;876.166809;654.239502;118.275864
49;875.928772;654.276367;118.966743
50;875.720581;654.501587;119.504105
51;875.597473;654.680054;120.059982
52;875.503479;654.812988;120.954056
53;875.175476;654.941101;121.705101
54;874.951965;654.969360;122.394249
55;874.795166;654.925232;122.856308
56;874.680237;654.951416;123.562752
57;874.376465;655.006165;124.320168
58;873.949890;655.146240;124.883583
59;873.594299;655.366089;126.200302
60;873.417297;655.268127;127.315742
61;873.102051;655.198608;128.441772
62;872.845886;655.204590;129.332199
63;872.402588;655.106140;130.954727
64;871.606079;655.050842;132.631653
65;870.833862;654.846191;134.273483
66;870.081848;654.622803;135.498932
67;869.178467;654.850952;137.521774
68;868.112732;654.827393;139.600677
69;866.861938;654.672852;141.440918
70;865.579468;654.787781;143.372955
71;864.326050;654.855347;145.656052
72;862.403687;654.839111;147.594925
73;859.840027;654.923462;150.234192
74;858.500610;655.100525;152.383972
75;856.301453;655.216431;154.091171
76;854.113220;655.614014;156.217056
77;851.289917;655.900757;158.391525
78;848.893738;656.104065;160.663467
79;845.940002;656.354248;163.204010
80;842.942810;656.785767;164.885147
81;840.249329;656.888306;166.764557
82;837.196411;657.311340;169.524734
83;833.646606;657.590698;171.532776
84;830.320068;657.874634;173.325256
85;826.970947;658.382874;175.504990
86;823.528442;658.614380;177.192444
87;819.535950;658.869324;179.070480
