PTP362;;;
Date:;2025/04/24;;
Time:;13:43:32;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;868.104797;703.847473;124.030464
2;867.651917;704.048645;124.314629
3;867.161377;704.326233;124.505569
4;866.433044;704.544861;124.893738
5;865.669983;704.883606;125.170586
6;864.761963;705.182800;125.502792
7;863.968445;705.553345;126.486961
8;862.588562;705.794983;127.553261
9;861.623291;706.016785;128.085556
10;860.615417;706.489136;128.464951
11;859.346069;706.979004;128.952896
12;858.029663;707.407837;129.577347
13;856.513672;707.876953;130.437302
14;854.963074;708.398193;131.535690
15;853.431335;708.581421;132.348907
16;852.156555;708.594055;132.979660
17;850.650940;708.851929;133.528656
18;848.961304;708.937195;133.954910
19;847.263916;708.803467;134.718475
20;845.300842;708.462341;135.936829
21;843.211792;708.673340;136.245911
22;841.378662;708.478027;137.574875
23;838.708252;708.592896;138.402374
24;836.083130;708.514221;139.667313
25;833.970520;708.431580;140.092575
26;830.831299;708.581543;141.629410
27;828.222412;708.755737;142.698822
28;825.149048;708.960266;144.126831
29;821.796692;709.072327;145.267532
30;818.642883;709.592834;146.274918
31;815.242004;709.621948;147.077103
32;811.818359;709.779602;148.415894
33;808.255066;710.114990;149.424316
34;804.714661;710.271362;150.417938
35;800.886475;710.414124;151.123947
36;797.294189;710.545227;151.878189
37;793.634460;710.632324;152.735733
38;789.601135;710.636169;153.434509
39;785.498718;710.674438;154.712738
40;781.793335;710.712036;154.978683
41;777.931335;710.484863;155.728333
42;774.059814;710.184937;156.707184
43;770.614929;709.875061;157.084152
44;766.258179;709.981567;156.621994
45;762.921814;709.792908;156.700317
46;759.275818;709.429260;157.082581
47;755.155273;709.155518;157.699173
48;751.099365;708.940857;158.351730
49;747.326660;708.820923;158.806213
50;743.515930;708.707642;159.003983
51;739.574585;708.354370;159.302551
52;735.626343;708.172241;159.645920
53;731.314697;708.149597;159.827240
54;727.531311;708.139038;159.733322
55;723.881165;707.978821;160.013611
56;719.681824;707.922607;160.400452
57;716.057129;707.926453;160.543427
58;712.385437;707.845032;159.542908
59;708.708252;707.654236;159.111633
60;705.150513;707.281799;159.257385
61;701.041382;706.837830;159.669861
62;697.772827;706.620483;158.467041
63;694.823608;706.488831;157.807037
64;691.148743;706.207214;157.769730
65;688.048157;705.734924;156.705444
66;684.703003;705.528809;156.482651
67;681.493591;705.321289;156.311920
68;678.391357;705.085022;155.985565
69;675.277527;704.855652;155.144974
70;672.284729;704.729126;154.675018
71;669.579468;704.831970;153.980896
72;666.675110;704.700195;153.607224
73;664.018066;704.535034;152.167847
74;661.630676;704.443298;152.445114
75;659.196350;704.381836;151.530212
76;657.052856;704.174377;151.243561
77;654.484924;703.741028;150.779068
78;652.649292;703.365173;150.468613
79;650.783264;703.235229;150.016449
80;648.805237;703.129028;149.820999
81;647.030945;702.706543;149.932983
82;645.542358;702.790527;148.856262
83;643.716187;702.529785;148.136169
84;642.305176;702.184631;148.299301
85;640.750549;702.041870;147.496719
86;639.581543;701.699341;146.967484
87;638.270325;701.036072;147.004303
88;636.572327;700.695862;146.490189
89;635.384521;700.887817;145.565491
90;634.612793;700.795898;145.174042
91;633.199036;700.598511;144.723465
92;631.708313;700.457520;144.578445
93;630.663940;700.479370;144.857880
94;629.676880;700.330566;144.409378
95;628.698303;700.167908;143.965469
96;627.701172;699.919495;143.778336
97;626.310120;700.142090;143.381744
98;625.017090;700.507751;142.432510
99;624.496887;700.627258;141.886444
100;623.836060;700.419739;141.637375
101;622.771790;700.271057;141.314362
102;621.821350;700.360107;140.579544
103;621.041931;700.594055;140.076950
104;620.057190;700.691589;139.426529
105;619.233154;700.702271;138.936188
106;618.645325;700.878601;138.491669
107;618.233826;700.991150;138.251251
108;617.506104;701.052429;137.885834
109;616.693481;701.054810;137.716965
110;616.019226;701.124512;137.227188
111;615.554993;701.345520;136.508987
112;615.296082;701.412964;135.870392
113;614.876587;701.443970;135.366974
114;614.427429;701.534363;135.110947
115;613.965881;701.699585;134.808075
116;613.437195;701.712708;134.907364
117;613.379700;701.718994;134.496109
118;613.292175;701.867004;134.019638
119;613.239136;702.139465;133.347305
120;613.264343;702.372864;132.621552
121;613.010071;702.626831;131.939072
122;612.860352;702.749146;131.294205
123;612.711304;702.977417;130.834457
124;612.640930;703.093628;130.206314
125;612.456299;703.114197;130.619080
126;612.442078;703.291321;130.243332
127;612.536438;703.582397;129.565002
128;612.669983;703.959534;128.934982
129;612.821350;704.309753;128.668442
130;612.998657;704.783142;128.287430
131;613.172729;705.068420;128.081787
132;613.307861;705.378296;127.880424
133;613.371582;705.628784;127.714058
134;613.458496;705.752258;127.591202
135;613.467529;705.870239;127.492149
136;613.601563;706.052795;127.322578
137;613.742859;706.200989;127.170227
138;613.908569;706.320679;127.055122
139;614.055420;706.426514;126.931267
140;614.187988;706.413330;126.815613
141;614.400940;706.406555;126.792854
142;614.594421;706.377136;126.420807
143;614.809570;706.414246;126.383141
144;615.050171;706.305908;126.308601
145;615.329468;706.271301;126.025330
146;615.528503;706.139160;125.968216
147;615.680237;705.894287;126.182610
148;616.027283;705.762207;125.976288
149;616.333435;705.921265;125.405464
150;616.672913;706.188171;124.596230
151;616.975403;706.259766;124.142380
152;617.237732;706.245911;123.785652
153;617.447266;706.268005;123.369156
154;617.686829;706.100891;123.054855
155;617.943176;705.971069;122.936241
156;618.278076;705.899048;122.742012
157;618.650879;705.908997;122.724762
158;618.832520;705.991089;122.294662
159;618.920471;706.057068;122.426376
160;618.904053;706.135681;122.514671
161;618.924622;706.226807;122.287994
162;618.946289;706.330994;122.217705
163;618.871399;706.564575;122.385910
164;618.853943;706.583557;122.438637
165;618.887573;706.636353;122.621628
166;618.924622;706.716248;122.586578
167;618.957947;706.531494;122.298820
168;619.040283;706.444214;122.214912
169;619.096802;706.299438;122.222786
170;619.120361;706.182251;122.242653
171;619.121582;706.078674;122.296867
172;619.157654;705.965698;122.331276
173;619.202454;705.847107;122.367386
174;619.244141;705.769775;122.370750
175;619.194641;705.699646;122.481659
176;619.182739;705.743164;122.423958
177;619.182373;705.759888;122.395218
178;619.190186;705.820313;122.463593
179;619.170837;705.820496;122.492554
180;619.093811;705.853821;122.378807
181;619.102173;705.984253;122.323776
182;619.100403;706.003357;122.322769
183;619.093994;706.000488;122.329079
184;619.095825;706.000061;122.357872
185;619.079163;706.095703;122.390892
186;619.043701;706.105103;122.402657
187;618.995483;706.172791;122.346207
188;619.026550;706.198364;122.318359
189;618.992432;706.242676;122.431908
190;618.892944;706.332092;122.467476
191;618.854919;706.349182;122.518684
192;618.763306;706.424255;122.537270
193;618.682495;706.509827;122.725357
194;618.592346;706.641418;122.737755
195;618.445251;706.737000;122.845047
196;618.344482;706.948486;123.077370
197;618.220154;707.238281;123.565666
198;617.974243;707.657654;123.875870
199;617.748352;708.129944;124.139099
200;617.654419;708.680176;124.424095
201;617.471497;709.161133;124.781097
202;617.268127;709.693420;125.155952
203;617.013916;710.400146;125.410576
204;616.783386;711.473633;125.669167
205;616.289612;712.270569;126.150810
206;615.927246;713.285339;126.930916
207;615.580505;714.493286;127.672661
208;615.293762;715.808533;128.235443
209;614.863464;717.009888;128.802963
210;614.290466;718.397095;129.548416
211;613.664001;719.890808;130.756271
212;613.008972;721.372925;131.870422
213;612.677368;722.912170;132.409943
214;612.179688;724.704956;133.548569
215;611.328979;726.740601;134.804794
216;610.845154;728.456543;135.493286
217;610.192932;730.859985;136.879379
218;609.650696;732.756653;137.800522
219;609.141235;734.994019;138.918518
220;608.436829;737.173157;140.056305
221;607.713196;739.283936;141.003738
222;607.141602;741.663635;142.056976
223;605.931335;744.260254;143.136597
224;605.032227;746.753113;144.340820
225;604.263855;749.286804;145.314453
226;602.706482;752.201721;145.898941
227;601.560852;755.094849;147.088837
228;600.411316;757.663879;148.218567
229;599.144470;760.758728;149.041016
230;598.164185;763.786011;150.196747
231;597.034973;766.877441;150.540924
232;595.712585;769.977661;151.222717
233;594.058594;773.415955;151.856628
234;593.301575;776.406555;152.348434
235;591.893982;779.360474;153.541824
236;590.717285;782.719604;154.389450
237;589.522095;786.006104;153.805466
238;587.958679;788.932922;154.786377
239;586.727661;792.052185;155.847046
240;585.751770;795.219360;156.140305
241;584.777344;798.383911;155.449158
242;583.250427;801.310486;156.688202
243;582.209045;804.364075;157.731384
244;581.264771;807.133362;157.607269
245;580.329895;810.402893;157.196335
246;579.020203;813.283447;158.307129
247;577.878296;815.818298;159.018417
248;577.286194;818.642456;158.976624
249;576.327148;821.569824;158.622467
250;575.532288;823.985962;159.191574
251;574.082886;826.753662;160.108902
252;573.390198;829.054565;159.891006
253;572.599182;831.636475;159.568604
254;571.838074;833.997925;160.016037
255;571.234558;836.183899;160.214828
256;570.560791;838.622131;160.246445
257;569.572083;841.090759;160.332947
258;568.887756;842.704285;160.898605
259;568.154114;844.876831;161.345810
260;567.600952;846.823669;161.233658
261;567.234436;848.913330;160.905106
262;566.801453;850.696472;160.991364
263;565.855835;852.272339;161.419556
264;565.038940;853.906372;161.891647
265;564.332031;855.339417;161.796906
266;563.700989;857.003601;161.867355
267;563.255005;858.621460;161.831757
268;562.624023;859.868408;161.590378
269;561.982239;861.096191;162.088516
