PTP313;;;
Date:;2025/04/08;;
Time:;13:18:59;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;256.917755;673.814941;120.349548
2;256.616760;673.075500;121.075920
3;256.394165;672.557983;121.754845
4;256.026672;671.703247;122.529694
5;255.326736;670.519958;123.782669
6;254.988892;669.452820;124.566330
7;254.321747;668.313232;125.530388
8;253.863861;666.963257;126.705383
9;253.325790;665.647705;127.814758
10;252.694565;663.797180;129.092239
11;252.078125;662.556885;130.352081
12;251.298309;660.334229;131.572540
13;250.596909;658.677979;133.229904
14;249.946304;656.916504;134.802750
15;249.262421;654.679688;136.400024
16;248.700958;652.665466;137.558044
17;248.285553;650.339844;139.085205
18;247.786194;647.769287;140.663986
19;247.248383;645.297729;142.185394
20;246.837967;643.048035;143.556519
21;246.244110;640.445007;145.096115
22;245.953964;637.556763;146.653763
23;245.586716;634.651123;148.320633
24;245.174423;631.595703;149.878510
25;244.558731;628.589355;151.299164
26;244.139542;625.483154;152.560883
27;244.091888;622.206787;154.113251
28;243.830536;618.688721;155.773788
29;243.297241;615.457520;156.926971
30;243.004227;612.016113;158.090469
31;242.957550;608.579712;159.572052
32;242.764038;605.055176;161.000153
33;242.458618;601.256226;162.125046
34;241.977341;597.576660;162.855255
35;241.933243;593.543396;163.869873
36;241.848434;589.804138;164.956085
37;241.730621;586.225220;166.093964
38;241.400772;582.685059;167.011551
39;241.155518;578.986206;167.726471
40;241.720291;574.917175;167.852814
41;241.813828;571.165222;168.435211
42;242.002289;567.559631;169.172028
43;241.983932;564.205200;169.403046
44;242.174164;560.355042;169.396637
45;242.398804;556.723083;169.858780
46;242.957764;552.999939;170.257538
47;242.913864;549.306396;170.167862
48;243.191833;545.565918;170.150467
49;243.113449;541.814453;170.155548
50;243.384384;538.172119;170.034470
51;243.922028;534.747803;169.833694
52;244.290985;531.084778;169.407059
53;244.631149;527.613159;169.218857
54;244.894455;523.922363;168.685059
55;245.211990;520.370605;168.028702
56;245.430435;517.079346;167.756729
57;245.894974;513.587097;166.973007
58;246.099579;510.441864;166.494690
59;246.841568;507.155548;165.942398
60;247.356354;504.205841;165.192871
61;248.182175;500.936859;164.276321
62;248.561966;498.063751;163.686295
63;249.074417;494.943970;162.736816
64;249.513474;492.066132;162.145920
65;250.274979;489.001404;160.981598
66;250.946869;486.153717;160.015869
67;251.205566;483.748810;159.434189
68;251.836212;481.322327;158.327194
69;252.498352;478.746796;157.524353
70;253.112747;476.151093;156.456757
71;253.872330;473.962585;155.637527
72;254.430161;471.860504;154.511673
73;255.171463;469.697906;153.172546
74;255.744766;467.589233;152.296082
75;256.041473;465.624176;151.358124
76;256.628998;463.945618;150.504288
77;257.218506;461.772186;148.868362
78;257.858917;460.294342;148.080276
79;258.164307;458.603577;147.060181
80;258.752808;457.067139;145.556808
81;259.402649;455.397186;144.496155
82;259.694580;453.925903;143.584213
83;260.054626;452.767670;142.610367
84;260.517395;451.141174;141.439865
85;261.177124;449.819275;140.203705
86;261.444031;448.596741;139.462067
87;261.667175;447.557800;138.263504
88;262.005615;446.511871;136.920029
89;262.213165;445.355957;136.123245
90;262.433350;444.021576;135.632462
91;262.796875;443.055481;134.471298
92;263.073730;442.203491;133.247910
93;263.158478;441.250122;132.562744
94;263.129517;440.386261;132.050400
95;263.211456;439.367432;130.758057
96;263.520325;438.503387;129.627823
97;263.662933;438.118042;128.812378
98;263.839417;437.634064;128.147980
99;263.913818;436.921143;127.172096
100;264.241486;436.245270;125.987534
101;264.360992;435.742462;125.247353
102;264.408081;435.245270;124.612457
103;264.464325;435.014282;124.063591
104;264.799103;434.773590;123.166061
105;264.959595;434.548126;122.319046
106;265.067444;434.150421;121.613815
107;265.175568;433.830444;121.003975
108;265.431122;433.477448;120.204193
109;265.564545;433.532104;119.345589
110;265.586914;433.778137;118.663040
111;265.576080;433.959595;118.354553
112;265.617035;433.991333;117.998726
113;265.821869;434.023224;117.830009
114;266.160767;433.966156;117.495987
115;266.454926;434.004791;117.419220
116;266.636780;434.048615;117.354576
117;266.788666;434.109802;117.307236
118;266.899231;434.178925;117.198265
119;266.945007;434.215118;117.127609
120;266.938263;434.324524;117.012344
121;266.950073;434.487854;116.816216
122;266.991974;434.630463;116.687065
123;267.007965;434.793488;116.574493
124;266.937195;434.992676;116.416138
125;266.957672;435.117126;116.264236
