PTP-1136;;;
Date:;2025/04/22;;
Time:;15:35:25;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;849.432678;753.825500;126.703438
2;849.439758;753.812866;126.706451
3;849.522949;753.811951;126.641823
4;849.535828;753.825928;126.650276
5;849.500122;753.835022;126.583900
6;849.581238;753.818909;126.571541
7;849.444702;753.756409;126.759766
8;849.563049;753.880371;126.620781
9;849.657959;753.943604;126.518127
10;849.669495;753.945923;126.505852
11;849.640625;753.850464;126.529259
12;849.673096;753.832886;126.537018
13;849.661011;753.819397;126.515976
14;849.652283;753.817932;126.469337
15;849.660706;753.816772;126.490036
16;849.687134;753.828735;126.486115
17;849.701050;753.836426;126.486992
18;849.633240;753.736694;126.527122
19;849.583984;753.711548;126.591194
20;849.423889;753.651489;126.762550
21;849.350037;753.627319;126.855942
22;849.530151;753.776062;126.638634
23;849.592163;753.847656;126.465057
24;849.641052;753.832703;126.488930
25;849.597229;753.824463;126.447220
26;849.613220;753.840271;126.423668
27;849.597412;753.921143;126.450569
28;849.611267;753.939026;126.409027
29;849.724304;753.915222;126.268135
30;849.668884;753.930847;126.324211
31;849.670776;753.991760;126.415962
32;849.686157;754.005798;126.438011
33;849.731079;753.992737;126.429939
34;849.755981;754.001465;126.164185
35;849.715881;754.055481;126.241379
36;849.758179;754.017456;126.205681
37;849.705017;754.042053;126.275085
38;849.730896;754.019287;126.187508
39;849.755432;754.102844;126.087494
40;849.741882;754.134399;126.042694
41;849.734924;754.131409;126.046982
42;849.754822;754.119019;126.078812
43;849.744446;754.035461;126.052032
44;849.756104;754.037903;126.052742
45;849.734497;754.026062;126.037964
46;849.725342;754.030640;126.067062
47;849.733704;754.023376;126.045540
48;849.743591;754.015747;126.004410
49;849.738708;754.113525;126.045006
50;849.775208;754.134094;125.981232
51;849.719116;754.139832;125.958145
52;849.698120;754.114258;126.009918
53;849.641785;754.139893;125.895699
54;849.615295;754.257874;125.884026
55;849.605347;754.282593;125.892059
56;849.555237;754.252197;126.036087
57;849.503906;754.328308;126.025848
58;849.586365;754.338074;125.888618
59;849.589722;754.334900;125.867409
60;849.596497;754.419067;125.839653
61;849.479614;754.474243;125.887215
62;849.499634;754.515564;125.763664
63;849.471130;754.606323;125.774879
64;849.544312;754.572998;125.771606
65;849.497620;754.557007;125.847725
66;849.435791;754.564758;125.828346
67;849.423767;754.606323;125.732277
68;849.393921;754.606934;125.827400
69;849.309692;754.622192;125.808014
70;849.269897;754.613281;125.809158
71;849.303589;754.608093;125.907402
72;849.239075;754.626099;125.877869
73;849.236450;754.593994;125.938698
74;849.124817;754.638306;125.970703
75;849.124939;754.620361;126.044815
76;849.106689;754.639282;125.990929
77;849.067139;754.686829;126.281746
78;848.872742;754.765259;126.511742
