PTP02;;;
Date:;2025/04/08;;
Time:;12:45:03;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;348.293274;753.419250;67.593437
2;348.609070;753.443848;68.093773
3;348.900604;753.324585;68.986732
4;349.335327;752.978271;70.775360
5;349.952271;752.726074;72.350166
6;350.598236;752.299622;72.942116
7;351.436127;751.417786;74.051598
8;351.912506;750.765076;75.510696
9;352.099487;749.855103;76.758751
10;352.787262;748.586121;78.900436
11;352.910217;747.561768;80.317955
12;353.664459;745.865051;82.160583
13;354.450134;744.325684;83.561272
14;354.646210;742.339111;84.983498
15;355.187927;740.422546;86.390175
16;355.272186;738.174561;88.274544
17;355.939026;735.840881;89.485649
18;356.428467;733.171448;90.685913
19;356.564545;730.788940;92.059578
20;357.116333;727.898743;93.836304
21;357.323944;724.927307;94.797035
22;357.608673;721.740784;96.487305
23;357.870209;718.629883;98.226250
24;357.920013;715.438843;98.708984
25;358.504059;712.030396;100.202995
26;358.901459;708.712036;101.344604
27;358.552002;705.121887;103.152237
28;358.686157;701.513489;104.050972
29;359.218781;697.633789;104.800285
30;359.558411;694.075378;105.583984
31;359.098602;690.157288;106.628731
32;359.285492;686.228271;107.948929
33;359.593719;682.391174;109.096191
34;359.041931;678.272461;110.185158
35;359.019104;674.232910;110.672592
36;359.564056;669.842224;111.352776
37;359.743164;665.622803;111.593979
38;359.480530;661.548889;112.474571
39;359.721069;657.706299;112.920135
40;360.090210;653.243225;112.994789
41;359.980499;649.114136;113.297371
42;360.205719;645.040405;113.392197
43;360.346924;641.086670;113.278587
44;360.403259;637.084778;113.155029
45;360.115662;633.191162;113.562263
46;360.035461;628.991028;113.554008
47;360.242188;624.965637;113.054665
48;360.380737;621.052734;113.096680
49;359.904816;617.125366;113.332458
50;360.022034;613.201477;113.080849
51;360.187073;609.170959;113.482529
52;359.744415;605.204712;113.258263
53;359.603729;601.420898;113.124290
54;359.730072;597.784912;113.615974
55;359.432037;594.104187;113.054749
