Trial04;;;
Date:;2025/04/01;;
Time:;13:50:46;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;360.285492;687.226440;96.907738
2;360.292938;687.220520;96.875725
3;360.303223;687.222961;96.894630
4;360.287811;687.223938;96.900688
5;360.284668;687.223938;96.900749
6;360.288696;687.232056;96.949776
7;360.289246;687.187195;96.895187
8;360.296539;687.221619;96.916229
9;360.286377;687.228088;96.910294
10;360.300537;687.193176;96.774620
11;360.312805;687.158142;96.750671
12;360.319275;687.184387;96.733345
13;360.300354;687.194641;96.907387
14;360.320679;687.221252;96.849205
15;360.307434;687.225891;96.887688
16;360.307495;687.192200;96.774170
17;360.307312;687.221497;96.875229
18;360.313202;687.184570;96.734001
19;360.303619;687.225037;96.888580
20;360.292999;687.227295;96.936707
21;360.311218;687.188110;96.760315
22;360.304626;687.225220;96.887398
23;360.274963;687.233276;96.939430
24;360.286865;687.220520;96.889236
25;360.337799;687.222595;96.837875
26;360.303955;687.194702;96.913681
27;360.290680;687.188293;96.938805
28;360.283936;687.220398;96.907501
29;360.312775;687.185913;96.723862
30;360.297424;687.223389;96.859665
31;360.313660;687.232117;96.903152
32;360.299255;687.225159;96.926857
33;360.290833;687.219482;96.884201
34;360.295959;687.226379;96.915588
35;360.280762;687.204163;96.809967
36;360.294128;687.219971;96.857735
37;360.296692;687.227051;96.921806
38;360.285645;687.193054;96.762306
39;360.299957;687.225647;96.890396
40;360.291840;687.221375;96.890671
41;360.285889;687.223633;96.898872
42;360.285278;687.223999;96.900627
43;360.285736;687.223999;96.900032
44;360.301514;687.197632;96.798721
45;360.286163;687.228760;96.905701
46;360.298218;687.198547;96.810631
47;360.273254;687.194519;96.890862
48;360.244476;687.195984;96.862221
49;360.241241;687.191406;96.978477
50;360.202515;687.150085;96.898186
51;360.127747;687.206055;96.826782
52;360.118713;687.183411;96.826790
53;360.100342;687.206238;96.835991
54;360.046112;687.205872;96.893990
55;360.024963;687.149170;96.935310
56;360.006287;687.167358;96.944366
57;359.933228;687.148315;96.909431
58;359.870056;687.113220;96.965012
59;359.889343;687.139221;97.015701
60;359.841888;687.113281;97.012749
61;359.820160;687.109924;97.008553
62;359.817963;687.048218;97.013130
63;359.763580;687.031982;97.072739
64;359.738007;687.024353;97.094521
65;359.730133;687.030334;97.125526
66;359.626709;687.044678;97.136559
67;359.655457;687.007690;97.236084
68;359.649109;686.957520;97.238121
69;359.533112;686.928711;97.277443
70;359.587860;686.909241;97.327240
71;359.641876;686.918335;97.314484
72;359.685425;686.869995;97.455124
73;359.673828;686.796997;97.422241
74;359.726349;686.804688;97.544922
75;359.745728;686.745544;97.570114
76;359.807526;686.720520;97.627693
77;359.910034;686.604553;97.661064
78;359.907959;686.583557;97.668709
79;359.958923;686.521790;97.732903
80;359.954224;686.498169;97.793320
81;359.985535;686.465149;97.892342
82;360.050232;686.375488;97.940163
83;360.008331;686.374329;97.873772
84;360.054688;686.367432;97.916954
85;360.064453;686.376953;97.914238
86;360.061371;686.299744;97.899704
87;360.041687;686.289795;97.961548
88;360.051849;686.250610;97.941368
89;360.064484;686.253113;97.889511
90;360.012115;686.257080;98.008080
91;360.051544;686.253906;97.914803
92;360.065735;686.256714;97.882439
93;360.073181;686.259155;97.896202
94;360.054077;686.254211;97.926643
95;360.067230;686.257019;97.909416
96;360.072296;686.258667;97.900955
97;360.127228;686.258667;97.843018
98;360.140381;686.264160;97.808662
99;360.174286;686.267029;97.795929
100;360.141418;686.256531;97.812378
101;360.168915;686.259644;97.767166
102;360.148895;686.265625;97.796707
103;360.171173;686.266418;97.802307
104;360.192719;686.277283;97.751266
105;360.180450;686.264160;97.749496
106;360.207458;686.270630;97.745110
107;360.143524;686.287292;97.686356
108;360.147614;686.279480;97.641006
109;360.155334;686.269348;97.637222
110;360.166229;686.275757;97.640488
111;360.160431;686.282959;97.670044
112;360.157928;686.274536;97.628304
113;360.145721;686.251221;97.647781
114;360.160004;686.239746;97.624329
115;360.196075;686.244751;97.568336
116;360.207916;686.250244;97.577560
117;360.199799;686.183899;97.595703
118;360.161316;686.168884;97.655106
