PTP16;;;
Date:;2025/04/08;;
Time:;13:01:21;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;307.022675;501.959595;176.102219
2;307.928925;498.892151;175.670715
3;307.749573;496.618927;175.065994
4;308.065735;494.013794;174.779953
5;308.783142;491.284760;173.933594
6;308.881714;489.001526;173.060318
7;309.127838;486.744751;172.677414
8;309.832397;484.396576;172.366943
9;309.850586;482.426514;171.427994
10;310.060608;480.412231;171.086533
11;310.916046;478.174500;170.116257
12;310.951111;476.661163;169.327484
13;311.420685;474.851227;168.857498
14;311.826080;473.180481;168.279236
15;312.443787;471.343933;167.719376
16;312.534851;470.033813;166.982376
17;312.981598;468.669312;166.182968
18;313.453888;467.085052;165.243881
19;313.972565;465.552124;164.613678
20;314.342621;464.459869;164.210083
21;314.614899;463.395203;163.479309
22;314.973938;462.086517;162.623337
23;315.097351;461.095062;161.960327
24;315.280792;460.164612;161.413742
25;315.816925;459.224518;160.870163
26;315.937805;458.281372;160.301422
27;315.791016;457.609619;159.732986
28;315.920898;456.714508;159.334839
29;316.251129;455.829346;158.671646
30;316.494202;455.207642;157.778488
31;316.828644;454.509430;156.987289
32;317.232697;453.774048;156.547440
33;317.490448;453.050934;156.024963
34;317.664978;452.470459;155.468872
35;317.847809;451.873352;154.825287
36;317.904724;451.466125;154.323212
37;318.295074;450.947998;153.849014
38;318.567047;450.448944;153.221313
39;318.580200;450.118896;152.817734
40;318.604401;449.868103;152.496979
41;318.756378;449.393280;152.039825
42;319.117676;448.972748;151.443375
43;319.634888;448.517456;150.621857
44;319.805542;448.206268;149.802933
45;319.970856;447.905212;149.250610
46;320.005066;447.756775;149.059097
47;320.069885;447.680115;148.647873
48;320.203979;447.612549;148.305679
49;320.409027;447.289703;147.701508
50;320.419678;447.076904;146.963745
51;320.418274;446.979736;146.348877
52;320.410461;446.872711;145.684753
53;320.340485;446.777039;145.129669
54;320.157379;446.682983;144.527267
55;320.360779;446.589630;143.980438
56;320.413910;446.602448;143.307144
57;320.413910;446.578339;142.779861
58;320.667175;446.279724;141.808975
59;320.551636;446.211700;141.355560
60;320.435547;446.036194;140.958725
61;320.149963;445.937164;140.652466
62;320.101227;445.792023;140.631134
63;320.042206;445.676758;140.583008
64;320.009827;445.594879;140.564545
65;319.876770;445.656097;140.394272
66;319.858063;445.667084;140.348557
67;320.076935;445.543793;140.292389
68;320.037109;445.504822;140.202347
69;319.995422;445.474579;140.221756
70;319.960724;445.457428;140.249863
71;319.977692;445.391876;140.257370
72;319.851440;445.387054;140.228409
73;319.726227;445.328491;140.249084
74;319.663757;445.209961;140.281799
75;319.569672;445.161377;140.300583
76;319.436768;445.091125;140.303757
77;319.152649;444.955597;140.235687
78;318.869293;445.009186;140.159302
79;318.724274;444.885986;140.150024
80;318.520416;444.817444;140.163269
81;318.576538;444.696259;140.125229
82;318.467834;444.572083;140.125671
83;318.454987;444.511261;140.145523
84;318.372925;444.518250;140.123734
85;318.434113;444.482819;140.129639
86;318.410645;444.453308;140.150192
87;318.465759;444.503235;140.161118
88;318.461853;444.568359;140.113770
89;318.450714;444.519562;140.112793
90;318.500153;444.485291;140.086044
91;318.625824;444.450073;140.106888
92;318.591461;444.395538;140.119171
93;318.643494;444.371704;140.154251
94;318.729828;444.391968;140.171738
95;318.619598;444.495392;140.250366
96;318.694611;444.421265;140.329239
97;318.744202;444.429108;140.298996
98;318.878052;444.456177;140.306381
99;319.018402;444.506805;140.276031
100;319.239471;444.517792;140.345490
101;319.414307;444.425568;140.374481
102;319.515564;444.481171;140.379486
