PTP01;;;
Date:;2025/04/08;;
Time:;12:44:54;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;346.566650;749.243042;68.927223
2;346.692963;749.074951;69.569679
3;346.761719;749.013977;70.258667
4;346.474701;749.200684;71.208511
5;346.221954;749.194031;72.067123
6;345.968414;748.980469;72.849831
7;345.862335;748.668518;74.052711
8;345.753540;748.139526;75.467728
9;345.695221;747.574402;76.141388
10;345.676147;746.974670;76.375046
11;345.350525;746.314575;77.806168
12;344.833527;745.578674;79.293541
13;344.636841;744.763672;80.454521
14;344.786682;744.138855;81.300354
15;344.523804;742.959656;82.792694
16;344.167786;741.962646;84.044632
17;343.911621;740.895386;84.954483
18;343.706940;739.795654;86.021919
19;343.646240;738.602112;86.968651
20;343.683563;737.424011;87.294731
21;343.526031;736.073059;88.350723
22;343.210236;734.687500;89.908302
23;343.067474;733.373230;90.933205
24;343.077759;731.762329;91.418358
25;342.971497;730.231323;92.456490
26;342.829132;728.659912;93.272194
27;342.648010;727.200134;93.896500
28;342.478241;725.327759;95.348526
29;342.419922;723.645996;96.620903
30;342.119690;721.475464;96.735008
31;342.202484;719.758301;97.368980
32;342.130096;717.856079;98.223938
33;341.773407;716.088989;98.889915
34;341.479279;713.934753;100.170601
35;340.914337;711.647156;100.977692
36;340.927368;709.812744;101.334221
37;341.138153;707.406311;101.962646
38;341.066681;705.307617;102.744865
39;340.826019;703.088989;103.301994
40;340.450134;700.851807;104.002357
41;340.071869;698.408386;104.802429
42;339.887421;696.246948;104.850464
43;339.825439;693.599487;105.187904
44;339.550842;690.963806;106.058090
45;339.355347;688.302185;106.509064
46;339.356964;686.107544;106.567535
47;339.213287;683.453674;107.424797
48;338.720490;680.730957;107.976807
49;338.426544;678.145996;108.103058
50;338.292847;675.509399;108.909409
51;338.347412;672.842896;109.298492
52;338.001770;670.103882;109.519981
53;337.953613;667.216919;109.845306
54;337.477844;664.516724;110.596245
55;337.430420;661.649353;110.599983
56;337.595337;659.293396;111.075882
57;337.283478;656.396912;111.769966
58;337.025421;653.365845;111.522842
59;337.270050;650.621643;111.177834
60;337.425568;647.453186;111.985146
61;337.310730;644.814514;112.413956
62;336.997131;641.976563;111.917313
63;337.127686;638.843018;111.964256
64;337.209686;635.929504;112.270638
65;337.385925;633.092346;112.728607
66;337.012360;630.021667;112.783112
67;336.980652;626.868774;112.982300
68;337.201630;623.788330;112.860046
69;337.477020;620.850037;112.893509
70;337.092346;617.835876;112.983955
71;337.029327;614.786865;113.107780
72;337.131104;611.872070;112.858368
73;337.109589;608.942505;112.324402
74;337.097198;605.837097;112.364441
75;336.937866;602.973145;112.625099
76;337.001862;599.890503;112.186356
77;337.143066;596.709778;112.064949
78;337.153259;593.935181;111.783905
79;337.413910;590.900024;111.198799
80;337.535248;587.927063;111.076584
81;337.321869;585.117737;110.654030
82;337.307312;582.444885;110.063919
83;337.540192;579.594543;109.650688
84;337.823547;576.666321;109.500549
85;337.631073;573.711487;109.397934
86;337.502380;570.843506;108.505096
87;337.295868;568.141235;107.989777
88;337.106232;565.683777;108.105644
