PTP-1163;;;
Date:;2025/04/24;;
Time:;14:40:04;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;875.191895;617.649475;118.518822
2;875.136597;617.670044;118.584572
3;875.131775;617.661621;118.563759
4;875.137878;617.668884;118.578415
5;875.088623;617.665100;118.607681
6;875.046570;617.695496;118.611877
7;875.012146;617.608032;118.636238
8;875.001648;617.581177;118.651573
9;874.986267;617.620178;118.641708
10;875.002869;617.728271;118.628395
11;874.913208;617.726807;118.724144
12;874.868408;617.713440;118.920891
13;874.839966;617.733765;118.956749
14;874.811890;617.855408;118.976143
15;874.815308;618.021179;118.868240
16;874.825623;618.063843;118.857849
17;874.751282;618.144470;119.016167
18;874.736084;618.302673;119.045906
19;874.656372;618.393433;119.098648
20;874.610718;618.469543;119.188560
21;874.603394;618.532349;119.215096
22;874.484497;618.574829;119.339287
23;874.319763;618.592773;119.497910
24;874.164551;618.708679;119.664970
25;873.904358;618.663513;119.875282
26;873.595032;618.690735;120.222511
27;873.160645;618.631287;121.071365
28;872.595886;618.668457;121.770760
29;872.225586;618.997803;122.036995
30;871.651794;618.938416;123.144745
31;870.821167;618.846252;124.128143
32;869.980957;618.936096;124.846664
33;869.058594;619.217529;125.525978
34;868.173035;619.568542;125.598228
35;867.586548;619.589844;126.075951
36;866.697449;619.516357;126.968040
37;865.227112;619.746826;128.105988
38;863.777161;620.104309;129.048737
39;862.495544;620.203247;130.078003
40;861.529663;620.399780;130.848541
41;859.860046;620.323059;132.327271
42;858.066345;620.556519;133.285187
43;856.371094;620.489502;135.014969
44;854.468445;620.756714;136.722290
45;852.778198;621.112854;137.770660
46;850.868347;621.192322;138.709442
47;848.586243;621.077820;140.474579
48;845.773193;621.204529;142.243103
49;843.510559;621.431641;143.829910
50;841.148987;621.469788;145.292007
51;838.596008;621.714600;146.389832
52;835.399353;621.843262;148.112030
53;832.839539;622.021545;149.676163
54;830.005920;622.015991;151.139633
55;827.026245;622.274536;152.198181
56;823.864563;622.288818;153.630035
57;820.852600;622.657837;155.011444
58;817.544983;622.684692;155.940475
59;814.525757;622.639404;156.951920
60;811.076660;623.179688;157.714447
61;807.512695;623.201050;159.428207
62;804.134583;623.168457;160.120377
63;800.894409;623.655457;160.653168
64;797.335388;623.633728;161.358627
65;793.619324;623.726257;162.450043
66;789.983521;624.084595;162.782394
67;786.448547;624.242371;163.700241
68;782.525635;624.460815;164.571213
69;778.785828;624.924255;164.645218
70;775.197754;625.164917;164.986343
71;771.538635;625.321960;166.024445
72;767.634033;625.764282;166.102325
73;763.804443;626.243164;166.096451
74;760.091248;626.512329;166.652252
75;756.613159;626.835205;166.940445
76;752.750793;627.289856;166.559998
77;749.325806;627.904907;166.005615
78;745.698608;628.106689;166.290710
79;742.042969;628.618408;165.876511
80;738.733521;628.819702;166.006119
81;735.064819;629.113159;165.493637
82;731.784546;629.657593;164.433517
83;728.439209;629.769287;164.451965
84;724.939575;630.042725;163.890884
85;721.852356;630.717163;162.931900
86;718.147705;630.663391;162.545685
87;715.189209;630.957642;161.814758
88;712.079956;631.146851;161.148117
89;709.117493;631.523499;160.708420
90;705.866882;631.661621;159.540771
91;702.986816;632.109070;159.083084
92;699.915039;632.259705;158.512695
93;697.559204;632.479126;157.864243
94;694.472961;632.874451;156.240860
95;692.036865;632.922180;155.751541
96;689.436218;633.194641;154.936996
97;686.709290;633.271790;154.053833
98;684.338867;633.762817;152.999603
99;682.089539;633.946960;152.416214
100;680.039429;634.414795;150.971878
101;677.684570;634.558350;150.203781
102;675.388245;634.539490;149.810715
103;673.545715;634.839844;148.754578
