PTP14;;;
Date:;2025/04/08;;
Time:;13:01:13;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;310.296692;539.924805;182.115097
2;310.510010;536.293335;181.530762
3;310.721497;532.603394;180.729355
4;311.100220;528.953186;180.347702
5;310.926392;525.696472;179.572723
6;311.279266;522.242981;179.286911
7;311.721313;519.111206;178.608810
8;311.557617;516.089111;178.058395
9;312.006592;512.891113;177.580673
10;312.116333;510.055847;176.366974
11;312.652222;507.176117;175.513321
12;312.798828;504.612885;174.672607
13;313.006989;501.912048;174.056381
14;313.395660;499.379913;173.155579
15;313.691376;497.041321;172.317383
16;314.519501;494.577881;171.404602
17;314.955963;492.410919;170.381653
18;314.762543;490.576843;169.855927
19;315.293854;488.358307;169.141357
20;315.906982;486.317261;168.190231
21;316.223907;484.581421;167.557709
22;316.423157;483.037445;166.453232
23;316.815399;481.409729;165.884857
24;317.345856;479.604950;165.681335
25;317.612152;478.130707;165.046219
26;317.939636;476.715027;163.975922
27;318.542053;475.412811;163.026489
28;318.957855;474.017487;162.586563
29;319.474243;472.750824;162.288635
30;319.447479;471.547791;161.219360
31;319.987366;470.421265;160.614075
32;320.740295;469.216644;159.624771
33;321.174896;468.283112;159.031403
34;321.303711;467.249542;158.030563
35;321.624054;466.272064;157.619980
36;321.838135;465.450287;157.135864
37;322.410919;464.511444;156.068771
38;322.902161;463.770935;155.214569
39;323.121429;462.788513;154.510651
40;323.264679;461.873505;154.301498
41;323.312164;461.120239;154.078171
42;323.526489;460.361176;153.565460
43;323.624390;459.562897;152.371719
44;323.941345;458.700684;151.576294
45;323.878143;458.206726;151.318054
46;324.186523;457.762482;150.864319
47;324.327515;457.225128;150.409775
48;324.413422;456.684540;150.066681
49;324.661133;455.998383;149.240097
50;324.662720;455.522125;148.472946
51;324.815521;455.154388;147.842758
52;325.003204;454.864655;147.331268
53;325.313385;454.664642;146.709152
54;325.570435;454.413330;146.119751
55;325.488037;454.246704;145.544952
56;325.566864;454.056915;145.188171
57;325.487030;453.967590;144.666916
58;325.511200;453.687805;144.161957
59;325.570587;453.491180;143.907990
60;325.668152;453.289429;143.842880
61;325.661469;453.121246;144.104248
62;326.053497;452.737518;143.951996
63;326.247314;452.450317;143.842468
64;326.370148;452.276398;143.852921
65;326.469788;452.180847;143.868835
66;326.435486;452.072235;143.956589
67;326.478821;452.041718;143.997452
68;326.626648;451.889252;143.983276
69;326.751495;451.761780;143.974243
70;326.813019;451.739441;143.977005
71;326.857788;451.677460;144.025269
72;326.925171;451.538605;144.124878
73;326.955872;451.437225;144.148392
74;326.976898;451.345825;144.178711
75;326.981293;451.252350;144.223923
76;326.944244;451.190063;144.265930
77;326.959595;451.097900;144.254517
78;326.916748;451.119171;144.270096
79;326.801453;451.182770;144.294388
80;326.754120;451.202545;144.226212
81;326.795563;451.222748;144.155685
82;326.807831;451.224030;144.145508
83;326.748810;451.364899;144.102112
84;326.729065;451.405548;144.047531
85;326.737457;451.489960;144.027039
86;326.734558;451.540680;143.933655
87;326.785065;451.575745;143.903549
88;326.794403;451.579315;143.861984
89;326.710663;451.664581;143.831390
90;326.721069;451.657074;143.751129
91;326.733521;451.671631;143.774414
92;326.688599;451.677734;143.747864
93;326.676056;451.652954;143.676025
94;326.657410;451.661438;143.643814
95;326.688843;451.622101;143.603699
96;326.696991;451.615051;143.597580
97;326.695160;451.617004;143.600769
98;326.693420;451.560425;143.631302
99;326.780609;451.597260;143.629135
100;326.833191;451.588043;143.620697
101;326.817139;451.573639;143.626831
102;326.855316;451.578003;143.584076
103;326.929291;451.499329;143.616379
104;326.960907;451.528076;143.664139
105;326.935486;451.496002;143.634171
106;326.932617;451.514465;143.600052
107;326.947601;451.504059;143.659531
108;326.927612;451.491333;143.638458
109;326.924622;451.495697;143.624893
110;326.867615;451.479370;143.592072
111;326.858429;451.481689;143.584625
112;326.834015;451.473907;143.603867
113;326.830048;451.481415;143.633362
114;326.863037;451.506653;143.591019
115;326.870758;451.510193;143.576752
116;326.950287;451.502930;143.656616
117;326.961792;451.565094;143.666122
118;326.983795;451.605652;143.591934
119;327.221069;451.599365;143.577621
120;327.111755;451.648407;143.573746
121;327.169281;451.674957;143.453278
122;327.193207;451.675232;143.421982
123;327.193573;451.742859;143.445755
124;327.202179;451.781982;143.422836
125;327.171387;451.764740;143.383347
126;327.219482;451.834351;143.397034
127;327.216492;451.850952;143.405548
128;327.154877;451.996155;143.348419
129;327.153870;452.018890;143.330414
130;327.161011;452.029266;143.374542
131;327.112640;452.080353;143.295532
132;327.116394;452.087433;143.309830
133;327.238495;452.039429;143.265762
134;327.035706;452.201569;143.236649
135;326.985321;452.230682;143.217880
136;327.004700;452.267090;143.276810
137;327.000336;452.253632;143.224884
138;327.037567;452.213837;143.249008
139;326.999512;452.250793;143.243179
140;326.981873;452.266144;143.241211
141;326.982117;452.265625;143.241409
142;326.991486;452.258545;143.240646
143;326.949646;452.281036;143.241608
144;326.930420;452.269714;143.176941
145;326.943787;452.282532;143.228760
146;327.178284;452.121338;143.087616
147;326.968536;452.246490;143.140991
148;326.919495;452.246216;143.226028
149;327.062317;452.066162;143.097183
150;326.993530;452.104095;143.175400
151;327.114899;452.028656;143.083191
