PTP-1164;;;
Date:;2025/04/24;;
Time:;16:03:17;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;876.603088;661.900635;108.755867
2;876.398376;662.220886;109.053314
3;876.218140;662.508362;108.948715
4;876.182434;662.773499;108.906845
5;876.121582;662.958130;109.003014
6;876.038025;663.135254;109.144264
7;875.784241;663.162720;109.575554
8;875.577820;663.764709;109.735588
9;875.507507;664.321350;109.981949
10;875.347412;664.779846;110.337296
11;875.075684;665.236145;110.782997
12;874.690796;665.733582;111.318169
13;874.144836;666.170044;111.873489
14;873.507080;666.561523;112.820862
15;872.793274;666.764282;113.592590
16;872.242004;667.109619;114.537926
17;871.417603;667.404114;115.622040
18;870.330933;667.465637;117.452705
19;868.752563;667.943665;119.075195
20;867.273987;668.195374;120.358688
21;865.603271;668.417297;121.891190
22;863.598694;668.734497;124.004456
23;861.312805;668.915039;125.727272
24;859.016968;669.294739;127.560478
25;856.516785;669.493103;129.346893
26;853.663391;669.917725;131.378418
27;850.335815;670.037048;132.965149
28;847.301270;669.964539;134.941193
29;843.822083;670.377747;137.162476
30;840.070313;670.974487;138.462616
31;836.274414;671.401428;139.829803
32;832.455078;671.508667;141.115814
33;828.298218;671.787598;142.803146
34;824.054260;671.855713;143.835968
35;819.439209;672.353821;145.030869
36;815.211975;672.728210;145.926132
37;810.390686;673.047302;146.978867
38;805.546082;673.190002;147.715027
39;800.802002;673.331116;148.847382
40;795.612671;673.781006;149.666321
41;790.914795;674.044617;149.665665
42;785.857483;674.328369;150.270737
43;781.165527;674.705994;150.653687
44;776.599548;675.004395;150.981445
45;771.847229;675.575867;150.489288
46;767.245422;675.935120;150.265762
47;762.194275;676.371216;150.387177
48;757.289795;676.858826;150.749542
49;753.001648;677.183533;149.983627
50;748.652527;677.319153;149.219788
51;744.034668;677.717896;148.810013
52;739.299377;678.057434;148.163513
53;734.576599;678.507263;147.106842
54;730.040833;679.102478;146.352493
55;725.643005;679.295044;145.638901
56;720.975708;679.435974;144.586014
57;716.556091;679.975525;143.628448
58;712.655212;680.190491;142.721313
59;708.104370;680.729614;141.633041
60;703.656799;681.011963;140.931808
61;699.921387;681.284180;139.616821
62;696.241943;681.559448;138.354935
63;692.349670;681.951416;136.971619
64;688.778137;682.253418;135.784760
65;685.011963;682.189331;135.187286
66;681.679199;682.500183;133.666779
67;678.246033;682.848999;132.784271
68;674.814148;683.107605;131.860962
69;672.163147;683.026245;130.428894
70;669.108765;683.054321;129.879349
71;666.319153;683.413025;128.631165
72;663.312927;683.524353;127.189651
73;660.750671;683.568665;126.746696
74;658.382446;683.626465;125.984528
75;655.678955;683.679871;124.805374
76;653.760071;683.561462;124.189095
77;651.340576;683.437805;123.045624
78;648.918762;683.422729;121.926979
79;647.300293;683.462708;120.971848
80;645.013000;683.568054;120.526337
81;643.229736;683.627075;119.647018
82;641.866821;683.695190;118.750412
83;640.205261;683.689148;117.912651
84;638.590881;683.377930;117.357414
85;637.364197;683.341736;116.807098
86;636.177979;683.402344;114.983261
87;635.221313;683.275879;114.174103
88;633.854004;682.988342;113.596085
89;632.640198;682.703369;113.735809
90;631.852600;682.695129;113.103363
91;631.277222;682.728333;111.496323
92;630.650330;682.715820;110.446846
93;630.095886;682.362183;110.040955
94;629.535400;682.078918;109.582962
95;629.073792;681.991516;108.008774
96;628.564636;681.316467;107.886993
97;628.093201;680.988281;107.512268
98;627.777222;680.956116;106.712929
99;627.642090;680.750793;105.936508
100;627.633423;680.530945;105.183075
101;627.711609;680.493958;104.698883
102;627.695557;680.605164;104.375496
103;627.841003;680.360168;103.722290
104;627.893921;680.159302;103.380089
105;627.977234;680.068909;103.101273
106;627.979492;679.828796;103.050186
107;628.031555;679.821106;103.067070
108;628.060059;679.839722;102.929337
109;628.136108;679.864624;102.840630
110;628.330444;679.856934;102.744118
111;628.446167;679.839966;102.641212
112;628.753418;679.849182;102.627808
113;628.943787;679.854370;102.542839
114;629.313171;679.877502;102.311821
115;629.461548;679.955872;102.159386
116;629.593445;679.953979;102.125885
117;629.650635;679.958923;102.109787
118;629.630981;679.949585;102.091606
119;629.666870;679.916626;102.165474
120;629.580872;679.844788;102.316208
121;629.491882;679.803162;102.376884
122;629.249756;679.683899;102.544456
123;629.116760;679.563416;102.655914
124;628.966370;679.394653;102.692673
125;628.636353;679.253784;102.692299
126;628.457397;679.125244;102.787148
127;628.279480;679.038269;102.876465
128;628.014954;678.863708;103.058868
129;627.822327;678.803894;103.053375
130;627.721985;678.703308;102.919243
131;627.782104;678.726318;102.647514
132;627.680115;678.754944;102.609825
133;627.679260;678.755737;102.572983
134;627.676697;678.897217;102.775497
135;627.607117;678.997864;102.812057
136;627.559875;678.873474;102.613464
137;627.624878;678.910034;102.598412
138;627.645081;678.996765;102.599625
139;627.690430;679.059937;102.525475
140;627.493652;679.079773;102.632896
141;627.486694;679.157410;102.771301
142;627.539917;679.285645;102.694206
143;627.587402;679.411011;102.618347
144;627.668884;679.473633;102.579071
145;627.693054;679.559875;102.557320
146;627.714417;679.636536;102.511429
147;627.730408;679.659729;102.420334
148;627.693237;679.729370;102.565758
149;627.655640;679.637146;102.811676
150;627.604065;679.581909;102.841187
151;627.627136;679.598206;102.806694
152;627.598877;679.620178;102.744949
153;627.594238;679.624207;102.735207
154;627.512329;679.624207;102.740227
155;627.495605;679.525513;102.774902
156;627.469177;679.495605;102.703651
157;627.449707;679.400391;102.719086
158;627.443787;679.308044;102.721504
159;627.558105;679.338501;102.455849
160;627.639038;679.275818;102.412971
161;627.670471;679.263184;102.368935
162;627.651733;679.169983;102.351181
163;627.644775;679.135803;102.334061
164;627.660828;679.150574;102.328857
165;627.666199;679.097961;102.192627
166;627.732544;679.050842;102.197807
167;627.757813;679.047363;102.186920
168;627.755920;678.947876;102.175735
169;627.842468;679.028442;102.136681
170;627.853943;678.966125;102.071098
171;627.878845;678.939331;102.059227
172;627.881165;678.953491;102.046021
173;627.911377;679.048340;101.922478
174;627.912354;679.087952;101.914406
175;627.891846;679.097717;101.891808
176;627.744385;678.979431;101.865227
177;627.810120;679.087830;101.781860
178;627.722229;679.003723;101.735062
179;627.690613;678.975342;101.728615
180;627.824524;679.112976;101.728394
181;627.601318;679.063843;101.565697
182;627.567627;679.084106;101.481789
183;627.620117;679.072815;101.366821
184;627.597900;679.131836;101.415291
185;627.302490;679.133118;101.368515
186;627.441956;679.196289;101.335915
187;627.357605;679.213135;100.949188
188;627.490784;679.255615;101.081963
189;627.496277;679.253845;101.162720
190;627.514404;679.240540;101.139214
191;627.621033;679.203247;100.963615
192;627.494202;679.277344;101.021591
193;627.526855;679.302551;100.946777
194;627.460327;679.418335;100.884789
195;627.430481;679.500671;100.718109
196;627.461731;679.444824;100.859039
197;627.431091;679.483154;100.743515
198;627.477783;679.419617;100.723938
199;627.478333;679.397766;100.737419
200;627.341858;679.424683;100.882133
201;627.362549;679.381165;100.897804
202;627.354248;679.362061;100.946236
203;627.246887;679.373718;101.052826
204;627.306152;679.514465;101.200172
