PTP-1161;;;
Date:;2025/04/28;;
Time:;14:07:47;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;887.137146;669.281189;108.204094
2;887.169006;669.294678;108.177429
3;887.164368;669.347168;108.081688
4;887.150146;669.303955;108.166840
5;887.161438;669.342529;108.095764
6;887.176025;669.310913;108.152344
7;887.134583;669.330383;108.111267
8;887.156250;669.337830;108.106461
9;887.163635;669.353577;108.074226
10;887.165405;669.358704;108.064957
11;887.136536;669.323730;108.116013
12;887.126953;669.353027;108.014404
13;887.151428;669.448425;107.899887
14;887.114929;669.395447;107.996849
15;887.094727;669.401733;107.933937
16;887.109253;669.367615;107.989296
17;887.089966;669.457642;107.866348
18;887.118225;669.402710;107.982239
19;887.159668;669.467041;108.000786
20;887.161072;669.489258;107.985970
21;887.163635;669.595154;107.797165
22;887.151367;669.647705;107.742905
23;887.105347;669.572266;107.864777
24;887.058044;669.677307;107.682785
25;887.055054;669.721741;107.612503
26;887.028931;669.631470;107.820183
27;886.942993;669.688293;107.763939
28;886.891418;669.720337;107.793129
29;886.843262;669.843506;107.635895
30;886.795471;669.882507;107.599190
31;886.749756;669.876587;107.732384
32;886.705688;670.027588;107.910583
33;886.533264;670.005859;108.229263
34;886.388245;669.977295;108.328896
35;886.288086;670.107910;108.418472
36;886.110779;670.125427;108.553131
37;885.908508;670.126526;108.713806
38;885.704590;670.155029;108.962959
39;885.511169;670.253906;109.088470
40;885.361145;670.312317;109.188271
41;885.253357;670.402466;109.291687
42;885.052429;670.567566;109.346375
43;884.824402;670.740173;109.530449
44;884.565125;670.725830;109.879356
45;884.214661;670.714661;110.174667
46;883.822021;670.789429;110.418221
47;883.353088;670.777283;110.470100
48;882.663757;670.871704;110.625572
49;881.785339;671.138306;111.114326
50;880.780273;671.471558;111.191078
51;879.894958;672.140076;110.717117
52;879.299438;672.625671;110.764091
53;878.545654;672.942688;111.195763
54;877.378235;672.898743;112.376038
55;875.855835;672.932068;113.146263
56;874.597473;673.468445;112.963028
57;873.552734;674.000061;112.816162
58;872.441406;674.229553;113.382469
59;870.875610;673.897095;114.930611
60;869.084717;674.065552;115.704796
61;867.470825;674.737793;116.111404
62;866.262573;674.770996;117.113693
63;864.404602;674.652405;117.764786
64;862.364441;675.099304;118.625549
65;860.746277;675.221558;119.931770
66;858.651001;675.383301;120.907776
67;856.804138;675.611328;121.973564
68;854.775818;675.640564;122.955399
69;852.286743;675.924561;123.616463
70;850.383789;675.929077;124.523331
71;848.177429;676.239136;125.200439
72;845.907104;676.287842;126.900642
73;843.119080;676.149597;128.809860
74;840.898438;676.106689;129.755569
75;838.161499;676.025391;131.088928
76;835.812683;676.082825;131.922363
77;833.074219;676.286621;132.837814
78;830.687683;676.210449;133.966339
79;827.415527;676.299927;134.760162
80;824.898315;676.375305;136.032928
81;821.961060;676.407593;136.777603
82;818.946838;676.527588;137.911240
83;815.873108;676.454224;139.489563
84;812.870850;676.817993;140.266159
85;809.813721;676.267029;141.852737
86;806.679504;676.262695;142.267319
87;803.362732;676.300964;143.652023
88;800.369690;675.896667;144.794144
89;796.865845;676.241028;145.157913
90;793.611450;676.009216;146.692581
91;790.235840;675.807373;147.339951
92;787.199524;675.968872;147.440811
93;783.769104;675.645264;148.215012
94;780.255188;675.576599;148.227554
95;777.311829;675.692932;148.717804
96;773.697021;675.695068;149.361832
97;770.648560;675.401062;150.016022
98;767.375366;675.446228;149.956741
99;763.796692;675.204651;150.799072
100;760.703308;674.820679;151.583954
101;757.124939;675.115662;151.509125
102;754.000183;674.670776;152.433258
103;750.638428;674.516907;153.093094
104;747.403992;674.440613;153.010651
105;744.373779;674.274597;153.548721
106;741.167664;674.187073;152.974335
107;738.316589;674.245239;152.972778
108;735.269836;673.972534;152.904373
109;732.328735;673.649841;153.054642
110;729.138672;673.361450;153.781372
111;726.103271;672.972839;154.258926
112;723.373840;672.736755;154.259216
113;720.523438;672.097473;154.123688
114;717.843689;672.216797;153.453903
115;715.162964;671.799622;154.118927
116;712.438965;671.861511;153.410324
117;709.768921;671.581970;153.436234
118;707.338318;671.020508;153.534393
119;704.640503;670.410156;153.379379
120;702.188354;670.032654;153.097748
121;699.795227;669.671265;153.321884
122;697.356262;669.872314;152.395203
123;695.061401;669.634827;152.032547
124;692.793030;669.228455;151.330917
125;690.748352;668.487122;150.818253
126;688.307922;668.202148;150.819962
127;686.168762;667.578552;150.733078
128;684.204163;667.479614;149.215759
129;681.942261;667.573059;148.246994
130;680.287537;667.437744;148.156021
131;677.837402;666.961487;148.357269
132;675.917297;666.457520;148.102356
133;673.890869;666.360657;146.673553
134;672.101746;666.365662;146.169525
135;670.294678;666.080933;145.293167
136;668.609070;665.448853;144.852188
137;666.696960;665.099792;144.380005
138;665.122314;665.439087;143.273300
139;663.160889;665.540100;142.452911
140;661.869751;665.468384;141.527649
141;660.265991;665.370178;140.259689
142;658.853882;665.356934;139.721024
143;656.900513;665.187683;138.763885
144;655.827087;665.001648;137.761688
145;654.466064;665.068237;136.471405
146;652.901611;665.064453;135.808701
147;651.410950;665.074036;134.945541
148;650.369263;664.990662;133.533218
149;649.185791;665.063599;132.601807
150;647.732544;665.354004;131.698044
151;646.681702;665.319458;130.954987
152;645.472839;665.294983;129.221756
153;644.587402;665.490723;128.385300
154;643.134827;665.849243;127.560837
155;642.076721;666.075989;126.720345
156;641.100281;665.931702;125.758942
157;640.127136;666.148254;125.062813
158;639.053345;666.551575;123.484779
159;638.090820;667.177185;122.022034
160;637.530823;667.405701;120.898941
161;636.522766;667.638367;119.766052
162;635.518738;668.071167;119.051186
163;634.679932;668.157288;118.998306
164;633.773682;668.318237;117.852463
165;633.113464;668.551025;116.632256
166;632.826965;669.214233;114.732407
167;632.296814;669.701172;113.181038
168;631.665649;670.064758;112.217155
169;631.111267;670.486633;111.387527
170;630.297302;670.967529;110.477005
171;629.550598;671.488159;109.629532
172;629.380432;671.811890;108.519165
173;628.955750;671.943115;106.986809
174;628.925232;672.642578;105.424789
175;628.840088;673.086304;104.404045
176;628.660828;673.537231;103.990646
177;628.349182;674.014099;103.825615
178;627.856995;674.522949;103.479530
179;627.412720;675.047974;103.046646
180;627.136597;675.391602;102.749741
181;626.968262;675.512146;102.423119
182;626.869446;675.632263;102.139771
183;626.964966;675.695435;102.066338
184;626.790344;675.717773;101.938065
185;627.069702;675.621887;101.681595
186;627.233948;675.575623;101.301483
187;627.318848;675.567383;101.129700
188;627.361877;675.586914;100.942871
189;627.366333;675.570190;100.846893
190;627.099548;675.331665;100.835381
191;627.239197;675.488953;100.823837
192;627.214233;675.665100;100.781151
193;627.115601;675.753906;100.776314
194;627.050049;675.803589;100.912918
195;626.928101;675.882446;101.056320
196;626.762146;675.923035;101.234749
197;626.558472;676.038391;101.449593
198;626.381348;676.084106;101.643990
199;626.242920;675.911194;102.157600
200;626.087830;675.702087;102.632607
201;625.893799;675.649658;102.904060
202;625.833313;675.600952;103.105370
203;625.935059;675.346252;102.815353
204;625.822083;675.398315;103.127533
205;625.761230;675.329041;103.368736
206;625.732178;675.402222;103.433998
207;625.697815;675.371216;103.565292
208;625.666870;675.392334;103.610786
209;625.707886;675.534973;103.507225
210;625.493835;675.612549;104.173775
211;625.754150;675.685791;103.734863
212;626.011230;676.053040;102.865692
213;626.068542;675.978821;103.122330
214;626.129700;676.035278;103.185402
215;626.203247;676.200500;103.036827
216;626.256714;676.398682;102.740158
217;626.358398;676.555786;102.545837
218;626.413391;676.611328;102.477165
219;626.317688;676.727844;102.368927
220;626.310730;676.745728;102.316795
221;626.386597;676.754089;102.146202
222;626.434570;676.719849;102.227341
223;626.342407;676.503235;102.460129
224;626.270630;676.341614;102.669250
225;626.234375;676.279541;102.789543
226;626.096619;676.136475;102.984810
227;626.042786;675.992737;103.066269
228;625.908997;675.875427;103.262993
229;625.830750;675.765320;103.353645
230;625.762573;675.620422;103.515526
231;625.665955;675.506531;103.649597
232;625.627136;675.450500;103.748695
233;625.550720;675.362854;103.804230
234;625.509888;675.375488;103.744057
235;625.490784;675.311707;103.768448
236;625.518127;675.286194;103.858772
237;625.478088;675.295349;103.836212
238;625.505493;675.283447;103.869087
239;625.535706;675.290527;103.864006
240;625.537292;675.330933;103.817070
241;625.585876;675.326355;103.845695
242;625.625427;675.358398;103.779480
243;625.580505;675.317993;103.844917
244;625.581543;675.287231;103.930054
245;625.589905;675.365051;103.930382
246;625.662720;675.393127;103.877769
247;625.642029;675.399414;103.875145
248;625.625732;675.396301;103.888618
249;625.601807;675.307129;103.915321
250;625.591492;675.310364;103.867943
251;625.555664;675.276123;103.935089
252;625.549316;675.271484;103.960373
253;625.529358;675.299866;103.878639
254;625.570007;675.274475;103.748970
255;625.619507;675.291260;103.708275
256;625.636169;675.327698;103.626190
257;625.784912;675.354553;103.411377
258;625.742920;675.282776;103.476151
259;625.696899;675.223633;103.597130
260;625.666077;675.218079;103.662292
261;625.663940;675.223022;103.663475
262;625.622437;675.072021;103.770775
263;625.663330;675.152100;103.711960
264;625.663391;675.118713;103.833244
265;625.650635;675.121338;103.825470
266;625.656494;675.209229;103.793503
267;625.696228;675.244202;103.758598
268;625.648682;675.141357;103.810104
269;625.650818;675.153137;103.918549
270;625.598755;675.164795;103.929855
271;625.602661;675.182678;103.937355
272;625.633789;675.136353;103.998360
273;625.610596;675.171387;103.951424
274;625.622803;675.181458;103.898811
275;625.602966;675.204346;103.811974
276;625.585999;675.177734;103.866470
277;625.583557;675.145386;103.955231
278;625.568665;675.159546;103.917717
279;625.554993;675.103333;103.876495
280;625.508423;675.040894;103.965271
281;625.521179;675.091614;103.962273
282;625.532288;675.149475;103.974457
283;625.543945;675.199646;103.928322
284;625.537231;675.149597;103.937515
285;625.568359;675.254639;103.908325
286;625.584961;675.316650;103.876862
287;625.626648;675.306458;103.784431
288;625.662476;675.403076;103.704788
289;625.694946;675.391602;103.779778
290;625.635132;675.358582;103.727623
291;625.736694;675.507935;103.681328
