PTP-1161;;;
Date:;2025/04/23;;
Time:;11:09:14;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;874.641724;654.894592;133.134872
2;874.680542;654.897522;133.119263
3;874.645081;654.813354;133.141190
4;874.612915;654.884216;133.119247
5;874.613281;654.910767;133.106522
6;874.637634;654.879517;133.174103
7;874.616211;654.895996;133.125168
8;874.644348;654.907532;133.091187
9;874.685181;654.922363;133.071793
10;874.677124;654.870728;133.189072
11;874.655151;654.886414;133.093933
12;874.724182;654.872864;133.131149
13;874.716309;654.896362;133.077744
14;874.726501;654.913086;133.052612
15;874.751587;654.934570;133.068115
16;874.741089;654.917725;133.059158
17;874.740356;654.904419;133.027985
18;874.749268;654.865723;133.099182
19;874.725830;654.899109;133.072815
20;874.742737;654.869263;133.106659
21;874.736023;654.902832;133.070526
22;874.771423;654.882507;133.090881
23;874.746887;654.898804;133.033966
24;874.742676;654.907715;133.017883
25;874.749756;654.903137;132.987549
26;874.745972;654.785400;133.106812
27;874.779053;654.731262;133.108734
28;874.787170;654.773254;133.010269
29;874.758972;654.717651;133.037933
30;874.752136;654.639404;133.113754
31;874.760681;654.618713;133.104553
32;874.746704;654.655823;133.019318
33;874.741943;654.587280;133.010559
34;874.764709;654.578308;133.010284
35;874.738708;654.570435;133.021835
36;874.726563;654.487061;133.042877
37;874.718811;654.466980;133.051163
38;874.725647;654.434937;133.125854
39;874.721436;654.468506;133.068588
40;874.757874;654.373901;133.069946
41;874.760193;654.354675;133.109726
42;874.752991;654.359253;133.120667
43;874.617493;654.178345;133.313217
44;874.801392;654.318970;133.153793
45;874.907593;654.315369;133.042755
46;874.942078;654.258667;132.993668
47;874.969299;654.228271;133.041565
48;874.977356;654.233643;133.024231
49;874.989319;654.203186;132.990173
50;875.067871;654.116272;133.080826
51;875.106384;654.063965;133.049927
52;875.201355;653.943420;132.829041
53;875.296997;653.903381;132.814865
54;875.294495;653.815613;132.777695
55;875.218933;653.848511;132.987091
56;875.267761;653.733826;132.861603
57;875.333069;653.685852;132.735916
58;875.233154;653.751221;132.951462
59;875.252625;653.761047;133.112549
60;875.185181;653.758606;133.075134
61;875.258362;653.733337;132.880478
62;875.211487;653.870361;133.008789
63;875.211609;653.818604;132.878494
64;875.218445;653.804443;132.849609
65;875.146912;653.867004;133.074570
66;875.089294;653.861023;133.123535
67;875.030945;653.790466;133.169052
68;875.034851;653.768738;133.203751
69;875.033264;653.652771;133.282898
70;874.998474;653.624939;133.315872
71;874.989746;653.574646;133.374985
72;874.916992;653.539490;133.508087
73;874.904358;653.428101;133.550201
74;874.946960;653.421265;133.756012
75;874.903015;653.404297;133.820419
76;874.906799;653.373474;134.004349
77;874.977783;653.552673;134.039780
78;874.890991;653.458557;134.202744
79;874.782532;653.463013;134.260941
80;874.758545;653.476563;134.342819
81;874.641602;653.512207;134.678192
82;874.531311;653.518616;135.058762
83;874.447266;653.518250;135.526810
84;874.332764;653.530945;135.991562
85;874.243225;653.536194;136.359589
86;874.131409;653.196716;137.229660
87;874.063538;653.145569;137.780029
88;873.877869;653.233643;138.109116
89;873.669250;653.064575;138.850204
90;873.301147;652.927612;139.751541
91;872.940491;652.881287;140.564163
92;872.633057;652.859497;141.152084
93;872.127136;652.661011;142.888229
94;871.658875;652.711914;143.883087
95;871.062073;652.819458;144.518921
96;870.315430;652.912109;145.611252
97;869.448303;652.930786;146.581985
98;868.460754;652.794006;147.792206
99;867.207336;652.511475;149.684204
100;866.100281;652.433044;150.682190
101;865.184326;652.738525;151.364441
102;864.031799;652.781860;152.517303
103;862.138489;652.689575;154.117935
104;860.677002;652.673889;155.459167
105;859.273804;652.832397;156.072678
106;857.275940;652.653320;157.434479
107;855.149963;652.718750;158.582886
108;853.150696;652.727051;159.713181
109;850.906677;652.786560;160.668350
110;848.850098;652.754883;161.475357
111;846.221497;652.790588;162.539429
112;843.600037;653.019165;163.728409
113;840.991211;653.053528;165.236023
114;838.098877;653.165710;165.844376
115;835.290833;653.006958;166.753250
116;832.388550;653.271301;167.542801
117;829.570007;653.361328;167.800537
118;826.317932;653.335876;169.340027
119;822.726196;653.569763;170.056213
120;819.768982;653.587524;170.434250
121;816.357117;653.851929;171.201828
122;812.987061;654.038025;171.884125
123;809.559875;653.996704;172.528900
124;806.104858;654.188110;172.978363
125;802.615662;654.417786;173.868164
126;798.725708;654.614014;174.133759
127;795.338562;654.827026;174.746658
128;791.602661;654.621826;175.568207
129;787.585754;654.858032;175.624084
130;784.118042;655.328064;175.890656
131;780.576477;655.678406;176.002609
132;776.724243;655.731567;176.091782
133;773.219299;656.119202;176.169800
134;769.351624;656.177185;176.836502
135;765.672058;656.286316;177.221664
136;761.958435;656.708496;176.920822
137;758.530762;657.035095;176.636429
138;755.119019;657.197632;176.634781
139;751.496887;657.516968;176.636246
140;747.989929;657.472046;176.655273
141;744.547913;657.544189;176.744583
142;741.052612;657.955200;176.155991
143;737.736389;658.098877;176.121399
144;734.292969;658.096252;175.813065
145;730.949280;658.162964;175.702850
146;727.492065;658.551208;175.746368
147;724.239502;658.784790;175.106567
148;721.317139;659.027649;174.600067
149;717.960938;658.960449;174.571716
150;715.115356;659.460999;173.649307
151;711.941406;659.766479;173.483627
152;708.759583;660.014038;173.246002
153;705.977173;660.087402;172.777069
154;702.964050;660.284119;171.914108
155;700.131470;660.685669;171.706268
156;697.586182;660.763428;171.499802
157;694.690002;661.036377;170.938919
158;691.929077;661.204224;169.964752
159;689.249268;661.482300;169.521454
160;686.819458;661.666626;169.419022
161;684.168762;661.838989;168.753494
162;681.647095;662.093323;168.050842
163;679.202087;662.136475;167.299408
164;676.974976;662.329834;166.686249
165;674.709595;662.491577;166.309265
166;672.554321;662.901001;164.695892
167;670.483887;663.063660;164.110764
168;668.511536;663.243103;163.760193
169;666.004578;663.473389;163.168320
170;664.253662;663.759644;162.396393
171;662.454041;664.069031;161.432343
172;660.595459;664.123779;160.810699
173;658.485535;664.167664;160.688324
174;656.848389;664.659241;159.432571
175;655.367249;664.579529;158.398956
176;653.615234;664.531555;157.822296
177;651.829224;664.756409;157.329102
178;650.529236;665.002869;156.502441
179;649.057678;665.260437;155.978516
180;647.486511;665.233032;155.308472
181;646.307922;665.405823;154.575333
182;644.927856;665.754333;153.809326
183;643.623108;665.971680;153.485138
184;642.192810;665.921875;153.247498
185;640.975647;665.780884;152.442123
186;640.001404;666.105164;151.348450
187;638.811462;666.013489;151.505692
188;637.648682;665.940735;151.228363
189;636.664856;665.897095;150.410660
190;635.729980;666.194275;149.348282
191;634.526489;666.222107;149.087433
192;633.564880;666.091614;148.960449
193;632.848328;666.068787;148.704086
194;632.056519;665.898132;148.124969
195;631.225098;665.989563;147.819504
196;630.238098;666.280273;147.002975
197;629.219421;666.283142;147.154648
198;628.162781;666.164001;147.133133
199;627.476074;666.171997;146.793762
200;627.082642;666.131836;146.397491
201;626.486328;666.208679;145.910904
202;625.750610;666.167053;145.404678
203;624.971436;666.201050;144.936523
204;623.902527;666.107605;144.834579
205;623.042908;665.915894;144.656708
206;622.824280;665.590149;144.441162
207;622.414734;665.817322;143.731766
208;622.043762;665.823608;143.061768
209;621.630737;665.680542;142.454498
210;621.289917;665.480530;142.014877
211;621.140381;665.331299;141.573212
212;620.757324;665.353027;141.143433
213;620.380005;665.418640;140.601669
214;620.022400;665.465820;140.016617
215;619.811035;665.670166;139.018646
216;619.508850;665.728088;138.620895
217;619.573242;665.536072;138.084717
218;619.536438;665.518616;136.939728
219;619.493225;665.458740;135.946091
220;619.440308;665.455139;135.346939
221;619.271423;665.328857;135.266907
222;619.396851;665.619873;134.274567
223;619.594788;665.990601;133.490982
224;619.680054;666.176025;133.073395
225;619.773682;666.258301;132.739380
226;619.842651;666.191406;132.578293
227;619.928101;666.123352;132.178650
228;619.987000;666.058960;132.058823
229;620.116516;666.030029;131.955200
230;620.200806;666.022156;131.885620
231;620.291504;665.949768;131.787399
232;620.353516;665.945374;131.712006
233;620.433472;665.924561;131.605209
234;620.433044;665.928467;131.473816
235;620.509338;665.909607;131.353851
236;620.604492;666.005920;131.252396
237;620.619141;666.084839;131.202301
238;620.693970;666.206848;131.003876
239;620.801697;666.302002;130.864853
240;620.717590;666.425110;130.648026
241;620.729858;666.542175;130.523514
242;620.785339;666.651306;130.474960
243;620.731934;666.778687;130.361267
244;620.518494;666.761414;130.535400
245;620.475403;666.823364;130.523468
246;620.495972;667.058411;130.385880
247;620.548523;667.105408;130.318710
248;620.497253;667.220642;130.232742
249;620.516968;667.333069;130.169220
250;620.455688;667.379028;130.108856
251;620.465210;667.499329;130.005280
252;620.187500;667.564087;129.767914
253;620.418701;667.632385;130.060684
254;620.429260;667.585938;130.064682
255;620.351257;667.809143;129.680954
256;620.397156;667.842407;129.432770
257;620.354553;667.680237;129.730560
258;620.295837;667.560486;129.875366
259;620.288086;667.769653;129.504852
260;620.288635;667.888306;129.274734
261;620.295105;667.892944;129.260071
262;620.279358;667.868347;129.281204
263;620.283325;667.843201;129.316345
264;620.256165;667.850891;129.298752
265;620.249268;667.862549;129.303116
266;620.257446;667.842285;129.265884
267;620.251404;667.850403;129.241486
268;620.266663;667.854126;129.192352
269;620.034729;667.708984;129.395874
270;620.247192;667.803223;129.238312
271;620.376038;667.756226;129.116104
272;620.403076;667.730774;129.109253
273;620.414795;667.670105;129.093689
274;620.417175;667.718323;129.084290
275;620.342896;667.653564;129.064453
276;620.323608;667.615112;129.041580
277;620.332275;667.599792;128.935425
278;620.359924;667.619690;128.912384
279;620.350891;667.609131;128.908661
280;620.466003;667.567810;128.829773
281;620.435608;667.660217;128.893265
282;620.510681;667.655090;128.858200
283;620.473572;667.601379;128.831650
284;620.473450;667.668213;128.893082
285;620.545044;667.680359;128.838852
286;620.581360;667.686340;128.860703
287;620.585266;667.666748;128.828217
288;620.577942;667.651978;128.810120
289;620.560913;667.657593;128.847183
290;620.561462;667.669861;128.869415
291;620.568909;667.653076;128.826248
292;620.515015;667.675049;128.750290
293;620.509460;667.661865;128.794037
294;620.561584;667.655701;128.716873
295;620.520935;667.615356;128.583710
296;620.523926;667.674744;128.704361
297;620.508423;667.663208;128.812912
298;620.483704;667.663086;128.872940
299;620.517517;667.652405;128.855927
300;620.519592;667.645386;128.774475
301;620.515137;667.656372;128.794296
302;620.522583;667.628418;128.728333
303;620.529297;667.551147;128.727158
304;620.490845;667.634705;128.681229
305;620.475220;667.573242;128.682114
306;620.516296;667.528259;128.785980
307;620.506348;667.536194;128.700211
308;620.465881;667.534790;128.662094
309;620.462097;667.542664;128.676849
310;620.507080;667.545532;128.673965
311;620.484253;667.561218;128.599731
312;620.544983;667.542603;128.359299
313;620.607361;667.543640;128.619019
314;620.508789;667.505127;128.510254
315;620.517212;667.526306;128.598053
316;620.594177;667.493713;128.402969
317;620.577332;667.552307;128.562027
318;620.572693;667.551086;128.488495
319;620.544861;667.536499;128.682007
320;620.480469;667.576660;128.653702
321;620.558777;667.499695;128.506500
322;620.551147;667.527893;128.667160
323;620.505676;667.521912;128.736801
324;620.502197;667.527283;128.747528
325;620.485779;667.579834;128.635864
326;620.483398;667.567139;128.665192
327;620.458923;667.534180;128.675751
328;620.477966;667.545715;128.674088
329;620.510010;667.524475;128.714874
330;620.509277;667.531677;128.592667
331;620.584229;667.465576;128.413223
332;620.610840;667.535522;128.547119
333;620.581665;667.471680;128.458084
334;620.592896;667.485596;128.580551
