Präzision60;;;
Date:;2025/04/22;;
Time:;15:54:43;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;883.172668;642.179321;147.340668
2;882.690735;641.901917;147.760483
3;882.516235;641.776672;148.177338
4;882.063721;641.696350;148.762466
5;881.428528;641.525757;149.456360
6;880.681091;641.266602;150.113403
7;879.555420;641.195557;151.392731
8;878.518494;640.852600;152.868057
9;878.152100;640.510071;153.837463
10;876.982422;640.286316;154.751663
11;875.864441;639.969971;155.624664
12;874.552551;639.540710;156.521164
13;873.371216;639.172791;158.099411
14;871.744019;639.200623;159.673111
15;870.092712;639.036194;160.667313
16;868.395935;638.695618;161.818085
17;866.920471;638.535950;162.499222
18;864.312622;638.677002;163.423355
19;862.306274;638.371643;164.785629
20;859.628113;638.321350;166.474503
21;857.234314;638.475159;167.745682
22;854.815796;638.150574;168.748337
23;851.776611;638.468201;169.667709
24;849.475647;638.352051;170.624771
25;846.307922;638.524414;171.926193
26;843.368958;638.421997;172.914352
27;839.952698;638.416199;174.235046
28;836.925049;638.607483;174.808456
29;833.741699;638.582581;175.787277
30;829.872864;638.726807;177.542572
31;827.023926;638.657104;178.085083
32;823.297241;639.002563;178.512985
33;819.921082;639.049011;179.745346
34;816.212402;639.030884;180.388580
35;812.328735;639.056213;181.535248
36;809.089050;639.193665;182.436874
37;805.030945;639.628296;182.654846
38;801.245422;639.587158;184.307373
39;797.684082;639.496643;184.414520
40;794.090027;639.793152;184.924850
41;790.022400;639.979919;185.918549
42;786.191956;639.938965;186.468506
43;782.380432;640.096008;186.726013
44;778.257751;640.776001;187.348190
45;774.798340;640.706116;187.381653
46;770.977661;640.821411;187.878296
47;767.028992;641.050293;188.315887
48;763.422668;640.886902;188.520096
49;759.480835;641.021973;188.908295
50;755.924438;641.322693;188.889999
51;752.310486;641.481628;188.519577
52;748.778870;641.866333;188.504013
53;744.871521;641.910522;188.982010
54;741.434143;641.734070;189.067734
55;737.721802;642.128662;189.103790
56;734.265137;642.251282;188.613037
57;731.014954;642.244995;188.159882
58;727.756897;642.762756;187.558334
59;724.439148;642.582520;188.141449
60;720.949646;642.641724;188.330109
61;718.030457;642.788391;187.549118
62;714.786377;643.027649;187.176514
63;711.977783;643.160095;187.108978
64;708.895935;643.222656;186.900085
65;705.982544;643.506287;186.419785
66;703.348694;643.540833;185.908997
67;700.549072;643.563782;185.616440
68;698.201965;643.739624;185.307907
69;695.329895;643.586487;185.297806
70;692.744385;643.760986;185.364822
71;690.337036;643.689209;184.391632
72;687.969788;643.780945;183.990585
73;685.550720;643.819580;183.782959
74;683.633789;643.705322;183.399567
75;681.197693;644.023987;183.164169
76;679.012817;643.968262;182.734726
77;677.253540;644.045227;181.707748
78;675.143921;643.973633;181.399338
79;673.294312;643.860291;181.236771
80;671.479065;643.835693;180.728088
81;669.600403;644.137085;180.103897
82;667.838318;644.047058;179.718506
83;666.529175;643.912964;178.974350
84;664.767761;643.960327;178.823990
85;662.897400;644.098206;178.795151
86;661.478088;644.037415;178.469635
87;660.160522;644.209595;177.514740
88;658.625122;644.350952;177.143906
89;657.133911;644.301086;176.669281
90;656.093018;644.237915;176.049667
91;655.348389;644.024841;175.547470
92;653.915955;644.137024;175.121750
93;652.575562;644.179871;174.704926
94;651.116638;644.010132;174.041122
95;650.321045;644.010437;173.114349
96;649.541321;643.903137;172.631027
97;648.371765;643.938232;172.353439
98;647.350891;643.972412;171.936508
99;646.410828;644.031494;171.553635
100;645.377197;644.151306;171.098343
101;644.864441;644.077271;170.032562
102;643.863281;644.072693;169.557404
103;642.912476;644.163879;169.105362
104;642.373291;644.136292;168.578918
105;641.846863;644.091675;167.988251
106;641.242493;644.130066;167.297485
107;640.443237;644.216492;166.374527
108;639.735107;644.292603;165.751282
109;638.990417;644.223145;165.537689
110;638.176270;644.212158;165.404007
111;637.819580;644.069336;164.858231
112;637.414429;644.125244;164.410141
113;637.027283;644.175659;163.970901
114;636.766907;644.252686;163.354706
115;636.487122;644.332458;162.620300
116;636.174133;644.332153;161.781738
117;635.950684;644.392639;161.115295
118;635.607849;644.355042;160.671982
119;635.262024;644.402344;160.264511
120;634.827576;644.471252;159.835495
121;634.412964;644.481873;159.530685
122;634.018555;644.505432;159.050430
123;633.818237;644.501404;158.456528
124;633.696106;644.637207;157.910843
125;633.385620;644.722229;157.525528
126;633.167236;644.774902;157.381531
127;633.476624;644.843567;156.719864
128;633.624573;644.936951;156.029587
129;633.562744;645.058044;155.586456
130;633.402161;645.184570;155.143967
131;633.180847;645.294495;154.658966
132;633.217773;645.348816;154.052078
133;633.427856;645.597839;153.082748
134;633.539917;645.857971;152.017090
135;633.627075;646.022217;151.634201
136;633.576355;646.023376;151.455017
137;633.512207;646.297180;151.264465
138;633.436035;646.451904;150.976456
139;633.482849;646.644287;150.709549
140;633.566223;646.914551;150.234360
141;633.623108;647.086853;149.786560
142;633.728088;647.250427;149.238174
143;633.789307;647.261658;148.506729
144;633.859558;647.414490;147.911560
145;633.895447;647.636658;147.444229
146;633.952759;647.702942;147.102539
147;633.939575;647.758850;146.465225
148;633.956665;647.909607;146.120956
149;634.012634;648.035828;145.675980
150;634.136108;648.267456;145.268845
151;634.326233;648.446106;144.888214
152;634.388916;648.823914;144.168137
153;634.542236;649.005798;143.834595
154;634.608032;649.195190;143.648453
155;634.944580;649.418518;143.266159
156;635.356567;649.738831;142.770096
157;635.739746;650.105042;142.268204
158;636.097839;650.398376;141.803268
159;636.431946;650.497925;141.485794
