PTP359;;;
Date:;2025/04/30;;
Time:;17:36:58;;
Type:;test;;
Description:;"";;
Notes:;"";;
TRAJECTORIES;;;
200.000000;Hz;;
;*1;;
Field #;X;Y;Z
1;874.046936;667.181641;123.346909
2;873.289917;666.792786;124.418839
3;872.053894;666.350159;126.187210
4;870.145325;665.662476;128.684875
5;868.208313;665.293579;130.887817
6;866.409119;664.339111;132.887299
7;864.095642;663.646057;135.240997
8;861.459839;662.929138;137.699936
9;859.347534;661.844910;139.706451
10;856.490784;660.964172;141.695770
11;853.493713;659.924927;144.687363
12;850.071228;658.769714;147.089966
13;847.185242;657.731628;148.607147
14;843.871277;656.297241;151.320328
15;840.025269;654.946228;153.690720
16;836.249634;653.719604;155.631866
17;832.244446;652.397827;158.119049
18;828.339844;651.068848;160.695679
19;824.423218;649.626282;162.224609
20;820.510010;648.308411;164.225754
21;815.978088;646.881714;165.792374
22;811.871826;645.335266;167.895523
23;807.337280;643.760376;169.595886
24;802.783508;642.167480;171.434097
25;797.816040;640.517578;173.282913
26;793.209412;638.831421;174.825317
27;788.584167;637.054810;176.084320
28;783.536316;635.255554;177.419922
29;778.733215;633.409363;178.900085
30;773.801147;631.487427;180.265762
31;768.684692;629.630005;181.025345
32;763.670410;627.685791;181.834839
33;758.580627;625.512024;182.876129
34;753.374329;623.328064;183.577927
35;748.259094;621.277954;184.174881
36;742.990417;619.118042;184.700882
37;737.758789;616.833801;185.323654
38;732.505371;614.488647;185.743683
39;727.269409;612.209106;185.890564
40;722.171265;609.801453;185.881760
41;716.997009;607.624878;186.138306
42;711.555603;605.003662;186.167313
43;706.209717;602.723022;186.401749
44;701.147278;600.316650;185.873825
45;696.010498;597.942688;185.675964
46;690.692749;595.506104;185.586731
47;685.274048;593.269897;185.221039
48;680.227783;590.802673;184.449982
49;675.238647;588.357788;184.012619
50;670.307190;585.962830;183.522263
51;665.254395;583.453857;183.075623
52;660.456238;580.846130;182.773193
53;655.644836;578.164368;181.889954
54;650.763855;575.740295;181.022415
55;645.967163;573.537964;180.458099
56;641.518127;570.939209;179.427765
57;636.940125;568.339661;178.894348
58;632.287842;565.851929;178.223953
59;627.986938;563.235229;176.850632
60;623.791748;561.133057;175.651749
61;619.461792;558.800964;174.937851
62;615.229370;556.171082;173.921021
63;611.246155;553.684326;173.186615
64;607.186890;551.442383;172.292374
65;603.227051;549.234070;170.668884
66;599.492371;546.901550;169.712158
67;595.651184;544.553772;168.868454
68;592.232361;542.074524;167.760681
69;588.739807;540.110901;166.361084
70;585.533630;537.930786;165.045547
71;582.156067;535.494019;164.041458
72;578.934631;533.198547;163.189667
73;576.114624;531.251526;161.444107
74;573.289551;529.072327;160.411789
75;570.467834;526.794189;159.001450
76;567.820190;524.778503;157.630737
77;565.314880;522.855835;156.538757
78;562.710510;520.685730;155.467514
79;560.381836;519.141479;153.628479
80;557.960144;517.069214;152.349136
81;555.946106;515.235291;151.034943
82;553.629089;513.574768;150.085892
83;551.461243;511.738861;148.213593
84;549.640503;510.271149;146.949173
85;547.613525;508.543610;145.602982
86;545.628601;507.100525;144.414795
87;543.868164;505.725769;142.874344
88;541.984558;504.247620;141.535080
89;540.464783;502.825012;140.320923
90;538.738403;501.531647;138.995193
91;537.136169;500.304382;137.890320
92;535.546021;499.288605;136.155350
93;534.418823;498.131042;134.861389
94;532.993530;497.200989;133.952057
95;531.647827;496.026642;132.561630
96;530.268005;495.313293;131.140381
97;529.149780;494.330566;129.998840
98;528.129944;493.366425;128.819901
99;527.026367;492.643219;127.536163
100;525.857727;491.919067;126.123047
101;524.906677;491.104675;125.863922
102;523.965088;490.316681;124.376045
103;523.174316;489.703857;123.030579
104;522.319214;489.234589;121.918884
105;521.468689;488.703827;120.736069
106;520.747986;488.003632;120.182884
107;519.731384;487.368256;119.384743
108;519.323425;486.881836;118.105530
109;518.904053;486.447327;116.735764
110;518.402405;486.153107;116.009300
111;517.722595;485.983093;115.303589
112;517.130432;485.712341;114.271111
113;516.594482;485.150452;113.407883
114;516.225525;484.700500;112.521812
115;515.803162;484.302490;111.967865
116;515.437805;483.951508;111.184425
117;515.025330;483.685425;110.428192
118;514.742310;483.478821;109.772141
119;514.499756;483.351471;109.217827
120;514.318420;483.144531;108.454727
121;514.235718;483.174347;107.208229
122;514.123169;483.014618;106.389198
123;513.996826;482.859039;105.681595
124;513.749756;482.643494;105.349739
125;513.810669;482.786682;104.852379
126;513.876343;482.804901;104.541870
127;513.833496;482.871429;104.275108
128;513.651917;482.803650;103.916214
129;513.789917;482.700897;103.417183
130;513.834229;482.705231;102.790001
131;513.875305;482.721649;102.421188
132;513.806641;482.804535;101.905861
133;513.774414;482.798035;101.546196
134;513.703552;482.887207;101.307724
135;513.545410;482.940918;101.116920
136;513.388062;482.939362;100.954147
137;513.227051;483.050568;100.763008
138;513.068787;483.096710;100.640846
139;512.959290;483.170441;100.542938
140;512.835327;483.289307;100.431747
141;512.614380;483.336792;100.508835
142;512.540894;483.629028;100.242043
143;512.378357;483.818268;100.019653
144;512.258728;484.042236;99.902039
145;512.191467;484.324158;99.669296
146;512.169556;484.550079;99.518517
147;512.103455;484.781708;99.272400
148;512.145752;485.030090;99.163193
149;512.142334;485.587555;98.514824
150;512.287537;485.919647;98.155640
151;512.458130;485.998077;98.060410
152;512.564026;486.050262;97.845085
153;512.685669;486.115967;97.724464
154;512.821838;486.254425;97.364883
155;512.932800;486.438416;97.042229
156;513.057922;486.562103;96.814018
157;513.183533;486.691467;96.431252
158;513.290344;486.808472;96.276894
159;513.304077;486.921509;96.184616
160;513.315063;487.098785;96.020119
161;513.337402;487.240112;95.893196
162;513.277710;487.458008;95.694534
163;513.252930;487.691284;95.685760
164;513.212036;487.855865;95.723564
165;513.185425;488.057434;95.574013
166;513.131104;488.273407;95.560066
167;513.070251;488.488159;95.573143
168;512.937256;488.526947;95.477119
169;512.875793;488.720825;95.443703
170;512.784973;488.880615;95.411598
171;512.661255;489.117157;95.033623
172;512.641907;489.283997;94.963402
173;512.613281;489.262054;94.973564
174;512.543457;489.278473;94.965286
175;512.479919;489.285858;94.956528
176;512.490356;489.261963;94.916290
177;512.485596;489.277527;94.973473
178;512.580200;489.181580;95.251938
179;512.565430;489.050140;95.371368
180;512.583984;488.977600;95.240685
181;512.644958;488.847046;95.304253
182;512.644226;488.888702;95.402275
183;512.695129;488.838684;95.344582
184;512.768982;488.692963;95.356560
185;512.737427;488.731964;95.525017
186;512.711609;488.591980;95.499214
187;512.823242;488.544769;95.483986
188;512.845215;488.522095;95.515495
189;512.835815;488.598694;95.693451
190;512.831970;488.492310;95.804184
191;512.841614;488.396942;95.659180
192;512.977478;488.413086;95.611633
193;513.071472;488.461884;95.651375
194;513.117798;488.502136;95.670120
195;513.080505;488.341156;95.799034
196;513.107422;488.317139;95.739204
197;513.251404;488.244385;95.731148
198;513.431946;488.192047;95.657097
199;513.488464;488.199951;95.563049
200;513.560059;488.189972;95.536255
201;513.662415;488.191528;95.495331
202;513.785767;488.415375;95.315376
203;513.860840;488.684845;94.938477
204;513.967773;488.822418;94.862450
205;513.988464;488.923126;94.819733
206;514.015686;488.978271;94.786934
207;513.932251;488.820801;94.613190
208;514.009583;489.031677;94.449089
209;514.228943;489.344635;94.501709
210;514.286926;489.463745;94.604073
211;514.311279;489.552490;94.628052
212;514.447632;489.546387;94.615807
213;514.567322;489.607422;94.728668
214;514.584351;489.700897;94.738556
215;514.629456;489.721069;94.811363
216;514.654236;489.721039;94.977936
217;514.672180;489.765015;95.183701
218;514.682190;489.714935;95.420868
219;514.691711;489.798401;95.450714
220;514.648438;489.820251;95.452705
221;514.625732;489.956421;95.413757
222;514.467712;490.011841;95.491707
223;514.404846;490.179291;95.395752
224;514.367310;490.237518;95.443855
225;514.245667;490.341187;95.461830
226;514.227539;490.353607;95.466141
227;514.155334;490.363220;95.533096
228;514.106079;490.465637;95.581802
229;514.009216;490.530823;95.621025
230;513.975647;490.610657;95.622231
231;513.961121;490.620636;95.651787
232;513.989929;490.634155;95.669373
233;513.947205;490.712158;95.646240
234;513.944397;490.732910;95.640213
235;513.957642;490.806183;95.614655
