Zigzag58
Date:,2025/04/24
Time:,16:05:45
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,873.103149,382.901825,29.432901
2,873.063354,382.889160,29.437208
3,873.075195,382.806030,29.450508
4,873.140747,382.854004,29.415083
5,873.108337,382.806213,29.414948
6,873.068970,382.756226,29.445185
7,873.058289,382.747894,29.459438
8,873.039978,382.763092,29.428612
9,873.047791,382.660339,29.429283
10,873.018555,382.646759,29.435429
11,873.045166,382.624512,29.409889
12,873.065796,382.620911,29.385504
13,873.036072,382.541718,29.428085
14,873.031006,382.510803,29.423384
15,873.028381,382.413818,29.481035
16,872.984741,382.285767,29.416891
17,873.012146,382.260895,29.426025
18,873.015747,382.173035,29.488197
19,872.989807,382.142395,29.449696
20,872.983765,382.052124,29.485828
21,872.930298,381.914398,29.470078
22,872.876221,381.699738,29.566441
23,872.868713,381.441284,29.636410
24,872.870605,381.165680,29.639933
25,872.822876,380.941162,29.576380
26,872.786743,380.519104,29.665655
27,872.616333,379.772034,29.734018
28,872.473633,378.607666,29.638805
29,872.338989,377.525909,29.508162
30,872.362427,376.648682,29.412848
31,872.222412,375.258148,29.075008
32,872.444824,373.739258,28.894737
33,872.458374,372.515930,28.772209
34,872.193542,370.758270,29.420042
35,871.981873,369.120941,29.712002
36,871.795227,367.150330,29.355547
37,871.877441,365.060181,28.542459
38,871.812317,362.756989,28.503992
39,871.658081,360.754791,28.885817
40,871.311279,358.005890,29.338802
41,871.291931,355.145477,29.286348
42,871.231506,352.753662,28.674278
43,871.055176,349.892578,28.805704
44,870.821716,346.728394,28.928944
45,871.185120,343.511688,29.213652
46,870.928772,340.625214,28.810303
47,870.845337,337.449249,28.863457
48,870.986206,333.834595,28.859486
49,871.002197,330.193390,29.053486
50,870.873352,326.861023,28.831829
51,870.987244,323.439301,28.729187
52,870.828491,319.753265,29.192411
53,870.994263,316.015381,29.227339
54,870.949036,312.614868,28.439653
55,871.130981,308.860626,28.556446
56,870.966064,304.873749,28.940187
57,870.800964,301.216461,28.520201
58,870.834351,297.350281,28.284773
59,870.770264,293.499634,28.257780
60,870.841553,289.456299,28.747637
61,870.860596,285.795135,28.404963
62,871.137695,282.193726,28.376009
63,871.080566,278.393097,28.597178
64,871.023804,274.998688,28.204546
65,871.086060,271.612244,28.139351
66,871.316956,267.739716,27.837404
67,871.493896,264.195129,28.729815
68,871.160706,260.900330,28.477350
69,871.301636,257.304474,28.016056
70,871.152039,253.981461,28.312256
71,871.336914,250.655106,28.575130
72,871.277771,247.585754,27.623590
73,871.069153,244.690750,27.729969
74,871.015381,241.222687,28.146820
75,871.133423,238.160568,27.548679
76,870.918945,235.556366,27.537086
77,871.000610,232.626968,27.766342
78,870.890381,229.216248,27.783880
79,870.698608,226.579849,27.613169
80,870.834229,224.010941,27.822817
81,870.838928,220.857269,27.542257
82,870.701416,218.341812,27.553289
83,870.887268,215.727417,27.971428
84,870.691895,212.903656,27.793911
85,870.593750,210.739899,27.510668
86,870.709961,208.327286,27.692575
87,870.468140,205.912033,27.850300
88,870.510559,203.586441,27.650053
89,870.448242,201.199554,27.926872
90,870.410828,199.220764,27.487671
91,870.175415,196.950836,27.645617
92,870.116882,194.891403,27.384775
93,869.945923,192.726608,27.443441
94,869.893860,190.898895,27.439222
95,869.831543,188.383957,27.922842
96,869.651794,186.604675,27.262466
97,869.529663,184.926849,27.200502
98,869.336609,183.532349,27.254051
99,869.071106,181.461212,27.114491
100,868.842896,179.583588,26.822407
101,868.753479,178.164291,26.763422
102,868.660278,176.350967,27.515898
103,868.452026,175.341385,27.296488
104,868.184082,173.921844,27.133024
105,867.971069,172.451675,27.144728
106,867.679199,171.391052,26.971313
107,867.347961,170.007660,26.962740
108,867.158936,168.519867,27.334829
109,867.080811,167.655914,27.241938
110,866.788452,166.686066,26.840164
111,866.572876,165.434540,27.125120
112,866.516052,164.364334,27.135244
113,866.390381,163.539978,26.913315
114,866.261230,162.692169,26.620052
115,866.051636,161.643600,26.674082
116,865.744019,160.502228,26.497398
117,865.683289,160.055511,26.633337
118,865.528381,159.638428,26.725634
119,865.382690,159.156296,26.605774
120,865.423462,158.408295,26.892120
121,865.276001,157.686417,27.160433
122,865.210815,157.074219,27.155312
123,865.081848,156.820160,27.041389
124,865.055969,156.667831,26.879589
125,865.034973,156.577682,26.581450
126,864.913452,156.388321,26.364187
127,864.884277,156.234665,26.354593
128,864.804382,156.133362,26.319891
129,864.738831,156.061722,26.297356
130,864.703979,155.954391,26.316685
131,864.715759,155.962158,26.432022
132,864.578918,155.977753,26.319448
133,864.545288,155.976852,26.302900
134,864.530640,156.017792,26.329052
135,864.507751,156.102905,26.357286
136,864.505005,156.209641,26.323845
137,864.482910,156.305023,26.482252
138,864.472107,156.394348,26.569191
139,864.418091,156.546066,26.570475
140,864.392395,156.673309,26.528269
141,864.364624,156.819946,26.585690
142,864.259827,156.941193,26.675089
143,864.194519,157.113419,26.709404
144,864.095032,157.329391,26.715368
145,864.081421,157.497971,26.886297
146,864.016663,157.762085,26.948105
147,863.944458,158.180023,27.039949
148,863.817200,158.445206,27.251478
149,863.772156,158.665466,27.317831
150,863.770386,158.999908,27.386700
151,863.687378,159.382492,27.338575
152,863.683289,159.662476,27.420282
153,863.550720,160.032272,27.533133
154,863.399902,160.531311,27.627628
155,863.130493,160.996277,27.708513
156,862.863342,162.117584,27.148201
157,862.783020,162.962173,26.885654
158,862.665649,163.762558,26.823565
159,862.580139,164.378586,27.104063
160,862.125793,164.804504,27.568666
161,861.851257,165.787643,27.963795
162,861.540405,166.748093,27.621191
163,861.263672,167.964752,27.347694
164,860.913757,168.867142,27.408165
165,860.484009,169.706055,27.572620
166,860.070251,171.062729,27.459341
167,859.174866,172.694931,27.005976
168,858.697693,173.936615,26.898113
169,858.392761,174.761841,26.921097
170,857.935669,175.972656,26.975168
171,857.380249,177.529205,27.393997
172,856.821533,178.618073,27.646740
173,856.104614,180.109634,27.537666
174,855.275146,181.689728,27.466269
175,854.525757,182.907272,27.525908
176,854.017456,184.780396,27.079128
177,853.221313,186.699783,26.721104
178,852.349243,188.027145,27.190142
179,851.326721,189.910049,27.422525
180,850.265198,191.614532,27.472088
181,849.574524,193.363510,27.663485
182,848.618958,195.642303,27.155779
183,847.759094,197.169128,26.810946
184,846.632996,199.243866,26.571033
185,845.641296,200.995743,26.877571
186,844.747620,203.057617,26.977243
187,843.563782,205.130234,27.126312
188,842.501099,206.997223,26.886209
189,841.385681,209.107803,26.538826
190,840.498779,211.005035,26.951355
191,839.337280,213.425858,26.995642
192,838.119080,215.325684,27.075714
193,836.810242,217.604874,26.983479
194,835.928345,219.548386,27.276075
195,834.495911,222.051620,27.210201
196,833.039185,224.062500,27.067484
197,831.936951,226.599823,26.805662
198,830.796387,229.064789,27.308964
199,829.238586,231.392624,27.338654
200,827.759094,233.568039,27.282442
201,826.645996,236.225723,26.776810
202,825.517639,238.588791,26.610636
203,823.778870,241.110336,26.867023
204,822.261292,243.746872,27.055124
205,820.672424,246.033981,26.852081
206,819.333618,248.660965,26.465540
207,817.968445,250.862656,26.724808
208,816.440735,253.699738,27.118462
209,814.604919,255.995224,26.995981
210,813.265625,258.556488,26.967901
211,811.771606,261.145569,27.148190
212,810.077393,263.412811,27.168867
213,808.553650,266.178345,26.496326
214,806.998840,268.762970,26.542334
215,805.300415,271.659698,26.828756
216,803.711487,273.965271,26.627943
217,802.121826,276.702942,26.338800
218,800.654419,279.099182,26.596670
219,798.921387,281.458954,27.073372
220,797.176208,284.364807,27.183979
221,795.460815,286.841278,26.894667
222,793.948181,289.490265,26.471285
223,792.332092,292.141693,26.827826
224,790.256897,294.877197,26.747953
225,788.826904,297.718170,26.350378
226,787.199829,299.974426,26.321680
227,785.182007,302.811218,26.563103
228,783.753784,305.189819,26.494308
229,782.230652,307.615875,26.554825
230,780.399719,310.281250,26.751030
231,778.656189,312.682617,27.250275
232,776.754150,315.778046,26.372799
233,775.259644,318.392303,25.641691
234,773.750610,321.086487,25.982965
235,771.820374,324.141296,26.355406
236,770.469055,326.433594,26.715714
237,768.846741,329.146118,26.392082
238,767.052551,331.899597,26.727312
239,765.439026,334.687866,27.016632
240,763.921997,337.551788,26.715862
241,762.503357,340.082672,26.500145
242,761.028015,342.515350,26.704342
243,759.293884,345.689789,26.191307
244,758.075989,348.297699,26.356524
245,756.683472,350.805328,26.248503
246,755.136536,353.562347,26.154198
247,753.779236,355.835114,26.169432
248,752.712524,358.381165,25.936003
249,751.493652,360.656067,25.875349
250,750.102173,363.144257,26.109186
251,748.879456,365.036499,26.643309
252,747.511475,367.234497,26.769493
253,746.586060,368.888489,26.544662
254,745.645996,370.929138,26.547016
255,744.336731,372.431030,26.466059
256,743.432495,374.313232,26.452684
257,742.448547,376.056610,26.450312
258,741.403687,377.320953,26.890423
259,740.786621,378.839020,26.830929
260,739.914307,380.358521,26.684628
261,739.100037,381.629608,25.818178
262,738.460693,382.944519,25.629211
263,737.668396,384.278046,25.651459
264,736.850830,385.072632,25.863697
265,736.212219,385.765381,25.909861
266,735.732117,386.678040,25.903440
267,735.114502,387.567322,26.051079
268,734.632263,388.190094,26.257032
269,734.221802,388.983521,26.561237
270,733.725525,389.533691,26.354815
271,733.338074,390.098114,26.358227
272,732.989197,390.736938,26.490398
273,732.604248,391.332184,26.394632
274,732.275940,391.934814,26.422926
275,731.984253,392.449219,26.419333
276,731.701111,392.833008,26.350836
277,731.470398,393.167938,26.298344
278,731.212646,393.475983,26.384811
279,731.029419,393.596863,26.293476
280,730.864624,393.740814,26.356550
281,730.712524,393.887756,26.412333
282,730.564697,394.022644,26.321194
283,730.462402,394.047577,26.321798
284,730.425781,394.042511,26.320864
285,730.367065,394.053009,26.263361
286,730.381653,393.947357,26.345068
287,730.359680,393.904816,26.351706
288,730.370178,393.820953,26.352619
289,730.405884,393.792603,26.340542
290,730.397705,393.709167,26.243994
291,730.465454,393.660187,26.253723
292,730.483215,393.539185,26.197651
293,730.506592,393.534149,26.246307
294,730.555054,393.414978,26.232277
295,730.516174,393.401947,26.121616
296,730.648132,393.352570,26.144276
297,730.682068,393.232635,26.087265
298,730.684143,393.103638,26.014040
299,730.690063,392.987915,26.047052
300,730.654419,392.768860,26.038004
301,730.631958,392.539551,26.061823
302,730.621155,392.301910,26.023611
303,730.617065,391.985260,26.005945
304,730.603149,391.635712,25.856071
305,730.626770,391.176361,25.883410
306,730.578064,390.539032,25.729172
307,730.594238,389.928680,25.740152
308,730.680481,389.279419,25.833361
309,730.799194,388.277618,25.705986
310,730.853027,387.152161,25.617971
311,730.972839,386.032532,25.647095
312,731.112793,385.083862,25.641953
313,731.007202,383.776978,25.851114
314,731.021301,382.246368,26.053644
315,730.998291,380.935150,25.938681
316,730.901611,379.344025,26.076937
317,731.049500,377.787292,26.082590
318,730.998230,376.167786,25.708807
319,731.003723,374.367035,25.657705
320,731.076050,372.566467,25.484837
321,731.087158,370.559113,25.414009
322,731.186768,368.499420,25.739962
323,731.022095,366.505066,25.937881
