Zigzag15
Date:,2025/04/16
Time:,10:53:12
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1
Field #,X,Y,Z
1,878.994629,399.700287,33.612560
2,878.936829,399.701233,33.590618
3,878.888367,399.775726,33.628387
4,878.899170,399.724182,33.602100
5,878.971863,399.774567,33.697414
6,878.877808,399.785675,33.626328
7,878.924500,399.776093,33.677200
8,878.897217,399.791962,33.621902
9,878.845947,399.803528,33.583294
10,878.833618,399.795654,33.608398
11,878.833740,399.793182,33.619511
12,879.200745,399.484070,33.288914
13,878.830627,399.641998,33.338223
14,878.881836,399.645630,33.562656
15,878.842346,399.778870,33.635723
16,878.873352,399.798706,33.651070
17,878.887451,399.788330,33.641228
18,878.888550,399.783905,33.636402
19,878.842224,399.791962,33.616638
20,878.869263,399.711487,33.641644
21,878.912231,399.766479,33.686241
22,878.891235,399.788757,33.648109
23,878.676758,399.749420,33.504204
24,878.837830,399.702026,33.621368
25,878.845093,399.703125,33.631599
26,878.887573,399.685791,33.644531
27,878.886658,399.679352,33.641880
28,878.834839,399.704987,33.622208
29,878.894592,399.690033,33.661766
30,878.932312,399.688171,33.696041
31,878.936707,399.670532,33.647934
32,878.926758,399.660919,33.610493
33,878.761414,399.712921,33.541367
34,878.723145,399.727142,33.540791
35,878.902039,399.602234,33.605980
36,878.883789,399.565887,33.485706
37,878.853027,399.488983,33.430946
38,878.879700,399.480865,33.499092
39,878.961487,399.447449,33.491879
40,878.996460,399.345917,33.449451
41,879.132996,399.274414,33.455101
42,879.222046,399.066254,33.395351
43,879.361267,398.879333,33.398010
44,879.346497,398.725861,33.474171
45,879.443298,398.455597,33.511539
46,879.050598,398.008972,34.011032
47,879.383850,397.741730,33.783669
48,879.566040,397.214233,33.661049
49,879.468079,396.533478,33.649586
50,879.523132,395.697784,33.420151
51,879.505737,394.680359,33.381058
52,878.922485,393.737732,33.928940
53,879.199707,392.785553,33.637943
54,879.061462,391.704620,33.303131
55,879.039429,390.416443,33.296558
56,879.270569,389.084259,33.607250
57,879.268066,387.607849,33.717987
58,879.440735,386.015503,33.520664
59,879.360840,384.375092,33.522526
60,879.069885,382.510193,33.667500
61,878.733826,380.556671,33.454300
62,878.737061,378.416687,33.477959
63,879.062012,375.644958,33.607265
64,879.117004,373.851715,33.636055
65,878.549683,371.531860,33.690304
66,878.399170,368.975189,33.679035
67,878.535889,366.124420,33.252022
68,878.466980,362.563324,33.583706
69,878.471863,360.018585,33.689987
70,878.768494,356.077118,32.882675
71,877.894714,353.457916,33.322823
72,878.110046,350.310730,33.403698
73,878.919495,346.623383,32.773884
74,878.524292,343.359406,32.637623
75,878.458618,340.062073,32.726734
76,878.637024,336.493042,32.587791
77,878.598206,333.157532,32.773960
78,878.174500,329.659271,32.609360
79,878.321106,326.337677,32.430431
80,878.433960,322.970978,32.582951
81,878.347046,319.380981,32.581940
82,878.190369,315.807404,32.501141
83,878.229797,312.086090,32.513996
84,877.991882,308.351990,32.555836
85,877.697388,304.553955,32.278870
86,877.971741,300.716156,32.193829
87,877.430603,297.216003,32.482708
88,876.985779,293.576935,32.327503
89,877.252686,290.141144,32.249996
90,877.285095,286.816681,32.391106
91,876.970520,283.201324,31.648869
92,876.521057,279.864166,31.691610
93,876.723450,276.208618,31.991190
94,876.298889,272.458710,31.886297
95,875.641235,269.107117,32.106819
96,875.778809,265.721252,31.688606
97,876.005493,262.433868,31.808916
98,875.436401,259.274384,31.781448
99,875.403442,255.814941,31.660887
100,875.305481,252.374283,31.672516
101,875.425720,248.915359,31.609930
102,875.117371,245.760483,31.395765
103,875.216248,242.601151,31.584663
104,875.419312,239.499100,31.497248
105,875.195618,236.184372,31.554773
106,874.988281,232.911728,31.425484
107,875.472107,229.966614,31.270691
108,875.188110,227.207565,31.603374
109,875.176697,223.902191,31.588909
110,875.032471,220.735107,31.018852
111,874.825439,218.412537,31.096029
112,875.114929,215.622269,31.624823
113,875.069275,212.518829,31.324863
114,874.908447,210.253693,30.895081
115,874.610962,207.745926,31.131218
116,874.768311,205.065201,31.062983
117,875.287048,202.704330,30.731169
118,875.387207,200.300003,31.106848
119,875.406372,198.204529,31.408709
120,875.480713,195.735443,31.042843
121,875.465149,193.834763,30.558977
122,875.646667,191.799301,30.632006
123,875.903137,190.240341,30.873169
124,875.929626,188.435547,30.884916
125,876.285034,186.745178,31.056795
126,876.272156,185.430099,30.849035
127,876.393860,183.823853,30.906319
128,876.661682,182.493484,30.964609
129,876.786743,181.640961,30.800825
130,876.702332,180.449799,30.788391
131,876.484192,179.245499,30.833328
132,876.476196,178.392365,30.869913
133,876.539124,177.725357,30.339832
134,876.635071,177.146286,30.165255
135,876.674072,176.521698,30.174381
136,876.633118,176.011627,30.261328
137,876.575867,175.650467,30.379332
138,876.459473,175.420868,30.469694
139,876.364502,175.314957,30.440395
140,876.272400,175.333633,30.455479
141,876.153381,175.357681,30.504211
142,876.111328,175.483963,30.548409
143,875.988892,175.662048,30.651049
144,875.792175,175.832489,30.695923
145,875.428772,176.203522,30.839863
146,875.237732,176.635086,30.836485
147,875.015198,177.057297,30.739176
148,874.772400,177.591095,30.812397
149,874.427185,178.366638,30.887911
150,873.804871,178.985641,30.928671
151,873.162659,179.926590,30.935965
152,872.547241,181.072250,30.904493
153,872.229919,182.431686,30.838818
154,871.667786,183.515198,31.251274
155,870.582092,184.845963,31.322889
156,869.685059,186.672501,31.170700
157,868.271851,188.396576,30.808809
158,867.363892,190.288544,30.684967
159,866.394409,192.489624,30.820217
160,864.945313,194.758606,31.071058
161,862.848022,197.434204,31.000057
162,861.827271,199.992874,30.797623
163,860.469727,202.391769,30.559210
164,858.693970,205.630814,30.540855
165,857.019531,208.584366,30.968296
166,855.283447,211.346817,30.625845
167,853.618774,214.891861,30.465590
168,851.810669,218.415131,30.543140
169,849.797852,221.708511,30.676428
170,848.133362,225.180542,31.052742
171,846.076660,228.836914,30.740047
172,844.030273,232.835541,30.657421
173,841.671326,236.727859,30.811985
174,839.284790,240.489487,30.322577
175,837.152283,244.252060,30.538692
176,834.748718,248.234924,30.743877
177,832.518127,252.162018,30.428450
178,830.964661,256.192474,30.392128
179,828.446716,260.480499,30.513634
180,826.445068,264.631805,30.728109
181,824.330627,268.802460,30.454533
182,822.042053,273.164490,30.462601
183,819.743774,277.425964,30.668295
184,817.302917,281.801178,30.405128
185,815.037659,286.105133,30.639090
186,812.808838,290.209076,30.270777
187,810.674072,294.608063,30.549158
188,808.331543,298.762878,30.475224
189,806.391113,302.983612,30.106451
190,804.494080,307.114502,30.122181
191,802.067200,311.499420,30.264395
192,800.003174,315.558746,30.462566
193,797.890747,319.543884,30.435169
194,795.725037,323.703064,30.450174
195,793.904053,327.766998,30.577539
196,791.823242,331.636505,30.575846
